,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X300003.SZ,X600031.SH,X002236.SZ,X000063.SZ,X002008.SZ,X600867.SH,X600809.SH,X300124.SZ,X002456.SZ,X600271.SH,X000596.SZ,X601877.SH,X600487.SH,X000661.SZ,X600566.SH,X000625.SZ,X600066.SH,X000100.SZ,X002294.SZ,X002179.SZ,X000977.SZ,X002241.SZ,X002007.SZ,X300136.SZ,X300142.SZ,X000157.SZ,X002180.SZ,X000981.SZ,X000050.SZ,X600498.SH,X000869.SZ,X600522.SH,X002049.SZ,X600779.SH,X002508.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872581630130245,0,0,0,0.0178024770735312,0.139520469466529,0,0,0.0351999469594652,0,0,0,0,0,0,0.0773796154865161,0.054867898329701,0,0,0.364924228815638,0,0,0,0,0,0,0,0.140484339621004,0,0,0,0,0,-0.00281735422794598,-0.0382989088315723,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0985331691139312,0,0,0,0,0,0,0,0,0,0.00794192577837919,0,0,0,0,0.396024441867529,0,0,0,0,0,0,0.00624955188025572,0,0,3.46944695195361e-18,0,0,0.0813503504910416,0,0,0,0,0,0,0,0,0,0,0.00231349046827775,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0881184573224338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767883797017843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228816838698257,-0.0668765851260631,0,0,0,0,0,0
X300142.SZ,0.0661950430212658,0,0,0,0,0,0.115023820486241,0,0,0,0,0,0,0,0.23534556059055,0,0,0,0.0106997540944409,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0399564012106591,0,0,0,0.207444351799301,0,0,0,0,0.061523849779944,0,0,0,0,0.0213883330934665,0,0,0,0.0900921428773824,0,0,0,0,0.0339483397581628,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0231934915266056,0,0,0,-0.0313295446757568,0,0,0,0,0,0.0195940729213915,0,0,0,0,0,0,0,0,0.00279415610117937,0.158380604838635,0,0,0.0882679962059056,0,0,0,0,0,0,0,0,0,0,0,0.00668011590483669,0,0,0,0,0.0143682311656092,0,0,0,0,0.00806004842984881,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0480441298739095,0,0,0,0,0,0,0,0,0,-0.286053270113463,0,0,0,0,0,0,0,0,0,0.196346316223117,0,0,0,0,0,-0.185223941925765,0,0,0,0.358859115982338,0,0,0,0,0,0,0.163291573909147,0,0,0,0,0.190258434716559,0,0,0,0,0.0258503437025564,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228837739980886,0,0,0,0,0,0,0,0.0585677373993545,0,0,0,0,0.180728219367869,-0.0153766159512241,0,0,0,0.0774334310124694,0,0,0.107838311032022,0.259766939544598,0,0,0,0,0,0,0,0.144019061435583,0,0,0,0,0.0445066709191027,-0.00997935860721954,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.10034158688722,0,0,0,0,0,0,0,0,0,0.000634479558763989,0,0,0,0,0.175759493402054,0,0,0,0.227240034516695,0,0,0,0,0,0,0,0.019146656312824,0,0,0,0.0656990230808116,0,0,0,0,0,0,0,0,0,0,0,0,0.00717880281641286,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.0885221158076415,0,0.448272943407595,0,0,-0.0252533914548243,0,0,0,0,0,0,0.0379416097258344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549044393357956,0,0,0,0,0,0,0.0249844895316436,0.0912629822310553,0,0,0,0,0,-0.0267002634590032,-0.0826796770486573,0,0,0,0,0,0
X000869.SZ,0.526364790724772,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.039780710733611,0,0,0.00254408947310601,0,0,0,0,0.0907377503149551,0,0,0.123429092398412,0,0,0,0,0.0191682477606546,0,0,0,0.221900751804736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0242241989508737,0,0.192570358439238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25078575553997,0.0136420860767618,0,0,0,0,0,0,0,0.168135662399456,0,0.154000576107657,0,0,0,0,0,0.242365772862473,0,0,0,0.029661964508147,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.339237359062998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491477761377672,0,0,0,0,0,0,-0.0660444475118287,0,0.353246245205935,0,0,0,0,0,0.408776730253744,0,0.157633221148401,0,0,0,0,0,0,0,-0.138977090893854,-0.0161663931155717,-0.00539323031853574,0,0,0,0,0,0
X600779.SH,0,0,0,0.0980414201912107,0,0.0132921878846172,0,0,0,0,0.0778320132318609,0,0,0,0,0,0,-0.0245216357869675,0,0,0.319918851237745,0,0.179720294169329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00637275619300107,0.0144914890910177,0,0,0,0,0,0
X002508.SZ,0,0,0.192495309015283,0,0,0,0,0,0,0,0,0,0,0,-0.0599762259366381,0,0,0,0,0,0,0,0,0.0326331272298834,0.181159348568804,0,0.0993558662192261,0,0,0,0,0,0,0,0,0,0,0.0861541487317308,0,0,0,0,0.0648725959522955,0,0,0,0.105873987175138,0,0,0,0,0.00387160690246377,0.0665549254882094,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0291054395851857,0,0,0,0.124347620462862,0,0.0181827494618162,0.0539151677233625,-0.0134741191414218,0,0,0.031726867640327,0.0182066918593163,0,0,0,0,0,0,0,0.127515045382106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273362098938225,0,0.057142617530018,0,0,-0.00703140296645893,0.0160164245447823,0,0,0,0,0,0
Change_TY3M,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567499021373662,0,0,0,0.536656707691146,0,0,0,-0.188472410468969,0,0,0,0,0.0877856067323907,0,0,-0.441817515650732,0,0,-0.0932758109254685,0,0,0,-0.0536055794770975,0,0,-0.0541325433778687,0,0,-0.0862331404073734,0,0,0,0,-0.030224555959037,0,0,0,0,-0.134397970501228,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574966883844925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883788117683975,0,0,0,0,0,0
TED,0,0,0,0,0.185970732992962,0,0,0,0,0.322090553258434,0,0,0,0,-0.310206576023437,0,0.0321426945404247,0,0,0,0,0,0,-0.373889214219386,0.0759671932555174,0,0,-0.196762571047608,0,0,0,0,0,0,0,0,0,0,-0.155776998431301,0,0,-0.819085328866757,0,0,0,0,0,0,0.191533033882419,0,0,0.172215502073217,0,0,0,0,-1.72917060149509,0,0
RealEstate_excess,-0.00780597554959185,0,0,0,0,0,0,0,0,0,-0.0599998429702625,0,0,0,0,0,0.0329256320912385,0.0270634091694562,0,0,0,0,0,-4.33680868994202e-19,0,-0.108068187809122,0.0240125533781335,0,0,0,0,0,0,0,0,0,0,0.0225686576098528,-0.0882871468943267,0,0,0,0,0,0,0,0,-0.000685526117295446,0,0,0,0.00693310983086592,0.0312493326303037,0,0,0,-0.00293835735979433,0,0
MKreturn,0,0.0931767578866291,0,0,0,0,0,-0.104609265713746,0,0,0,0,0,0,0,0,0.0101298804031166,-0.0346691918208591,0,-0.039324519088474,0,0,0,0,0.0769592578691815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214576782869421,0.0183659301845519,-0.0402639963011124,0.312484320553009,0,0,-0.00385362350864761,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00459955427930731,0,0,0,0,0,0,-0.000722987354762459,0.00104054123303606,0,0,0,0,0,0,0,0,0,0,0.00404776472482953,0.000904763040829716,0,0,0,0,0,2.16840434497101e-19,0,0.00173051547370113,0,0,0,0,0,0.00361716024803782,-0.00651730811420227,0,0,0,-0.0241508300745193,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937806508755765,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303093471867197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000499293734421892,0.00272875736531858,0.0130881929681988,0,0,0,-0.133826899049599,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449159473862459,0,0,0,0,0,0.00496217323167057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000779182158947417,0.0102680830639208,-0.00156607499475249,0,0,0,-0.214197650474116,0,0
