,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600104.SH,X600276.SH,X300014.SZ,X000651.SZ,X300124.SZ,X000625.SZ,X600031.SH,X002129.SZ,X000725.SZ,X003816.SZ,X002371.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X600703.SH,X600089.SH,X002179.SZ,X000661.SZ,X601877.SH,X002074.SZ,X600741.SH,X300142.SZ,X002180.SZ,X000733.SZ,X600522.SH,X600460.SH,X600702.SH,X000100.SZ,X000799.SZ,X600884.SH,X000157.SZ,X601799.SH,X002236.SZ,X000800.SZ,X600584.SH,X002176.SZ,X002414.SZ,X600779.SH,X600563.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600584.SH,0,0,0,0,0,0,0,0,0,0.142933170276093,0,0,0,0,0,0,0,0,0.09297631648263,0,0,0,0.0411930323907597,0.0594807943299808,0.159960307625618,0,0,0,0,0.020628684573637,0,0,0,0,0,0,0,0,0,0.100320723536993,0,0,0,0,0,0,0.0490013066611199,0.0401588383206424,-8.67361737988404e-19,0,0,-0.000583018887791418,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139572537217018,0,0,0,0,0,0,0,0,0,0.277866101257181,0,0,0,0.168657240498731,0,0,0.0850315425136842,0,0.122284440895558,0,0,0,0,0,0,0,0,0,0.0411329258427822,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.151950354353678,0,0,0,0.115716983551637,0,0,0,0,0,0,0,0.0121783690012476,0,0,0,0,0,0.0025092804071366,0.175128167000228,0,0.0335135618029871,0,0,0,0,0,0,0,0.0477677749385842,0,0,0,0,0,0.0871263473711105,0,0,0,0,0,0,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0,0,0.162043502736772,0.0693676389534472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100470316214412,0,0,0.0397636815587236,0,0,0,0,0,0,0,0,0,0,0.26062159139277,0.0133302800944638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101439575002196,0,0,0,0,0,-0.0454012044283951,0.115906591298701,0,0.0146318943751713,0.25489290274016,0,0,-0.102784043637572,0.238018067209927,0,0.148447991544485,0,0,0,0,0,0,0,0,0,0,-0.107845436141818,0,0,0,0.0273355655163782,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.148510525065237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155883553816598,0,0,0,0,0,0,0,0,0.114777655909554,0.0630432446422243,0,0,0,0.0381216866302416,0,0,0,0,0,0,0,0.165526005345263,0,0.0532230680693869,0.192906699016985,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.231448535065599,-0.00765985476616544,0,0,0,0,0,0,0,-0.0680734274882503,0,0,0,0,-0.159731889938814,0,0,0,0,0,0,0,0,0,0.187014032652952,0,0,0,0,0,0,-0.0358321147392274,0,0,0,0,0,0,0,-0.0122611681534143,-0.0999496663384918,-0.141925324339627,0,0,-0.00484794030373221,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115554435463034,0,0,0,0,0,0,0,0.0618784335977095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.098127640854465,0,0,0,0.159007823282963,0,0,0.793581981566557,0,0,0,-1.97013624306318,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236994608076137,0,0,0,0,0.176346585862096,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146566468155737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032705627892397,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490841855536214,-0.219403119357897,0,0,0,0,0.0717375870629336,0,0,0,0,0,0,0,-0.0235716578232219,0,0,0,0,0,0,0.0118923885884645,0,0,0,0,0,0.044700404630719,0.0569453648580554,0,0,0,0,0.177170311483874,0,0,-0.0287998050089255,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124772923867029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00743630692208156,-0.00334767614377355,0,0,0,0.0116482241106042,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0948674979252744,0,0,0,0,0,0,0,0,0.0651117094737301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698406017029045,0,-0.465792914586029,0.356146913151596,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158053525634235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552466692490925,0.018572508807381,0,0,0,0.0177964923264579,0,0
CarbonVol_Hubei,0,0,-0.0164542413023535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106087409669639,0,0,0,0,0,-0.0438532427041126,0.0257924626009279,0,0,0,0.00445649582780136,0,0
