,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X002475.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X000596.SZ,X002236.SZ,X600703.SH,X601877.SH,X300003.SZ,X002241.SZ,X000100.SZ,X002463.SZ,X000157.SZ,X002007.SZ,X002179.SZ,X300142.SZ,X600271.SH,X300014.SZ,X000625.SZ,X300124.SZ,X000066.SZ,X600867.SH,X002008.SZ,X300136.SZ,X002049.SZ,X000977.SZ,X600498.SH,X002129.SZ,X600066.SH,X002371.SZ,X600177.SH,X000050.SZ,X600487.SH,X002506.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600867.SH,0,0,0,0.126914029881877,0.0271997463447103,0,0,0.0502473360220025,0,0,0.101534431836708,0.0376754264977562,0,0,0,0.0271714356419195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260191966522337,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00872031683518786,0.00553658770305263,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0512586411188826,0,0,0,0.112839807922927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211060298885601,0,0,0,0,0,0.539877348493346,0,0.169951009606114,0,-0.33075787035742,0,0,0,0,0,0,0,0,-0.0373982812885456,0.0102022154957825,0,0,0,0.0344117788235292,0,0
X300136.SZ,0,0,0,0,0,0,-0.0361916826831867,0,0,0,0,0,0,0,0,0,0,0,0.161384862214242,0,0.191205306031763,0,0,0,0,0,0.0964459228829056,0,0,0,0,0,0,0,0,0,0,0.146628847363973,0,0.101514192087608,0,0.147163410998659,0.0545754012025794,0,-0.0345484223792458,0,0,0,0,0,0,0,0.0170922003478193,0,0,0,-0.0963315983449537,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.0853798318699758,0.0592611318591142,0,0,0,0,3.46944695195361e-18,0.0255359011515878,0,0,0,0,0.215004181017518,0,0,0,0,0,0,0,0,0,0,0.0134970144486229,0,0,0.17253314952935,0,0,0.206940245313726,0,0,0,0,0,0.134399047705057,0,0,0,0,0.120617482103724,0,0,0.00723323957504184,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187326845282686,0,0,0,0,0,0,0,0.067888024339681,0,0.194349239622719,0,0,0,0,0,0.114656681494599,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104870169870827,-0.0120703100896831,0,0,0,0.0303358513399598,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.0368185561790796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255210719767091,0.0429395853945326,8.67361737988404e-19,0,0,0,0,0,0,0.0424514144393938,0,0,0,8.67361737988404e-19,0.0140774980390699,0,0,0,0,0,0
X002129.SZ,0,0.0602847863189439,0,0,0,0,0,0,0,0,0.051546834972579,0,0,0,0,0,0,0,0.102025664957725,0,0,0,0,0,0.100269865118584,0,0,0,0,0,0,0,0,0,0,0.102300905831913,0,0,0,0.314566502768768,0,0,0,0,0.00748542195178289,0,0,0,0,0,0,0.0434923215938985,0,0,0,0,-0.0433122345913946,0,0
X600066.SH,0,0,0,0,0,0,0,0.0223292299094598,0,0,0,0,0,0,0,0,0,0,0.0175185352149289,0,0,0,0,0,0,0,0,0,0,0,0.149324862153596,0,0.00105923323703829,0.0701370230414485,0,0,0,0.0662101138900675,-0.0325767430108172,0,0,0,0,0,0.0791946835308509,0,0,0,0,0,0,0,0.0076247217447898,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123587266942101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112641904841962,0,0,0.143949361088573,0,0,0,0.136922635963783,0.240900102396684,0,0.0702518780884255,0,0,0,0,0,0,0,0,-0.0127483217724178,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,-0.0114509867932679,0,0,0,0.0670901341502168,0,0,0,0,0,0.0162832038850015,0,0,0,0,0.0424683171127487,0,0,0,0.0360082869695744,0,0,-0.0119199152948745,0,0,0,0,0,0.112145931278432,0,0,0.0609953148619207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450637924274222,-0.030880704363302,0,0,0,-0.0336691573573575,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.328496885710635,0,0,0,0,0,0,0,0,0.0276938926279805,0,0,0.18651317047716,0,0,0.116943558007244,0,0,0.121786412819819,0,0,0,0,0.0022281886839401,0,0,0.108771563749709,0,0.0352531916804519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030106258088182,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.103601822156206,0,0,0,0,0,0,0.0388602980518827,0,0,0,0,0,0.224411830233519,0,0,0,0,0,0.122254043119105,0,0,0.0623656047460027,0.0457875292372377,0,0,0,0,0,0,0,0,0.119746840471485,0,0,0,0.00891273000525849,0,0.0781131515257717,0,0,0,0,-0.0272027019555386,0.0250255651397034,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344664961290987,0,0,0,0,0,0,0,0,0,0,0,-0.0244103387822433,0,0,0,0,0,0,0.250598240040532,0,0.0124341399037112,0,0,0,0,0,0,0,0,0.0404512893967396,0,0,0,0,0,0,0,0.0011952649230099,0,0,0,0,0,0
X300146.SZ,0,0.00703956527100397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143858968430677,0,0,0,0,0,0,0,0,0,0,0.0169135016942649,0,0,0,0,0,0,0,0,0,0,0,0,0.175952778361731,0,0,0,0,0.0760108224188893,0,0,0,0,0,0,-0.0151544904620106,-0.0142965421538722,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0451278055127385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189539646612826,0,0,0,0,-0.10040113488051,0.027316253861866,-0.0586822584798142,0,0,0,0,0,-0.0350966449714556,0,0,0,0,0,0,0,0.0345223722832997,-0.11900753542988,0,0,0,0.0142795783134477,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772463130318265,0,0,0,0.222825710110456,0,0
TED,0,0,0,0,0,0,0,0.450337605315166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454938435726534,0,0,0,0,0,0,0,0,0,0,0.176830578526665,0,0.0582302154082571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520833594855032,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0163015626190919,0,0,0.0430024715101342,0,0,0,0,0,0,0,0,-0.0340334536179876,0,0,0,0,0,0,0,0.0109571554407115,0,0,0,0,0,0,0,0,0.0314614857674614,0,0,-0.044043880060789,0,0,0,0,0,0.0115247906752683,0,0,0,0,0,0,0,0.0150785272772813,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0433801012035772,0,0,0,0,0,0,0,0,0.0367356430258208,0.113196930554246,0,0,0,0,0.0566150209371578,0,-0.0656918933246026,0,0,0,0,0.0608986482957761,-0.0774558698072593,0,0,0.0155274159601705,0,0,0,0,0,0,0,-0.107210076147673,0,0,0.000212897486295212,0,0,0,0,-0.0268969824057416,0.0566879557307594,0,0,0,-0.0809786164946536,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000556357309856816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357302810087688,0,0,0.00624544508370224,0.00316482064443749,0,0,0,0.000674039392044934,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.147004077870776,0,0,0.43788731963853,-0.356897059245195,0,0,0,0,0,0,0,0,-0.0688415790622832,0,0,0,0,-0.0717057153222612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541531372523564,0,0,0,0,0,0,0.219469341659669,0.247153894355935,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.000912917574270205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00904174888129009,-0.00343895732517877,0,0,0,-0.013387401301115,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.021858059415867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111978402116242,0,0,0,0,0.0180913195207618,0,0
