,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X600031.SH,X002475.SZ,X000568.SZ,X600690.SH,X002304.SZ,X600104.SH,X600809.SH,X000725.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X000063.SZ,X300124.SZ,X300014.SZ,X600703.SH,X000100.SZ,X000157.SZ,X002241.SZ,X000596.SZ,X000625.SZ,X002371.SZ,X600741.SH,X002129.SZ,X601877.SH,X002007.SZ,X002236.SZ,X002179.SZ,X300142.SZ,X002049.SZ,X600584.SH,X600183.SH,X002414.SZ,X000800.SZ,X300003.SZ,X000977.SZ,X601799.SH,X000066.SZ,X002008.SZ,X002074.SZ,X300146.SZ,X600089.SH,X000799.SZ,X000050.SZ,X600177.SH,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061017891590242,0,0.120314367147352,0,0,0,0.0645016768163292,0,0,0,0,0,0,0,0,0.100964162129857,0,0,0,0,0,0,0,0,0,0.0294574093447102,0,0.433956637141417,0,0,0,0,0,0,0.02551670894041,0,0,0,-0.00293438494998598,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433040490315116,0,0,0,0.103260522465694,0,0,0,0,-0.0735519738893615,0,0,0,0,0,0,0,0,0.0313554817826126,0,0.300046727171117,0,0,0,0,0,0,0,0,0,0.130490311693601,0,0.0861705169797721,0,0,0,0,0,0,0.0105555558655369,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289106621478778,0,0,0.0103576238606612,0.111123215767949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702836029368747,0,0,0.026917320966522,0,0.10964094419126,0,0,0,0,0,-0.0359217244858444,0,0,0,0,0,0
X002236.SZ,0,0,0.180996617993785,0,0,0,0,0,0,0,-0.00153683160992152,0.0202970919759576,0,1.73472347597681e-18,0,0,0,0,0.19234368083632,0.138446671768814,0.00789346399918397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185584992972468,0,0,0,0,0.0859385348371461,0,0,0.0377027315912303,0,0,0,0,0,0.0315699958712659,0,0,0,-0.123117744089809,0,0
X002179.SZ,0,-3.46944695195361e-18,0,0.148548083785942,0,0,0,0,0,0,0,0.00619706687642569,0,0,0,0,0,0,0.188206649045228,0,0,0.0316392648157712,0,0,0.0323174587139627,0.0513533293692857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898054488748219,0,0,0,0,0.0640107257270048,0,0,0,0,0,-0.0337480717973072,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272085412141367,0.164886690084691,0,0,-0.233647832949794,-1.73472347597681e-18,0.0917940718968137,0,-0.0388803270057726,0,0,0,0,0,0,0,0,0,0,0,0,0.0387426051744772,0,0,0,0,0.0278895487547011,0,0.0343411059007028,0,0,0,0,0,0.0337278706411053,0,0,0,0,0.244399230182223,0,0
X002049.SZ,0,0,0.0817201832769562,0,0,0,0,0,0,0,-0.0422467196882619,0,0,0,0,0,0,0,0,0,0.0658918296559412,0.0220129292297475,0,0,0,0.292612798323642,0,0.160752513560228,0,0,0,0.0285942675225956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519289712138709,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257103188402753,-0.143980646099658,0,0.0169939998771189,0,0,0,0,0.410313971274335,0,0,0,0,0,0,-0.018903232414572,0,0,0.0831690494673145,0,0,0,0.123538560070217,0,0,0,0,0,-0.115989741841046,0.0520315733989468,0,0,0,0,0,0.0181356180098691,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0044525560241159,0.151376172243541,0,0,0,0,0.132275824926739,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114907042584532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751974197483483,0,0,0,0,0.0428669083337367,0,0,0,0,-0.0034495385581813,0.0249990736627099,0,0,0,0,0,0
X002414.SZ,0,0,0.122751043531443,0,0,0,0,0,0,0,0,0.137739527875811,0,0,0,0,0,0,0,0.0259680602184766,0,0.0669441341333693,0,0.00154634634131803,0,0,0,0.0129758203333294,0,0,0.0400437841348496,0,0.00545855017845678,0.154534160285926,0,0,0,0,0,0,0,0,0,0,0.0181510106294038,0,0,0,0,0,0,-0.010188845239724,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625049879752292,0.00962441249429811,0.0373377467516873,0,0,0,0.00815532771277083,0,0,0.0818064296609564,0,0,-0.0895370571161503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190350818547432,0,0,0.0196967600468516,0,0,0,0,0,0
X300003.SZ,0,0.0236164081371387,0,0,0,0,0,0,0,0,0,0,0,0.0606324626505417,0,0,0,0,0,0,0,0,0.0654460356524183,0,0,0,0,0,0,0.00242255087985508,0.10887685795368,0.0184772046768886,0,0,0,0,0,0,0,0,0,0.0708330344443626,0,0,0,0,0,0,0,0,0,0,-0.0128123443758395,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.0368287944059532,0,0,0,0,0,0,0,0,0.129315469937442,0,0,0,0,0,0,0,0,0,0,0.0158857457591178,0,0,0,0,0,0,0.108542458344677,0,0,0,0,0,0,0.0248645489241605,0,0,0,0,0.0745332833781664,0.190165397960273,0,0.0486362188429426,0,-0.0173648971394927,0.0211145324815368,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.0429957328695892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231155727822987,0,0.194210304601172,0.0256653558550958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173954715577106,-0.0102440564731555,0,0,0,0,0,0
X000066.SZ,0,0.0773816621782515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100322382375925,0,0,0,0.00627396770773347,0,0,0,-0.0123068096331954,0,0,0,0.289007650960649,0,0,0,0,0,0,0.0361503164020767,0.106176274340642,0,0,0,0,0,-0.0484778849646724,0,0,0,0.32100204712815,0,-0.0108428479080241,0,0,0,0,0,0,0
X002008.SZ,0,0,0.0134301385851653,0,0,0.0301123827933343,0,0,0,0,0,0,0,0.0846902561974045,0,0,0,0.188631002806712,0,0,0.223403749712907,0.0702500403582737,0,0,0.0509879149659293,0,0,0,0,0,0,0.0246150336861627,0,0,0,0,0,0,0,0,0,0,0,0.0173687281299931,0.0021628988972916,0,0.00662907622925505,0,0,0,0,0,0.00542453227886047,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229655084044833,0.392554017010434,0.139468787674276,0,0,0,0,0,0,0,0,0.254209441429019,0,1.73472347597681e-18,0,0,0.143631768369855,0,0,0,0,0,0,0,0,0,0,0,0.125787529116581,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0.0269809436751195,0,0,0,0,0,0.0830310990303573,0.101123586231404,0,0,0,0,0,0,0.0294034119869378,0,0.0407920640906704,0,0,0.0201959043238878,0,0,0,0,0,0,0.0417496662891375,0,0,0,0,0,0,0.0345251190706388,0,0,0,0,0,0,0,0,0,0,0.159550365550483,0,-0.0351990284251656,0.0413374229521059,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268755977162904,0.010347435465988,0,0.082187915701473,0.204364906357372,0,0,0,0,0,0.169704939382841,0,-0.0574521454655434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172686585446639,0,0,0.0662172068098088,0.0957985033964496,0,0,0.117579906097462,0,0,0,0,0,0,0,0
X000799.SZ,0,0.236736386998415,0,0,0,0,0,0.454495895286275,0,0,0,0.0681348334043894,0,0,-0.0483624087669891,0,0,-0.138615236231714,0,0,0,0,0,0,0,0,0.134102371450094,0,0,0,0,0,-0.00479829105937842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0928659223010652,0.090668798311527,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.219902120684585,0,0,0,0,0,0,0.0139574085472279,-4.33680868994202e-19,0,0,0,0,0.0127804743297221,0,0,0,-0.0407277526912534,0,0,0,0,0,0,0,0,0,0.368723999075024,0,0,0.0408655710013377,0,0,0.149976075906878,0,0,0,0,0,0.0223282570487571,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792652344395472,0,0,0,0.0115256632172491,0,0,0,0.0185103894482902,-0.0172060274232978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123769786746757,-0.0194665810257631,-0.037095793322218,0,0,0,0,0,0,0,-0.00212292151960219,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.0536790656041414,0,0,0,0,0.0781435965125148,0,0,0,0,0,0,0.127764434379201,0,0,0.102635468984006,0,0,0,0.0690753332642684,0,0,0,0,0,0,0,0,0,0,0.0922911071435787,-0.0419251046595119,0,0,0,0,0,0.0190838768046964,0,0.0817593473631027,0,0,0,0,0,0.00191201215697863,0,0,0,0,0,-0.0378391772302253,0,0
Change_TY3M,0,0,0,0,-0.069818936653436,0,0,-0.0471585361129028,0,0,0,-0.00658350684450036,0,0,0,0,0,0,0,0,0,0,-0.343039193560399,0,0,0,0,-0.0520713586302066,0,0,0,0,0,0,0,0,0,-0.030387927925931,0,-0.190266427780638,0,0,0,0,0,0,0,0,0,-0.0116618646418164,0,0.0297367511035355,-0.0606052725600737,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655498903102221,-0.097825305144788,0,0,0,0.16524650389505,0,0,0,0,1.18023713832813,0,0,0,1.36301082945233,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.54700995681738,0.774056055469957,0,0,0,0,-0.534259822542383,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035189880981985,0,0,0,0.048876329896956,0,-0.044984468331265,0,0,-0.0109986444573342,0,-0.00208516213663725,0,0,0,0,-0.0910006161782504,0,0,0,0,0,0,0.0544128673503671,0,0.0473475839347647,0,0,0,0,0,0,0,-0.00708924201859901,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0888422885094656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145284249158526,0,0,0,0,0,0,-0.0173607998552578,0.0116874970858254,0,-0.021219352546501,0,0,0,0.0808354893369942,0,0,0,0,0,0,0,0,0,0,0.00259843671182882,0,0,0,-0.0951217913499557,-0.0126223361309927,0,0,0,0,0.117224483367742,0,0
MKvol,0,0,0,0,0,-0.00197823087373708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000923397028665658,0.000752306598779505,0,0,-1.35525271560688e-20,-0.00131711218820119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000264735426437569,-0.000135528278982525,0,0,0,-0.00244094935553052,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.240317033844407,0,0,0,0,0,0,0,0,0,0,0,-0.267470913435686,0,0.194537377384484,-6.93889390390723e-18,0.116701387494141,0,0,0.336746421831213,0.066653257500377,0,0,0,0,0,0,0,0,0.135921494127724,-0.0624968871966266,0,0,0,0,0,0,0,0,-0.0410332789885045,0,0,0,0,0,0,0.561639092822945,-0.664050634309392,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00144971257768725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292386116778695,0,0,0,0,0,-0.00330472683265429,0,0,0,0,0,0,0,0,0,-0.00111134256660305,0,0,0,0.00178423833405209,0,0,-0.0035555238488089,0,0,0,0,-0.000342004459285854,0,0,0,0,-0.00907767945457534,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00152671363967146,0,0,0,0,0,0,0
