,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X000651.SZ,X600690.SH,X002475.SZ,X300124.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X002129.SZ,X600031.SH,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X002236.SZ,X000100.SZ,X002241.SZ,X000661.SZ,X600702.SH,X000977.SZ,X600584.SH,X002180.SZ,X601877.SH,X600522.SH,X000157.SZ,X300142.SZ,X600460.SH,X600741.SH,X002074.SZ,X000733.SZ,X300003.SZ,X002007.SZ,X002463.SZ,X600183.SH,X000066.SZ,X002294.SZ,X000800.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000977.SZ,0,0,0,0,0,0,0,0,0.159413954780925,0,0.206179643703524,0,0,0.289395969709995,0.178419968149692,0,0,-0.157913418011503,0.193771016043606,0,0,0.161250071691846,0,0,0,0,-2.16840434497101e-19,0,0,0,-0.00758871960130809,0,0,0,0,0.400617313340042,0,0,0,0,0,0,0,0,0.133794983780564,0.140779186194708,0.224532148190513,0,0,0,0,0.0847373753070254,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0367970207031144,0,0,0,0,0.0117939174383811,0,0,0.0216749723755898,0,0,0,0,-0.220775488297042,0,0,0.124061334013187,0.0352522461871243,0,0,0,0,0.104547506813267,0,0,0,0,0,0,0,0,0,0.119171119624223,0,0,0,0,0,0.187911802347784,0.255509841012392,0.119589047317027,0,0,0,0,0.0105639942356882,0,0,0,0,0,0,0
X002180.SZ,0,0,0.050164550517901,0,0,0,0,0,0,0,0,0.107051838277655,0,0,0,0,0,0,0,0,0,0,0,0.031344520220735,0,0,0,0,0,0,-0.00601777402344595,0,0,0,0,0,0,0,0,0,0,0,0.129537027852805,0,0.0495807931686994,0,0,0,0,0.134933887559848,0,-0.0341829435890462,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0835677200550024,0,0,0,0,0,0,0.016426964587747,0,0,0,0,0,0.0687636101584181,0,0,0,0,0,0.018408997063989,0,0,0,0,0,0,-0.0248603701462001,0.00998062151855951,0,0,0,0,0.0148315334075443,0,0,0,0.153382640932362,0,0,0,0.0659456205086612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,-0.161901064080075,0,0,0,0,0,0,0,0,0,-0.0298212579970333,0,0,0,0,0,0,-0.0879320459257012,0,0,0,0,0,-0.281387971214681,0,0,0,0.027711419909216,0,0,0,0,0,0,0,0,0,0,0,0,0.20077783991225,0,-2.71050543121376e-20,0,0,0.576654425794564,-0.250370112366469,0,-0.0175947474689271,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0526361945438242,0,0,0,0,0,0,0.0101544613002942,0,0,0,0,0,0,0.166574065256051,0,0,0.0521097096084905,0,0.0191903893197912,0,0.0788434227060235,0,0.0260537344652042,0,0,0,0.0289693720392604,0,0,0,0,0,0,0,0,0,0,0,0,0.011680826143845,0,0,0,0,0,0,0.00725761135874185,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0652266041391914,0,0,0.00783800406976778,0,0,0,0.0215073907701,0,0,0,0,-0.104394373278893,0,0,0,0,0,0,0,0,0,0.0386403255351525,0,-0.0149860299568272,0,8.67361737988404e-19,-0.019055135219912,0,0,0,0,0,0,0,0,0,0.11156708768672,0,0.064020472096108,0,0,0,0,0,0,0,0.0224894964379692,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.132658250086428,0,0.113607437433283,0,0,0.0474255126748571,0,0,0,0,0,0,0,0.212271221330168,0.190235521157795,0,0,8.67361737988404e-19,0,-1.73472347597681e-18,0,0,0,0.124653111690914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401598374590319,0,0,0,0,0,0
X600741.SH,0,0,0.0160688368182209,0.0871885955380049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408353821848487,0,0,0,0,0.0576136255948334,0,0,0,0,0,0.00545930280236722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264731853472233,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403184303271146,0,0.0356291071315458,0,0,0,0,0.0238971227138894,0,0,0,0,0,-0.0809666001936193,0.0994548858051488,0,0.0016274988654979,0,0,0,0,0,0,0,0,0,0,0.018559370070511,0,0,0,0,-0.0125297970642929,0,0,0,0,0,0,0
X000733.SZ,0,0,-0.0919565508692054,0,0,0,0,0,0,-0.0274312653327979,0,0.0441231677030389,0,0,0,0,0,0,0,0,0,0,0,0.195925946705082,0.118618182800301,0,0,0,0,0.0142320674162653,0,0,0.052247681490842,0,0,0,0,0,0,0,0,0,0,0,0.0302683984876215,0,0.00984645347627135,-0.197093085806308,0,0,0,0.0476247887696572,-0.0718389283567986,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.325082715197029,0,0,0,0.00940201339512188,-0.165453026790276,-0.0771080392973535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00454103454543216,0,0,0.0997715372644677,-0.345550619360736,0,0,0.035735336273963,0,0,0,0,0,0,0,0,0,0,0.110835967398708,0,-0.00173030341950143,0,-0.0405675649130955,0,0,0,-0.00226807774551301,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.0847749362872105,0,0,0,0,0,0,0,0,0,0.0551585931558015,0,0,0,0,0,0,0,0.0753475801430966,0,0,0,0.0261897240836702,0,-0.0758989276299087,0.0210042212432237,-0.0423739401289643,0.0185707469697481,0,0,0,-0.136973862179533,0,0,0,0,0,0,0,0,0,0,0.0138235869397303,0,0,0,0,0.0224228529138781,0.0175917378909535,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220840214707427,0,0,0,0.188134289958268,0,0.141207523737275,0,0,0.038648426014495,0,0.0329807839847421,0,0.19301679172275,0,0,0,0,0,0,0,0,0,0.494340572362549,0,0,0,0,0,4.33680868994202e-19,-0.0137973301980107,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.075350617678536,0,0,0,0,0.00670686725589564,0,0,0,0,0,0,0,0,0,0,0,0,0.345341208654165,0,0,0,0.0227536266233316,0.134003063622666,0,0,0,0,0,0,0,0,0,0,0,0.0876523139912186,0,0.0467850837759444,0,0,0,0,0,0.0457792929732581,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181589699572288,0,0,0,0,0,0.281790314934289,0,0,0,0,0,0.178399891995604,0,0,0,0,0.0276609161419845,0.342848157962694,-0.107762819742264,0,0,0.189404284871144,0,0,0,0,0,0,8.67361737988404e-19,0.0701048584435214,0,0,0,0,0.105400968582263,0,0,-0.00567651830959475,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.316622084477714,0,0,0,0,0,0.0791036523015302,-0.120407181964146,0,0,0.0350052066249415,0,0,-0.0263001703019124,-0.392259678673167,0,0,0,0,0,0,0,-0.0485484460903791,0,0.0109323061391036,0.0123747609517601,0,-0.103119494311743,0,0,0,0,0,0,0,0,0,0,0,0.148568809563683,0.00803615615814729,0,0.081700664465312,0,0,0,8.67361737988404e-19,-0.0150336425417621,0,0,0,0,0,0,0
X000800.SZ,0,0,0.0190825845095402,0.0743288724772542,0,0,0,0.0601127981303271,0,0,0,0,0.0884867750668917,0,0,0,0,0,0,0,0.305973712174473,0.107110462982561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201190706535244,0,0.0563544554848697,0,0,0,0,0.0233060796938303,-0.0232654681759869,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993325552089021,0,0,0,0,0,0.0706831837383795,0,0,0,0,0,0,0,0,0.515135858722105,0,0,0,0,0,0,0,0,0.107339014726466,0,0.0379516554875229,0,0,0,0,0.0251666480017935,-0.0410170413044644,0,0,0,0,0,0
Change_TY3M,0,0,0.0971707140367172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628020636652563,0,0,0,-0.151382894533671,0,0,0,0,-0.100816252703155,0,0,0,0,0,0,0,0,0,0,-0.0299321501405045,0,0,0,0,0.01794271620506,-0.0756297056970496,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263002081228351,0,0,0,0,0,0,0,-0.0169212031165188,-0.144748075945071,0,0,0.0708682506675629,0,0.107447997588062,0,0,0,-0.148194322905017,0,0,0,0,-0.200455250266195,0,0,0,0,0,0,0,0,0,0,0,1.23290603394405,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105805188110049,0,0.217842497747328,0,0,0,0,0,0,-0.0145275077267105,0,0,0,0,0,0,0,-0.116669424323299,0.104944847512277,0,0,0,0,0,0,0,-0.139145047040426,0.783305511132052,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0342178646696237,0,0,0,0,0,0,0,0,0,0.036816395750209,0,0,0,0,0,0,0,0,0,0,0,0.0786960538564551,0,0.0418348863244119,0.0101794294643927,0,0,0,0,0,0,-0.00746627284328488,0,-0.0811759331467891,-0.129935324727286,0,0,0,-0.0244315899940337,0.054747317816264,0.0633345323563037,0,0,0.0271016289627254,0.0151549147727121,-0.0478985669360236,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0578266177506299,0,0.0313256269767915,0,0,0,0,0.0378489966465862,0.00860838082530476,0,0,0,0,0,0,0,-0.0971342167210994,-0.00856223312170908,0,0,0,0,-0.0194069807763459,0,0,0,0,0,0,0,0,0,0,-0.0144069820741223,0.032895992659352,-0.0191492051472144,0,0,0.0487732195577142,0,0,0,0.0106832679900101,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158024901150047,0,0.000413762297830483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000476767287784917,0,0,0,0,0,0,0.00263948332080773,-0.00400892539607874,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126112849504249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103624763717897,-0.142394983819564,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,-0.0036324309809202,0,0,0,0,0,0,0,0,0,0,0,-0.00181828485204319,-0.000812956199178687,0,0,0,0.0140952607309744,0,0,-0.00201057748246652,0,0,0,0,0,0,0,0,0,0,0,0,-0.000604544166350436,0,0,-0.00267096653197287,0,0,0,0.0365180799698994,-0.050658769542688,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003204944428899,0,0,0,0,0,0,0
