,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X600271.SH,X000100.SZ,X002241.SZ,X600031.SH,X600118.SH,X600177.SH,X002292.SZ,X002007.SZ,X000338.SZ,X600372.SH,X000559.SZ,X002475.SZ,X002456.SZ,X600522.SH,X002074.SZ,X002506.SZ,X000157.SZ,X002180.SZ,X300003.SZ,X600867.SH,X002294.SZ,X002426.SZ,X002085.SZ,X300124.SZ,X600089.SH,X002508.SZ,X000981.SZ,X601877.SH,X000869.SZ,X600498.SH,X002465.SZ,X000050.SZ,X002179.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600089.SH,0,0,0.032493163785138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319539145375605,0,0,0,0,0,0,0.00664405335193281,0,0.00594595309566563,0,0,0.00404384570443837,0,0,0,0,0,0,0,0,0.104022938333723,0,0,0.189456608406599,0,0.0446430501192924,0,0,0,0,0.0316776597160956,0,0,0,0,0,0
X002508.SZ,0.0770379792560255,0,0,0.115533444131496,0,0,0,0,0,0,0,0,0,0.16212528696572,0.112841794004435,0,0,0,0,0,0,0,0.1191510031697,0,0,0,0.041356245531312,0,0.0603849953287064,0,-0.091300206977734,0,0,0,0,0,0,0.0721594960063224,-0.0533555252359038,0,0,-0.0268765253697345,0,0,0,0,0,0,-0.0280486371112459,0,0,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.104508375816628,0,0,0,0,0,0,0.231509770147247,0,0,0,0,0,0.276556856733448,0,0,0,0.182784518603417,0.0122991536155764,0.0611882745652289,0,0,0,0,0.118307768006086,0,0,0,0,0,0,0,-0.142757916247129,0,0,0,0,0,0.0123233942996753,0,0,0,-0.035790060016228,-0.0777727190221008,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0287290270402283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927041125424303,0.119667304940705,0,0.023596829404014,0,0.057163303856973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133002130603251,0,0,0,0.0440285056958202,0,0,0,0,0,0,0
X000869.SZ,0,0,0.0620065124639443,0.340223627941588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143511286557828,0.0706293386231274,0,0.0555229321159281,0,0,0,0,0,0,0,0,0,0.0166453323760425,0,0,0,0.195462804540918,0.0420514186407515,0,0,0,0.0370406048636294,0,0,0,0,0,0
X600498.SH,0,0,0.0290657876744528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2480545895319,0,0,0.0229567040801995,0,0,0,0,0,0.348830161460462,0,0,0,0,0,0,0.0856326756743888,0,0,0,0,0,0,0,0,0,0,0.0643575846904659,0,0,0,0.0235982690472755,0.0311072419403182,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0187178729913291,0,0,0,0,0,0,0,0,0,0.0171033760240474,0,0,0,0,0,0,0,0.0389676130796289,0.0452807801139731,0,0.0194692437664351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248034967684378,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.132050782591921,0,0,0,0,0,0.169028591079301,0,0,0,0.145063445044054,0.0258627054963619,0,0,0.406901477035933,0,0.199557762707863,0,0,0.109538724509979,0,0.00691246320806988,0,0,0,0,0,0,0,0,0.0749954842190398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.124334395608408,0,0.0134294385039378,0,0,0,0,0.0105677515613053,0,0,0,0,0,0,0,0,0,0.112298199009873,0.374662884029894,0,0.100971859168776,0,0.0102453767656407,0,0,-0.026188688671439,0,0,0,0,0,0.0369655714090133,0,0,0,0,0.0565953711096766,0,0,0,0,0,0,0.00459442807349774,0.00812186848555042,0,0,0,0,0,0
X002008.SZ,0,0,0.0176302165916162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150320099267806,0,0,0,0,0.196287195372766,0,0,0,0.0626793094969846,0.119108895935701,0.0886809678255623,0,0,0,0,0,0,0,0,0,0,0,0,0.0567715018342495,0,0,0,0,0.119626614985957,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0102784527880709,0,0,0.107844096815108,0,0,0,0,0,-0.0317498569660034,0,0,0,0,0,0,0,-0.0139017151449708,0,0,0,0,0.0386209482797141,-0.0225381926592537,-0.0827439540640059,-0.0277225729631603,0.0583232120608798,0,0,0,0,0,-0.00202774220421242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269402065776538,0,-0.0234930214343083,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296815965119647,0.0580295479906687,0,0,0,0,0,0,0,-0.022699277444082,0,0,0,0.0860415066763025,0,0,0.0975901585989531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.525050038651232,1.7227437896406,0
TED,0,0,0,0.00322325310258206,0,0,0,0,0,0,0,0.153241208950118,0,0,0,0,0,-0.0693098531135685,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0269758922286652,0,0,-0.0497077283656241,0,0,0,0,0,0,0,0,0,0.055418701324342,0,0,0,0,0,0,0,0.348452899007831,0,0,0,0,0.526955855673134,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665746354460615,0,0.0532158474683473,0,0,0,-0.0386737095545602,0,0,0,0,0,0,0,-0.0941039811425832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0628013341559345,0,0,0,0,-0.0113067473548704,0,0,0,0.0274174255828205,0.0276470152194183,0,0.467152771111132,0,0,0,0
MKreturn,0,0,0,-0.00879235391016947,-0.0439093037498793,0,0,0,0,0,0,0,0,0,-0.00662304248949115,0.00572876407847002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844076391824733,0,0,0,-0.107538912641739,0,-3.91830138276972e-05,0,0,0,-0.0320901150396661,-0.110449176336738,0,0,0,0.0325688755534811,0.155698557825472,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00961101843530241,0,-0.00893953280769072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459805742686336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142634833097381,0,0,0,0,-0.0721519850044605,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135958266189495,0,0,0,0,0,0,0,0,0,0,0,-0.0204003077704666,0,0,0,0,0,0,0,0,-0.0874687414612252,0.0353574003952581,0,0,0,0,-0.812320163120516,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208820160926006,0,0,0,0,0,0,0,0.000573784397968767,0,0,0,0,0,0.020035146934391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582235947295311,0,0,0,0,-0.180845341611861,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00269340489795406,0,0,0,0,0.114782639207692,0,0
