,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X000100.SZ,X600031.SH,X000157.SZ,X600271.SH,X002292.SZ,X002236.SZ,X600066.SH,X600372.SH,X000559.SZ,X000338.SZ,X002475.SZ,X000016.SZ,X600741.SH,X600839.SH,X600089.SH,X002241.SZ,X000568.SZ,X300124.SZ,X600177.SH,X000800.SZ,X000066.SZ,X002129.SZ,X600006.SH,X002465.SZ,X600582.SH,X600435.SH,X002294.SZ,X000547.SZ,X300003.SZ,X600867.SH,X600312.SH,X600498.SH,X002074.SZ,X000869.SZ,X000581.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0,0,0,0.0788439305311042,0,0,0.00919198283047476,0,0,0,0.183243831989269,0.190272490677644,0.125386333931189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00864084206742412,0,0.174389717575911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000554193981647494,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0769776418700313,0,0,0.2917943637819,0,0.139762474979475,0,0,0,0,0,0,0,0,0,0.0147850528811899,-0.0247743837987361,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.383894434750273,0,0,0.0623175802773661,0,0,0,0,0.034298797655794,0,0,0,0,0.142721773309996,0,0,0,0,0,0,0,0,0,0,0.0803063644865354,0,0,0.00508916174449292,0,0,0,0,0,0,0,0,0,0,0.000329121643374218,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0534962806260683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182507474268334,0,0,0.164728329050096,0,0.00956098085597142,0,0.0428567796612443,0,0.111382044704138,0,0.134219889472612,0,0.0290035876495027,0.0396265422235689,0,0,0,0,0,0,0,0,0.0200035488118444,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.0938234119243774,0,0,0,0,0,0,0.218419770966253,0.159325089060166,0,0,0,0,0,0.0297726649493089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112494126922468,0,0,0,0,0,0,0,0,0,0,0.202877296237119,0,0,0,0,-0.0432693884680929,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.167501101942316,0.020040522777598,0,0,0,0.020812625426021,0,0,0,0,0.134136461482386,0,0.033075472132071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00780765782098209,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642461201451221,0,0.295029123146291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712307041253998,0,0,0.170638612689345,0,0,0,0,0,0,0,0,0.0849291092110172,0,0,0,0,0,0,0,0,0,-0.0138491306607003,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571603204376649,0,0.0994105828364753,0,0,0,0,0.012882144884399,0.148253798345961,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.360566845301172,0,0,0,0,0,0,0,0,0,0.060167622675479,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0.14658452345522,0,0,0,0,0,0,0,-0.129488158929717,0,0,0,0,0,0,0.0442236395205647,0,-0.0754175706338726,0,0,0,0,-0.0132589231606795,0.00630643630547525,0,0,0,0,0,0,0,0.0306229834140089,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.10802701508983,0.0866381357516945,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129215699384655,0.23621092630177,0,0,0,0,0,0,0,0,0,0,0.00929454689774056,0,0,0,0.0679458063916392,0,0,0,0.130190889336372,0,0,0,0,0,0,0,0.105645254312738,0,0,-0.00473378027362797,0,0,0,0,0,0
X600006.SH,0,0,0,0,0,0,0,0,0,0,0,0.0512768068727558,0,0,0,0,0,0,0,0,0.0400592303407541,0.195807948317552,0,0,0,0,0,0,0,0,0,0,0.424441460270301,0,0,0,0.0385236342048062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0538680231366895,0,0,0.394412813824415,0,0,0,0,0,0,0,0,0.059703796089748,0,0,0,0,0,0,0,0,0,0.0201784203635866,0,0,0,0.101076345734983,0.0252010947840046,0,0,0,0,0.000861565006045742,0,0,0,0,0,0,0,0,0,0.019036309776731,-0.0146782960423275,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100121284624379,0.0286247886705897,0,0,0,0,0.0149432110871047,0,0,0,0,0,0,0,0,0,0,0,0.00205876658896864,0,0.279800408946365,0.20489584166781,0,0,0.0588773545376788,0,0,0,0,0,0,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0.561016523978164,0,0,0.0446619241336167,0,0.0353816079105486,0,0,0,0.0561854694248059,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133796150777612,0,0,0,0,0,0,0,0.0216490230671772,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.257780960846477,0,0,0,0.148987238154997,0.180813811736867,0.0813431636857503,0,0,0,0,0,0,0,0.118802372232838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00297225594950868,0,0,0,0,0,0,0,-0.0121171725431779,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.149415652207055,0,0,0,0,0,0,0,0,0,0.19660448530968,0,0,0,0,0.0370452739515909,0,0,0,0,0,0,0,0,0,0,0.046859738336343,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00523172969147405,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397576211505781,0,0,0,0,0,0,0,0,0.0209185768202686,0,0,0,0,0,0,0,0,0.00560553817738565,0,0,0.00540200134998046,0.17085206331497,0,0,0,0,0,0,0,0.0364205135257497,0,0,0,0,0,-0.00559401405095243,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.111238601775906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420984653776455,0,0,0,0,0,0,0,0.207524025829977,0,0,0,0,0,0.141799670120445,0,0.105347353977624,0.142139778763096,0,-0.0350016245846763,0,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687854847857575,0.0421643775859733,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.167001207525919,0,0,0.000720428972482541,0,0,0.0551562559479377,0,0,0,0,0,0,0.366814786247201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390818956624456,0,0,0,0,0.00654531376953878,0,0,0,0,-0.0327931072778959,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388758261511756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409916662919081,0,0,0,0,0.0242556861627836,0,0,0,0,0,0,0,0,0,-0.0289811054075268,-0.00285685637157495,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195078341186835,0.0443533937319756,0,0,0,0.00948434771227495,0,0,0,0,0.025102397927023,0,0,0,0.0112970287429383,0,0.308070226421871,0.0163819202575289,0,0,0,0,0.108630737119979,0,0,0,0,0,0,0,0,0.0157641585676087,0,0,0,0,0,0,-0.00389306665416716,0,0,0,0,0,0
X000581.SZ,0,0.0718208742879964,0,0,0,0,0,0,0.269200599083255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872617444854128,0,0.0470907460257142,0,0.0501520366935134,0,0,0,0.0143551606969315,0,0,0,0.222510633200458,0,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,-0.179437401215583,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740025419365394,0,0,0,0,0,0,0,0,0,0,0,0,0.117306489261285,0,0.343551066192753,0,0,0,0,0,0,0,0,0,0,0,-0.013965128170794,0,0,0,0.0232409251405847,0.10416416863887,0.0304837082162544,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0969942769614293,0,0,0,0,0,0,0.0447687040952193,0,0,0,0,0.0669010153013184,-0.283841850188811,0,-0.0267572371017126,0,0,0,0,0,0.119656111291556,0,-0.021683117537168,0.00114348365439196,-0.123110465101945,0,0,0,0,0,0.0243173478189075,0,0,0,0,0,0,0,0,0.00585719901865654,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0719102599154236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.767384108830278,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.35486713927612,0,0,0,0,0,0,0,0,0,0.254964945410899,0,0,0,0,0,0,0,0,0,-0.331358213277319,0,0,0,0,0,-0.0606146826528395,0,0,0,0,0,0,0,0,0,0,0,-0.200808456888143,0,0,0,0,0,0.396818194131434,0,0,0,0,0.396547594309851,0,0
RealEstate_excess,0,-0.204138840823351,0,0.218755367916926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139994854543445,0,0,0.0981350003994907,0,0,0,0,0.0348120933616434,0,0,0,0.0594234322746696,0,-0.155475479701349,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110684497874929,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0710419208366404,0,-0.399749722591524,0,0,0,0,0,0,0,0,0,0.0160358218206057,0,0,0,0.0238806599685816,0,0,0,0,0,0.00832675137161931,0,0,0,0,0.113486195585686,0,0,0.176484279980598,0,0,0,0,0,0.0835300997564316,0,0,0,-3.46944695195361e-18,0,0,0,0.0367506584149321,0,0.0277388324844466,-0.0430885020406405,0.00623092260270729,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296567437334118,0.0175277156717093,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126458111309176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258457465630168,0,0,0,0,0,0,0,0,-0.0908296084906083,0.0619411384103313,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00354604588380653,0,0,0,0,0,0,0,0,0,-0.00175694393571737,0,0,0,0,0.0209769937932435,0,0,1.0842021724855e-19,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.00555334985106083,0,0,0,0,0,0,-0.00431142176796459,0,0,0.0123006291940199,0,0.0179204219449095,0.0158288969868025,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00197216624631918,0,0,0,0,0,0,0,0,0,-0.00285055973585248,0,0,0,0.00210652910733869,0,0,0,-0.00117937941910259,-0.00692225296892373,-0.00123840332088464,0,0,0,0,0,0
