,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X000100.SZ,X600703.SH,X600031.SH,X600118.SH,X002236.SZ,X600372.SH,X000157.SZ,X600271.SH,X600066.SH,X000338.SZ,X600741.SH,X002241.SZ,X000016.SZ,X600089.SH,X002475.SZ,X000559.SZ,X002292.SZ,X000568.SZ,X600177.SH,X300124.SZ,X000066.SZ,X300003.SZ,X002294.SZ,X002465.SZ,X600839.SH,X000869.SZ,X600312.SH,X002129.SZ,X000581.SZ,X600867.SH,X000800.SZ,X600525.SH,X300142.SZ,X002007.SZ,X000623.SZ,X000550.SZ,X600006.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600312.SH,0,0,0,-0.0214562761550195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032417518068022,0,0,0,0,0,0,0.0096238388967758,0,0,0,0,0,0.100869808615691,0,0.0561723738299857,0,0,0,-0.0235656461636916,0,0,-0.0721911114890872,0.0529282818282654,0,-0.0138907312670945,0,0,0,0
X002129.SZ,0,0,0,0,-0.209589149181424,0,0,0,0,0,0,0,0,0,0,0,0.0691380496914826,0,0.193735985620362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350296053531413,0.0454708400574355,0,0,0,0,0,0.436841351575971,0,0,0,0,0,0,0,0.0236098354333452,-0.0301313128743507,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0.340173866647736,0,0,0,0.00980692113042672,0,0,0,0,0.0425439445359151,0,0,0,0,0,0,0,0,0.0661663993930386,0,0,0,0,0,0,0,0,0,0.00297035896405358,0,0.0574545579831879,0,0,0.19414752177149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0.0330322026446982,0,0,0,0,0,0,0.0358809923526602,0,0,0,0.0739432238789865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170469386769291,0,0,0,0.0606825580532772,0,0,0,0,0,0.254740595240747,0,0.0147795263753655,0,0,0,0,0,0.0895855570213246,0,-0.0149924899007404,0,-0.101581200622453,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0.0255893438975789,0,0,0,0,0,0,0,0,0.0467934063824112,0,0,0,0,0,0,0,0,0,0,0,0.0441347075672235,0,0,0,0,0,0,0,0,0.475274532382391,0,0.000193624776918984,0,0,0,0,0,0,0
X600525.SH,0,-0.229278226985742,0,0,0,0,0,0.221100620191881,0,0,0,0.304949859685418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13062417771684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754568507406313,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-6.10764869550168e-05,0,0,0,0,0,0,0,0,0,7.45509235453964e-05,0,0,0,6.86615514910067e-06,0,0,0.224613647955111,0,0,3.07822811962348e-05,0,0,0,4.76733479916279e-05,0,0,-3.90662963008155e-05,8.68526604086478e-05,0,0,0,-6.57251257875609e-05,0,0,0,0,0,0,0,0,-0.000170339423518294,0,-4.83635262835163e-06,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539821688271774,0,0,0.0330524214380219,0,0,0,0,0,0,0,0.151743063886551,0,0,0,0,0,0.13964972722509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00223044885978826,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0.156437919254308,0,0,0.131197835106234,0,0,0,0,0.052551398733671,0.274699530041985,0,0,0,0,0,0,0,0,0,0,0,0.00875763633702426,0,0,0.0137835399516719,0,0,0,0.00201095330112984,0,0,0,0,0.081814237791729,0,0,0,0,0.0173023071635342,0,0,0,-0.00536044757814163,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0.043753987289598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.304566067011079,0,0.0457922260135904,0,0,0,0,0,0.29551139206457,0.0461149112035444,0,0,0,0,0,0,0.00014760323920434,-0.000979199986695807,0,0,0,0,0,0
X600006.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142276168416837,0,0.0114383244279257,0,0,0,0,0,0,0,0,0,0.000850332936135881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568126703884909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133525550658057,0,0,0,0,0,0,0,0,-0.184102602726665,0,0,0,0,0,0,0,0,0,0,0,-0.0120554203873306,0,0,-0.0484309749860473,0,0.0754015224408465,0.0256088222519057,-0.0175373315580048,0,0,0,0.0520405573233378,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.497799690339396,0,0,0,0,0,0,0.34792185746913,0,0,0,0,0,0,0,0.154296137082311,0,0,0,0,0,0,0,0,0,0,0,0.303576457552402,0,0,0.822416414649039,0,0,0,0,0,0
TED,0,0,-0.35885132725723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365109221884642,0.159073031803361,0,0,0,0,0.00543302805521976,0,0,0,0.0997445506227603,0,0,0,0,-0.24213880414523,0,0,0,0,0,-0.0716652953793832,0,0,0,0,0,0,0,0.458471271986816,0,0,0,0,0,0,0
RealEstate_excess,0,-0.250728369683906,0,0,0.16629902008984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0040158445021141,0,-0.189277249227295,0,0,-0.0271862479162093,0.0188908786818539,0.00240372621642021,0,0,0,0,0,0,0.116437584940597,0,0,0,0,0.132219853632598,0.183041952716359,-0.0109308519999562,1.73472347597681e-18,0,0,0,0,0,0
MKreturn,0,0,0,0.13592479027532,0,0,0,-0.458489349481612,0,0,0,0,0,0,0,0,0.0379738297225885,0,0.0662219465948605,0,0,0,0,0,0,0,0,0,0,0.0505598895817647,0,0,0,0,0,0.0272731215001782,0,0,0.204437153784633,0,0,0,-0.0215719536863198,0,0,0,0,0,0,0.00818079498396915,-0.0080968931113372,0.148026442660444,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178461206111184,0,0,0.00261463073377833,0,0,0,0,0,-0.00176040745041572,0,0,0,0,0,0,0,0,-0.00114958366223141,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,-0.0306797307964521,0.017759605785639,-0.00235210238091066,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172922198019082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423526385657094,0,0,0,-0.054977684333561,0,0,0.00569298423408324,0,0,0,0,0,-0.0468836066728341,-0.10041500174946,0.0552378989310281,0,-0.0259761408849063,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00264142169796656,0,0,0,0,0,0,0,0,0,0,0,0.00294422912460299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00569205643818972,0,0,0,0,0,0,0,0,0,0,0,-0.00294443705028726,0,0.0159448385062728,0.0198116448458147,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00311589127163268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00748267177491375,-0.00741639871718347,-0.000391824466402542,0,0,0,0,0,0
