,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X000063.SZ,X300014.SZ,X000596.SZ,X002129.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002180.SZ,X002241.SZ,X600702.SH,X601877.SH,X000977.SZ,X300142.SZ,X600741.SH,X000157.SZ,X600522.SH,X000733.SZ,X002074.SZ,X600584.SH,X000799.SZ,X600460.SH,X002236.SZ,X300003.SZ,X000066.SZ,X601799.SH,X600183.SH,X600884.SH,X002007.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730108426481181,0,0,0,0,0,0,0.0371946568343666,0,0,0,0,0,0,0,0,0.0126722348715778,0,0.0120491470004326,-4.33680868994202e-19,0,0,0.114898572978842,0,0,0,0,0,0.360421099379765,0,0,0.0485477700774988,0,0.0689072976604048,0,0,0,0,0,0.00442768619172416,0,0,0,0,0,0
X000799.SZ,0,0.106461135741626,0.0661617602852541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369865233638183,0,0,0,0.325352461091059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140372681951372,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0.0655939151228741,0,0,0,0,0,0,0,0,0,0,-0.135868811355328,0,0,0,0.105004937559589,0,0.131566973652054,0,0,0,0,0,0,0,0,0,0.0319922829981078,0,0,0,0,0,0,0.0614824331797958,0,0,0,0,0.0334853992400347,0.153212564236866,0.186920477009733,0,0,0,0,0.03324258722758,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.26287535617438,0,0,0,0,0,0,0,0,0.00653198151211473,0,0.0902406629032265,0,0,0,0,0.0503916992814246,0,0,0.00773630165959784,0,0,0,0,0,0,0.0168493362666824,0,0,0.143025585482542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920343970814738,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.328915331102737,0,0,0,0,0,0,0,0,0,-0.0772992496630165,0,0,0,0,0.0196721948789957,0,0,0,0,0,0.198420983803778,0,0,0,-0.451603932030969,0.0328604009969085,0.118829640924993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255886142057785,0,0.03071519104721,2.16840434497101e-19,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106733272531301,0,0.131378627822018,0,0,0.0915837733107376,0,0,0,0.179450894978343,0.0535623514267514,0,0,0,0.0885100963754247,0.228714128781336,0,0.146018444318738,0,0.00598742266222691,0,0,0.333253276345531,0,0,0,0,0,0,0,0,0,0,0,-0.127721698277742,0.0698734608364741,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.162811132504954,0,0,0.0356078559475615,0.150177456801868,0,0,0,0,0,0,0,0.0685980313854336,0,0.0779298489929508,0,0,-0.188377447846524,0,0,0,0,0.0693759814024574,0,0,0,0,0,0,0,0,0,0,0,0,0.0279750158650608,-0.00716050331205439,0,0,0,0,0,0
X600183.SH,0,0.12053301665992,0,0.101885381483678,0,0,0,0,0,0,0,0,0,0,0.254862455676921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282252667315465,0.00644345331473971,0,0.0774193542460026,0,0,0,0,0,0,-0.0139056851737434,0.0397083021189516,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121734972704703,0,0,0,0,0,0,0,0,0,0,0,0.14755344725521,0,0,0,0,0,0,0.421059620586552,0,-0.0416977794052911,0,0.153756358011468,-0.0315405629912653,0,0,-0.03767609276184,0,0,0,0,0.0065467438306867,0.00782687860241948,0,0,0,0,0,0
X002007.SZ,0.196121929932247,0,0,0.0273804057083704,0,0,0,0.068874268968175,0.151165504116425,0,0.147211465643334,0,0,0,0.0907872404764046,0,0,-0.0802174071141369,0,0,-0.0559839480657707,0,0,0,0,0,0,0,0,0,0.0370922869637614,0,0,0,0,0,0,0,0,0,0,0,0,0.272077441503976,0,-0.10291004399689,0,0,0,0,0,0,0.0225796361353125,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0.054704314043744,0.014299847998084,0,0,0,0,0.0700049745642427,0,0,0.0376065209702131,0.0742257829372809,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766134832295751,0,0,0.033125288992114,0,0,0,0,0,0,0,0.38456034209316,0,0,0,0,0,0,0,0,0,-0.125225308925689,0.0414752801214817,-0.0411156757307429,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.231962173903994,0,0.0483625294966878,0,0,0,-3.46944695195361e-18,-0.260575166111348,0,0,0,0,0,0,0,0,-0.135213168285331,0,0,0,0,-0.160704560477777,0,0,0.0990411150306043,0,0,0,0.168387536868434,0,0,0,0,0,0,0,0,-0.0111872007352585,0,0,0,0,0,0.100822795054313,-0.099604287198893,-0.18186238854076,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158558966968048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.374289049339927,0,1.1956083832736,0,1.10063407732498,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02570472671255,0,0,0,-0.376086593315809,0,0,0,0,0,0,0,0,0,-0.0752695648932377,0,0,0,0,0,0,0,0,0,0,-0.0848923549853177,0,0,0,0,0,0,0,0,0,0,1.37737726592442,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.164051134161322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426635237028942,0,0,0,0,0,0,0,0.0560496560135291,0.090758935658798,0,0,0,-0.0249113333283292,0,-0.0840495993861399,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.0134525211859229,0,0,0.0131643354866371,0,0,0,0,0,0,0
MKreturn,0,0.00642754857561746,0,0,0,0,0,0,0,0,0,0,0,0,0.0173077036747273,0.0775845814920332,0,0,0,0,0,0,0,0,0.0524961957583077,0,0,0,0,0,0,0,-0.00647778405537468,-0.053472416128745,0,0,-0.0434547079294217,0,0,0,0,0,0,0,0,0,0,0,0,0.0351545019480206,-0.0100785691757785,0.00624925370039232,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004002707857403,0,0,0,0,0,0,0,0,0.00107624587111778,0,0,-0.00116632052786881,0,0,-0.00144886814807648,0,0,0,0,0,0,0.00234632205452752,0,0,0,0,0,0,0,0,0.0110084024417651,-0.0112441004587266,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.00103597937854752,0,-0.00391362877842512,0.00105815746190975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124040095728292,0,-0.00246548397548358,0,-0.00241810814342672,-0.00423567604381615,0,0,0,0,0,0.00718357111833756,-0.00175337547423534,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104951233826048,0,0,0,0,0,0,0,0,0.0245677234999892,-0.0273409746800995,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00183862261017647,0,0,0,0,0,0,-0.00838912741669979,0,0,0,0,-0.0100297281865024,0,0,0,0,0.0169809411970664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223400642356368,-0.0202154102668659,0.0309430960456389,0,0,0,0,0,0
