,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X600104.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X002463.SZ,X600584.SH,X600089.SH,X000977.SZ,X600703.SH,X600839.SH,X600372.SH,X000157.SZ,X002028.SZ,X002049.SZ,X002456.SZ,X002236.SZ,X600522.SH,X600183.SH,X000066.SZ,X600066.SH,X601877.SH,X600741.SH,X600460.SH,X002085.SZ,X002156.SZ,X002129.SZ,X600487.SH,X000661.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600460.SH,0,0,0,0,0,0,0,0,0,0.115858277572026,0,0,0,0,0,0,0,0,0,-0.0253485131832098,0.390251758325322,0,0,0.154124683688336,0,-0.0396166291539192,0,0,0.0210719594434583,0,0.164159775762309,0,0,0,0,0.161028681405836,0,0,0,-0.166403460234278,0,0,0,0,0.102545218624135,0,0,0.153982210867536,0,0,0,-0.201299209135747,0,0,0,0,0,0,0
X002085.SZ,0,0.224625215775836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.169809469798429,0,0.0770079460697593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663276356739826,0,0,0,0.118838879703282,0,0,0.294767096342304,0,0,0,0,-0.085699168356441,-0.0244905415355743,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125788179224073,0.338673984502091,0,0,0.0819007643186521,0,0,0,0,0,0,0,0,0,0.126616077942871,0,0,0,0.118572113387171,0,0,0,0,0.230887356878886,0,0,0,0.011089378299407,0,0,0,0.108734766640032,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365719598331448,0,0,0,0,0,0,0,0.0504851171439904,0,0.101382891162154,0,0,0,0,0.0104247897237165,0.0408225638047804,0,0,0,0,0,0,0,0.102025273667034,0,0,0,0,0,0,0,0,0,0,0,0.1546024196667,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0546790587786171,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0326949617687391,0,0,0,0,-0.0221385082032616,0,0,0.141735465331562,0,0.0166315018245739,0,0.58609015905245,0,0,0,0,0,0.0318661193412598,0,0,0,0,0,0,0,0,0,0,0,0,0.0701071388836713,0,0
X000661.SZ,0,0,0,0,0,0,0.00994056756750607,0,0,0,0,0,0.432494894339104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115418870944141,-0.0200220925934296,0,0,0,0,0,0,0,0.0696393654222778,0.0219967293610682,0,0.16978536205636,0,0,0,0,0,0,0,0.0258222206479153,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227279071360437,0,0,0,0.0463274723238216,0.139744565413067,0,0,0,0,0.0721181454352903,0,0,0,0,0,0.0515467127945227,0,0,0,0,0,0,0,0.0611666652118718,0,0,0,0,0,0,0,0,0,0,0,-0.0562974220227062,0,0,0,0.0100521898948438,0,0
Change_TY3M,0,0,0,0,0,-0.0890440664849238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533679126305716,0.103045896827922,0,-0.0061655269681274,0.143869193346965,-0.0811456296179486,0,0,0,0,0,0,0,-0.0500938912594066,-0.00285058692209146,0,0,0,0,0,0,-0.028751698965079,0,0,-0.0484963248928383,0,0,0,0,0,0,0,0,0.0495224192464547,0,0,-0.00371029940770121,0,0
Slope,0,0,0,0.232697817044408,0,-0.365556428124736,0,0,0,-0.390498631562384,-0.422237004803117,-0.209978458716608,0,0,0,0,0,0,-0.0589791819437948,0,0.0722969395189954,0,0,0,0,0,0,0,0,0,0,0,0,0.0824583445104659,0,0,0,0,0,0,0,0,0,0,-0.0140516346891521,0,0,0,0,0,0,0,0.297800105932881,0,0,0,-0.225589151579789,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0795083911430952,0,0,0,0,0,0,0,0,0,0,0,-0.108565661140562,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735386496444405,0,0,0,0,0,0,0,0.101622825202491,0,0,0,0,0.366455235119417,0,-0.244326789374886,0.56013252625246,0,0.132115717471828,0,0,-0.409994618800523,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725439676149197,0,0,0,0,0,-0.00115275696131717,0,0,0,0,-0.0284454749783928,0,0,-0.155144453172595,0,0,0,0,0,0.0952114595079554,0,0,0,0,0,0,0,-0.130187083936483,0.165074920960669,0,0,0,0,0,0,0,-0.0392637756346566,0,0
MKreturn,0,0,-0.0835491243637851,0,0,0,0,0,0.0616480766976091,-0.0527907744779102,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0513390044789553,0,0,0.0132184466103163,0,-0.145090967004893,0,0,0,0,0,0,0,0,0,-0.0263786111345835,0,0,0.0612222715236771,0,0.0331206214840866,0.0221045107307552,0,0,0,0,-0.0729262558620513,0,0.0347719259405553,0,0,-0.0306993334820069,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123295851236227,0,0,0,-0.05279314692211,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0989829246608144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0970815881546973,0,0,-0.286164442012268,-0.317489838233617,0,0,0,0,0,-0.89552176823523,0.0576987621095982,0,0,0,0,0,-0.328169851197699,0,0,0,0,-0.768568716190762,0
CarbonVol_Guangdong,0,0,0,-0.0355633283112738,0,0,0,0,0,0,0,0,0,0,0,0,0.00937681549807329,0,0,0,0.0587449633632092,-0.000506248778602435,0,-0.00523175125297432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356915767989345,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107490143513305,0,0,0,0,-0.132400668767525,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00194829214270763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
