,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000596.SZ,X003816.SZ,X600031.SH,X000725.SZ,X000625.SZ,X002129.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X000661.SZ,X000100.SZ,X300142.SZ,X601877.SH,X000733.SZ,X002241.SZ,X600741.SH,X600522.SH,X600702.SH,X002074.SZ,X000157.SZ,X600460.SH,X000799.SZ,X300003.SZ,X600779.SH,X600584.SH,X600884.SH,X300146.SZ,X002007.SZ,X601799.SH,X600487.SH,X000800.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799756637085989,0,0,0,0,0,0.0124060813114443,0.0826975609207844,0,-0.126952734594234,0,0,0,0,0,0,0,0,0,0.639130523625895,0,0.210775469663851,0,0,0,0,-0.131350792393083,0,0,0,0,0,0,0,0,0,0,-0.0167026999164823,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298494426432646,0,0.0952841727075489,0,0,0,0,0,0.380380357036265,0,0.0994697878558901,0.0770302520013417,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00189160348665757,0,0.0288310490685543,0,0,-0.0502020704463354,0.0433217054540809,0,0,0.184637468743183,0,0.0108498053044986,-0.0321772141052167,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188747899737911,0,0.156643593580442,0,0,0,0,0.193387770219284,0,0,0,0,0,0,0,0.0193946879638407,0,0,0,0.103122930091658,0,0.232972287450831,0.0185305105875558,0,0,0,0,0,0,0,0,0.00540747161925279,0,0,-0.0115599437112626,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.0570526602591435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00750720040341263,0,0.0524725275376123,-0.338389230812372,0.157989771059714,0,-0.0790213729994373,0,0.212665341518224,0.164226463045426,0,0,0,0,0,0.131737864391394,0,0,0,0,0,0.0193157531522471,-0.206632752047252,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.850900205624081,0,0.635127939379317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724273298223759,0,0,0,0,0,-0.663897530114979,0,0,0.0607411966170572,0,0,0.575459444487932,0,0,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.368704859030236,0,0,0,0,0,0,-0.172214267502638,0,0,0,0,0,0,0,0,0.190989502752168,0,-0.268040111985897,0,0,0,0,0.0819729813495447,0,0,0,0,0.186902106407658,0,0,-0.419472871630645,-1.38777878078145e-17,0,0,0.197079923849694,0,0,0,-1.38844986568913,0.0356884529671613,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0875283463492549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188766076217006,0.0740067196456564,-0.0649584392827118,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0468447641355995,0,0,0,0.0679156467324422,-0.0689298809892776,0,0,0,0,0.00225526486943742,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209151599710489,0,0,0,0,0,0.0940837803524465,0.0246862269817028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233663166831739,0,0,0,0,0,0,0.0782319655879101,0.00409551874103527,-0.0543249344578917,0,0,0,-0.0126421448051844,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000714245101290195,0,0,0,0,0,6.23655866437668e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00302411281692837,0.000904478315318114,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159235296433245,0,0,0,0,0,0,0,0,0,0,0,0,-0.0053214368198075,0,0,0,0,0,0,0,0,0,0,0,0.00714021042773558,0,0,0,0,0.0076830164308892,-0.0131769897008438,0.0215154636636575,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565228882157705,-0.0099897734114189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0027714382103836,0,0,0,0,0,0,0.00867825728072854,0,0,0,0,0,0,0,0,-0.00543362067732395,0.0031175481676054,-0.0101733052155602,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00694854683997563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82295706962052e-06,-0.00334249436495231,0,0,-0.00682772790852044,0,0,0,0,0,0,0,0,0,-0.00169368256865186,0,0,0.0145229727860101,-0.00573226399381834,-0.0198906072268646,0,0,0,0,0
