,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X600741.SH,X000100.SZ,X002241.SZ,X002292.SZ,X002506.SZ,X600031.SH,X600066.SH,X600118.SH,X002236.SZ,X002049.SZ,X000559.SZ,X002465.SZ,X000157.SZ,X600372.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600089.SH,X300124.SZ,X600177.SH,X002074.SZ,X002294.SZ,X600867.SH,X000869.SZ,X300003.SZ,X002085.SZ,X601877.SH,X002456.SZ,X002426.SZ,X300146.SZ,X600498.SH,X002008.SZ,X000977.SZ,X002129.SZ,X000623.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835054092162808,0,0,0.0986457021213634,0,0,0,0,0,0,0,0,0,0,0,0,0.315619344742813,0,0,0,0.17096719268335,-0.0607757384159466,0,0.34137096395734,0,0,-0.115195452962579,0,0,0,0,0,0,-0.0209424220321317,-0.128055452149054,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258576410616821,0,0,0,0,0,0,0,0,0,-0.106033766360334,0,0,0,0.215897998604049,0,0,0,0,0,0,0,0,0,0.333582022546014,-0.116982841958133,0,0.0380877498799657,-0.0263552800722554,0,0.172952010399301,0,0,0,-0.0163693305538195,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0118503186821056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256832744921793,0.012733271783823,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.00653869271537063,0.0810962300539941,0.215464971662369,0,0,0,0,-0.00667816981629036,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0770451675979846,0,0,0,0,0,0,0,0,0,0.169467315750384,0,-0.00513848789587298,0.144669724268438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.287913683310636,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137794907952874,0,0,0,0,0,0,0,0,0,0.155161493749433,0,0,0,0,0,0,0,0,0,0,0,0.0260345984967677,0,0.153318565753576,0,0.0737982857873564,0.0479802366329897,0,0.0308830577936449,0,0.185017195901701,0.0460744575029708,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.185124672768674,0,0.107207290422094,0,0,0,0,0,0,0.0243002785182382,0,0,0,0,0,0,0,0.0363073436756624,0,0.0129537653562028,0,0,0,0,0,0.0360913511551182,0.000385794934046445,0,0.0961651215204301,0.0384170233750562,0,0,0.0863313106197398,0,0,0,0.0176576602056081,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378379419885356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119066630908854,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369561633647258,0,0.137205576986753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175385836354559,0,0,0,0,0.0989945611540927,0,6.93889390390723e-18,0,0,0,0.238561050489426,0.0699138002246688,0.0692663359862926,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209218397775147,0.0261095853996318,0,0,0.00756377525329076,0,0,0,0,0,0.0209787404595006,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0566467153140904,0,0.0810322699590625,0.127166364595376,0,0.0708732648156696,0.141032387876689,0.13000875364841,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051503423623893,0,0,0.209497861813478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156407486766216,0.0795253075506723,0,0,0,0,0,0,0,0,0,0,0,0,0.135516591196151,0,0,0,0.013569128976262,-0.0125412590476579,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749001161571421,0,0,0,0.0611440631616212,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.062464235033618,0.0792130078425348,0,0,0,-0.0903878687401579,0.106837207164803,0,0,0,0,0,0,0,-0.00394533166101982,0.00732980200917627,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185940413600614,0,0,0,0,0.166345346467023,0,0,0.0143360969570568,0,0,0,0,0,0,0,0,0,0,0,0,0.0518865228820773,0,0,0,0,0,0,0,0.216087840170217,0,0.0122604028049701,0,0,0,-0.0136526108446819,-0.0291336137396431,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162425746995904,0,0,0,0,0.121537589410782,0,0,0.0900728359640663,0,0,0,0,0,0,0,0.0310341524990116,0,0.00822008151308669,0,0,0,0,0,0,0,0,0,0.0434643788171594,0,-6.93889390390723e-18,0.0965464208409868,0.189992151011167,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.121298214130313,0,0,0,0,0,0.0164126303605995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210960331947353,0.0429174712199603,0,0,0,0,0,0,0,0,0.167414665092646,0,0,0,0.155323506883884,0,0,0,0,-0.0207552179335703,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.224196023340795,0,0,0,0,0,0,0.00315357804136462,0,0,0.0315612515012525,0,0,0.0239918392210151,0,0,0.00542799730643876,0,0,0,0,0.0531459155132424,0.127034691911222,0,0,0,0,0,0,0,0.1713927800386,0,0,0.00418726828227107,0,0.00309117411804585,0.0187496234661192,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.0904399375855716,0,0,0,0,0.0350761613856538,0,0,0,0,0,0,0.142325109034918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819953172752261,0.0734875736992252,0.14679269416922,0.238201360246826,0.0772319691092657,0.0304714450541698,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0283066229448813,0,0,0,0.0291696304792318,0,0,0,0,0,0,0,0.0521368630393712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.102727770670977,0.488352031825618,0,0,0,-0.00111462383664664,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218481798807869,0,0,0,0,0,0.0302034244545069,0.489744045910074,0.129284547852772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189648199524269,0,0,0.00792560467229296,0,0,0,0,0,-0.0503059490632552,0.0531795492470687,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489165655270736,0.0153859964221651,0.00747980409194365,0,0,0.0264970692388933,0,0,0.0229127504880146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104343753792169,0,0.117760681960674,0.0623000165189575,0,0,0.0125569718951909,0,0,0,0,-0.00098365273301068,0,0,0,0,0,0
X600867.SH,0,0,0.0795926196967957,0.0749011550049717,0,0,0,0,0,0,0,0,0,0.116432420388337,0,0.071767539601771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024337215523417,0,0,0,0.251569396211415,0.0328286266833534,0,0.0395092740008347,0.0321916921567863,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0.102026008341774,0,0,0,0,0,0,0.0628710332154424,0,0,0.0432771785915386,0,0.0141598911605343,0,0,0,0,0,0,0,0,0.0987904109967314,0,0,0,0,0,0.311491418174084,0,0,0,0,0.0354635962250757,0.0129588611325936,0,0,0,0,0,0,0,0,0,0,0,0.0170428111063612,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812916873343328,0,0,0,0,0,0,0,0,0,0.0395843044876304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149160758593386,0,0.313087268330992,0,0,0.0349375996110597,0.0635991575283875,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577302994250179,0.0279142747163628,0,0,0.0927597232447807,0,0,0.0484824596835019,0,0,0.159618282152726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676257216348012,0,0,0,0,0.119515970494509,0.142884240209585,0,0,0,-0.0165953314857037,-0.0387438975331815,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303685602868126,0,0,0,0.108092994160978,0,0,0.262569504018823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295210881944383,0,0,0,0,0.0828672332078418,0,0,0,0,0.0229605752620922,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277588015698226,0,0.141401006840463,0,0,0.13339664708205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248208275819906,0,0,0.0181740085471865,0,0,0,0,0.017652555911129,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0.248495399531973,0,0,0,0.0728174792749404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424346528643582,0,0.0318631272318514,0,0,0,0,-0.117891654730519,0.167914327702013,0.190339267662843,0,0,0,0,0.133970938523625,0,0,0,0,0,0.00757950467780056,-0.00632810254637384,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202652637520132,0.0638350768759327,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.151370335116182,0,0,0,0,0.299517760841982,0.167847322711682,0,0,0,0,0,0,0.0293575928144251,0,0.0153934212512449,0,0,0,-0.0348020907211623,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.0187647668714552,0,0,0,0,0,0,0,0,0,0,0,0,0.21305935580029,0,0,0,0,0,0,0,0,0.0672253875809543,0,0,0,0,0,0,0,0,0.0244096843880583,0.167342020012813,0,0,0,0.258424517429149,0,0,0,0,-0.0428503409526207,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.159285697954605,0,0.0673972725081833,0,0,0,0.10764890668592,0,0,0,0.0492285442091294,0,0,0.0502991605903702,0,0,0.044483090255998,0,0,0,0,0.249120508359085,0,0,0,0,0,0,0.0576567742731134,0,0.095069416105164,0,0,0,0,0,0.0360003865744612,0,0,0,0,-0.0059264265245118,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948255209001758,0.0408842841858569,0,0,0,0,0,0.118660649455399,0,0,0,0,0,0,0,0.0460620597502266,0,0.0543965116120764,0,0,0,0,0.0609954966495813,0,0.0760327494743993,0,0,0,0,0,0.259617559261061,0,0,0,0,-0.048643210393135,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.136830119365362,0,0,0,0,0,0,0,0.00443417617967308,0,0,0,0,0,0,0,0,0.308677769503284,0,0,0.00368461570441903,0.138376645214121,0.0889808455733312,0,0,0,0,0,0,0,0,0,0,0,0
X000623.SZ,0,0,0.051610406487088,0,0,0,0,0,0.0681582261872216,0,0,0,0,0,0.0248422478721321,0,0,0,0.119764126821749,0,0,0.0146680224416058,0,0,0,0,0,0,0,0,0.415979798290492,0,0,0,0,0,0,0,0,0,0,0,0.0202981854245386,0.0487226189518317,0.0467074580211283,0,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0.444477975298823,0,0,0,0,0.0137589797330559,0,0,0,0,0.103934623750595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13529809521379,0.00150937553608727,0,0,0,0,1.73472347597681e-18,-0.00795059575964743,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0252605814740055,0,0,0,0,0,0,0,0,0,0,-0.0271094061553733,0.00955290190053001,0,0,0,0,-0.0605296497046162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413957334464233,-0.0108019536674535,0.0192998381514042,0,0,0.0751182484374593,0,0,-0.0359932293483823,0,0,0,0.0114037504502962,0.0143684733809594,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226942289215318,0,0,0,0,0,0.690529385639902,0,0,0,0,0,0,0,0.0947053226295644,0,0,-0.544870499948806,0,0,-0.229295743031268,0,0,0.0525964097111626,0,0,0,0,0,0.192022462492457,0.0610575503342455,0,0,0,0,0.0257215227449834,0,0,0,1.19325850023097,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243083948838536,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0400299778936529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974990031778364,0,0,0,0,0,0,0,0,-0.00578177339320401,0,0,0.034767622512474,-0.134421461489162,0,0.0294675720149843,0,0,0,-0.0522681002208441,0,0,-0.0192780330722762,0,0,0,0,-0.00380223603244711,0,0.177344906468051,0,0,0,0
MKreturn,0,0,-0.13037343663273,0,0,0,0,0,0,0,0,0,0,0,0.141557051601015,0,0,0,0,-0.132869518510743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128012823017367,0,0,0,0,-0.0120299385110552,0,0,0,0,-0.0352400146551529,0,0.16216414295793,-0.0420080538891127,0.291264076691228,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00993498882623531,-0.0131252915742801,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152222080400061,-0.0151536371890043,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00129206751551252,0,0,0,0,0,0
