,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X002475.SZ,X000063.SZ,X600741.SH,X000338.SZ,X300003.SZ,X600031.SH,X002236.SZ,X600809.SH,X002008.SZ,X600867.SH,X300124.SZ,X601877.SH,X002456.SZ,X000596.SZ,X600271.SH,X000661.SZ,X600566.SH,X600487.SH,X600066.SH,X000100.SZ,X002294.SZ,X000625.SZ,X300136.SZ,X002179.SZ,X002007.SZ,X000977.SZ,X300142.SZ,X002241.SZ,X002180.SZ,X000157.SZ,X000981.SZ,X600498.SH,X000050.SZ,X002049.SZ,X000869.SZ,X600522.SH,X600779.SH,X002508.SZ,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0656123116050611,0,0,0,0,0,0,0,0,0,0,0,0.0943672898948111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722095871965908,0,0,0,0.0395258854956511,0,0,0,0,0,0,0,0,0.0214721225244787,-0.0449464884949832,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.160153568722143,0,0,0,0,0,0,0,0,0,0,0.120730800216167,0,0,0,0,0,0.0786406461195034,0,0,0,0,0,0,0,0,0,0,0,0,0.143862220683175,0.143777165192216,0,0,0.0535168873586901,0,0,0,0,0,-0.11091310972796,0,0,-0.00255984872659843,0,0,0,0,0.11129524399579,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449422718560002,0,0,0,0,0,0,0.333727096419464,0,0,0,0,0.219352989998604,0,0,0,0,0.0471228497229456,0,0,0.1121517351965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,-0.0909711504770295,0,0.096431092879175,0,0,0,-0.0213467493589798,0,0,0,-0.0852254680846732,0,0,0,0,0,0,0,0,0,0.263243287189557,0.178256645288567,0,0,0,0,0,0,0,0.114513047522811,0.0876798460175506,0,0,0.262397079283381,0.221033266449181,0,0,0,0,0.204759650251395,0,0,0,0,0,0,-0.0259883148494405,-0.0454639628963795,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.0533150010291609,0,0,0,0,0,0,0,0,0.32709503072565,0,0,0,0.175993396159071,0.0546763455625289,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456092165057108,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129263271580834,0,0,0,0,0,0.0829181142903611,0,0,0,0,0,0,0,0.367547903930739,0,0,0.120033108658619,0,0,0,0,0,0,0,0,0,0.190585367921055,0,0,0,0,-0.0270749513006688,-0.000371684574050953,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.148302271276335,0,0,-0.0100206413287107,0,0,0,0,0,0,0,-0.149027276525335,0,0.0616935579721732,0,0,0,0,0,0,0.163776010837969,0,0,0,0,-0.188111036808238,0,0,0,0.173383595624176,0,0,0.238775878792194,0,0,0,0,0,0,0,0.282122799627316,0,0,0,-0.0271282777773532,0,0,0.0352085071067242,0.000559444431743597,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00692298870013685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143748853230097,0,0,0,0.110078289436117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710427232199607,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202123168537366,0,0,0,0,0,0,0.0584261982809662,0,0,0,0,-0.0271086474094693,0,0,0,0.0392744569757763,0,0,0.0511795720306955,0.168492223223351,0,0,0,0,0,0.0392850614153183,0.135377064459796,0,0.0640393887180161,0,0,0,0,0.049343091482901,0,0,0,0,-0.0309608716121906,0,0
X600498.SH,0,0,0,0,0,0.102872278504416,0,0.437707450776383,0,0,0,0,0.0419063916103737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164492824983822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299450187108113,-0.0876003867342696,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0464842591894104,0,0,0,0,0,0,0,0,0,0,0.101415409718367,0,0,0,0,0.17005993096876,0,0,0,0,0.117533881463057,0,0,0.04210421787557,0.133899130880057,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192469398393943,0,0,0,0,0,0.0550066833046484,0,0,0.0804570116697258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299959957173059,0,0,0.43203541849946,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0983689307546449,0,0,-0.0443952845108672,0,0,0,0,0,0
X000869.SZ,0.506772586608899,0,0,0.0199508865962434,0,0,0,0,0.00166118272379539,0,0,0,-0.0460565992817229,0,0,0,0,0,0.000778983494587104,0,0,0,0.0781078999699636,0,0,0,0,0.122601377730168,0,0,0,0,0,0.230006264367022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.194533480248477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121089649995452,0,0.33013073130362,0,0,0,0,0.0437319800188889,0,0,0,0,0.176180562147028,0,0,0,0.235469307475585,0,0,0,0,0,0,0,0,-0.00234625823121857,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0,0,0,0.0742866698133168,0,-0.0262968570057369,0,0,0,0,0,0.368837825548896,0,0,0,0,0.195320110978683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232137157237367,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139515472853035,0,0,0,0.169346266871238,0,0,0,0,0.0685306349156828,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.00226856080674051,0,0,0,0,0,0,0,0.0170561834159698,0.0895468521493746,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0.0955515493818344,0,0,0,0,0.0768437817904839,0.242045689078813,0,0,0,0,0,0.151761836053806,0,0.249843878899647,0,0,0.314434287007534,0,0,0.0799663729486094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390742349469782,0,0,0,0,0,0,0.0111566294119835,0.0811979107486469,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730276363959009,0,0,0,0,0,0,0,0,0.529376343488114,-0.0877184404761894,0,0,0,0,0,0,0.261978593959035,0,0,0,0,-0.423227483062396,-0.155580874270679,0,0,0,-0.0784725896527866,0,0,0,-0.0511867915601033,-0.151196648642925,0,0,0,0,0,0,-0.0324507875013269,-0.0355769509601781,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.613134778643498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868746642494069,0,0,0,0,0,0
TED,0,0,0,0,0.342996725084359,0,0,0,0,0,0,0,-0.794816669537056,0,0,0,0,0.0406224763502567,0,0,-0.041551875049803,0,0,0,0,0,-0.612814408467843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167463039631486,0,0,0,0,-1.81550808604947,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.00404849044839696,0,0.031891490729649,0,0,0,0,0.0465563372128359,0,0,0,0,-0.0275496641298987,0,0,0,0,0,0.0131709636222427,0,0,0,0,0,0,0,0,-0.0951754556546741,0,-0.00629590631624943,0,0,0,0,0,0,0,0,0,-0.0369103290551663,0,0,0.0281878859205381,0,0.107012084105547,0,0,0,0
MKreturn,0,0.0815691626920738,0,0,0,0,0,-0.0899318601054745,0,0,0,0,-0.0374276845550429,0,0,0,0,0,0,0.0114209790657553,-0.0274230793400121,0,0,0,0.0880028867937269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275053635439748,0,0,0.0186584034387571,-0.0360970211040366,0.295476960625322,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00265611855337136,0,0,0,0,0,0,0,0,0,0.00469855216654201,0,-0.00434351014284967,0,0,0,0,0,0,0,0,0.000550619584538544,0,0.00389210917328174,0,0,0,0,0,0,0,0,0,0,0.000779881755250546,0.000488757551102738,0,0,0,0.00348840477028596,-0.00642624127035478,0,0,0,-0.0230283297090155,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.0168729313984862,0,0,0,0,-0.0138493729944626,0,0,0,0.0888954183415407,-0.00159715419987127,0,0,0,0,0,-0.0110853679037279,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329872381334139,0,-0.0683821204002635,0,0,0,0,0,0.0274006644299329,0,0,-0.013145375574683,-0.0801477910940712,-0.00951062035775005,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.00308072483477118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000859395100816911,0.0027402838279782,0.0130293056595137,0,0,0,-0.133305716630447,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.00527472012070896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100815786649336,0.00706082345500388,-0.0012145881768764,0,0,0,-0.164110742787658,0,0
