,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X600741.SH,X000661.SZ,X002241.SZ,X600183.SH,X000596.SZ,X600703.SH,X002007.SZ,X300003.SZ,X002236.SZ,X601877.SH,X300142.SZ,X000157.SZ,X000100.SZ,X002463.SZ,X000066.SZ,X002179.SZ,X002008.SZ,X300124.SZ,X600271.SH,X300136.SZ,X600867.SH,X000625.SZ,X002506.SZ,X000977.SZ,X002129.SZ,X600177.SH,X300014.SZ,X600498.SH,X600066.SH,X002180.SZ,X002456.SZ,X002049.SZ,X002371.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0188998182020859,0,0,0,0,0,0,0.178151530122405,0,0,0,0.15116734564899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226309344545961,-0.197139828402133,0,0,0.214001792164622,0,0,0,0,0,0,0.0104344051721722,0,0,0,0,0,0.00561442226973396,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.273653100932704,0,0,0,0,0,0,0,0,0,0,0.149530217331341,0.13398128088853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0782956298520339,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00216216206641473,0.146045928425258,0,-0.0194544899716155,0,0,0,0,0,0,0,0,0,0,0.0604492486196119,0,0,0,0,0,0,0,0,0,0,0.12825849072227,0,0,0,0,0,0.11922728948268,0,0.103764527554569,0,0,0,0,0,0,0,0.00134121362767692,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247137139723329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01876259570172,0,0.0272178302578489,0,0,0.0266627951105755,0,0,0.149943478336478,0.00906618134235267,0,0,0,0,0.00604021529586156,0.0791531546552859,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308340989447183,0.14377119009597,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23111734992899,0,0,0,0.0219486171851621,0,0,0,0,0.0302112948225011,0,0
X600867.SH,0,0,0,0,0,0,0,0.0552041949634726,0,0,0,0,0,0,0,0,0.064512818697869,0,0,0,0,0,0,0.0379889952243238,0,0,0,0,0,0,0,0,0.0666539189404644,0,0,0.0234002293355256,0,0,0,0.244056723111482,0,0,0.0939663154792503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0790501018891186,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453685413376436,0.0873046786497506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179802061860836,0,0,0,0,0,0,0,0,0,0.125144871234539,0,0,0,0,0,0,0.071969448682734,0,0,0,0,0,0,0.0476755993960204,0,0
X002506.SZ,0,0,0.0761682023200667,0.00781702218733167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198546497455045,0,0,0,0,0,0,0,0,0.079675368115045,0,-0.0341207278064145,0,-0.016491528686847,0,0,0,0,0,0,0,0,-0.19764477279686,0,-0.124112607306286,0,0,0,-0.0779702178443362,0,0.134577475492234,0.0203077718842959,0,0,0,0,0,0,-0.00324707720318883,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.00527655356419855,0,0,0,0,0,0,0,0,0,0,0,0.142523800040941,0,0.284766799666718,0,0,0,0,0,0,0.00992041772642964,0.363309031587474,0.394292226621268,0,0.0264199263920326,0,0.0922371492543148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0172242422048083,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726322192463076,0,0,-0.0975036012848723,0.147736329271939,0,0,0,0,0,0,0,0,0,0.137530300695989,0,0,0,0.309370534701704,0.108074784854872,0,0,0.0543990210681351,0,0,0,0,0.0177272085179128,0,0
X600177.SH,0,0,0,0,0,0,0,-0.0659190340808428,0,0,0,0,0,0,0.0540217001353234,0,0,0,0,0,0.0263753335466511,0,0,0,0,0,0,0,0,0,0.0152113431483751,0,0,0,0.0594366020172197,-0.0370157626165242,0,0,0,0,0,0,0,0,0,0.0390247230568791,0.0968357769965611,0,0,0,0,-0.0108000189296055,-0.0086854671975215,0,0,0,-0.0264024346045977,0,0
X300014.SZ,0,0,0,0,0,0,0.00924697784818947,-0.295994305186727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336650089927624,0,0,0,0,0,0,0,0.173764736162141,0,0,0,0,0.377280982925675,0.382529090563655,0,0,0,0,0,0,0,0,-0.133603908005065,0,-0.0659027378039147,0,0,0,-0.0025841602003588,0,0,0,0.133085741992732,0,0
X600498.SH,0,0,0,0,0,0,-0.0102156857817056,0,0,0.018259375440988,0,-0.0333991231491709,0,0,0,0,0,0,0,0,0,0.0963690870914851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707399974827881,0,0,0,0.0510100614290317,0.0925271593423297,0,0,0,0,0,0,0.0272365703111156,0.0433378575803263,0,0,0.0138093101617923,0,0,0,0,-0.00590462497633749,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0398248098029904,0,0,0,0,0,0.0381855063527608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971764518388165,0,0.00316841018685747,0,0,0,0,0,0.0697950436748751,0,0,0.11039729429515,0,0,8.67361737988404e-19,0,0,0,0,0.00598584548564087,0,0
X002180.SZ,0,-0.0938486418893356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159966420988656,0,0,0,0,0,0,0,-0.119814792034477,0.299027373323725,0,0,0,0,0.0188122041081751,0,0,0,0,-0.0447242003649558,0,0,0,0,0,0,0,-0.0304351723843442,0.113878431078497,0,-0.0209306311051507,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177182728445543,0,0.133451573812186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912481808495498,0,0,0,0.238384340088196,0.0204256613115631,0,0,0,0,0,0,0.0696150782509876,0.0331202005600631,0,0,0,0,0,0,0,0.021939113465037,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.048854581405855,0,0,0,0,0,0,0,0,0,0,0.148963020997227,0,0,0.082448855079179,0,0,0,0,0.0383495256586577,0.147525958028379,0,0,0,0,0.194238843916185,0,0,0,0,0,0,0,0,0,0,0.119193940539367,0,0.116215584091534,0,0,0,-0.0115709246698948,0,0,0,0.0100965135136621,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00490022481539386,0,0,0,0.092984684281049,0,0,0,0,0,0,0.428928691193128,0,0,0,0,0,0,0.106153012844573,0,0.142975112206649,0,0,0,0,0,0,0,0,0,0,0,-0.0145876413205061,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.113433482344465,0,0,0,0,0,0,0,0,0,0,0,0.0620054121578284,0,0,0,0,0.153432325943803,0,0,0,0.066138558152544,0,0,0,0,0,0,0.0708374640778183,0,0.098991243503521,0,0,0.035589524177418,0,0,0,0,0.0936015060428291,0,0,0,0.00930759782075254,0,0,0,0,-0.0152616521804682,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605456431732839,0,0,0,0.0235469907416238,0,-0.0301448179892823,0,0,0,0,0,0,-0.0704031901323279,0,0,0,0,0,0,0.0203156121834176,0,0,-0.0429317585335524,0,0,0.00580143254788622,0,0,-0.0660633115887927,0.0471323642580229,0,0,0,0,0,-0.02103471974654,0,0,0,0.0320483072690881,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0791217089106694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143770756119262,0,0,0,-0.0948125069835107,0,0,0,0,0,1.46745779494946,0,0,0,0.290035150777529,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492270544285138,0,0,0,0,-0.219736268555694,0,0
RealEstate_excess,0,0,0,0.101013833182723,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00435665330002468,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124583859396214,-0.0376292932357872,0,0,0,0,0,0,0.0463270319357577,0,0,0,0,0,0,-0.0316870582092439,0,0.00177039883742411,0,0,-0.00300417210057927,0,0,0,0,0.00846565751074069,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154922279088229,0.0787865609881246,0,-0.0278660018203986,0.0511397550520739,0.0195373009454226,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0183618209003196,0.021948548515334,0,0,0.00906465219652577,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0859490620620058,0,0,0.0437447721387772,0,0,-0.00272016752674002,0,0,0,0,-0.0176752487236388,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00159781340438288,0,0,0,0,0,0.00111092534925676,0,-0.00120855876595666,0,0,0,0,0,0.00351635136069234,-0.00635287920174095,0,0,0,0,0.000738796928007258,0,0,0,-0.000320372794981297,0.000519478158179646,0,0,0,0,0,5.0281254132796e-06,0,0,0,0,0,0,0,0,0,0.00819725775501781,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0646311216977889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0356273058048451,0,0,-0.187979560549382,-0.0988634099070522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251172139253795,0,0,0,0,0,1.49643918895663
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00464782956373176,0,0.00172124221600138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00480601796701769,0,0,0.00528853609508303,0,0,0,0,-0.0273608241825198,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00118979218964818,0,0,0,0,0,0,0,0,0,0,-0.00414849558489586,-0.0124166236391031,0,0,0,0.119228347618314,0,0
