,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X002236.SZ,X000625.SZ,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X601877.SH,X300124.SZ,X002008.SZ,X002508.SZ,X300136.SZ,X300003.SZ,X002085.SZ,X600089.SH,X600177.SH,X002294.SZ,X000157.SZ,X600271.SH,X600522.SH,X600487.SH,X600118.SH,X000050.SZ,X300115.SZ,X000981.SZ,X600809.SH,X600867.SH,X600699.SH,X600566.SH,X002074.SZ,X000559.SZ,X000623.SZ,X000066.SZ,X600372.SH,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600522.SH,0,0,0,0,-0.0554969920663961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994738661280736,0,0,0,0,0,0.253636026838081,0,-0.0164037342424116,0,0,0.109281760905294,0,0.168251547946569,0,0.00217355726726025,0,0,0.0487948404947808,0.0810598547626606,0,0,-0.0133500553920904,0.0339976644949166,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0984624541315455,0,0,0,0,0,0,0,0,0,0,0.26172526860377,0,0,0,0,0,0,0,0,0,0.269840671202018,0,0,0,0,0,0,0.349780863808399,0,0,0,0,0,0,0,0,0,0,0.123034157891567,0,0,0,-0.0072765872801158,0.000643812228442296,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0474733414275329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161825374717335,0,0,0,0,0.106048473302952,0,0,0,0,0,0,0,0,0,0,0,0,0.00610613264934755,0,0.023153856746564,0.049351953827118,0,0,0,0,0,0,0,0,0,0.405576969039436,0,0,-0.00749541191426627,0.0162155947212139,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.263086404164788,0,0,0,0,0,0,0,0,0,0,0,0.187525557249552,0.0732285055354397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451986292423583,0,0,0,0,0,0,0.0917315829737196,0,0,0,0,0,0,0.236084223002939,0,-0.0106250736924248,0.00326980931196766,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0,-0.0437774370251493,0,0,0,0,0.125447596192077,0,0,-0.0387716151309303,0,0,0,0,0.266267954032493,0,0,0,-0.164851661838329,0,0,0.126791587535328,0,0,0,0,0,0,0,0,0.0273855697251297,0,0,0,0,0,0,0.0374348461612045,0,0,0,0,0,0,0,0,-0.0100407520243969,0,0,0,0,0,0,0
X000981.SZ,0,0,-0.00106509074634029,-0.0263285140115006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00579777274470882,0,0,0,0,0,0,0,0,0,0.00113900540649653,0,0,0,0,0,0,0,0,0,0.0182160881939135,0,0,0.0183826857654995,0.0532765784217449,0,0,0.0259136688485146,0,0,0,0,-0.0368530332271338,0,0
X600809.SH,0,0,0,0,0.269680721917177,0,0,0,0,0,0,-0.0573891750547514,0,0.222662911441327,0.245936474619657,0,0,0,0,0,0,0,0.0279022330973991,0,0,0,0,0.0556927834454194,0,0.0191338954326409,0,0,0,0,0.163510159477835,0,0,0.0541117369075759,0,0,0,0,0.0524701828931461,0,0,0,0,0,-8.67361737988404e-19,0,0,0.00934283881423984,0,0,0,0,0.428155012575972,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049240543153052,0,0,0,0,0.00313505203235993,0,0,0,0,0,0,0,0.0372939543730446,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0414374272278251,0,0,0,0,0,0,0,0.00245888801126496,0,0.11477140376319,0.000622678856928918,0,0,-0.0205806960788963,0.010818242875887,0,0,0,-0.107052905786854,0,0
X600699.SH,0,0,-0.112041260589366,0,0,0,-0.0670477014609332,-0.0848424609988371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153735721593745,0,0,0,0,0,0,0,0,0.329999038570427,0.0917615021008849,0.52631404025432,0.110739793177194,0.00482372936056981,0,0,0,0,0,0,-0.0752475205258702,0,0,0.0438720360874509,0,0,-0.0119432470599241,0.0703459563816817,-0.185961561852882,0,0,0,0,0
X600566.SH,0,0,0,0.0977131602996973,3.46944695195361e-18,0,0,0,0,0,0,0.0176054225419319,0,0,0,0,0.160362835865346,0,0,0,0,0,0,0.0290322548089356,0,0.238712093642119,0,0,0,0,0,0,0,0,0,0.0853701618261543,0.0217259522349328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127649937904841,0.0192421612596087,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0991669685973757,0,0,0,0,0,0,0,0,0,0,0.13993629735498,0,0,0,0.0647401795106636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372655256895347,0.0340657959512013,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.133133263200426,0,0,0,-0.0451832619239669,0,0,0,0.0237591372014751,0,0,0,0.024448310355141,-0.00862560485816386,0,0,0,-0.170927242178986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220037817808906,0,0,0,0,0,0,0.0417465794220427,0,0,0.0551835243663129,0.0716636319784288,0,0,-0.0281164635956978,0,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,-0.0166907728867543,-0.0967270692822111,0,0,0,0,0,0.116308505789129,0,0.0458513998120693,0,0,0,0.0292928594918751,0,0,0,0,0,0.0552373608214924,0.0203251883783745,0,0,0,0,0,0,0.0742018244406424,0,0.100556769548163,0,0,0,0.0233302830480171,0,0,0.0248160282049174,0,0,0.00542911620599224,0,0,0.00393486750170929,0.0157913545494156,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,-0.0761590103248908,0,0,0,0,0.0495291498086004,0,0,0,0,-0.0956737200182887,0,0.0496930524003213,0.0700117723316754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308305141939167,0,0,0.0969482502174416,0.282204788019416,0,0,0.302013821685058,0,0.228376109506533,0,0.00404924191398693,0,0,0,0,0,0
X600372.SH,0,0,-0.0416237316569269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099833406590686,0,0,0,0,0,0.254847801243574,0,0,0,0,0,0,0.540356210235587,0.0537866273305889,0,0,0,0,0.0618604008956816,0,0,0,0,0.1529918609814,0,0,0,-0.000208187154963677,0.00196444498428932,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198071147782326,0,0,0,0,0,0,0,0,0,0,0,0,0.00743401502961761,0,0.0657337022991262,0,0,-0.030254251292349,0,0.0852438595549629,0,0.298572954524624,0,0,0,0,0,0,-0.0103501907418511,0.0100077364661692,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.00568515454100818,0,0,0.111943017300889,0,0,0,0,0,0,0,0,0.0680590018845063,0,-0.0787158074579455,0,0,0,0,0.10699128722549,0,0,0,-0.124597820016992,0,0,0,0,0,0,0,0,-0.0976225364187227,0,0,0,0,0,0,0,0,0,0.0671494796399852,0,0,0,0.0136180838362887,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,1.04806606533028,0,0.205062174887335,0,0,0,0,0,0,0,0,0,0,0,-0.00919308957939718,0,0,0,0,-1.63908509526275,0,0,0,0,0,0,0,-0.144770476995858,0,0,0,0,0,-1.39062525098011,0,-0.146690754136831,0,0,0.346449698827397,0,0,0,0,2.27911631440854,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.141788006315418,0,0,0,0,0,0,0,0,0,0,0.137042965812222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781513005528413,0,0,0,0,0,0.120720794546869,0,0.0846958907681517,0,0,-2.02840809799282,0,0
RealEstate_excess,0,0,0.080955560971814,0,0,0,0,0.000343104217428015,0,0,0,0.00803823144213402,0,0,0,0,0,0,0,-0.141836413716189,0,0,0,0,0,0,0,0,-0.251443491077101,0,0,0,0,0,0,0,0,-0.101206678540191,0,0,0,0,0,0.0657780748042132,0,0,0,0,0,0,0.0519145176759491,-0.0463725264561759,0.0705384556670337,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0601936440522756,0,0,0,-2.16840434497101e-19,0.0387227028014575,0,-0.0111111625802215,0,0,0,0,0.0252427914263175,-0.00349457431190229,0.0196274222425213,0,0,0,4.33680868994202e-19,0,-0.113596712162295,0,-0.0335779977998775,0,0,0,0,0,0,0,0,-0.0520966980733209,0,0,0,0,0,0,0,0.0258692913360994,0,-0.00499841279008381,0,0,0,0.000567865700600098,0,0.0395997615704798,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00118532213546172,0,0.000717188738056619,1.6940658945086e-21,0,0,0,-0.000515146277170553,0,0,0,4.28840867033848e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0323278177305e-05,0,0,0,0,-0.0002560248655783,0.00159566706277347,0,0,0.00056638679798011,0,0,0,-0.000914536318543249,0.000696707453684677,0,0,0,-0.000971487873019994,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0754036692161522,0,0,0,0,0,0,0,0,0,0,0.0329592203850373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419104597773495,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647653909901875,0.0557389073014361,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147487630324374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00715974707781057,0,0,0,0,0.116634274111528,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116069838623926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168012951245767,0.00510866893562204,0,0,0,0,-0.0743849405311178,0,0
