,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000063.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000725.SZ,X002371.SZ,X003816.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X000100.SZ,X002049.SZ,X002236.SZ,X600372.SH,X000977.SZ,X002241.SZ,X600584.SH,X000157.SZ,X601877.SH,X000661.SZ,X600741.SH,X600522.SH,X002180.SZ,X000733.SZ,X002463.SZ,X002074.SZ,X600702.SH,X600460.SH,X000988.SZ,X300142.SZ,X000066.SZ,X000800.SZ,X300003.SZ,X002007.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600584.SH,0,0,0,0,0,0,0,0,0.255915858300257,0,0.284545933733697,0.172397038455663,0,0,0.0171475424727101,0,0,0.207699082800347,-0.406817255044281,0,0,0,0,0,-0.0434917568904489,0,0,0.127620538016277,0,0,0,0,0,0,0,0,0,0,0,0.223191703765246,0,0,0,0.0234253322063559,0,0,0,0,0,0,0,0.0622378944864089,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041587310571931,0,0.0119296160191707,0.441643984912256,0,0,-0.0459933260994889,0,-1.38777878078145e-17,0,0,0,0.133152772944733,0,0.00828166929065647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193341294959214,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661106835137702,0.135046638155529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809131863928485,0,0,0,0.0499036322780576,-0.0631365062579524,0.11816944931927,0,0,0,0,0,0,0,0,0.0677403783686509,0,0.0342747262544224,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0857248148450381,0,0.0126001244095902,0,0.204802704640168,0,0,0,0,0,0,0,0,0,0,0.0889734013696318,0,0,0,0,-0.0210449658240555,0,0,0,0,0,0,0,-0.0545581543592392,0,0,0,0,0,0,0,0,0,0,0,-0.0444591893966392,0,-0.0289879671346773,0,0,0,0,0,-0.025509521864972,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.00483160839138589,0,0,0,0,0,0,0,-0.13187330000986,0,0,0,0,0,0,0,0,0,0,0,0.0164623002074257,0.0404677774281881,0,0,-0.0242571907753383,0,0.00416518222022392,0,0,0,0,0,0,0,0.0784265098797787,0,0.00264507756764078,0.105636392461493,0,0,0.00954055844940953,0.107147286302246,-0.0154702796691205,0.026658537903049,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0308770021029692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006349221680332,0.102843238696827,0,0,0,0.0873957249585819,0,0.0784808789488777,0,0.0343772841745785,0,0,0,0,0,0,0,0,-0.00960335613329899,0,0,0,0,0.00560005386342067,0,0,0,0,0,0.495943406002174,0,-0.029920831320505,0,0.0832479249937418,0,0,0,0,0
X002180.SZ,0,0,0,0,0.209280223699023,0.0125019098776616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381951048191095,0,0,0,0,0,0,0,0,0,0,0,0.138851204723777,0,0,0,0.127796036216087,0.0719223808113497,0,0.0207143428137998,0,0,0,0,0,-0.0605510995023178,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0.0355732548769725,0,0,0,0,0,0,0,0,0,0,0,0,0.0730061311672019,0.0151045097749506,0,0.285727529037452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179017261041422,0,-0.00633186854040483,0,0.00963369302149059,0.141218463426656,0,0,-0.0209446256215774,0,0,0,0,0,0.0156543920122385,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0.270922351915893,0,0,0,0,0,0,0,0,0,0,-0.00540137450771434,0,0,0,0,0,0,0.366967935730833,0,0.239714786402859,0,0,0,0,0,0,0,0,-0.21129560338019,0,0,0,0,0.174288854585877,0,0.0484503401071284,0,0,0,0,0,0,0.0558659682982927,0,0,0,0,0,0
X002074.SZ,0,0.0195539089758604,0,0.0561501286693484,0,0,-8.67361737988404e-19,0,-0.0184898671925335,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0798392168075195,0,0.500603615453902,0,0,0,0,0,0,0,0,0,0,0,0,0.0449226497986865,0,0,0,0,0.0143625896703097,0,0,0,0.0961486802042339,0,0,0,0,0,0,0,0,0.0100948517184087,0,0,0,0,0,0,0
X600702.SH,0,0,0.563089966310272,0,0,0,0,0,0,0.206850713388423,0,0,0,0,0,0,0,0,0,0,0.0217694918115114,0,0,0,0,0,0.00129066648780047,8.67361737988404e-19,0,-0.0125072861663512,0,0,0,0,0,0,0,0.333819944346336,0,-0.0527845022802396,0,0,0,0.0150953314047865,0,-0.0951377617986167,0,0.0846399272307208,0,0,0,-0.0141297457358442,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0.0861291366428434,0,0,0,0,0,0,0,0.139640141727984,0,0,0,0,0,0,0,0,0,0.0963935931623611,0,0.295013600407613,0.140727640295924,0,-0.00965384646248023,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748276592710631,0,0,0,0,0,0.0542713971570078,0,0.0599526899238927,0,0,0,0,0,0,0
X000988.SZ,0,0,0,0,0,0,0,0,0,0.0181708886916622,0,0,0,0,0.137908388736533,0,0,0,0,0.111331253712884,0,0,0,0,0.0744829584903877,0,0,0,0,0.0679515701493696,0,0,0,0,0,0,0,0.195759288416724,0,0.270990309123344,0,0,0,0,0,0.0246588124773208,0,0,0,0.202222453877312,0,0,0.125025517521331,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.0284018674265839,0,0,0,0,0,0,0,0,0,0,0.178936379544995,0,0.00536686086380411,0.258448746299938,0,0,0,0.0383623589310825,0,0,0,0,0.00447078291435094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624936639139195,0,0.0350299923365175,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.275433532379347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157569043388455,0,0,0,0,0,0,0,0.113872281024353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0758621850667451,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187361751732002,0,0,0,0,0,0.151583118534683,0,0,0,0,0,0.0184208371544531,0,0,0,0,0.0175891910681201,0.0875291803427855,0,0,0.0543485626586583,0,0,0,0.0207701613590878,0,0,0,0,0,0,0,0,0.0150753647316683,0.0484789768023572,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.049499947632097,0,0,0,0,0,0,0,0,0.0528498383641245,0,0.0247902988009637,0,0,0,0,0.0359081304344746,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.171111544796289,0,-0.0137702249639953,0,0,0,0.0250795096876204,0,0,0,0,0.200188233131715,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.0711888565563956,0,0,0,0,0,0,0,0,0,0.00859069235494416,0,0,0,0,0,0,0,0,0,0.0480957157228926,0.0443469172337264,0,0,0.0717365389399534,0,0,0,0,0,0,0,0,0,0,0,0.0161981501631495,0.168345167886995,-0.0510025130217807,0,0.209112549387167,0,0,0,-0.00531410957710983,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.0514237122238604,0,0,0,0,0,0,0,0,0,-0.0652574539807415,0,0,0.0700485331968473,0.286861031143925,0,0,0.0371463506307141,0.344626813373747,0,0,0.256689802180958,0,0,0,0,0,0,0,0,0.255801101700429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212062420842083,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0771380011337909,0,0,0.128963373679259,0,0,0,0,0.0470126115591041,0,0,0,0,0.0114077272075472,-0.0722940955029326,0,0,0,0.0438670366258631,0,0,0,0,0,0.0289780187845903,0,-0.0997403244157395,0,0,0,0,0.0333089865941299,-0.109654238803293,0,-0.0154617499708099,0,0,0,0,0,0,0,0,0,0,0,0.0440638617783096,-0.0614534377789658,0,0,0,0,0,0
Slope,0,0,0,0,0.194035272949286,0,0,0,0,0,0,0,0,0,0.29112364180588,0,0,0,0,0,0,-0.293836741446745,0,0,0,0,0.189225428053322,-0.0148181488491601,0,0.172422031061811,-0.306059489041528,-0.251185864547493,0,0,0,0,0,0,0,0,0,0,0,0.0856191377294429,0,0,0,0,0,0,0,0,1.42949111246055,0,0,0,0,0,0
TED,0,0,0,-0.638292582772133,0,0.509189217100874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13968280987972,0,0,0.311115379786202,0,0,0,0,0,-0.00293322551216406,0,0,0,0,0,0,0,0,-0.275226009812131,0,0,0,0,0.074278840598022,0,0.370938551722114,0,0,0,0,-0.390827637315993,0.38681072969558,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.078267391607309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486888358535861,0,0,0,0,0.0625860081712868,0.0221286815565385,0,-0.075714382514616,0,0,0,0,0,0.0461209344562286,0,0,0,0,0,0.0735751429627132,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0219738197547716,0,-0.0820382762404114,0,0,0,0,0,0,0,0,0,0.0463590362540982,0,0,0,0,0,-0.00581385972302017,0.0330196516236055,0,0.113430324294498,0,0,0,-0.00534815456693143,0,0,0,0,-0.0437742522199722,0,0.0228263917678055,0,0,-0.0156000661330019,0,0,0,0,0.020398774243344,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00177036315787422,0,0,0,0,0,0,0.000157843886971399,0,0,0,0.00198660153028106,0,0,0,0,0.00265302787192852,0,0,0,0,0,0.00278304010938956,0,0,-1.0842021724855e-19,-0.000945382459628765,0,0,0.000372837333338446,0,0,0,0,0,0,-0.00831302975542339,0.00229341458925949,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00325799000900687,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.26058239669754e-05,0,0,0,0,0,0,0,0,0,6.27987758469626e-05,0,0,0,0,0,0,0,0,0,0,0,0.0156070078361294,-0.00487197515557039,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000596497276191266,0,-0.0025845480840333,0,0,0,0,0,0,0.00175329213774959,0,0,0,0,0,0
