,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000625.SZ,X000338.SZ,X002371.SZ,X600031.SH,X000063.SZ,X000596.SZ,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X600372.SH,X002241.SZ,X002236.SZ,X600741.SH,X002129.SZ,X000661.SZ,X002049.SZ,X000977.SZ,X600584.SH,X601877.SH,X600522.SH,X002028.SZ,X002463.SZ,X000800.SZ,X601799.SH,X000921.SZ,X600183.SH,X600066.SH,X002074.SZ,X002007.SZ,X002223.SZ,X600460.SH,X600177.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600584.SH,0,0,0,0,0,0,0,0,0.148314688921245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302076413095258,0,0,0,0,0,0.105708108372582,0,0,0,0,-6.93889390390723e-18,0,0,-0.163240295909806,0.0983295188766726,0,0,0,0,0,0,0,0,-0.0107930640476644,-0.00256710316459834,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124794398341367,0,0,0,0.0763950477908554,0,0,0,0,0,0,0.00491442440582983,0,0,0,0,0.0177633515266899,0,0.438417131558578,0.01683802992998,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784429972136261,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871838990103372,0,0,0,0,0,0,0,0.186871549167099,0,0,0,0.0984246872387119,0,0,0,0,0,0,0.1803327957836,0,0.0898955953288899,0,0,0,0,0,0,0,0,0,0,0,0.141043226610891,0,0,0,0.00883724466167836,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0249196434982444,0.212838871637498,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081781816578469,0,0.234349924102286,0,0,0,0.0144075467713766,0,0,-0.260725748794073,-0.0286329126641088,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742264540053382,0,0,0.515356320143044,0,0,0.140444290837587,0,0,0,0,0,0,0,0,0.221052417511487,0,0,0,0,0,0,0,0,0,-0.0410102858696844,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0633191323839107,0,0,0,0,0,0,0,0.0298306358659374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137563081300528,0.106545106134043,0,0.188604672657606,0,0,0,0,0.181295267231698,0,0.000361582955266403,0.0270018391980525,0,0,0,0,0,0
X601799.SH,0,0,0.0444883868111723,0,0,0,0,0.190445562832098,0.125897280823935,0,0,0.142035309685033,0,0,0,0,0.129760403728401,0,-0.237495642301931,0,0,0,0,0.081478067673734,0,0,0,0,0,0,0,0,0,0,0,0,-0.112368425822925,0,0,0.0234685784198485,0,0,0,0.00599156204060127,0.103697398979549,0,0,0,0,0,0,-0.00121724281852806,7.91203336919441e-05,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.378473001661363,0,0,0,0,0,-0.0540231366714595,0,0,0,0,0,0,0,0,-0.111712759279239,0,0.529124442204997,0,0,0,0,0,0,0,0,0,0,0,0,0.121090024076404,0,0,0,0,0,-0.0234181550623641,0,0,0.0405603294644896,0,0,0,0,-0.000564551775240434,0.00461018585273622,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.311916715467391,0,0,0,0,0,0.111447333091195,0,0.155799092469173,0,0,0,0,0,0.10261012976504,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.206828606011708,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287378907744786,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573539861054372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170982027647857,-0.0317884521269437,0.151830664084829,-0.0118745330459656,0,0,0,0,0.204621411808064,3.46944695195361e-18,0,0,0.16368060649353,0,-0.0272458605058012,0.0137891364098327,-0.0863357529550534,0,0,0.176750359400204,0,0
X002074.SZ,0,0,0,0,0,0.0173416621434801,0,0,0,0,0,0,0,0,0,0.0856614378097407,0.0302667323759511,0,0,0,0,0,0.550534683043753,0,0,0,0,0,0,0,0,0,0,0,0,0.00958749824929322,0,0.083597032318576,0,0.113074449539208,0,0,0.147177332542869,0,0,0,0,0,0,0,0,0.0370465257041435,-0.0214977631035142,0,0.00680533509799889,0,0,0,0
X002007.SZ,0,0,0,0.143399730270904,0,0,0,0,0,0.165898091741387,0,0,0,0,-0.0049987571472218,0,0,0,0,0.0208914818255314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821849462904,0,0,0.0600685605427749,0,0,0,0,0.192103993552095,0.344282045404593,0,0.0239997267875983,-0.0306050939713901,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283513342687396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313931944334896,0,0,0,0,0,0,0,0,0.0225353772673065,0,0.0792962212458518,0.086989079633787,0,0,0,0,0,0,0,0,-0.038436028850215,0.00802338988377027,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125219660864511,0,0,0,0.119046929892127,0,0,0,0,0,0,0.106510382001388,0,0,0,0,0.0999393868086794,0,0,0.0211515493194808,0,0,0.0468251748462276,0,0,0.0891993099001437,0,0,0.11691288087679,0,0,0,0,0,0,0,0,-0.020162661848416,0.0279357396392569,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,-0.0814581844546716,0,0,0,0,0,0,0.0301481749346433,0,0,0,0.122557308996656,0,0,0,0,0,0,0,0,0,0,0.0588698303627883,0,0,0.278670028277499,0.0624352106857675,-0.00590852107973484,0,0,0,0,0,0,0,0.00120258300657048,0.00103271400052193,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0636133332783687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00809575728295218,0,0,0.0152478155243891,0,0,0.26900866450647,0.0832908483914214,0,0.0426608381021209,0,0,0,0,0,0.0199982359718795,-0.0463342824787632,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.0668247781903198,0,0,0,0,0,0,0.330451358977809,0,0,-0.0563354320527384,0,0,0,0,0.0185864846509173,0,0,0,0,0,0,0,-0.038540719942299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129015938046533,-0.0875072644717088,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275364835780223,0,0,0,0,0,0,0,0,0,0,0,0,0.302935979873797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686938012462641,0,0,0,-3.23761174645623,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.460198898206545,0,0,-0.023497366752684,0,0,0,0,0.108620404247313,0,0,0,0,0,0,0,0,0,0,0.216321952457783,0,0,0.28720908005529,0,0,0,0,0,-0.322794024669405,0,0,0,0,0,0,0,0,0,0,0,1.21526997357899,0,0,0,0,0.663464612454343,0,0
RealEstate_excess,0,0,-0.0486108621425171,0,0,0.039121514699331,0,0,0,0,0,0,0,0.0231381973809609,0.0016582302103952,0,0,0,0,0,0,0,0,0,-0.0287301447692379,0,0,-0.0358545113284399,0,0,0.0653820032091955,0,0,-0.0906308575186084,0,0,0,0,0,0,0,0,0.0907077073677345,0,0,0,0,0,0,0,-0.0574586021141089,0.0147171981842946,-0.0186468311434831,0,0.318346383668776,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0819387101562539,-0.0653348449251345,0,-0.0313339190725969,0,0,0,0,0,0,0,0,0.0645507463693184,0,0,0,0,0,0,-0.0612597397320955,0,0,0,0,0.0188418696036774,-1.73472347597681e-18,0,0,0,0.0197806210207019,0,0,0,0.0397762805822112,-0.0348714089005606,0,0,0,-0.0461023796339273,0,0.0036672611317049,0,0.43541654685163,0,0,-0.00291904306309042,0,0
MKvol,0,0,0,0,0,0.00181556993527412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342759838812378,0,0,0,0,0,0,0,0,0,0,0,0,0.00196076768705785,0,0,0,0,0.000386013711612925,0,0,0,0,0,0,0,0,0,0,0,0,0.00166097387288018,-0.00146354826414858,0,0,0,-0.0122776408132197,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00475110496540265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045179209527815,-0.0715688055976757,0.119405884709336,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196362238903368,0,0.00576347498707915,0,0,0,0,0,0,-0.00548965626653583,0,0,0,0,0,0,0.00281523891224462,0,0,0,0,0,-0.00388497727850873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308753716334396,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00247063084056412,0,0,0,0,0,-0.00194455942144864,0,0,0,0,0,0,0,0,0,0,0,0,0.00720319672961122,0,0.00114069795778167,0,0,0,0,0,0,0,-0.00129796215078591,0.00412410641919073,0,0,0,0.0625765057321624,0,0
