,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X000625.SZ,X600104.SH,X300124.SZ,X002304.SZ,X002371.SZ,X000725.SZ,X000338.SZ,X000063.SZ,X000596.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002463.SZ,X000977.SZ,X002241.SZ,X002049.SZ,X600372.SH,X600741.SH,X002129.SZ,X000661.SZ,X600584.SH,X600522.SH,X002028.SZ,X601877.SH,X600183.SH,X000800.SZ,X601799.SH,X600066.SH,X600418.SH,X002156.SZ,X000921.SZ,X002007.SZ,X002074.SZ,X600460.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0526095119291936,0,0,0,0,0,0,0,0,0.101161533035855,0,0,0,0,0,0.018344784292583,0,0,0,0,0,0,0,0,0.00562576075286846,0,0,0.0259805165976755,0,0,0,0.511692220270509,0,0,0,0,0,3.46944695195361e-18,0,0.0095729260611507,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.095972192885394,0,0,0,0,0,0.0121660093461473,0,0,0,0,0.0220191324073111,0,0,0.0580563489086865,0,0,0,0.00671410967931292,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0587809750123812,0,0,0,0,0,0,0,0,0,0.0131491475964839,0,0,0,0,0,0,0.00806119614988168,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525706159341275,0,0,0,0.0563851837831359,0,0.0297134185666218,0.0454718135391551,0,0,0,0,0,0,0,0,0.037996611832422,0,0,0,0,0,0,0,0,0,0.112095396711699,0,-0.0118233878932361,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0738554716033203,0,0.449638387025775,0,0,0,0,0,0,0,0,0.0523440535046458,0,0,0,0,0.1172530589353,0,0.04768099352714,0,0,0,0,0,0,0,0,0,-0.0341581665419468,0,0,0,0,0,0,0,0,0,-0.0287158462861063,0,0,0.0313764106790947,0,0,0,0,0,0,-0.0145954535867902,0,4.33680868994202e-19,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0919056881101835,0,0,0,0,0,0,0,0,0,0,0,0.338439229801484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164182008884213,0,0,0,0.00291373741016628,0,0,0,0,0,0,0,0.0180709668225123,0,0,0,0,0,0,0.0174661591861848,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0500623261973758,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0208706971776108,0,0,0,0,0,0.142132359727025,0,0,0,0,0.0827871093023144,0.0239592211244377,-0.0164765733739267,0,0.0508364418826759,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350641013372578,0,0,0,0.10776989473455,0,-0.0124228228191573,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0997740696116736,0,0,0,0,0,0,0,0,0,0,0,-0.0146741082382444,0,0,0.102935279869039,-0.120398725096766,0,0.0525474213717672,0,0,-0.0183725909686275,0,0,0,0,0,0,0.00220816417031207,0,0,0,0,0.0294734980001121,0.161884961788876,0,0,0,0,0,-0.0419685335324514,0,-0.0638295702743708,0.0826171026003465,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175071541005438,0,0,0,0,0,0,0,0,0,0,0,0,0.0437974328410843,0.157008252289415,0,0.183094860360809,0,0,0.0846026129227786,0,0,0.186198668263856,0,0,0,0,0,0,0,0,0.0969159858850581,0,0,0,0,0,-0.00865493700205033,-0.0143245962959246,0,0,0,0,0,0
X000596.SZ,0,0.269700108753404,0,0.0900527982479143,0,0.375448893755632,0,0,0,0,0.0498559060736883,0,0,0,0,0,0,-0.0252424034716418,0,0,0.0348657723991113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040018528857013,0,0,0,0,0,0.0190308728866811,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105529207649398,0,0,0,0,0.0623933712305746,0,0,0,0,0,0,0,0,0,0,0.0189779149143354,0,0,0,0.0265085457534476,0,0,0,0,0,0,0,0,0.00732528074932215,0.0590999371793177,0,0,0,0,0,0,0,-0.0328258866778904,0.0439381454130032,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499559693590031,0,0,0,0,0.14433870833213,0,0,0,0,0,0,0.141796813947256,0,0,0,0.0535273731839647,0,0.218453922983594,0,-0.0506594822111264,0,0,0,0,0.0647124224974842,0,-0.0148665566523433,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0523989431120326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248613780228227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300464175587989,0,0,0,0,-0.00704614784049537,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.154655181183389,0,0,0,0,0.0518388563383134,0,0,0.0944431921027504,0,0,0,0.016648075295526,0,0,0.0116761585663746,0,0,0,0,0,0,0.0828546380350293,0,0,0,0,0,0,0.0699986376618339,0,0,0,0,-0.0190592692511287,-0.034354336685225,0,0,0.0317673574576527,0,0,0.0561016430924027,0,0.0151243229257542,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.118002309245275,0,0.0634587141797215,0,0,0,0,0,0,0,0,0,0,0.0359875107235195,0,0,0,0,0,0,0,0,0,0.374262874526213,0,0,0,0,0.0861275632057992,0,0,0,0,0,0,0.0577746222388899,0,0,0,0,0,0.0317251146287547,0,0,0,-0.0657241135713617,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171199686707385,0,0.0146996944793525,0,0,0,0,0,0,0,0,0,0.109427126079368,0,0,0,0,0,0,0,0,0,0,-0.0427724156263622,0,0,0,0,0,0.165383564032084,0,0,0,0,0,-0.0317413117359638,0.0199609591764285,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.150790213926064,0,0,0.0335103188929198,0,0,0,0,0,0,0,0,0,0,0,0,0.0545431877906934,0,0,0,0,0,0,0.189346883042863,0,0,0,0,4.33680868994202e-19,0,0,0,0.020011992393584,0,0.204493467868348,0,0,0,0,0,0.155405174621282,0,0,0.136369799993957,0,-0.0857675883135836,-0.0076809487079866,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.106710292321411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427219807260314,0,0,0,0,0.281493279429108,0,0,0,0,0,0,0.23213495296689,0,0,0,0,0,0,0,0.0329447614491685,0,0,0,0,0,0.0692233520681312,0,-0.00729650588418938,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,-0.421111332819926,0,-0.0608930656597409,0,0,0,0,0,0,0,0,0,0.0841649103457248,0,0,0,0,0,0,0,0,0,0,0.457473461162743,0,0,0,0,0.0925158291826976,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.316977985086185,0,0,0.14601417876142,0,0,0,0,-0.000505745242134697,0,0,0,0,0,0
X000977.SZ,0,0,0,-0.0296883018213126,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254643035924662,0,0,0,0,0,0,0,0.390511761004776,0.216744697663234,0.0999115580496015,0,0,0,0,0,0.0223438261590717,0,0,0,0,0,0,0,0,0,0,0,0.162100486604608,0,0,0.242291760280083,0,0,0,-0.000120513664547715,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.386873239900974,0,0,0,0,0,0,0,0,0.067768499383928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736185154982087,0,0.273161082230813,0,0,0,0.0151609816862779,0,0,0,0.0498219844436167,0,0,0,0,0,0,0,-0.0127765541267629,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191274932544126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225912799083181,0,0.0320553945966551,0,0,0,0,0,0,0,0.00789842403678926,0,0,0,0,0.191059886861757,0.0898173673886211,0,-0.0100181692483166,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0.0612489610365973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116640391026847,0,0.265389037400978,0,0,0,0,0.103396702303836,0,0,0,0,0.101266570657751,0,0.109965639993121,0,0,0,0,0,0.0295279976947383,0,0.0971599393339019,-0.0518067213630375,0,0,0,0,0,0,0,-0.0166499323837901,0.0669356177304248,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.0419350080248145,0,0,0,0,0,0,0.0890159810207768,0,0,0,0,0,0.0677984498791561,0,0,0,0,0.0208702029840335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00266178326398556,0.0678168349271773,-0.0340069440924907,0.0470881524483162,0,0,0,0,0,4.33680868994202e-19,0.0231323825091856,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.0403846313987719,0,0,0,0,0,0,0,0,0,0,0.372521279290853,0,0,0,0,0,0,0,0,0.206686783610193,0,0,0,0,0,0,0,0,0,0,0,0,0.0965626670825582,0.221375737361221,0,0,0,0.197717725239784,0,0,-0.0291017890022166,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.183250967306375,0.219240017889528,0,0,0,0,0,0,0,0,0,0,0,0,0.040913950570605,0,0,0,0,0,0.104140233175998,0,0,0,0,0.00674407293927198,0,0,0,0,0.131801125754827,0,0,0,0,0,0,0,-0.0601407439011293,0,0.0344098427248299,0,0,0,0,0,0,0,-0.00424975067785358,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404986267683942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219669423669056,0.304979470481076,0,0,0,0,0,0,-6.47687232535055e-05,-0.0593079146913104,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821031654746784,0,0,0,0,0.110737923831971,0,0,0,0,0,0,0,0,0,0.0319532496273916,0,0,0,0,0.27624046291834,0.192081247796645,0,0,0.028409880020449,0,0,0,0,0,0
X002028.SZ,0,0,-0.0902839530773558,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0436268526031431,0,0.0652336588318585,0,0,0,0,0,0,0,0,0,0,-0.0124240210435219,-0.00597237199941958,0,0,0,0,-0.139722624406885,0,0,0,0,0,0,0,0,0.134537591788457,0.127574309319426,0,0.0523817241885648,0,-0.00873768491749822,0,1.73472347597681e-18,0,-0.124075286092909,0.179818804188745,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358529362802837,0,0.0484710518743372,0,0.0837187342992348,0,0,0,0,0.0756705032484647,0,0,0.0645688624413333,0,0,0,0,0,0.0680115051365319,0,0,0,0.0236544040779339,0,0,0,0,0.0688467871084792,0.032839875361481,0,-3.46944695195361e-18,0.0281016938352699,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.136652471700371,0,0.0641256063099882,0,0,0,0.0788906324636794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245596870466562,0,0,0.0803448298121091,0,0.085840478598019,0,0,0,0,0,0,0,0.017829662655698,0.202234540694695,0,0,0,0,0,0,0,0.0218504026186434,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0574920334977432,0,0,0,0,0.0407118180818625,0,0,0,0,0,0,0,0,0,0.108097547504715,0,-0.100045861189844,0,0,0,0,0,0,0,0,0,0,0,0,0.202725522067386,0,0,0,0,0,-0.0415926271811343,0,0.210204141985342,0,0,0,0,0,0.0534643924472254,0,-0.0216029483565664,0.0586921149661885,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.022391386316641,0,0,0.146923405387644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00806152449722692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.187206513459402,0,0.0571634073265003,0,0,0,0,0,0.125250034356723,0,0,0,0.128769006417683,0,0,-0.0619810538972466,0,0,0,0.0151315050398981,0,0,0,0,0,0,0,0,0,0.00840358633183593,0,0.165510559267256,0,0,0,0.223061286833391,0,0.183518600311402,0,0,0,-0.109097931876322,0,-0.0298262345602608,0,-0.0222912179098304,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0.326720654057965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123943537286867,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.487632438457431,0,0.0894953401057959,0,0,0,0,0,6.93889390390723e-18,0,0,-0.00252317898561274,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.227793859158457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388204356340648,0,0.0634005348458526,0,0,0,0,0,0.168659712699569,0,0,0,0.137303892479467,-0.100248433564529,0,0,0,0,0,0,0,0,0.0190446270785033,0,0,0,-0.0546739750043087,0,0,0,0,0
X000921.SZ,0,0,0,-0.0857236685974474,0,-0.0134807433589369,0,0.522483798020736,0,0.0428160994157993,0,0,0,0,0,0,0,0.0447412757569632,0,0,0.00615011495409477,0,0,0,0.0482056166949655,0,-0.0918900932096152,0.0917710873615788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233823621702668,0,0,0,0,0,0,0,-0.00368738844103641,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0694829419042193,0.054555291266221,0,0,0,0.0320373522639119,0,0.0277185724961461,0,0,0,0,0,0,0.0652418114690942,0,0,0,0,0,0.0434666644322493,0,0,0.00132899980655739,0,0,0.0759301412772372,0,0,0,0,0,0,0.0415311397135245,0,0,0.0764145778390977,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0480720283584343,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.166888518275973,0,0.0181082020695189,0,0,0,0,0,0,0,0,0,0,0.658872749491372,0,0,0,0,0,0,-0.0174739034475721,0,0,0,0,0.00723351604103863,0,0,0,0,0,0.0948941646784499,0,0,-0.0533927827939609,0.0582817240610422,0,0,0,0,0,0,0,0.0196136678130148,0.00392080244367974,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.00866635694888315,0,-0.0143928782019676,0,0,0,0,0,0,0,0,0,0,0,0,0.197631980773041,0,0,0.175925235024085,0,0.0943874286364456,0.107225731617088,0,0.138237798910437,0,0,0,0,0,0,0,0,0,0.203930228751422,0,0,0,0,0,0,0,0,-0.0140363873654375,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.125427188619585,0,0,0,0,0,0,0.188778482007099,0,0,0,0,0,0,0.26122877312636,0,0,0,0,0.140697308936415,0.270024681090578,0,0,0,0,0,0,0,0,0,0.220564601408728,0,0,0.0283548762801389,0,0,0,0,0,0,0,0,-0.011207879349843,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0761249996675201,0,0,0,0.0859899055427311,0,0,0,0,0.285396786673005,0,0,-0.19853242247851,0,0,0.120275958626364,0,0,0.0346256012763597,0,0,0,0.0161401866823841,0,0,0,0,0,0,0,-0.131960850621936,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00151211469394635,0,0.217171090845055,-0.30191194722661,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748257299646259,0,0,0,0,0,0,0,0,-0.264420596169771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258229967498888,1.39715045805379,0,1.27555863964055,0,0,0,0,0,0
TED,0,0,0,0,0,0.115588366367636,0,0,0,0,-0.105244443345591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00614799909806191,0,0,0.0949810317626776,0,0,0,0,0,0,0,0,0,0,-0.168565359389235,0,0,0,0,0,0,0,0,0,0.722761668511766,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.107561200867273,0,0,0,-0.141778278901177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.349186655049152,0,0,-0.147027983810806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709210536547698,0,0,0,0,0,0,0,0,0,0.0217876003267355,-0.0565351035496903,0,0.773478667239788,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.121359170892394,0,0,0,0,0,0,0,0,0,0,0,0,0.0195129877290083,0,-0.0765954326929918,0,0,0,0,0,0,0,0.0576298419247386,-0.0785071769206597,0,0,0,0,0,-0.0411105404142355,0.0390289370614054,0,0,0,0,0.0310448122080904,-0.0131365596606873,-0.0171434897362563,4.33680868994202e-19,0.0184038174008867,0.12818223648083,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037856589387822,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9906059924913e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143352672028336,0.00147632247144544,-0.00047311805310565,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00265743506022208,-0.00278017019502099,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379547678952631,-0.00104719106344465,0,0,0,0,0,0
