,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600690.SH,X600276.SH,X000568.SZ,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X000625.SZ,X300124.SZ,X000338.SZ,X000725.SZ,X002371.SZ,X002304.SZ,X000063.SZ,X600031.SH,X000596.SZ,X000100.SZ,X000157.SZ,X600089.SH,X300014.SZ,X002179.SZ,X600372.SH,X002463.SZ,X002236.SZ,X600741.SH,X600703.SH,X600066.SH,X000977.SZ,X002028.SZ,X002049.SZ,X002241.SZ,X000921.SZ,X000661.SZ,X600584.SH,X600522.SH,X000800.SZ,X002129.SZ,X601877.SH,X600566.SH,X600183.SH,X601799.SH,X002223.SZ,X600060.SH,X600177.SH,X600418.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002028.SZ,0,0,-0.11285155028855,0,0,0,0,0,0,0,0,0.0335527593528255,0,0,0,0.171871995241681,0,0,0,0,0,0,0,-0.0644254631281853,0,-0.0966359343037226,0,0,0,0,0.278516080313906,0,0,0,0,0,-0.0303529234703782,0,0,0,-0.144225082873453,0,0,0,-0.14974753566012,0,0.0151119457594566,0.310994082163004,0.101426156425335,0,0,0,0.0814062178543238,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0786721437784342,0,0,0,0,0,0,0,0,0,0,0,0,0.096921723336726,0,0,0.02337724685984,0,0,0,0,0,0,0,0,0,0,0,0,0.291897981066233,0,0,0.0200044464389559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.360635808825183,0,0.0181646589573975,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0232621130917318,0,0,0,0,0,0.180871272363516,0.0682891421534216,0,0,0.202360044450366,0,0,0,0,0,0,0,0.12167770850732,0,0,0.0233168294003631,0,0,0,0,0,0,0
X000921.SZ,0,0,0,-0.113772831443531,0,0,0,0.305332941279593,0.0536293284733182,0,0,0,0,0,0,0,0,0.155123452918405,0,-0.0703531549361157,0,0.201738425437329,0,0,-0.0747690022214265,0,0,-0.0764689668837075,0,0,0.182243594614476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114149783103082,0,0,0,0,0,0,0.00340821093536687,8.67361737988404e-19,0,0,0,0,0,0
X000661.SZ,0,0,0,0.163942937065567,0,0.0941047833885523,0.0428197027396926,0,0,0,0,0,0,0,0,0,0.0168388488948585,0,0,0,0,0,0,0,0,0.0280329533260631,0,0,0,0,0.0340661813997178,0,0,0.17203124750323,0.0835049296036105,0,0,0,0,0,0.0431445429717857,0,0,0,0,0,0,0,0,0,0,0.00278040497053722,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.264502196795625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1614344034814,0,0,0,0.165641711425127,0,0,0,0,0,0,0,0,0,0,0,0.0498266712088647,0,0,0,0,0.0548335967424869,0,0,0.0838204912563323,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160399758101885,0,0,0,0,0,0,0,0.135376460324029,0,0.304147768305063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501979176628388,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00113195839402901,0,0,0,0,0,0,0,0,0,0,-0.035016974099004,0,0,0,0,0.155383951503022,0,0,0,0,0,0.0210467283062387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283292273702966,0.0952537413225221,0,0.00644423757337841,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.271500226612153,0,0,0,0,0,0.0892428096447516,0,0,0,0,0,0.349524127080899,0,0,0.0493766596872843,0,0,0,0,0,0,0.279751904019505,0,0,0,0,0,0,0,0.0691489096582477,0,0,0,0,0,0,0,0,0,0.0309477764944235,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0926049840230822,0,0,0,0,0,0,0,0,0,0,0,0,0.00451233434113133,0,0,0,0.0501739363254713,0,0,0,0,0,0,0,0,0,0.18295282394083,0,0,0,0,0,0,0.0991052142294546,0,0,0.00917236733327556,0,0,0,0,0,0,0,0.020804339516725,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780854701086817,0,0,0.0923957544538904,0,0,0,0,0,0,0,0,0,0.0575087575691634,0,0,0,0,0,0,0.0237069939320639,0.0295020841113501,0,0,0,0,0,0,0.204739899581157,0.13754348220839,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.171148692953991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125182240911413,0,0,0,0,0,0,0.183550871513841,0,0,0,0.219431251272032,0,0,0.178480087335587,0,0.0372171787976074,0,0,0,0,0,0.0100800663616525,0,0,0.0540742568341396,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0.171024069933884,0,0,0,0,0,0,0.0866102589154238,0,0,0,0,-0.0657684139327655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119248274299164,0.0268113661196785,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0.0389283495112885,0,0,0,0,0,0,0,0,0,0.0219716012838102,0,0,0,0,0,0,0,0,0,0,0.0872179651592617,0,0,0,0,0.042901413531761,0,0,0,0,0,0,0.0435045737917158,0.0284157960830613,0,0,0.0966154725220988,0,0,0.221731830953829,0,0,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0.0675202203118524,0,0.0819861028342257,0,0,0,0,0,0,0,0,0,0,0,0,0.0822771553132236,0.0361429902768662,0,0,0.268269025722872,-0.100291824386079,0,0,0,-0.147839415866485,0,0,0,0,0.116939303010703,0,0,0,0,-0.0782938419438595,0,0.445243758535002,0,-0.0559475724072689,0,0,0,-0.113170502089509,0,0,0.032487717669819,0,0,-0.0636054165507438,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0718258468407526,0,0,0.0824084368600394,0,0,0,0,0,0,0,0,0,0,0,0,0.0161162752410535,0,0,0,0,0,0.0587063131439413,-0.0976694945090817,0,0,0,0,0,0,0,0,0,0,0.0803837412364769,0,0,0.261747391274286,0.0611541492151073,0,0,0,0,0,-0.0126371688998479,-0.0350962807348143,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0.394887449774574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120459634512746,0,0,0,0,0,0,0.262250226213197,0,0.0390773663758399,0,0,0.0619439968682081,0,0,0,0,0,0,0,0,-0.0615911146367728,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.16754124431642,0,0,0.0502437478283174,0,0,0,0,0,0,0,0.0983425913074078,0,0,0,0,0,0,0,0.0071727031438883,0,0,0,0,0,0,0,0,0,0,0,0.045393995994051,0,0,0,0,0,0,0,0.135136224578817,0,0,0,0,0,0.0629685289625246,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0227142081416107,0,0,0,0,0,0,0,0,0,0,0,0.0753487243724021,0.0307165278454854,0,0,0,0.0487028021164365,0,0.0744844924601424,0,0,0,0,0,0,0,0,0,-0.0169496854543234,-0.0416238501084167,0,-0.000443242268716836,0.0422009552556759,0,0.0444749684040677,0,0,0,0,0,0,0,0,0.0786624678590994,-0.18038943381633,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.231156568058597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300792699977665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805033887295597,0,0,0,0.800824661315726,0.148634176765393,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248046338788167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559949317731068,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169985092156925,0,0,0,0,-0.091602323591648,0,-0.0907591424152102,0,0,0,0,-0.0696755259965989,0,0,-0.0292952599184018,0,0,0,-0.0295135349575921,0,0,0,0,0,0.291406706940857,-0.128780805758976,-0.137092552040919,0,0,0,0.0381314644387992,0,-0.0412315334295817,0,0.289034908883781,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.170372469338784,0,0,0,0,-0.0463642070222041,-0.0139379767929651,0,0,0,0,0,0,0,0,0,0,0,0,0.0258036172922402,0,0,0,0,0.0814215452205232,0,-0.0588890160818682,0,0,0,0,0,0,0,0,0,0,0,0,0.0414684965229025,0,0.0952212424827491,0,0,0,0,0
MKvol,0,0,0,0.0215296391542497,0,0,0,0,0,0.00372307108475249,0,0,0.024586737299627,0,0,-0.0169175243957151,0,0,0,0,0,-0.00516072763074166,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006727809039319,0.0138504160867259,0,0,0,0,0,0,0,-0.00729324141026045,0,0,0,0,0.0024453737045231,-0.00503002763661083,0.0168343871089676,-0.00520230708065894,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.000212449142086828,-0.000738728676904384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349269659840453,0,0,0,0,0,0.000868476345435337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000520288618869438,0,0,0.00149694035103405,-0.00169878496933066,-0.000201520918794018,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00378568762519315,0,0,0,0,0,0,0,0,0.00458325186549793,0,0,0,0,0,0,0.00323574472742136,0,0.00537272420516592,0,0,0,0,0,0,-0.00925862423642433,0,0,0,-0.00974856147853654,0,0,0,0,0,0,-0.0107292083527687,0,0,0,-0.000226153773000648,0,0.0130843026670646,0,0,0,0.0236745857323893,0.0194495828140518,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00238047178154959,0,0,0.00611040498240284,-0.00707571904691987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407553778499308,0,0,0,0,0,0,-0.000726757246662622,-0.00142060802794145,0,-0.00215677888001822,0,0,0,0,0.00193913786043776,0,0,0,0,0,0,0
