,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X000338.SZ,X000625.SZ,X600031.SH,X000596.SZ,X002304.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X000157.SZ,X002179.SZ,X600089.SH,X600703.SH,X002463.SZ,X600372.SH,X600066.SH,X002236.SZ,X000977.SZ,X000921.SZ,X002241.SZ,X002028.SZ,X600741.SH,X002049.SZ,X600522.SH,X000661.SZ,X600584.SH,X600183.SH,X601877.SH,X002129.SZ,X000800.SZ,X002223.SZ,X601799.SH,X600566.SH,X600177.SH,X002007.SZ,X600060.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0,0,0,0,0,0,0.159669478189451,0,0,0,0,0,0,0.0756660557267948,0,0,0,0,0,0.0555596322351398,0,0.18790121213527,0,0.286628477329114,0.0367944565302802,0,0,0,0,0,0,0,0,0,0,0,0,0.0124666933185752,0,0.00814920555039924,0,0,0,0,0,0,0,0,0,0,-0.0270711545743321,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0.140809453020841,0,0.00393807677369022,0,0,0,0,0,0.0267532366553442,0,0,0,0,0,0,0,0.010344641994398,0,0.189710563032641,0,0,0,0,0,0,0,0,-0.0709804658964795,0,0,0,0,0,0,0,0,0,-0.0198631435308957,0.290466801770274,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,-0.00344747906331679,0,0,0,0,0,0.0773389490628212,0,0,0.0340034579753608,0.0162740919858735,0,0,0.0518866283483094,0,0,0,0,0,0.0678369978359526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758850101720622,0,0,0,0,0,0
X002049.SZ,0,0,0,0.0924490331851829,0,0,0,0,0.034946638077077,0,0,0,0,0,0,0.0153699999726862,0,0,0,0,0,0,0,0.011394939666368,0,0,0,0,0,0.0582713048370285,0,0,0,0,0,0,0.110342117816538,0,0,0.171805501466486,0,0.19482929747187,0,0,0,0,0,0.118002755056891,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,-0.131526146822861,0,0,0,0,0.0612624703675412,0,0,0,0,0,0.135678886400681,0,0,0,0,0,0,0,0.0767041190292362,0.0958947657986571,0,0,0,0,0.355908872207495,0,0,0.0250049751516357,0,0,0,0,0,0,0,0,0,-0.00660884686704291,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119577091693435,0.0974198743089576,0,0,0,0.064146542570153,0,0,0.0728033342404448,0,0.030775733281119,0,0,0,0,0,0,0,0.128406451086234,0,0,0.0129610942795871,0,0,0,0,0,0,0,0,0,0.0606512053509819,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.188888601048332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474614050742276,0,0,0,0,0,0,0,0,0,0.095646745091671,0,0,0.146323944956365,0,0,0,0,0,0,0.0592821059041592,0,0.0971199148250009,-0.0282606358066236,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0642098409530707,0,0,0,0,0,0,0,0,0,0,0,0,0.023042612566831,0.204463987934183,0,0,0,0.170759327731456,0,0,0,0,0.0155652007888396,0,0,0,0,0,0.294307020468164,0,0,0,0,0,0,0,0,0,0.0615849165953404,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294805642509254,0,0,0,0.0747347237041766,0.00675445904780809,0,0,-8.67361737988404e-19,0,0,0,0,0,0.048502001661466,0,0,0,0,0,0.214431105147104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176041783511103,0,0,0,0.0930753611475651,0,0.37765029914817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233935306270849,0,0,0,0.147445214543271,0.0737756341741869,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0635276973913986,-0.0422469131712277,0,0,0,0,0,0
X000800.SZ,0,0,0,0,-0.0525880640527205,0,0,0,0,0.0110803901116661,0,0,0,0,0.0773413555911696,0.24788961351186,0,0,0,0,-0.0505142825864609,0,0,0,-0.0556338322507076,0,0,0,0,0.229406888035492,0,0,0,0,0,0,0,0,0.154504972702321,0,0,0,0,0,-0.0987570835080908,0.0896425789763922,0,0,0,0.165732530103566,0,0.0428015656791757,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922879096616396,0,0,0.0137511105199334,0,0,0,0,0,0,0,0.0336761895372193,0,0.0225947920587122,0,0,-0.0319799516596304,0.037129513165019,0,0.0467742954479197,0,0,0.0836721631434569,0.0293483141116054,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.0349781617916781,0,0,0,0,0,0,0.163191699202662,0,0,0,0,0,-0.0726192700446173,3.46944695195361e-18,0,0,0,-0.023301914742182,0,2.16840434497101e-19,0,0,0,0,0,0,0.0668688070705501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177652761199151,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,-0.0153700434172919,0,0,0,0,0,0,0,0,0,0,0,0.127767672681469,0,0.226425105212854,0,0,0,0,0,0.00724509668013967,0,0,0,0,0,0,0,0,0.124738201769527,0,0.0440696638755343,0,0,0,0,0,0,0,0,0.0642352763784227,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551423406712106,0.0541746080511741,0.158274045873326,0,-0.0473208078623451,0,0,0,0,0,0,0,0,0,0,0,0,0.115971241455233,0,0.071106862194015,0,0,0,-0.0233486325754523,0,-0.025720173422522,-0.0252294942411536,-0.125618050365944,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0546718008792069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130237352442871,0,0,0,-0.0357905935311843,0,0,0,0.165274876728487,0.0856850349541761,0,0,0,0,0,0,0.257691904371155,0,0,0,0,0,-0.127795588484943,0,0.0342989689754292,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378288449426695,0,0,0,0,0,0,0,-0.106372422000142,0,0,0.0519772983033201,0,0,0,0,0,0,-0.0329461965051414,0,0,4.33680868994202e-19,0,-0.00792812938699407,0,0,0,0,0,0,-0.189518825078928,0.0762632873310817,-0.0477047679892925,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.00803016079656519,0,0,0,0,0,0.282029585116729,0,-0.179725177395366,0,0,0,0.00138728009288226,0,0,1.0842021724855e-19,0,0,0,0.14634720618286,0,0,0,0,0,0,0.0633958567404182,0,0,0,0.120345798388422,0,0,0,0,0,0,0,0,0,0,0,0.036147343326336,-0.0117638646679456,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0529139566324705,0,0,0,0,0,0,0,0.081967788926598,0,0,-0.0464882073258668,0,0,0,0,0.142610584232574,0,0,0.0505055763237015,0,0,0,0.0143888710703305,-0.344570123404692,0,0,0,0,0,0,-0.10486287738787,0,0,0,0,0.32475276767893,-0.0428613244405953,0,0,0,0,-0.0618803074069905,0,-0.0083101994842118,-0.0395693943481729,0.206848397683587,0,0,0,0,0
Slope,0,0,0,0,0.0266096084644044,0,0,0,-0.137587654130381,0,0.0761969401712492,0,0,0,0,-0.0734179630160808,0,0,0,0,-0.256996730253102,0,0,0,0,0,0,0,0.0234924112992603,0,0,0.210873521628658,0,0,0,0,0,0,0,-0.197625825214823,0,0.45000004507465,0,0,0.589288062633164,0,0,0,0,0,0,0,0.0319772366796471,0.0670514014218951,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.0374213606200138,-0.0362410891132461,0,0,0,0.000920581779197533,0.377165752876288,0,0,0,0.508094249564387,0.561998650530978,0,0,-1.06582440546886,0,0,0,0,0,0,0,-0.946443814489633,0,0,0.34042539854599,0,0,-0.375906674093324,0,-0.468670646102443,0,-0.533946405329535,0,0,0,0,0,0,0,0,0,1.01031915461709,0,-0.0517170077314978,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503322092376567,-0.0244675739475635,0,0,0,0,0,0,0,0,0,0,0,-0.0123280403106098,0,0,0,0,0,0,0,-0.201773029337297,0.00299361100769626,0,0,0,-0.200454738853858,0.0604685921946515,0.121370412227771,0.136887222523114,-0.0310893929907004,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.00335052938488455,-0.040569442833944,0,1.73472347597681e-18,0,0,0,-0.0394199512616218,0,0,-0.0958253003688611,0,0,0,0.0187020452460518,0,0,-0.0664183098137739,0,0,0,0.0532863905672521,0,0.0773099353679378,0,0,0,0,0.0434155145785442,0,0,0,0,0,0,-0.026811154279606,0,0,0,0,-0.028414233441721,0,0.0515805825320224,-0.019589525243288,0.0781135792170435,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00134533732812831,0,0,0,0,0,0,0,0,0,0.00437170738019843,0,0,0.00726203053996266,0,0,0,0,0,0,0,0,0,0,0,0.000994080595658113,-0.00262383358905446,0,-0.00520425977990648,0,0,0,0,0,0.00240587209939671,0,0,0.000460147908000981,0,0,0,-0.000581573897049795,0.00398245683919495,0.0107205499452334,0.0117794368697471,-0.00514638625128683,0.00486950856225826,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.000486067204257469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027425783143582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000167704173877531,0,0,0,0,0,0,0,0.000784945062347596,0,0.00218839295874807,-0.0035179924919222,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00110137437987093,0,0,0,0,0,0.00510755031086518,0,0,0,0,-0.00359148726733752,0,0,0.008161040809483,0,0,0,0,0,0,-0.00181095529350274,0,0.00996817875740573,0,0,0,0,0,0,0,0,0,0,-0.00421063957619694,0,0,0,-0.00237261373280449,-0.00672600291318921,0,0,0.00836621629916244,0.00449783744797114,0.0134594466901475,0,0,0,0,0
CarbonVol_Hubei,0,-0.00344626768513354,0,0,0,0,0,0,0.00337034112447369,0,0,0,0,0,0,-0.00437398962025558,0,0,0,0,0,0,-0.0228992729243974,0,0,0,0.00163662130475627,0,0.00449525863484978,0,0,0.00949930323744424,0,0,0,0,0,0,0,0,0,-0.0037769577513801,0.0186179865417818,0,0,0,0,0,0,0,0,-0.00440891121429125,0.00606437261612956,0,0,0,0,0,0
