,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X600271.SH,X002236.SZ,X300003.SZ,X600809.SH,X000100.SZ,X300124.SZ,X002008.SZ,X000625.SZ,X600487.SH,X000596.SZ,X000661.SZ,X600498.SH,X002456.SZ,X002007.SZ,X600776.SH,X000050.SZ,X002179.SZ,X000157.SZ,X300142.SZ,X600066.SH,X300146.SZ,X600177.SH,X600522.SH,X600867.SH,X600089.SH,X300136.SZ,X600372.SH,X002241.SZ,X600566.SH,X000977.SZ,X002129.SZ,X002180.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000596.SZ,0,0,0,0.237411933986949,0,0,0,0,0,0,0,0,0,0.0908781187386717,0,0,0,0,0,0,0.265161782196382,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0824576060745995,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604180969573731,0,0
X000661.SZ,0,0,0,0,0,0.192145935149978,0,0,0,0,0,0.0253194535145824,0,0,0,-0.13538702201903,0,0,0,0,0,0,0,0.157359969261246,0,0,0,0,0,0,0.0496186612509226,0,0,0,0,0,0,0.176219689997708,0,0,0,0,0.16785456386235,0,0,0,0,0,0,0,0.0683903124890562,0.0101178210900522,0,0,0,0,-0.0177035266531787,0,0
X600498.SH,0,0,0,0,0,0.0624607254495498,0,0,0.342422878104722,0,0,0,0,0,0,0,0,0,0.096969806529774,0,0.0449821310578643,0,0,0,0,0.134508955679727,0,0,0,0,0,0.0157940225330145,0,0,0,0,0,0,0,0,0,0,0.0859232648902465,0,0,0,0,0,0,0,0,-0.0263957189174301,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.101241454315449,0,0,0,0,0,0,0,0.202292948377241,0,0,0,0,0,0.0304972061046703,0.413027523052483,0.366492278549045,0,0,0,0,0,0,-0.0784114182447262,-0.0809002804730887,0.0718384583789721,0,0,0,0,0,0,0,-0.0678630863462751,0,0,0,0,0,0,0.0360093803227444,0,0,0,-0.00530148156372099,0.00747812934430664,0,0,0,-0.0147464448798151,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.0980801575332604,0,0,0,0,0,0,0,0.143488773243617,0,0,0.166498196830676,0,0,0,0,0,0,0,0.0727664490764354,0,0,0,0,0,0,0,0,0,0.0251887505320976,0,0,0,0,0,0,0,0.342099446684384,0,0,0,0,0,0,0,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0.176055831585636,0,0,0,0,0,0,0,0.064071278246381,0,0,0,0,0,0,0,0,0,0.128998760675081,0,0,0.566989661782828,0,0,0,0.232317760936999,0,0,0,0,0,0,0,0,0,0,0,0,-0.530724426426307,0,0,0,0,0,0.0661631129817882,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.0803020205788695,0,0,0,0.121553348186381,0,0,0,0,0,0,0,0,0,0.082039639358505,0,0.122688042740359,0,0,0,0,0,0,0,0,0.101224443661157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219313863215611,0.350568719492056,0,0,-0.0400399588435103,0.0363763750389869,0,0,0,-0.130698664679198,0,0
X002179.SZ,0,0,0.14589599988224,0,0,0,0,0.106224658149846,0,0,0,0,0,0,0,0,0,0,0.0723242076151254,0,0.0811401398435122,0.144571613370687,0.0813355476543449,0,0,0,0,0,0,0,0,0,0,0,0,0.0173169432327505,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.00859205744647891,0.0574528718502517,0,0,0,0.0175735493199574,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.062763620835522,0.0944244127298684,0.0416325837753638,0,0,0,0,0,0.00301807222697532,0,0,0.133535267637116,0,0,0,0,0,0,0,0,0,0,0,0,0.0504818533172327,0.00933933642639965,0,0,0,0,0,0,0,0,0,0,0.0273142685388841,0,0,0,0,0,0,0.0101509209395571,0.0146439345520792,0,0,0,0.0200655352146209,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.107553665684151,0,0,0,0,0,0.117285629378742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991546214496194,0,0,0,0,0,0,0,0.0322826455753809,0,0,0,0,0.190872038467486,0,0,0,0,0,0,0.0227350457635768,0,0.123000161407344,0,0.087804047824581,0,0
X600066.SH,0,0,0,0,0,0,0,0.146605898670618,0,0,0,0,0,0.0318040006757792,0,0,0,0.0765378838212141,0.0469069000578091,0,0,0.12312678753612,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0701359735489709,0,0,0,0,0.0185595477493419,0,0.0290907564670002,0,0,0,0.0961528762217121,-0.0530501793859837,0,0,0,-0.0088602697006396,0.0711544190449321,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0778026446592976,0,0.510202605788908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188281635251261,0,0,0,0.012715327202454,0.00708937364772666,0,0,0,0,0,0,0,0.15422780489388,0,0,0,0,0,0,0.120363468066233,0.225369151869658,0,0,-0.0103488974939663,0,0,0,0,0,0,0
X600177.SH,0,0,0.0919198128482452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061585201107063,0,0.0152683375543394,0,0,0,0,0,0,0,0,0.0230193450525987,0.0289721523101787,0.0597041942721098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00687515666347696,0.00755800907206736,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.110806715006234,0,0,0.160183370953913,0,0,0,0,0,0,0.00394686467548456,0.0570766727399931,0,0,0,0,0,0,0,0,0.196977140181947,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0889475276588664,0,0.00940152496150073,0,0,0,0,0,0,0,0,-0.0349729342323605,-0.00845503305406703,0,0,0,-1.73472347597681e-18,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191892554377599,0,0,0,0,0,0,0,0,0,-0.0760709293321515,0,-0.0487184218791335,0.222034143828493,0,0,0.0500105886773554,0,0.040857053444966,0,0,0,0,0.195489723614263,0,0,0.406484695725572,0,0,0.0285460227566115,0,0,0.134162393094091,-0.0946031899541795,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469414886146434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526306313296779,0.0413829183468856,0,0,0,0,0,0,0,0,0.0834385142555445,0,0,0,0,0.0223243978940114,0,0,0,0,0.0047004302934343,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0158669324704022,0,0,0.1135415894765,0,0,0.41553255820153,0,0,0,0,0,0,0.0794839519533478,0,0,0,0,0,0,0,0,0.132546996993699,0,0.36934529876439,0,0,0,0,0,0,0,0,0,0,0.0474133230759431,0,0,0,0,0.0504322390136634,0,0,0,0,0,0.0408757764031742,-0.0521835621670039,0,0,0,0.00961170155217782,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656361567665817,0,0.107797883224894,0,0,0,0,0,0,0,0,0,0.0654176947888872,0,-0.0197688208222307,0,0.00872398635219031,0,0,0,0.0389539400425204,0,0,0,0,0,0,0.225568269442302,0,0,0,0,0,0,0.0336987711496031,-8.67361737988404e-19,0,0,0,0.011900533890263,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105335715630931,0,0,0,0,0.0293669852906827,0,0,0.0506662018537347,0.136986153175118,0,0,0.0230089989863763,0.0387156809187474,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105661571622444,0,0,0,0,-0.00536801222335904,0.0541819180000187,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298216206065315,0,0,0,0,0,0,0,0,0,0,0.495516146128298,-0.133672284231121,0,0,0,0,0,0,0,0,0.067499113534092,0,0,0,0,0,0,0,0,0,0,-0.0152565841660787,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.16230067718883,0,0,0,0,0,0,0.19802792650795,0,0.0360377201129125,0,0.0334876980552708,0,0.0595063286583785,0,0,0,0,0,0,0,0,0,0,0.0215476055848426,0,0,0,0,0,0,0,0,0,0.0961035416069499,0,0,0,0,0,0,0,0,0.00520955338064075,0,0,0,0,0.0229456328092659,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207368615224183,0,0,-0.0162952215942057,0,0,0,0,0,0,0.105183923627484,0.0637484680720751,0,-0.0343669923490306,0.107367289442162,0,0,0,0,0.092986258910218,0,0,-0.034458392189135,0,0.0311537799898241,0,0,0,0,0,0,0,-0.128180113987567,-0.019318344741716,0,0,0,0,-0.124566649296015,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0240929186572225,0.0268275491511875,0,0,0,0,0,0,0.0659735722005549,0.0973702805131259,0.0761273978716352,0.0318073080096836,0,0,0,0,0,0,0,0,0,0,0,0,0.0239102584880762,0.0643991165740755,0,0,0,0,0.135626996863204,0,0,0.0906235597843329,0,0,0,0,0.000777132562198022,0.168052537540407,0,0,0,0,-0.0252325502378599,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0574794644402581,-0.0378054973897921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199135989152591,0,0,0.095826438683175,0,0,-0.00653486474325885,-0.0526373523636518,0,0,0,-0.0219658804640186,0,0,0,0,0,0,0.0156649327167515,0,0,0,-0.0253651203461649,0.023865023734763,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.150465138355487,0,0,0,0,-0.0575109905847752,-0.014800435747138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130022886810511,-0.0608079019654176,0,-0.0169756943028777,0,0,0,0,0,0,0,-0.120471251690591,0,0,-0.160487757603201,0,0,-0.0429564304842008,0,0,0,0,-0.119333592012576,0,0.196945555358827,0,-0.11891284545592,0,0
Slope,0,0.395421906675882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227937533763559,0.0478798588020012,-0.216690248330925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589897466697898,0,0,0,0,0,0,0,1.5121598639937,0,0.949008424612946,0,0,0,-1.51801821222673,-3.90357216792045,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28812142452449,0,0,0,0,0,0,0,0,0,0.494987290447172,0,0.0258099608032752,0,0,0,0,0.22923347985029,0,0,0,0,0,-0.346566463980678,0,0,0,0,0,0,0,-0.618609659766937,0.466544818820229,0,0,0,0,-0.425538235469236,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0219315133574309,0,0,0,0,0,0.0116724885472935,-0.122982712170028,-0.02322796291924,0,0,0,0,0,0,0.0352643042791782,0,0,0,0,0,0.0717691419873761,0,0,0,0,0,0,0,-0.0280077731432758,0,0,0,0,0,0,0,0,0,0,0,0.0123412937116242,0,0,0,0.0553511066104978,0,0
MKreturn,0,0,0,0,0,0.012653086364632,0,0,0,0,0,0,-0.0878196056773382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13895153716445,0,0,0,0,0,0,0.00282731218534693,0,0,0,0,0,0,0,0.0498166339704234,0,0.0246056315727818,0,0,0,0.0653912655881198,0,0
MKvol,0,0,0,0,0,-0.00033775887585874,0,-0.00189135217419765,0,0,0,0,0,0,0,0,0,0,0,-0.00324950701953058,0,0,0,0,0,0,0,0,0,-0.000964014918333608,0,0,-0.00176955529856277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234973645269945,-0.00104478339503178,0,0,0,-0.00484365211898236,0.0906427181983048,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139675946904411,0,-0.015870806436796,0,0,0,-0.188809288301703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114569411540758,0,0,0,0,0,0,0,-0.256820339991048,0.120510626194717,0,0,0,0,-2.22565219445515,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00175457175240002,-2.16840434497101e-19,0,0,0,-0.113559097913747,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191856701437546,0,0,0,0,0.00326946258203256,0,0,0,0,0,0,0,0,0.00121457492289457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304529664914792,0.000710304207824402,0,0,0,0.0361953620367565,0,0
