,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X002304.SZ,X600031.SH,X600690.SH,X000338.SZ,X000568.SZ,X600703.SH,X000661.SZ,X600741.SH,X000100.SZ,X300014.SZ,X002241.SZ,X002371.SZ,X600809.SH,X600183.SH,X000977.SZ,X002236.SZ,X300003.SZ,X000596.SZ,X601877.SH,X002007.SZ,X300124.SZ,X000625.SZ,X600584.SH,X002456.SZ,X000157.SZ,X002129.SZ,X002180.SZ,X300142.SZ,X600118.SH,X000066.SZ,X600271.SH,X002008.SZ,X300136.SZ,X002179.SZ,X002463.SZ,X002414.SZ,X002049.SZ,X600699.SH,X002156.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000050.SZ,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0914804990071172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752424715538282,0,0.00933017433948619,0,0,0,0.271747506013191,0,0,0,0,0.126247140084391,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126241452700941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852605507449893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988331332522191,-0.236445709013942,0,0.18770503717217,0,-0.114248130664979,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233073035521362,0.11237626098056,0,0,0,0,0,0,0,-0.071493300367916,0,0,0.253677061752513,0,0.750764828913537,0,0,0,-0.130368782538559,0,0
TED,0,0,0,0,0.169203445228194,0,0,0,0,0,0,0,0,0,0,-0.439834947671588,0,0,0,0,0,0,0,0,-0.166792121770736,0,0,0,0,0,0,0,0,-0.0263370162617444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132069825372952,0,0,-0.56970559064898,0.561942353923939,0,0,0,0,-0.472080277941811,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0078668812160461,0.0790260685952339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359892275338343,0,-0.000394200498506791,-0.0337774954882377,0,0.0862784818179201,0,-0.00446022151759885,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0829339449008037,0,0,0,0,0,0,0,0.217628370797019,-0.0246673345678264,0,0,0,0,0,-0.0794556206604456,0,0,-0.100732613446783,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193163551338744,-0.0424370632555128,0,0,0,0,0,0.137547722541035,0,0.0899121370850957,0,0,0.0372170587311015,0.234845220383448,-0.00630788047376012,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,1.73472347597681e-18,0,0,0,0,0,-0.117354609959272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33231554211463,0,0,0,0,0.175336394569475,0,0,0,0,0,0,-0.0178201742547772,0.184121396764406,0,0,0,0,0,0,0,0,-0.0802512829597018,0,0,-0.521483276936276,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00249849184013684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342072063677272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00172381439448202,0,0,-0.00366071271719561,-2.71050543121376e-20,0,0,0,0.0209334613223951,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00242112038345136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313148113824388,0,0,0,0,-0.0139779626993667,0,0
