,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600276.SH,X600104.SH,X300014.SZ,X002129.SZ,X000651.SZ,X000625.SZ,X300124.SZ,X600031.SH,X002371.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600089.SH,X600703.SH,X002179.SZ,X000661.SZ,X600522.SH,X601877.SH,X300142.SZ,X002180.SZ,X002074.SZ,X600741.SH,X600460.SH,X000733.SZ,X600884.SH,X000100.SZ,X600702.SH,X000799.SZ,X000157.SZ,X002176.SZ,X601799.SH,X002236.SZ,X600584.SH,X600563.SH,X000800.SZ,X600779.SH,X002414.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0,0,0,0,0,0,0.296704406210688,0.11199874009448,-0.0898928132959266,0,0.108329324214744,0,0,0.084729164231878,0,0,0,0,0,0,0,0,0,-0.0389779060713563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160191597158569,0,0,0,0.0781332003203956,0,0,0,0,-0.0249134789652562,0.0129109609075989,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28959032998522,0,0,0,0,0,0,0,0,0.109673500795654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254537527852254,0.124616321584515,0,0,0,0,0,0.00237710868273303,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239652516602226,0,0.0426515638702919,0,0,0,0.0712826579293931,0,0,0,0.0441946357319378,0,0.165654416291929,0,0,0,0,0,-0.0823013101115726,0,0,-0.0580808882448712,0.0702591286549375,0,0,0,0,0,0,0,-0.187956383931771,0.00136486396352983,-0.115598137067261,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0.148036742393353,0.144116296919293,0,0.13829453779436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191660288748391,0,0,0,0,0,0,0,0,0,0,0,0,0.0587629060285325,0.171462539591348,0.078406424488246,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0315801685574365,0,0,0,0,0,0,0,0,0,0,0.0256866187804183,0,0.64555944860407,0,0,0,0,0,0.0663213251642654,0,0,0,0,0,0,0,0,0,0,0,0,0.0285629587259882,0,0,0,0.153755618558912,0,0,0,0,0,0,0.0267297154576084,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0.162018640343931,0,0,0,0,0,0,0,0,0,0.00559801602301857,0,0,0.0240688314232881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675557096215736,0,0,0,0,0,0.0420858950072579,0,0,0.672047743254202,0,0,0,0,0,0,0,0,0,0,0,0.014582815773194,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0.0526885259977513,0,0,-0.0184609594355556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472208761321145,0,0,0,0,0,0.521426821942976,0,0,0,0,0,0,0,0,0.0472208680674702,0,0,0,0.016086081042065,0.0457621202324037,0,0,0,0.0224548670079277,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185725869356871,0,0,0,0,0,0,0,0,0,0.0547384381710534,0,0,0,0,0,0,0.0596020109324745,0,0,0,0,0.0116422695642601,0,0,0,0,0,0,0,0,0,0,0.139378802408431,0,0,0.028179348752222,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0.10795276729621,0,0,0,0,0,0,0,0,0,0.0632153367811175,0,0,0,0,0,0,0,0,0,0,0.19369930927387,0,0,0,0,0.318172156031137,0,0,0,0,0,0.0128958396729703,0,0,0,0,0,0,0.0510523679493068,0,0,-0.0855845622173669,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.058466152469682,0,0.0458102376557663,0,0,0.0910389377720843,0,0,0,0,0,0,0,0,0,0,0,0,0.364208350847648,0,0,0,0,0,-3.46944695195361e-18,0.153981578372927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0175402080242712,0,0
X002236.SZ,0,0,0,0,0.381874277437517,0,0,0,0,0,0.00844030346091675,0,0,0,0,0,0.0533615158868159,0,0,0,0,0,0,0,0,0.124388549827463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153445267481045,0,0,0,0,-0.0125132087712177,0,0
X600584.SH,0,0,0,0,0.0180618893534331,0,0,0,0.0388072269563281,0,0.00120619600478425,0,0,0,0,0,0.0669656983643491,0,0,0,0,0,0.0627991889841234,0,0,0.263959535795649,0.0569492999849824,0.0217801103351003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934359039784066,0,0,0,0.0133978871028583,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248097646438169,0,0,0,0.148836262138163,0.0904492358305597,0.184750375297068,0,0,0.0982950729280449,0,0.192251027114473,0,0,0,0,0.109097040842891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759136212121126,0,0,0,0,0,0,0.113613420483498,0,0,0.0767225991483593,0,0,0,0,0,0,0,0,0,0.21200794480917,0,0,0,0.105926697772464,0,0,0,0.103965438503981,0,0,0,0,0,0,0,0,0,0,0.0138258400590451,0,0,0,0.083572603623896,0,0
X600779.SH,0,0,0,0,0,0,0,0,0.195089898589467,0,0,0.050677430090793,0,0,0,0.109848121704779,0,0,0,0,0,0,0,0,0,0.136386616428343,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312202299412952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030789113559387,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.153736578475948,0.0141916379220995,0,0,0,0.0643218868287784,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0235079756293327,0,0,0,0,0.147960512177113,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.263631240460938,0,0,0,0,0,0,0.0150016540787031,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547477908524117,0,0,0,0,0,0.0892274122354808,0,0,0,0,0.0451842623063133,0,0,0,0.120189679104239,0,0.145106357287373,0.0346349544134907,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0.280496114123315,0,0,0,0,0,-0.0469437246221949,0,0,0,0,-0.0224312780662012,0,0,-0.00942465391461496,0,0,0,-0.12238532828351,0,0,0,0,0,0,0.0513360601335881,-0.016133128018976,0,0,0,0,0,0,0,0,0,0,0,0,-0.129851173149348,0,0,0,0,0,0,0,0,0,-0.0785550848876445,-0.153426065611677,-0.287532741197453,0,0,-0.072097907712885,0,0
Slope,0,0,0,-0.523171287088788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753136159414902,0,0,-0.121713512305195,0,0.402354109483153,0,0,0,0,0,0,0,0,0,-0.417923211790423,0,0,0,0,-0.271293424921072,0,0.0791564431060073,0,0,0,0,0,0,-1.3887701847172,0,0
TED,0,0,0,0,0.157935315619555,0,0,0,0,-0.0690552631985074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239565416944541,0,0,0,0,0,0.178972890069853,0,0,0,0,0,-0.044082974053827,0,0,-0.139057923965323,0,0,0,-0.153310495019191,-0.28586449680231,0.219552943079428,0,0,0,0,0.301827236151795,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631222404864239,0,0,0,0.0736776572012887,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507220310301034,0,0,0,0,0,0,0.109424926076433,0,0,0,0,0,0,-0.00676636992211619,0,0,0,-0.0622075948972052,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220706788482399,0,0,0,-0.220812765266504,0,0,0,0,0,0.183747124513546,0,-0.159266648703575,0,-0.0174917806134313,0,0,0,0,0,0,-0.0252332157755126,0,0,0,0,0,0,0,0.103651273621558,-0.0608209580252856,0.036646885485807,0,0,0,0.0589061415110192,0.0742648246866825,0,0,0,0.0143610363379694,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.0017928131448485,0,0,0,0,0,0,0,0,0,0,0,0.00139590054817747,0,0,0,0,0,0,0,0.00117226770283152,0,0,0,0,0,0,0,0,0,0,0.000491126272725194,0,0,0,0,0,0,0,0,0,0.00754322798477498,-0.00801801671238924,0,0,0,0.0158886717383773,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.517607758131403,0.337304269789408,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00356235349828166,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565037940772062,0.0249614259334517,0,0,0,0.0168605655636276,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466019996888538,0.00392667410103404,0,0,0,0.00457210522253551,0,0
