,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300014.SZ,X300124.SZ,X000651.SZ,X600104.SH,X002129.SZ,X002371.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X600703.SH,X000338.SZ,X600089.SH,X002241.SZ,X002180.SZ,X000661.SZ,X600522.SH,X300142.SZ,X000733.SZ,X601877.SH,X002074.SZ,X000100.SZ,X600741.SH,X000157.SZ,X600460.SH,X300003.SZ,X600702.SH,X600884.SH,X600584.SH,X600487.SH,X600563.SH,X000799.SZ,X601799.SH,X002414.SZ,X002176.SZ,X002223.SZ,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.300440034429395,0.0131497020431935,0.0297616561825114,0,0,0,0,0.0414008204843247,0.0185982310258671,0,0,0,0.0391592944631321,0,0,0,0,0,0,0,0,-0.0222328709260571,0,0,0,0,0,0,0,0.101685839314682,0,0,0,-0.000778962803146789,-0.0224420721237085,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951846163133962,0,0,0,0,0,0.0494325602694461,0,0,0.200677539133576,0,0,0.0253920508627885,0.136006619064334,0.0410217935404234,0,0,0,0,0,0,0,0,0,0,0,0,0.177116500162192,0,0,0,0.0326766990736124,0,0.105338481236984,0.0365366631160523,0,0,0.0262836448432548,0.0090892976553438,0,0,0,0,0,0
X300003.SZ,-0.0524523791854534,0,0,0,-0.0386712752300278,0.369504094079711,0,0,0,0.0129241740072158,0,0,0,-0.0556089151227629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119216569270463,0,0,-0.208366001028534,0,0,0,0,0,0,0,0,0,0,0.159754387936959,-1.73472347597681e-18,0,0,0,-0.0402939788337727,0.179302897603587,0,0,0.0508724617839972,0,0,0.163552356932598,0,0,0,0
X600702.SH,0,0,0,0,0.391131170598399,0,-0.062134368647169,0,0,0,0,0,0,0,0,0,0,0,0.101650200411621,0,0,0,0,0,0,0.0377312775080041,0,0,0.199949233534587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398355417143685,0,0,0,-0.00588660148266955,0,0,0.000500847810303918,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,-0.132818871560428,0.183923623856091,0,0,0,0,0,0,0,0,0,0.0704609181281284,0,0,0,0,0,0,0.0208282574598258,0,0.00625064930598362,0,1.73472347597681e-18,0,0,0.0505077441054356,0,0,0,0,0,0,0,0,0,0,0,0.0442243728293031,0,0.319124645487442,0.0716432871278278,0,0,0.0030441437963477,0.0501344333108209,0,0,0,0,0,0
X600584.SH,0,0,0,0.0690027799272034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115802084078009,0,0,0,0.174773402002718,0,0.0423815127306396,0,0,0,0,0.0670814583175896,0,-0.0703129156165127,0.0471682552199131,0,0,0,0,0,0.356279173079837,0,0,0,0,0,0.00682913208674764,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0790930021990684,0,0,0.188035237417006,0,0,0,0,0,0,0,0,-0.057869845035507,0,0,0.586076166976579,0,0,0,0.151207146086851,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203064650108631,0.112736221475343,-0.199505857674771,0,0.0131120025083929,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0.19935424486237,0,0,0,0,0.055449294375245,0,0,0.225446116121739,0,0.139126869639939,0,0,0,0,0,0,0,0,-0.128659981216772,0.076943404285437,0,0,0,0.0775026602015087,0,0,0,0.0447239698661333,0,0,0,0,0.158497334764207,0,0,0.0953209083558708,0,0,0,0,0,-0.077132974769142,0,0,0,0,0,0,0
X000799.SZ,0.0900499131542303,0,0,0,0.0755876910680062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501600860678545,0,0,0,0,0,0,0.185798084286255,0,0.00225313815132542,0,0.00613269104932661,0,0,0,0,0,0,0,0,0.287735640219461,0,0,0,0,0,0,0.0289178208494275,0,0,0,0,0.0433972827592415,0.0465902485309408,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.143369116070834,0,0,0,0.0736350956414273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137147696344356,0,0,0,0,0,0,0,0,0,0,0,0.0564961683331987,0,0,0,0,0,0,0,0,-0.00534659114012351,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0.225507496550394,0,0,0,0.169410192513649,-0.158562446103305,0,0,0,0,0,0,0,0,0.208158059845288,0,0,0,0,0.138171135122494,0,0,0,0,0,0,0,0,0,0.0584661933475919,0,0,0,0,0,0,0,0,0,0,0.116453202989793,0,0,0.0525263482922871,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168393850226789,0,0.121464667158148,0,0,0,0.0384035224706257,0,0,0.0442817512065516,0,0,0,0,0.0581997180305483,0,0,0.142499063533785,0.196534955467904,0,0,0,-0.0711249711723921,-4.33680868994202e-19,0,0,0,0,-0.0104308159869677,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,-0.0104006871340396,0,0,0,0.0401394502458893,0,0,0,0,0,0,0,0,0,0,0,0,-0.00274341875029739,0.101540693764587,0,0.239907283446867,0,0,0,0,0,0,0,0.170800225371487,-0.0373724840277152,0.138867933134449,0,0,-0.0626636499144023,0,0,0,0,0,0,0,0.00280592367274069,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.203470896567077,0,0,0,0,0,0,0,0,0,-0.0248076463693816,0.129535321169686,0,0,0.0145442363209638,0.295920411697096,0,0.0815466554945244,0.170365694764747,0,0,0.13316485344526,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246502185222915,0,0,0,0,0,0
Change_TY3M,-0.0427133691048987,0,0,0.152311808739181,0,0,-0.0888845287763909,0,0,0,-0.00727834890498349,0,0,0,0,0,0,0,0.0479035536731259,0,0,0,0,0,0,0,0.169657665447503,0,0.025050447443326,0,0,0,0,0,0,0,0,0,0,0.00132001448659071,-0.301554400393682,0,0,0,0,0,0,0,-0.0480434286936013,0,0,0.0398793385104708,-0.117347311727006,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.378598860698421,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.396192431703923,0,0,0,0,0.27492044958955,0,0,0,0,-0.177388923923783,-0.46826322030519,0,0,0,0.915542190645914,0,0,0,0,0,0
TED,0,0,0,0,0.0822802721292757,0,0.0953507208669491,0,0,0,0,0,0,0,0.153906020235666,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127581044726855,0,0,0,0,0,0,0,0,0,0,0,0.0577808901563111,0,0,0,0,0,0,0,-0.0790092970381968,0,0,0.543632310725539,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0212841881956249,0,0,0,0.0473131063611406,0,0,0,0,0,0,0,0,0,-0.0579705742266839,0,0,0,0,0,0,0,-0.0272361397398714,0,0,0,0,0,-0.0152843561736404,0,0,0,0,0,0.00933197909597972,0,0,0.0107890362555983,0,0,0,0,0,-0.0748748110649891,0,0.0638534339606773,0,0.00280030308697392,0,0.117517068587148,0,0,0,0
MKreturn,0,0,-0.0125291834928414,0,0,0,0,0,-0.0991112586178262,0,-0.0869830326713043,0,0,0,0,0,0,0,0.0544952887206343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121790970676108,0.14338869551259,0,0,-0.0625407474378336,0.0364290379492083,-0.030208909492236,0.0117661257304849,0,-0.0367763321646906,0,0,0,0,0,8.67361737988404e-19,0.028807980613553,0,0,-0.0265721679088457,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000282745205547903,0,0,0,0,0,0,0,0,0,0,-0.000973678835351351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000203585160135161,0.00125466610606669,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0373711801460282,0,0,0,-0.0168986765886954,0,0,0,0,0,0,0,0,0,0,0.0104026265745711,0,0,0,0,0,0,-0.0473261531689963,-0.000400828924562259,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271618695799233,0,0,0.0130489552317741,0,0,0,0,0,0.0440277465076875,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0065349019366613,0.00118961382226944,0,0,0,0,0,0,0,0,0,0,0,0,-0.00409625997744285,0,0,0,0,-0.0265334073660667,-0.00491886701857007,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00209413473868677,0.00100018336377467,0,0,0,0,0,0,0,0,-0.00201512775404496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00637702044671484,0,0,0,0.00163111239647835,0.00012293294601739,0,0,0,0,-0.000737638977707058,-0.00480791487577619,0,0,0,0,0,0
