,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X600031.SH,X002008.SZ,X002456.SZ,X300003.SZ,X300124.SZ,X000625.SZ,X601877.SH,X600487.SH,X600066.SH,X000100.SZ,X600809.SH,X002241.SZ,X002294.SZ,X600867.SH,X600271.SH,X300136.SZ,X600522.SH,X002508.SZ,X600566.SH,X000050.SZ,X600089.SH,X000157.SZ,X000981.SZ,X002179.SZ,X600177.SH,X000596.SZ,X600498.SH,X000661.SZ,X300142.SZ,X002049.SZ,X600707.SH,X600584.SH,X600699.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0.0587930771019813,0,0,0,0.0494309241867447,0,0,0,0,0,0,0,0,0.0922628391373155,0,0,0,0.0674135736399834,0,0,0,0.019444170303529,0,0,0,0,0,0.00087720760404945,0,0,0,0,0.0293945241922275,0,0.139379987012197,0,0,0,0,0,0,0,0,0,0,0.000882168727681348,0,0,0,0,0.00275621121076438,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00615828211941108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577282543582807,0,0,0.0711286275959757,0,0,0,0,0,0,0,0,0,0,0,-0.0763235152631883,0,0,0,0.00535014554313713,0,0,0,0.0511559640181932,0,-0.03217388025175,0.0304409373429334,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0884926903053986,0,0,0,0,-0.0281647319771722,0,0.0196246414691154,0,0,-0.0449242351409244,0,0,0,0,0,0,0,0,-0.0939020364955865,0,0,0,0,0,0,0,0,0,0,0,0.0279596903692724,0,0.123691597194837,0,0.131879334165376,0,0.197133468131598,0,-0.00807576574627274,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,-0.0100133419131312,0,0,-0.00545197095725366,0,-0.0244068550434146,-0.0280317368992363,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.00692284832525916,0,0,0,0,0.0828642530264857,0,0,0,0,0,-0.0620981784111536,-0.0906858228906082,0.173165698527967,0,0,0,0,0,0,0,0,0,0.119438879599985,0,0,0,0,0,-0.00743704967171359,0,0,0,0,0,0,0
X000596.SZ,0.14252498494819,0,0,0,0.171370619639021,0,0,0.108639549668092,0.153310685151216,0,0,0.219641280558196,0,0,0,0,0,0,0,-0.0152741393026547,0,0,0,0,0,0,0.0178995907126512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14538764808009,0,0,0,0,0,-0.159181157040156,0,-0.00427021752374493,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.177843060312536,0,0,0,0,0,0,0,0,0.0281168562572978,0,0,0,0,0,0,0,0,0,0.16956069614942,0,0,0.0850852391176358,0,0,0,0,0.130153408458595,0,0,0,0,0,0,0,0,0,0.0995069781268727,0,0,0.0901623319361362,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.227475443017794,0.02530693789168,0,0,0,0,0.0287525429642717,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409843501744627,0,0,0,0,0.0127492578544862,0,0.13010485413773,0.180547157952836,0,0,0,-0.307777453162512,0,0,0,0,0,0,0.206229015485724,0,0,0,0,0,-0.00713714429653256,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0553679260130016,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0804038485967693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504959516629121,0.332919817530597,0,0,0,0.021038169021104,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.0859113291558649,-0.0207965534003036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139882949007674,0,0,-0.015764262875597,0,0.233483406517375,0,0,0,0,0,0,0.350220284900816,0,0,0,0,0.360816753539077,0,0,0,-0.0227187776505359,0.0518686503245801,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903817444716788,0,0,0,0,0.0287448934577279,0,0,0,0.0558575852477043,0,0,0,0,0,0,0.0565909562558835,0,0,0,0,0,0.0532149083592793,0,0,0,0,0,0,0.030050854445702,0,0,0,0,0,0,0,0,0.00835690533171883,-0.0186214906900415,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.0371838669849491,0,0.0096970222004669,0,0.306789978382267,0,0,0,0,0,0,0,0,0,0.0455173049036222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670826267437144,0,0,0,0.0119378201333418,0,0.292793642394404,0,0,0,0,0,0,0.01881522757783,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0.0582001102132402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113080223405067,0,0,0,0.024403846843998,0,0,0.0105666370317112,0,0,0,0,0,0,-0.093705518761077,0,0,0.0740061020787908,0,0,0.00707115872790013,0,0,0,4.33680868994202e-19,-0.00669736213768504,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029556308949614,0.0952905177855492,0,0,-0.0564794057783636,0,0,0,0,0,0,0,-0.0231107334634486,-0.0582853369993185,-0.0346421164900152,0,0.119921552624676,0,0,0,0.0923949865026666,0.250130520762974,0,0,0,0,0.090568032551072,0,0,0,0,0,-0.00370438593520166,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0235494922038636,0,0,0,0,0,0,-0.130191830112485,0.0288790748175816,0,0,0,0,-0.163490427963618,0,0,-0.0981413818043411,0,0.217347889122441,0,0.0652891933116525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0738561707014722,0,0,0,-0.0864314233071121,0,0,-0.0694161599777156,0.0900866265839401,-0.118490845628094,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.241507053876379,0,0,0,-0.123717550752854,0,-0.0497218743906339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18019701847041,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14063175440571,-0.173890387384701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101149697987403,0,0.0708306249040326,0,0,0,0.74829062470187,0,0,0,0,0,0,0
RealEstate_excess,0.0135174204966714,0,0,0.0406507247156567,0,0,0,0,-0.109379528418439,0,0,0,0,-0.0839302210991621,0,0.00840380160154396,0.0662746304897778,0,0,0.162165383802171,0,0,0,0,0,0,0.0119810848778332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300455428294693,0,-0.0376435336381151,0.0254664940433532,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0850563846682225,0,0,0,0,0,0.0813446375231879,0,-0.0223477017721144,0,0,0.0629653758419635,0,0,0,0,-0.046352282455191,0,0,-0.0783454116943501,0,0,0,0.000606905549569319,0,-0.0179434537711383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00061817465643326,0,0,0,0,0,-0.00268863852473509,0.00621358782939829,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134521949228606,0,0,0,0.00581153097637967,0,0,0,0,0,0.00514101632824803,0,0.00210943302948647,0,0,-0.0148832326721896,0,0,0,0,-0.034903547024338,0.0417241052057228,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00157899239834815,0,0,0,0,0,0,0,0,-0.00270053141687259,0,0,0,0.000146926202969508,0,0,-0.00518587824396377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866363052818742,0,0,0,0,0,0.00237136775373243,0,0,-0.00186003116330165,0,0.00924855827430214,0.00330354568799995,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544830743695584,0.0708215178723239,0,0,0,0,0,0
