,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002236.SZ,X000625.SZ,X002475.SZ,X002241.SZ,X000338.SZ,X002456.SZ,X600031.SH,X600066.SH,X600809.SH,X300124.SZ,X600487.SH,X601877.SH,X002008.SZ,X002085.SZ,X000100.SZ,X600522.SH,X300136.SZ,X002508.SZ,X300003.SZ,X600089.SH,X600498.SH,X600271.SH,X600177.SH,X000157.SZ,X000559.SZ,X600118.SH,X002294.SZ,X600699.SH,X600867.SH,X000050.SZ,X300115.SZ,X000596.SZ,X600566.SH,X002179.SZ,X000981.SZ,X600372.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241099043419039,0,0,0,0,0,0,0.0749831854501593,0,0,0,0,0,0,0,0,0,0.0453035045540123,0,0,0,0,0,0,0,0,0,-0.00636046226680199,0,0,0,-0.0466182038229044,0.116483549911913,0,0,0.0756818621761681,-0.0411780718792,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.1019306754686,0,0,0.0491611932511087,0,0.0169441649338093,0,0,0,0.0614475331814055,0,0,0,0,0,0,0.111573560373211,0,0,0,0,0,0,0,0.18873348334027,6.93889390390723e-18,0,0,0,0,0,0,-1.73472347597681e-18,0,0.031439746901213,0,0,0,0,0,0.005187128425161,-0.0257365864550234,0,-0.0107339090216912,0.0135443192877492,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.074184025597617,0,0,0,0,0,0.0748667039418483,0,0,0.0207838595898266,0,0.18901809052982,0,0,0,0,0,0,0,0,0,0,0.0149400803288403,0,0.00921132443980527,0,0,0,0,0,0,0,0,0,0.146041007792831,0,0,0,0,0,0,0,0,-0.0238127206350182,0.0234755113976312,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0.182193009054636,0,0,0,0,0,0,0,0,0,0,0.0366275388085076,0,0,0,0,0,0.133840731269862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139422708372984,0.0218226614117912,0,0,0,0,0,0,-0.0417873680009463,-0.00425299314825397,0.0121780199825562,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223708907845832,0,0,0.103396347329082,0.0761608561012513,0.0773905575226601,0,0,0,0,0,0,0,0,0,0,0,0,0.0335216125984272,0,0.398321480162885,0,0,-0.0234966953117275,0.0344157589937422,0,0,0,0,0,0
X002294.SZ,0,0,-0.202097499042918,0,0,0,0,0,0.0717841441682687,0,0,0,0,0.0425547090987004,0,0,0,0,0,0,0,-0.0235542228216091,0,0,0,0,-0.231429387783009,-0.214729336174423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.121296239338773,0,0,0,0,0,0.160489329366634,0,0.0359941185709382,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0.156629561074023,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.160359793644919,0,0,-0.117347634391398,-0.0180619185695284,0,0,0,0,0,0,0,0,0,0,0.274938889891467,0.0471992230363515,0,0,0,0,0,0,0,0,0.0786299676966109,0.062726871591086,0,0,0,0,0,0,0,0.0213020699844903,0,0,0,0,0,0,0
X600867.SH,0,0,0.0404905352295204,0,0,0,0.0677722157547779,0,0,0,0,0,0,0,0,0,0.0528251223666814,0,0,0,-0.109733621665184,0,0,0,0,0,0,0,0,0,0,0,0,0.0960592255730453,0.125732543770344,0,0,0,0.0576632392597643,0,0,0,0,0,0,0,0,0,0,0.0300471489769209,0,0.0067900771070304,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.00909637708018285,0,0,0,0,0,0.719427471594516,0,0,0.0579656771970269,0.264917920408606,0,0,0,0,0,0,0,0,0,0.123385774622941,0,-0.184282230142679,0,0,0,0,0,0,0,0,0,0.125872786742143,0,0,0,0,0,0.186457358756888,0,0,0,0,0,0,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0,0.290097573521923,0,0.0287742935063222,0,0.013089060408297,0,0,0,0,0,0.267494742689499,0,0,0,-0.0323172101901099,0,0,0,0.0778064267698973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638253888176408,0,0,0.00798036637126025,0,0,0,0,0,0,0,0,-0.0239602316057297,0,0.0260469894143943,0,0,0,0,0
X000596.SZ,0,0,0,0,0.28467236002313,0,0,0,0.0645941286741192,0,0,0,0,0,0,0,0,0,0,0,0,0.140511121347129,0,0.0601284433996626,0,0,0,0,0,0,0,0,0,0.146729862384019,0,0,0,0,0,0,0,0,0.037478355153649,0,0,0,0,0,0,0,0,-0.00491080593259069,0,0,0,0,0,0,0
X600566.SH,0,0,0.105009757179005,0,0,0,0,0,0,0,0.138320826416886,0,0,0,0,0,0,-0.0545188900437856,0,0,0.16161878408214,0,0,0,0,0,0,0,0,0.166057343595667,0,0.0309017004359036,0,0,0,0,0,-0.134319502630795,0,0,0,0,0,0,-0.0455584784253327,0,0,0,0,0,0,0,-0.00258319482165655,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.133799870515688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420189838135443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100100854787578,0,0,0,0,-0.0824255772775843,0,0,0,-0.000142286753082656,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0.025666742819799,0,0,0,0,0,0,0,0,0.0532489451328187,0.00801399902902859,0.0409290043969366,0,0,0,0.0265143086606146,0,0,0,0,0,0,0,0.059233068622401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434190229625163,0,0,-0.0406688019646421,0,0,0,0.0070315855053282,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269861968948015,0,0,0,0,0.0298656623471704,0.0704044095999,0,0,0,0.834024601369635,0,0,0,0.0450302777028315,0,0,0,0,0,0,0,0,0,0.00704501341457793,0,0,0,0,0,0
X002180.SZ,0,0,0,0.268803988666977,0,0,0,0,-0.088051630942571,0,0,0,0,3.46944695195361e-18,0,0,0,0.244745460973065,0.100247307109108,0,0,0,0,0,0,0,-0.161199122008457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182894534246456,0,0,0.0777189247247747,0.00929238165169952,0.0355709183795031,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0299567322268681,0,-0.0478736471595042,0,0.210233882870216,0,0,0,0,-0.129757089185092,0,0,0,0,0,0,0,0,0,0,0.0410169085512195,0.0284167784653554,-0.0665837480695092,0,0,-0.0877726241366777,0,0,0,0,0,0,0,0,0,0,0,0,-0.0439605658055757,0,0,0,0,0,0,-0.0173163990330514,0,-0.0347590351731205,0.0136852683144246,0,0,0,-0.135466607208171,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.25847089234012,0.0297940619737639,0,0,0,0,0.464750119797303,0,0.539202976652434,0.0407992316245716,0,0,0,0,0,0,0.939443008505915,0,0,0,0,0,0,0,0,0,0,0.993566682310944,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.749284762889228,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.0660751997936134,0,0,0,-0.233310535052733,0.0367966858377314,0,0,0,0,0,0.0905083208983856,0,0,0,0,0,-0.0624134155736251,0.13413575626312,0,0,-0.113457681310948,0.0652668266459999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18303388486281,0,0.0437447260308825,0,0.137600931296563,0,0,-0.0606058002391586,0,0.0391469581377869,-1.73472347597681e-18,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.110816656112419,0,0.00504158743554651,0,0,0,0,0,0.0133593136969139,0,0,-0.0156295366592723,0,0,0,0,0,0,0,0,-0.00479713374370551,0,0,0,-0.0207132049593057,0,0,0,-0.0241692915621335,0,0,0,0,0,0,0,0,-0.0264524314231721,0,0,0,0,0,1.0842021724855e-19,0,0,-0.00507096238579073,0,0.0196341417683577,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0.00106612580507417,0,0,0,0,0,0,0,0.000104482185907616,0,0,0,0,0.00102222452985478,0,0,0,0,0,0,0,0,-0.000761597413288655,0,0.00214893841009259,0,0,0,0,0,0,0,0,-0.000175414284861876,0,0,0,0,0,0,-0.00128587743479971,0.00128656594424213,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0582850202413555,-0.0172206305845865,0,0,0,0,0,0.0144621242548159,0,-0.00521053449508764,0,0,0,0,0,0.00604304445346896,0,0,-0.01736134931955,0,0,0,-0.0404125453991461,0,0,0,0,-0.0127402871843775,0,0,0,0,0,0,0,0,0,0,-0.00250540856162868,0,-0.0189989679602679,0,0,0,0,0.0198287684454381,-0.0319497179808012,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00866986065063154,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.000744951215884823,0,-0.0119038976792852,-0.0180333191960665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108565035103441,0,0,0,0,0,0,0,0,0.0329148498402656,-0.0332483030560853,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00541740804817194,0,-0.00528528366006561,0,0,0,-0.0262359277425944,0,0,0,0,0,0,0.0144863066810991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112696352863066,0,-0.00442297114898282,0.0188410383612751,0,0,0,0,0,0
