,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600104.SH,X600276.SH,X300124.SZ,X300014.SZ,X000725.SZ,X003816.SZ,X002371.SZ,X600031.SH,X002129.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X300142.SZ,X601877.SH,X600460.SH,X600741.SH,X002180.SZ,X000733.SZ,X000661.SZ,X000100.SZ,X600522.SH,X002074.SZ,X000157.SZ,X600884.SH,X600702.SH,X002236.SZ,X000799.SZ,X600584.SH,X600183.SH,X601799.SH,X000800.SZ,X600563.SH,X002414.SZ,X600372.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163911648295471,0,0.0094474823202697,0,0,0,0.0496252883050943,0.085744375800452,0.0652758687540209,0,0,0.0167900094785725,0,0,0,0,0,0,0,0,0,0,0.231527467315461,0.00290364294627102,0,0,0,0,0,0,0,0.0231638850882954,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647215317372853,0,0,0,0,0,0,0,0,0,0,0.0408636099415667,0,0,0,0,0,0,0.135019887360736,0.126634143884292,0,0,0,0,0,0,0,0.174714422592419,0,0.0263916689171725,0,0,-0.00544088135240957,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.356928675151708,0,0.07893941760844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164455574730033,0,0.100378672763049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725849308233105,0.00990913173114438,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325254401602488,0,0,0,0,0.062279232141677,0.084989297366913,0.273055920003142,0,0,0,0.0521204102919166,0,0,0,0,0,0,0,0,0.0276150588464622,0,0,0.0508425105386098,0,0,0,0,0,0,0,0,0.0742696798746361,0,0,-0.00982554164956773,-0.00379768544322603,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627360956292413,0,0.0404616757888116,0,0,0,0,0.213741804011789,0,0.129635184224569,0,0,0,0,0.140814198764715,0,0.279490985588313,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.0692799854695306,0,0.0438341351417613,0,0,0,0.0195550331761642,0,0,0,0,0,0,0.226216144465933,0,0,0,0,0,0,0,0,0.035387751271679,0,0,0,0.184331739484953,0,0,0,0,0,0.284435596223205,0,0.00513689060083585,0,0,0,0,0,0,-0.00154446905569967,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054838373440521,0,0,0,0,0,0,0,0,0.078893587559182,0,0,0,0.317817345060633,0,0,0,0,0,0,0,0,0.09209918518889,0,0,0,0,0,0.183425225798941,0,0,0.00644695691664669,0,0.167570384792096,0,0,0.0129137139362465,0,0,0,0,0,0
X000977.SZ,0,0,0,0,-0.0810626739232023,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.103472923774287,-0.0462752526652549,0,0,0,0,0.22564593908215,0,0.0406271248622754,-0.0475251571963873,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.502013522111005,0,0,0,0.0904907794479218,0,0.00101733330559303,0,0.0638428356757501,0,0,0.0216220193073875,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.00135020971789282,0,0,0,0,0,0,0,0,0,0,0.15862267476578,0,0,0,0,0,0,0,0,0.0935700195665933,-0.035095842889243,-0.0581984864559045,0,0,0,0,0,0,0,0.121679300322266,0,0,0,0,0,0,0,-0.0137346244960086,0,0.0967330184617616,0,0.0144573722879227,0,0.0209716665977051,0,0,0,-0.021734451892271,-0.0223316919203127,-0.22178980757559,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926480096798075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961107626479753,0,0,0,0.849408038995025,0,0,0,0,0,0
TED,0,0,0,0.0239037479348729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451268964350118,0,-0.137783104218912,0,0,0,0,0,0,-0.0904546829828094,0,0,0,0,0,0,0,0,0,0.268973058975817,0,0,0,0,0,0,-0.0830226454087796,0,0,0.238452799102736,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0271180319435294,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119175201605437,0,-0.0425234050116467,0.0473470903923286,0,0,0.133560854193618,0,0.0304639456019019,0,0,0.0739173007619604,0,0,0,0,0,0.00434316242183536,0,-0.0923186722880967,0,0,0.12172213741721,0,0,0,0,0,0,0,0,-0.212354675524066,0,0,-0.1231284126898,-0.038022184672896,0.0601660566187804,0,0.175473200991281,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0935453298801329,0,0,0,0,-0.0282256029015063,0,0.146805406161598,0,0,0,0,0,0,0,0,0.0286331756813109,0,0,0,-0.101491179703897,0,0,0,0,0,-0.0761113357547086,0,0,0.0896202153125991,0,0,0,0.00078265977753708,0.00921684074610968,0,-0.00442006857553965,0,0.360312883356963,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00555284603442458,0,0,0,0,0,0,0,0,0,0,0,0,0.00277397949913977,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125228877580445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158817080207658,0.0213630794931601,-0.0252802568730855,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.0138259749072564,0,0,0,0.0138248856938775,0,0,0,0,0.00853574407993525,0,0,0,0,0,0,0,0,0,-0.00619401742076052,0,0,0,0,0,-0.0156698567840245,0,0,0,0,0,0,0,0,0,0,-0.00428065901555548,0,0,0,0,0,0,0,0,0,0,0,-0.0717036794299915,0.0567335315980456,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0147101196604787,0,0,0,0,0,0,0,0,0,0,0,-0.0023937878664015,0,0,0,0.00951707086443248,0,-0.000248628016246147,0,0,0,0,0,0,0,0,0,-0.00308245529138316,0,0.00221519070423171,0,0.00646405121580502,0,0,0,0,0,0,0,0,-0.00531598458825599,0,0,0,0,0,0,-0.0329151688729933,0.0171675169682722,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002710935784246,0,0,0,0,0,0
