,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000063.SZ,X600031.SH,X003816.SZ,X000596.SZ,X002371.SZ,X002129.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002241.SZ,X002180.SZ,X300142.SZ,X600702.SH,X601877.SH,X000157.SZ,X600584.SH,X600741.SH,X002236.SZ,X600522.SH,X000733.SZ,X600460.SH,X002074.SZ,X000977.SZ,X000066.SZ,X000799.SZ,X300003.SZ,X002294.SZ,X600183.SH,X002007.SZ,X002414.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600702.SH,0,0.142566345892529,0,0.0535913847385402,0,0,0.0982073236405981,0,0,0,0,0,0,-0.150730675865149,-8.67361737988404e-19,0,0,-0.0992046887031141,0,0,0,0,0,0,0,0,0,0,0.0751443415766429,0,-0.108572344200327,0,0,0,0,0,0,0,0,0,0,0.0145879296223091,0,0.567111943738669,0,0.185982483090789,0,0,0,0,0,0.0674535711784875,-0.0467283060117937,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0446063596474242,0,0,0,0,0,0,0,0.227749890256001,0,0,0,-0.0466431879007105,0.0250337074248013,-0.100467379474917,0,0.196935572104474,0,0.314186930929265,0,0.00861620732822708,0,0,0,0,-0.0495513203103757,0,0,0,0,0,0,0,0,0,0.00481443202113805,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0291449749360109,0,0,0,0,0,0,0,0,0.291068245824584,0,0,0,0,0,0,0.147346040361063,0,0,0,0.229641710434462,0,0,0,0,0,0,0.0434615745540644,0,0,0,0,0,0,0,0,0,0.00358271800582632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125680225215341,0,0,0,0,0.355944719888732,0,0,0,0,0,0.153240861532781,0.118455812867913,0,0,0,0,0,0,0.01240747959178,0.0659725837742134,0,0.370039861747149,0,0.0627261284468831,0,0,0.0165590993920694,0.0749240475893764,0,0,0,0,0,-1.73472347597681e-18,6.93889390390723e-18,0,0,0,0,0,0
X600741.SH,0,0,0.038307360213609,0,0,0,0,0,0,0,0.0245330509249219,0.506298475541855,0,0,0,0,0,0,0,0,0.119055537687597,0,0,0,0,0.163367965883351,-0.00525599338660857,0,0.0249134914628442,0,0,0,0.0455621370669634,0,0,0,0,0.0749446888510905,0,0,0,0.00119419863666888,0,0,0,0,0,0,0,0,0,0.0569044127928301,-0.0477422014342754,0,0,0,0,0,0
X002236.SZ,0,0,0.153743699010123,0,0,0.0885559541225836,0,0,0,0,0,0,0,0.305236107886689,0,0,0,0.0459235773020271,0,0.0468933377778122,1.73472347597681e-18,0,0,0,0,0,0,0,0.0978682063978512,0,0,0,0,0,0,0,0,0,0,0.0118398519615826,0,0,0.0156468970259602,0.162734648408477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,-0.235293230674062,0,0,-0.35722867508834,0,0,0,0.352891821985475,0.151838596684569,0,0,0.368414118158885,0,0,0,0,0.367653940705234,0,0,0,0,0,0,0.273398753107497,0,0,0,-0.088948409061738,0,0,0,0,0.0975301894549295,0,0,0,0,0.00931709910202359,0,0.0188684329210393,0,0.0824158158617933,0,0,0,0,0,0,-0.557178188772778,0,-0.0635283941462323,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117848692682423,-0.0161753597740008,0,0,0.0570992965458299,0,0,0,0,0.215200975817651,0,0.0873628091986573,-0.079018269116295,0.132338012467632,0,0,0.0463874055969982,0.119733986315142,0,0,0,0,0,0,0,0,0,0,0,0.00178571642068969,0,-0.0983430830126585,-0.32175473825632,0,0,0,0,0,0.0706993897664346,-0.0442671429352126,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0122771533788027,0,0,0,0,0,-0.202076032727388,0.221736728029948,0.043850002055631,0,0,0,0.0469471578681625,0,0,0,0,0,0,0,0,0,0,0,0.0496259659213434,0,0.0549973188954004,0.014611961563979,0,0,0,0,0,0,0.016014410128559,0,0.239076997968113,0.118306962920704,0,0,0,0,0.0307835128589966,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.150306653961354,0,0,0,0,0,0,0,0,0,0,0,0,0.274275190280125,0.00544139206240842,0,0,0,0,0.0109409131383171,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0287830121439727,0,0,0,0,0,0,0,0.0599234731012703,-0.0155029322783742,0,0,0,0,0,0,0,0.0421306485869263,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.189593380293618,0,0,0.724390493090854,0,0,0,0,0,0,-0.829070595933441,-0.195771942174084,0,0,0,0,0,0,0,0,0,0,0,-0.136627410948841,0,0,0,0,0,0,0.040443741472905,0,0,0,0,0,0,0,0,0.728826600371773,0,0,0,0,0.0576359462212258,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235629288427003,0,0,0.380638305255411,0.0941036612577245,0,0,0,0,0,0,0,0,0,0.0396811205785882,0,0,0,0,1.38777878078145e-17,0.151984993567658,0,0,0.0445968067031478,0,0,0,0.0744827660840547,0,0,0,0,0,0,0.0871877609069342,0,0,-0.0511830123648994,0,0,0,0,0,0,0
X000799.SZ,0,0.0439445785754886,0,0.026633194214151,0.0716059895277661,0,0,0.202192263721847,0,0,0,0,0,0.101995350512942,0,0,0,0,0,0,0,0,0,0,0,0,0.0171787550537969,0,0,0,0,0.223708486896684,0,0,0,0,0.129795846083629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144327319799532,0,0,0,0,0,0
X300003.SZ,0,-0.0924973205657039,0,0,0,0.309491794346033,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703183177936397,-0.211815042417622,0,0,-0.0563932339129353,0,0,0.0633386742080035,0,0,0,0,-0.233533274396991,0.0811474848709715,0,0,0,0,0,-0.126975576171904,0.0751077339097771,0,0.189679939093717,0,0,0,0.251782751654448,0,0.346952491493403,0,0,0.0616142424892628,-0.0435125950309773,0.100976397873313,0,0,0,0,0,0
X002294.SZ,0,0.127979026054191,0,0,0,0.10549388043246,0,0,0,0,0,0,0,0.0617580785517818,0,0,0,0,0,-0.0579870664990681,0,0,0,0,0,0,0.294991401520682,0,0,0.0943980554480668,0,0,0,0,0,0,-0.243745029568568,0.00985479815004499,0,0,0,-0.00363372850556441,-0.0900079227919901,0,0.0770703755972116,0,0.041849451810899,0.0489256323859286,0,0,0,-0.0339652942753771,0.0402831173965837,0,0,0,0,0,0
X600183.SH,0,0.108355051223683,0,0,0,0,0,0,0,0.0352122671016314,0,0,0,0.225910623776906,0,0,0,0.132434608823891,0.114247698884819,0,0,0,0,0,0,-0.00660373250365304,0,0,0.0205983373143494,0,0,0.0568959128211029,0,0,0,0,0,0,0,0.0347400373323724,0,0,0,0,0,0,0,0,0,0,0,0.00139332451496395,0,0,0,0,0,0,0
X002007.SZ,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.15196888838546,0.250886188384298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146930577810872,0,0,-0.0661460985233316,0,0,0,-0.156611860480855,0,0,0,0,-0.0435093740345782,0,0,0,0,-0.00107589036801976,0,0.209817762638376,0,0,0,0,0,0,-0.0308395031724098,0.0868381806257543,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377854827651751,0.020706118039105,0,0,0.171285084121492,0.0740265064059894,0.121826668552476,0.0909006152302682,0,0,0.0244304483048121,0,0,0,0,0,0,0,0.0291757365727656,0.0322762554976566,0.0964649905121337,0,0.107639541030408,0,0.067893992194833,0,0,0,0,0,0,0,0,0.0163384980417136,0,0,0,0,0,0,0
X000800.SZ,0,0,0.0454167011998652,0.0259660194932844,0,0,0,0,0,-0.10001213944107,0,0,0,0,0,0,0,0.108236444082325,0,0,0.360286893818287,0,0,0,0.0805353242300479,0.299092332342105,0,0,0,0,0,0,0,0,-0.07970441034553,0,0,0.0148740091113533,0,0,0,0.0149051496786556,0,0,0,0,0,0,0,0,0,0,0.0152907230901229,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.127274301826524,0,0,0,0,0,0.458046686337205,0.191148306245,0,0,0,0,0,0,0,0,-0.244093394005289,0,0,0,-0.511332984466052,0,0,-0.0807003803806714,0,-0.226982554043638,0,0,-0.0127912769754317,0,0,0,0,0,-0.00631172743594935,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313850911709137,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275991398042458,0,0.177643918183426,0,0,0,0,-0.206201949260004,0,0,0,0,0,0.282611440842617,0,0,-0.515623167729947,0,0,-0.053199135704425,0,0,0,0,0,0.201708522057527,0,0,0,0,0,0,0,0,0.795336053816838,0,0,0,0,0,0
TED,0,0,0,0,0,0,-0.0785306486033235,0,0,0,0,0,0.656779817770089,0,0,0,0,0,0.460547781154856,0,0.444632569587002,0,0,0,0.413910657501216,0,0,0,0,0,0,0,0.125674438762082,0,0,0,0,0,-6.93889390390723e-18,-1.13291581402899,0,0,0,0,0.20342439264338,0,0,0,0,0,0,1.07533599613288,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.00897867741254343,0,0,0,0,0,0,0,0,0,-0.0621154667824805,0,0.132363582511377,0,0,0,0,0,0,0,0.11460541232449,0,-0.06023374966462,0,0,0.0636112504443817,-0.103872796309078,0,0,0,0,0,0,0,0,0,-0.123437073642063,0,0,0,0,0,0,-0.0135838207190034,0,0,0,0.0443624651243617,-0.0104071815930533,0,0,0,0,0,0
MKreturn,0,0.118717305010648,0,0,0,0,0,0,0,0,0,0,0,0,0.00086668809874068,0,0,0,0.0595192749303454,0,0,0,0,0,0,-0.00383891533340468,0,0,0,0,-0.071969796627056,0,0,0,0,0,-0.100280309051086,0,0,0,0,-0.00037144450459062,0,0,0,0,0,0.0822002145966237,0,0,0,0.0135267163516218,0.00922502564134911,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031992245326605,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688921811803555,0,0,0,0,0,0,0,0,0,0,0.00774339833712407,0,0,0,0,0,0,0,0,0,0.00550923462224377,0,0,0,0,0,0,0,0,0,0.0460589767882648,-0.0344569386819992,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022417000972766,0.00443278357111049,0,0,0,0,0.00175081407617125,0,0,0,0,0,0,0,0,0.00480281981326772,0,0,0,0,0,0,0,0.0320579659084367,-0.0333068027829083,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000746477076553022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00409517800815263,-0.00443535608176307,0.00563834514105529,0,0,0,0,0,0
