,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X000100.SZ,X600703.SH,X002292.SZ,X600741.SH,X600066.SH,X600031.SH,X002475.SZ,X600118.SH,X002236.SZ,X002506.SZ,X002241.SZ,X000559.SZ,X000157.SZ,X600372.SH,X000338.SZ,X002085.SZ,X000568.SZ,X300003.SZ,X002049.SZ,X600177.SH,X002294.SZ,X002074.SZ,X600089.SH,X300124.SZ,X600867.SH,X600582.SH,X002465.SZ,X002180.SZ,X600498.SH,X002007.SZ,X601877.SH,X002456.SZ,X000869.SZ,X000550.SZ,X000050.SZ,X002508.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002085.SZ,0,0,0.206174573319435,0,0,0,0,0,0,0,0,0,0,0.0130632986654545,0,0,0,0,0.0232340213571814,0,0.160720064898438,0,0.106625825320716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692745124269177,0,0.121549039809364,0,0.10206804607599,0,0.0480483532555623,0,0,0,0.0912296888730685,0,0,0.0420589674028434,0.0350790867011968,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017034452243926,0,0,0,0.0807617480942344,0,0,0,0,0.0891805310609084,0.043434424197714,0,0,0,0.0641422716063128,0.0351867516446636,0.0621787996223063,0,0.122333587523609,0.131331297836415,0.0125417292198952,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0653260551745721,0,0.217041337449142,0.0707930413031495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341427816542761,0,0,0.0105659329104677,0,0.0176863843752823,0,0,0,0,0,0,0,0.0280241691917935,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627083921241025,0.033439174546597,0,0,0,0,0,-0.0433723864437052,-0.12370828971729,0,0,0,0,0,-0.0433871867328729,0,0,0,0,0,0,0,-0.0565748191530615,0,0.365476002640125,-0.0366062443836885,0.0451017335420752,0,-0.0730042508705421,0,-0.0427040471673975,0,0,0,-0.0364278532226409,0,0,-0.2512824347791,0.0935667260982747,0,0.0798348368079431,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.0486346815075224,0,0,0,0,0,0,0,0.00253975231862391,0,0,0.255684717029555,0,0,0,0,0,0,0,0,0,0.0723635257162683,0,0,0,0,0,0,0,0.0754679197274756,0,0,0,0,0,0,0.459133740180436,0,-0.00122453812702628,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199883514009965,0,0.0602797732921712,0.00725776610405805,0.00196523561917743,0,0.145273354785645,0,0,0,0.0745505493960961,0,0,0,0,0,0,0.192646449815302,0.101049040007357,0,0,0,0,0.029367261977239,0,0,0.0114768847568231,0,0,0,0,0.0155831216842761,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.210658346801119,0,0,0,0,0,0,0,0,0.190140679664136,0,0,0,0,0.174459150847661,0,0,0,0.172547080646964,0,0,0,0,0,0,0,0,0,0,0,0.311129985468456,0,0,0,0,0,0,0,0,0,0,0.094155988857757,0,0,0,0,0.042455774754727,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.248191486167832,0,0,0,0,0,0,0,0,0.00561157952885423,0,0,0,0.0382162006469406,0,0,0,0.00628242814802758,0,0,0,0,0,0.205907919693043,0,0,0,0,0,0,0,0,0.0217314318908869,0.0739970144392541,0,0.131975772814422,0,0.0189144286378294,0,0,0.0999370170999167,0,0.00337981881911492,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674830537733314,0,0,0,0.0688869397665576,0.113256388617954,0.0675332637467252,0,0,0,0,0,0,0,0,0,0.125242181473938,0,0,0,0,0,0,0.0491537539374218,0.218312985902514,0,0.0193070052008844,0,0,0.232581519505239,0.0123525596797077,0,0,0.00693278089324012,0,0,-0.00970793572240292,0,0,0,0
X600867.SH,0,0,0.0115054779383922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491414526815613,0.146668539931074,0,0,0,0,0,0,0,0,0.250862605410824,0,0,0,0,0,0,0,0,0.0889863978647561,0,0,0.0147533248110079,0,0,0,0.0421491352703146,0.124479791615029,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343513454482189,0,0,0,0,0,0,0.0741221769430017,0,0,0,0,0,0,0,0.0229047772334906,0,0.117859319165548,0,0.0151062419329176,0,0,0,0,0,0,0,0,0.182728887388122,0.0572094661161829,0,0,0.142975777092938,0,0.118176784069595,0,0,0.013682787691254,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228622732591379,0,0,0,0,0,0,0,0,0,0,0.186880828405333,0,-0.138747944015294,0,0,0,0,0,-0.265768494332924,0,0,0,0,0,-0.101125430535005,0,0,0,0.106473364529395,0,0.218662065236566,0,0,0,0,-0.186180548317525,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0874511547076779,0,0,0,0.0464987228667672,0,0,0,0,0.0679430717928747,0,0,0,0,0,0,0,0.381496963669228,0,0,0.0251628276516285,0,0,0,0,0,0,0,0,0,-0.104477568792385,0,0,1.73472347597681e-18,0,0,0.212721649171844,0,0,0,0.0156909830085093,-0.00275737638139265,0,0,0,0,0,0
X600498.SH,0,0,0.165468202865799,0,0,0,0,0,0,0,0,0.0548218478281708,0,0,0,0,0,0,0,0,0.16800976474023,0,0.0693281022050463,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0.12192038145539,0,0,0,0,0,0.114093501702162,0.018293219705673,0,0,0,0.344020727725038,0,0,0.0447221638348781,-0.034203785063063,0,0.179864871012806,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107722412240553,0.107613634860832,0,0,0,0,0,0,0,0,0,0,0,0,0.30035359310999,0,0,0.0984884604654361,0.230804075660818,0,0,0.0336523236747094,0,0.0098151020185944,0,0,0,0,0.037763543365425,0,0,0,0,-0.0430886551859712,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868329209843603,0,0,0,0,0,0.00555264502058393,0.0544329465056476,0.0936339540608252,0.361504666294264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201480316641278,0.0192332830602046,0,0,0.156599775194711,0,0.0408326828489752,0,0,0,0,0,-0.0550088523589685,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0479593453200874,0,0,0,0,0,0,0.132200577441415,0,0,0,0.573905537434987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410252014355863,0,0,0,0,-0.0921887931526399,0,0,0,0,0,0
X000869.SZ,0,0,0.111966065551486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287329685055729,0,0,0,0,0,0,0,0,0.00209018578257132,0,0.0506922580637051,0,0,0,0,0,0,0,0,0.0766607148108566,0,0,0,0,0,0,0,0.0211123963559013,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0.257923069004599,0.085561056553709,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.083622631566813,0,0,0,0,0.0388231062334884,0,0,0,0.239554344358022,0,0,0,0,0,0.0601103354635579,0.134608202685629,0,0,0,0,0,0,0,-0.0235984040328858,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984007570962616,0,0,0,0,0,0,0.308258238181398,0,0.0264647550978605,0,0,0.151608017790641,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.148325963734844,0,0,-0.0140117680116131,0.373233326358956,0,0,0,0,0,0,0,0,0.0395159011802469,0.0119059139789638,0,0.105538528979081,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227916578040793,0,0.0880410631140513,0,0,0,0,0,0,0.0973923964672221,0,0.0919184779121332,0,0,0,0,0,0.0464697578224019,0,0,0,0,0,0,0.112214389921881,0,0,0,0,0,0,0,0,0,0,0,0,-0.1273069227842,0,0,0,0
X000623.SZ,0,0,0.266815707857764,0,0,0,0,0,0.148360177612463,0,0,0.164369483516365,0.0161580201655505,0,0,0,0.126790400231276,0,0,0,0.0913045815675881,0,-1.73472347597681e-18,0,0,0,0.00673149059414166,0,0,0,0.107527000435657,0,0,0,0,0,0,0,0.0315083739064252,0,0,0.0531362989341315,0,0,0,0,0,0,0,0,0.0146759321121652,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0939704511428294,0,0,-0.174150910037924,0,0,0.0130137997017091,0.0913546997233035,0,0.0730396581776857,0,0,0,0,0,-0.107154642906212,0,0,0.203028686371523,0,0,0,0,0,0,0,0,0,-0.0683936405091788,0.0266884707161963,0,0.0361006481037673,0,0,-0.0646922722596995,0,0,0,0,-0.0312495413934213,-0.00922465536111045,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0880599220910871,0,0,0,0,0,-0.283988492728017,0,0,0,0,0.44430342556167,0,0,0,0,0,0,0,0,-0.405341458030544,0.217557014929026,0,0,0,0,0.310836120964541,0.0481304895158012,0,0,0,0,0,-0.127767089401805,-0.0682892107196076,0,0,0,0.781932029938416,0,0,0,0,1.17149018490844,0
TED,0,0,0.374369439795184,0,0,0,0,0,-0.848648576964034,0,0,0,-0.1297619655446,0,0,0,0,0,0,0,0,-0.179514798923316,0,0,0.104887839161144,0,0,0,0,0,0,0,0.191165579494162,0,0,0,0,0,-0.254517304401903,0,0,0,0,0,0,0.196312611049771,0,0,-0.507896076935337,0.177289727414145,0,-0.113859854615823,0,0,0,2.79398728044908,0
RealEstate_excess,0,0,0,0,0.0388521073534501,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140477162023757,0,-0.0173847908481233,0,0,0,-0.0299172585642218,0,0,0,0,0,0,0,0,0,0,0,-0.122273090935746,0,0.026868529955106,-0.0139353828776616,0.0481657395301608,0,0,0,0,0,0,0,0,-0.0198547534501551,0,0,0.227038604504822,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0221030894092686,-0.143233548675543,0.112406377823001,0,0,0,0,0,0,0.0831782174226367,0,0,0,0,0,0,0,0,0,0,0,0,-0.0820083733838207,0,0,-0.0652548902177161,0.0291521045976425,0,0,-0.0954408946745635,0,-0.074213165881674,0,0,0,0,0,0,0.0285232579877497,-0.0357099866711726,0.930685854147917,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.0018575492733961,0,0,0,-0.00374207163593307,0,0,0,0,0,0,0.00466242155534874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393046324180723,0,0,0,0,0,0.00308176280636037,0,0,0,0.0174915069028442,-0.0019396329421021,0,0,0,0,0.0621070181014925,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00669675712310327,0,0,0,0,0,0,0,0,0,0,0,0,0.00586157768084364,0,0,0,0,0,0,0,0,0,-0.0154375441245841,0,0,0,-2.71050543121376e-20,0,0,0.0102235863789862,-0.0272826105844314,0.000384294203495657,0,0,0,0.064871679378034,0
CarbonVol_Guangdong,0,0,0,0.0411982934397015,0,0,0,0,0,0,0,0,0,-0.0193693055906878,0,0,0,0,0,0,0.014883306211268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246861915995518,0,0,0,0,0,0.0174513355772558,-0.020295350476812,0,0,0,0,0,0.0833757756034578,0.0563533369788641,0,0,0,0,0,0
CarbonVol_Hubei,0,0.00255340875331364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000163755028175912,0,0,0,0,0,0,0.00323998743610391,0,0,0.00362354050606477,0,0,-0.00144868517452394,0,0,0,0,0.0069737389033311,-0.00098880464953863,0,0,0,0,0,0,0,0,0,0,0.00750046870651674,-0.00493275002444574,0,0,0,0,-0.0196059477222093,0
