,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600741.SH,X002241.SZ,X000100.SZ,X600118.SH,X600703.SH,X601877.SH,X000568.SZ,X000581.SZ,X600271.SH,X000623.SZ,X000550.SZ,X600066.SH,X002236.SZ,X000800.SZ,X300124.SZ,X000869.SZ,X002475.SZ,X600177.SH,X000559.SZ,X002294.SZ,X002129.SZ,X600839.SH,X000050.SZ,X000400.SZ,X002456.SZ,X600809.SH,X002465.SZ,X002007.SZ,X000977.SZ,X600252.SH,X002292.SZ,X300003.SZ,X600312.SH,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201627844048196,0,0,0,0.132554990829239,0,0,0,0,0.164893464897259,0,0.173764167157324,0,0.278603180133235,0,0,0,0.156221151735739,0,0,0,0,-0.140793435106126,0,0,0,0,0,0,0,0.0529247745289887,0.0170012475435999,0.0370802372360769,-0.020047078137672,0,0,0,-0.154807760088039,0,0
X300003.SZ,0,-0.121585122748003,0,0,0,0,0,0,0,0,-0.0686503777298092,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25388900682849,0,0.0222572869650178,0,0,0.0228214238780251,0,0,0,0,0.0817970786459017,0,0,0.0699315894047012,0.214674840385413,0,0,0,0,0,0,0,0,0,0,0.187393699168003,0,-0.046594597668828,-0.0287903714431477,0,0,0,0,0,0
X600312.SH,0.0496494163848647,0,0,0,0,-0.0627388935729835,0,0,0,0,0,0,0,0,0,0.42193061684351,0.00795071972016231,0,0,0,0,0,0,0,-0.0676219334354738,0.128335484983373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594540688824131,0,0,0,0,0,0,0,-0.0106488245811579,0.00448356781962924,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0.230128262146814,0,0,0,0,0,0,0.380725777808662,0,0,0,0,0,0,-0.100432149198003,0,0,0.133104773489719,0,0,0,0,0.00294691855014495,-0.140788946320096,0,0,0,-0.0462857295782345,0,0,0,0,0,0,-0.108014886068556,0.143290545424087,0,0,0,0.203042779906566,0.191263640516132,-0.0277029868855735,0,0,-3.51857983773686e-05,-0.0587845026955134,0,0,0,0,0,0
Change_TY3M,-0.0470628945229888,0,0,0,0,0,0,0,0,0,0,0,0,0.104919472829021,0.0727519851783777,0,0,0,0,0,0,0,0,0,-0.0569645406168225,0,0,0.058321258133713,0,0,0,0,0,0,0.00332975536629739,0,0,0,0,0,0,0,0,-0.223610501624194,0,0,0.124403587410952,0,1.73472347597681e-18,0,0,0,-0.000721402872549277,-0.0471885697086186,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.324373551235326,0,0,0,0,0,0,0,0,0,0,0.514465392198665,0,0,0,0,0,0.196716593511674,0,0,0,0,0,0,0,0,0.248323417064263,0,0,0,0.0357668353158846,0,0,0,0,0.254630524747217,0,0,0,0,0,0,0,0,-0.173217601405337,0,0,0,1.43251570763877,0,0
TED,0,0,0,0,0,0.840772395578615,0,-0.192592475586896,0,0,0,0,0,0,0.11254987009408,0,0,0,-0.699205696953834,0,0,0,0,0,0,-0.459541908555816,0,0,0,-0.280525672658269,0,0,0,0,-0.114721976553879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335656337030183,0,-1.55502441724446,0,0,1.56282739335653,0,0
RealEstate_excess,0,0,0,-0.270187515956329,-0.0168001241014375,0,0,-0.13971527659994,-0.0542260964836888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464995090256044,0,0,0,0,0,0,0,0.0921737476003832,0,0,0,0,0,-0.00397795817718784,0,0,0,0,0,0.0204145283212794,-0.048186223744964,0,-0.000361739357633847,-0.0909049624463481,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0250042148078087,0,0,-0.00514306532135674,0,0,0,0,0,0,0,0,0,0,-0.0339753945059542,0,0,0,-1.73472347597681e-18,0,-0.0268339291486733,0,0,0,-0.127188760983753,0,-0.141904119968967,0,0,0,0,0,-0.0121256566095561,0,0,-0.245454694061387,-0.0277393897435074,0,0,0,0,0.0621977667151737,0.00971562099557977,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00159265792241264,0,0,0,0,0,0,0,0,0,0,0.000720802190415343,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00827439563438038,0,0,0,0,0,0,0,0,-0.0256217352186547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0472065630282868,0,-0.0136039275562062,0,0,-0.00304334754274542,0,0.0263971915901082,0,0,0,-0.0102229816057487,0,0,0,0.0244008975605169,0.0198341270231438,0,0,0,0,0,-2.09615714009185
CarbonVol_Guangdong,-0.0060586930980464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00745000835308382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170986586623711,0,0.00473007321543122,0,0,0,-0.00240564664639172,-0.00740245027574601,0,0.000254619002369014,0,0,0,0,0,0,-0.000753930780755838,0.000577903641742072,0,0,0,-0.00783022530633235,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00519854481067409,0,0,0,0,0,0.00627724658306065,0,0,0,0,0,0,0,0,0,0,-0.0051196142231455,0.00209795794415721,0,0,0,0,0,0,-0.00481364719196736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00518233154736677,-0.00287905637588726,0.00411282867950132,0,0,-0.322605192366407,0,0
