,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X600104.SH,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X000661.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000625.SZ,X600703.SH,X002241.SZ,X300014.SZ,X000596.SZ,X000100.SZ,X600741.SH,X002007.SZ,X002371.SZ,X000157.SZ,X002129.SZ,X601877.SH,X600584.SH,X300142.SZ,X002179.SZ,X600183.SH,X002049.SZ,X002236.SZ,X002414.SZ,X000800.SZ,X601799.SH,X300003.SZ,X000066.SZ,X300136.SZ,X002185.SZ,X002008.SZ,X000977.SZ,X002456.SZ,X300146.SZ,X600118.SH,X600066.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000800.SZ,0,-0.0490589974594998,0,0,0,0,0,0.430157181179656,0,0,0,0,0,0,0,0.0288065472223273,0,0,0.218411077653664,0,0.0101615231641266,0.118027855858222,0,0,0,0,0,-0.157324451276737,0.274185142830782,8.67361737988404e-19,0,-0.110585259042068,-0.032721336599712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338394130103515,0,0,-0.0635648909502863,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0547478556947427,1.73472347597681e-18,0,0,8.67361737988404e-19,0.101599760633437,0,0,0,0.28929220624452,0,0,0,0,0,0.103836736663274,0.0630887681176927,0,0,0,0,0.0079066492501755,0,0,0.171281706431868,0,0,0,0,0,0,0,0,0,0.00971004867008685,0,0,0,0,0,0,0,0,0,0,0,-0.0147309569361588,0,0,0,0,0,0,0
X300003.SZ,0,0,0,-0.184717037236002,0,0,0,0,0,0,0.0921815807113336,0,0,0,0.184412708640977,-0.0288069648368174,0,0,0,0,-0.0484909789005879,0,0,0.106149499484088,0,0.210855787180947,0,0.0497858949542674,0,0,0,0,0,-0.0229780952299912,0,0,0.194275163862836,0,0.0391835929571487,0,0,0,0,0,0,0,0,0,0,0,0,0.102487336195051,0.11903407787418,0,0,0,0.0837115945230798,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0961958977310965,0,0,0,0,0,-0.0160968990951237,0.0905063266921249,0,0.0813950662086053,0,0,0,0,0.0765326456932471,0.161022599987077,0.11430807942801,0,0,0.0770684986631583,0,0,0,0,0.122393899457044,0,-0.0182719146139627,-0.0261107491457612,0,0,0,0,0.244767661456066,0,0.0156292523957376,0,0.0365199020043346,0,0,0.0144226529333645,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0950174345104205,-0.210395629150306,0,0,-0.416807251583902,-0.230341301985951,0.498055016722416,0,0,0,0,0,0,0,0,0,-0.0342027229568562,0,0,0,0,-0.0787923950452561,0,0.308647554275736,0,0,0,0,0,0,0,0,0,0,-0.253884187406549,0,0,0,0,0,0,0,0,0,0,0,-0.0210541136027277,0,0,0,0,-5.90268491710642e-05,0,0
X002185.SZ,0,0,0,0,0,0,-0.0548785393080498,0,0,0,0,0,0,0.230849628473805,0,0,0,0,0.0274812085316749,0.0235786352225266,0,0,0,0,0,0,0,0,0,0,0.122832271145814,0,0,0,0.210853024381405,0,0,0,0,0,0,0,0,0.0844626156640289,0.125699328292823,0,0,0,0,0,0,-0.0064581388939907,-0.0209123488070799,0,0,0,-0.00797868674312002,0,0
X002008.SZ,0,0,0,0,0,0.0455902284704076,0,0,0,0,0,0,0,0,0,0,0,0,0.0643846580442622,0,0.135508363413997,0,-0.010418569391687,0,0.223667040801869,0,0,0,0,0,0,0,0,0,0,0.0463646404646908,0,0,0,0,0,0,0.160728080851534,0,0,0,0,0,0.0751031284630115,0,0,-0.0556134760021532,0,0,0,0,-0.0400620422553735,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0150509457844172,0,0,0,0,0.00711088305696049,0,-0.294586902547006,0,0,0,0,0,0.123078688637691,0,0,0,0.166504897244156,0,0,0,0,0,0,0,0.132892987512933,0.129592866776509,0,0,0,0,0,0.197128544113572,0,0.0182250867284568,0,0,0,0.153577611054181,0,0,0,0,0,0.0212252739810568,0,0,0,0.0189836799836395,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.083759845841693,0,0,0,0.190637676056747,0,0,0,0,0,0,0,0.208851059910263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312403814390375,0,0,0,-0.0210247275110473,-0.0935576408712844,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.131406823027369,0,0,0,0,0,0,0,0,0,0,0,0,0.0800524008433601,0,0,0,0.371809282287802,0,0,0,0,0,0,0.0725664257881401,0,0,0,0,0,0.222143215236712,0,0.100018246603415,0,0,0,0,0,0,0,0,0,0,-0.0119139510164847,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,-0.0513750835112217,0,0,0,0,0,0,0.232844156410351,0,0.0941884825952635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495248233891445,0,0,0,0,0,-0.180961157376768,0,0,-0.14246507510689,0,0,0,0.272874334049327,0,0,0.169173040235304,0,0,0.0257342774267164,0,0,0,0,0.0242696369042423,0,0
X600066.SH,0,0,0,0.168814039656117,0,0,0,0,0,0,0,0.0250470519308338,0,0,0,0,0,0,0,0,0,0.04817667011735,-0.251962505791386,0.00481798881964449,0,0.0649918928730854,0.029632872395133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371333823775803,0,0,0,0,0,0,0,0,0,0,0.192834465832956,-0.110990987433557,0,0,0,0.097407711722292,0,0
X002508.SZ,0,0,0,0,0,0.107026882905524,0,0,0,0.066323882292519,0,0,0.255870387974436,0,0,0,0,0,-0.0267078435406811,0,0,-0.0771383602881422,0,0,0.361906429449463,0,0,0,0.0908260278761692,0,0,0,0,0,0.145874282271965,0,0,0,0,0,0,0,0,-0.0963775339669899,0,0,0,0,0,0,0,-0.0943881000422093,-0.0131659885082614,0,0.0773961289223243,0,-0.0353448269908488,0,0
Change_TY3M,0,0,0,0,0,-0.0199239333759265,0,0.0329235616410803,0,0,0,0,0,0,0,0,0,0,-0.0302138469259563,-0.0584983588417978,0,0,0,0.020984518735735,0,-0.0391058957858238,0,0,0.107428483423497,0,-0.155681861606328,0,0,0,0,0,0.108763073600568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210331691863229,-0.0449486836475326,0,0,0,-0.0183419382094221,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.119742515809004,0,0,0,0,0,0,0,0,0,0,0,-0.311765180815169,0,-0.0943180797667111,0,0,0,0,0,-0.092244064012968,0,-0.236324735617302,0,0,0,0,0,0,0,0,0,0,0,-0.0879573994694589,0,0.131983902255691,-0.131988253283899,0,0,0.770893562415884,0,0,0,-0.216389628449469,0,0
TED,0,0,0,0,0,0,0,-0.242905935923842,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000300704178640021,0.0640750475339631,0.137875659808615,0,0,0,0,0,0,0,0,0,0.210640484923075,-0.267413840512703,0,0,0,0,0.292165053975754,0,0,-0.0996899753189236,0,0,0,0,0,0,0,-1.17573812808051,0.742766091703141,0,0,0,0,0.189722308047474,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0570660944535394,0,-0.027038710376497,0,0,0.0261259097442986,-0.0283903829420983,0,0,0,0,0.0432683706480999,0,0,0,0,0,0,0,0,-0.137379537313755,0,-3.46944695195361e-18,0,0.161189535126824,0,0,0,-0.00224785521914341,0,-0.0197548728533802,0,0,0,-0.0409454670573308,0,0,0,-0.0230723962012416,0,0,0,0,0,-0.00348551132715928,0.0317187248086641,0,0,0,0.0071837878458963,0,0
MKreturn,0,0,0,0,0,0,0.00770684177662843,0,0,-0.0632082011289533,0,0,0,0.0415479947217348,0,0,0,0,-0.036056593960377,0,0,0,-0.0581008164400357,0,0,0.0178645574589863,0,0,0,-0.0557671847746471,0,-0.0259451992843338,0.0117070132795258,0,0,0,0,0.0585223377966165,-0.0118914815365361,0,0,0,0,-0.0773506017322659,0.0589735544472449,0,0.0787300772071268,0,0,0.18700002850539,0,0.00854455384194341,0,0,0,0,0.0103939800674361,0,0
MKvol,0,0,0,0,0,0.00238644907999646,-0.00143004288434431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336663874722113,0,0,0,-0.00168472878792994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00168238492723302,0,0,0,0,0,0,0,0,0,0.0101754816284825,-0.0014679004063564,0,0,0,-0.00344198721019049,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20746730324949,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.00453645085306599,0,0,0.0102342647665931,0,0,0,0,0,0,-0.00480891672427953,0,0,-0.00448268722675067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00307647687195282,0,0,0,0,0,0,0,0,0.0027600472064728,0.000249133691777523,0,0,0,-0.00463200321185459,0,0,0,0,0.00211095391083684,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.000328824011564939,0,0,0,0,0,0,0,0,0,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0,-0.00035725937407814,0,0,0,0,0,0,0.000109308512128245,-0.00271868725392631,0,0,0,0,0,0,0,0,0,0,0,0,0.00157587260960488,-0.00290627665567701,0,0,0,0.0015166992372379,0,0
