,X600519.SH,X002415.SZ,X600104.SH,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X002241.SZ,X600031.SH,X002456.SZ,X000625.SZ,X002008.SZ,X601877.SH,X600487.SH,X000100.SZ,X300136.SZ,X600066.SH,X600809.SH,X600522.SH,X002508.SZ,X300124.SZ,X300003.SZ,X600271.SH,X600867.SH,X600089.SH,X002294.SZ,X600498.SH,X002085.SZ,X600699.SH,X000981.SZ,X000050.SZ,X000596.SZ,X000157.SZ,X600177.SH,X300142.SZ,X600584.SH,X002179.SZ,X600566.SH,X000661.SZ,X002180.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002294.SZ,0,0,0,0,0.0865674763098589,0,0.0799173988563982,0,0,0,0.170617666490944,0,0,0.0596779845798937,0,0,0,0,0,0,0,0,0.131703479710898,0,0,0,0,0,0,0.0157008277383508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136104620835384,0,0.0441335117160116,0.0759009987243874,0,0,0,-0.0680249632003989,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.326997900249642,0,0,0.0807441058377838,0,0,0,0.283923746102629,0,0,0,0,-0.220391807840264,0.14740261531849,0.0175716200754604,0,0,0,0,0,0,0,0.0414622470201854,0,0,0,0,0,0,0,0,0,0,0,0,0.0113885065684886,0,0,0,0,-0.0452789405849304,0,0,0.0466909477960769,0,0,0,0,0,0,0
X002085.SZ,-0.0211797418840515,0,0,0,0,0,0,0.14686392104216,0,0,0,0,0,0.0648328563817527,-0.160420117509599,0,0,0,0,-0.0980584746817621,0,0,0.0296305210418972,0,0,0,0.154733095971189,0,0,0,0,0,0,0,0,0,0,-0.223333755725919,0,0,0,0,0,0,0,0.322801250624323,0,0,0,0,0,0.212934853450447,-0.140018417624481,0,0,0,0,0,0
X600699.SH,0,0,-0.324418995344964,0,0,0,0,0,0.0208046645680067,0,-0.00230238559495183,0,-3.46944695195361e-18,-0.0190562527537204,0,0,0,0,-0.00816741244929041,0,0,0.0572999273837881,0,0,-0.0622838541623327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129470923264196,0,0,0,0,0,0,-0.0204637240176726,0.102945383366561,0,0,0,0.0112050669444448,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,-0.00727793759476611,0,0,0,0,0,0,0.122577981683702,0,0,0,0,0.0251005727869024,0,0.00893216288139714,0,0,0,0,0,0.0503098758985849,0,0,0,0.0214004230592004,0,0,-0.0605946955869935,0,0.0107986690217865,0,0,0,0,0.0137707226029544,0,0,0,-0.0098600582118638,0,0,0,0.0150598527939466,0,0,0,0,0,0
X000050.SZ,0.0277360689751432,0,0,0,0,0.177316920057456,0,0,0,0,-0.116063122780591,-0.363035699141074,0,0,0,0,0,0,0.132368495223195,0,0.363207916333992,0.283987245532397,0.0141015482564326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150593690467806,0,0,0,-0.0488278496349262,0,0,0,0.0112850152593051,0,0,0,0,0,0
X000596.SZ,0.235745743783594,0,0,0,0,0.0572910503048042,0,0.18404275626102,0,0.116509400304477,0,-6.93889390390723e-18,0,0,0,0,0.119961278494034,0,0,0,0,0,0,0,0,0,0.257834114195276,0,0,0,0,0,0,0,0,0,0,0,-0.0296677681814993,0,0,0,0,0,0,0,0,0.00286837405193126,0,0,0,0.00224602779316947,0.0257971077075676,0,0,0,0,0,0
X000157.SZ,0,0,-0.0107731690991544,0,0,0,0,-0.0106066099927542,0,0,0,-0.0639039806366238,0,0,-0.042474103318387,0,0,0.154640481722306,0,0,-0.00660643785569411,0,0,0,0,0,0,0,0.0243939637270785,0,0,0,0,0,0,0.0797112952601991,0,0.0364125209132287,0,0.0506387919435819,0,0,0,0,0,0,0,-0.0134179588427836,0,0,0,0,0.00897121147725042,0,0,0,0,0,0
X600177.SH,0.027902284633246,0,0,0.0165371752916737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907001833280337,0.0621236327505638,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0688135248589775,0,0,-0.00534358250177693,0,0,0,-0.00907653814275505,0,0,0,0,0,0,-0.0024847339748016,0,0,0,0,0,0,0
X300142.SZ,0,0,-0.199065608407252,0,0,0,0,0.216994676127333,0,-0.0660523834204937,0,0,0,0,0,0,0,0,0,0,0,-0.0540828002018013,0,0.171281961406931,0,0,0,0,0,0,0.0232106517752763,0,0,0,0,0,0,0,0,-0.0500757132580932,0,0,0,0,0.00712735940557248,-0.110430617074706,0,0.047129954436285,-0.0475398340731927,0,0,0,0.0101394005080847,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.218459534905908,0,0,0,0,0,0,0,0,0,0,0,0,0.085292320190843,0,0.2404484490286,0.151898915726126,0.0305657317172265,0,0,0,0,0,0,0.0909413154800211,0.041287874915195,0,-0.171143293781837,0,0,0,0,0.145880971836222,0,0.0252547031309252,0,0,0,0.177993528954487,0,0,0,0,0,0,0,0,0.0286308740483345,0,0,0,0,0,0
X002179.SZ,-4.33680868994202e-19,0.0462693919160951,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177203508274302,0,0,0.304304828919318,0,0.0692095325725706,-0.0905478778479794,0,0,0,0,0,0,0,-0.105377264414353,0,0.0143624710653095,0,0,0,0.016764164593868,0.0244711128690752,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0.212730612339291,0,0.0978940803974584,-0.121198205138771,0,0,0.0260531057962936,0,0,0,0,0,0,0,0,0,0.00676271891356561,0,0,0.111041702768815,0.18093659725732,0,0,0,0,0.0339987688756075,0,0,0,0,0,0,0,0.107961862779765,0.0701370703256161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0.279146868937225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245495856333345,0,0.0205472589015819,0,0,0,0,0.15935354392262,0,0,0,0,0,0,0,0,0.0612396868433352,0,0.207470558464673,0,0,0,0,0,0.0850963357617089,0,0,0,0,0,0,0,0,0,0,0,0.0243803837385144,0,0,0,0,0,0
X002180.SZ,0,-0.0482110247700202,0,0.0688447150511835,0,0,-0.212352659883104,0,0,0,0,-0.319447405185272,0,0.13152783111249,0,0,0,0,0.174053812295951,0,0,0,0,0.396609809098958,0,0,0,0,0.368066363086888,0,0.0383390100081808,0,0.360218043115188,0,0,-0.226612811023052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368649033797844,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0410226804017824,0,-0.0298466158847585,0.0154190932330195,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.00801562293791495,0,0,0,0,0.0866051923721145,0,0,0,0.151924197140374,0,0,0,0.219827299866825,0,0,0,0,0,0.0181626012985239,0,0.0697916905456667,-0.0427466778245703,0,0,0,0,0.0349992563428728,0,0,0,0,0,0,0.0112840251034872,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0122406663670253,0,0.0604137834608725,0,0,0,0,-0.0276824290071929,0,0,0,0,0,0,0,0,0.0485450505794221,0,-0.0566387637979046,0,-0.0138933823459893,0,0,0,0,-0.0214932936045219,0,0,0,-0.0253545358045892,0,0,0,0,0,0,0,0.0201747455214492,0,0,0,0,0,0,0,0,-0.0206455360793889,0,0,0,0,0,0
Slope,0.379020500643155,-0.0115967095394707,0,0,0,0,0,0,0,0,0,0.038077450830893,0,0,-0.123309564435316,0,0,-0.398710161682106,0,0,-0.0686014393394892,0,0,0,0.0653994230530009,0,0,0,-0.349431123739,0,0.252516716523429,-0.566557864693988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050372058208524,0,0,0,0,0.644774595534878,0,0,0,0,0,0
TED,0,0,0.0548307871523617,0,0,0.122729419861808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133669288388664,0,0,0,0,0,0,0,0,0,0,0,-0.428321560436154,0,0,0,0.659609777275578,0,0,1.48180012686162,0,0,0,0,0,0,0
RealEstate_excess,0.0913281016540501,0,0,0,0,0,0,0.0115635565630276,0,0,0,0,0,0,0,0,-0.0876016349412227,0,-0.179575528645575,0,0,0.0670902252456379,-0.027105962166595,0,0,0.201203333024649,0,0,0,0,0,0,0,0,0,0,-0.123005880097124,0,0,0,0.0872775852796919,0,0,0,0,0,-0.103400334103614,0,0,0,0,0.0507732894475289,-0.0257806622136254,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0032166255857572,-0.00810684728111456,0,-0.0183759844889372,0,0,0,0,0.0184239331916611,0,0,0,0,0,0,0,0,0,0,0,0.0334869358769399,0,0,0,0,0,0,0,0,0,-0.00607364640915401,0,0,0,0,0,0,0,-0.0359419018118668,0,0,0,0,0.0415071200829053,0,0,-0.0014353062724005,-0.000611484522019062,0,0,0,0,0,0
MKvol,0,0,0,-0.00258860629276588,0,-0.000285155304532282,0,-0.000416585081483529,0,0,0,0,-0.00211188502891659,0,0,0,0,-0.00206421545369134,0,0,0,0,0,0,0,0,0,-0.00113619025962013,0,0,0,-0.000769630405708796,0,0,0.00241092967072879,0,0,0,0,0.000299579817060359,0,0,0,0,0,0,0,0,0,0,0,0,0.00153201865279567,0,0,0,0.0042319842045629,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0119899558200537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152933404918818,0,0,0,0.0153209259149828,0,0,0,0,0,0,0,0,0.0268918930546793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169747538895117,0,0,0,0.0720658248488441,0,0,0,0,0,0
CarbonVol_Guangdong,0.0122927885881788,0,0,0,0,0,0,-0.0186682468771753,0,0,-0.00194664152371089,0,0,0,0,0,0.0113795242003994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565026873020439,0,0,0,-0.0228332057775895,0,-0.00655994293584311,0,0,0,0,0,0.025134838229529,-0.00117126119602221,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144904548339542,0.00121703129439658,-0.00227073515391111,0,-0.0160389694570207,0,0,0,-0.00821227267153921,5.42101086242752e-20,-2.16840434497101e-19,-0.00333129469667883,0,0,0,0,0,0,-0.00279736373560936,0,0,0,0,0,-0.021231122106368,0.0112182987846706,-0.0193767736002136,0,0,0,0,0,0
