,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X000338.SZ,X000625.SZ,X600031.SH,X000596.SZ,X002304.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X000157.SZ,X002179.SZ,X600089.SH,X600703.SH,X002463.SZ,X600372.SH,X600066.SH,X002236.SZ,X000977.SZ,X000921.SZ,X002241.SZ,X002028.SZ,X600741.SH,X002049.SZ,X600522.SH,X000661.SZ,X600584.SH,X600183.SH,X601877.SH,X002129.SZ,X000800.SZ,X002223.SZ,X601799.SH,X600566.SH,X600177.SH,X002007.SZ,X600060.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,-0.0783555014753861,0,0.0566854823759143,0.107830196256902,0,0,0,0,0,0,0,-0.077716239613742,0,0.0464100165115667,0,0,0,0,0,0,0.0889813072251417,0,0.0848397695041086,0,0.21859333136504,0,-0.0302954646346867,0,0,0,0,0,0,0,0.039269535801883,0,0,0,0,0.0819867298988027,0,0,0,0.0613325553780697,0,0,0,-0.0151323004413164,0.0472478085248881,0,0,0,0,0,0
X600104.SH,0,0,0.0243647347070609,0,0,0,0,0,0.0244124032351115,0.0504045671827564,0,0,0.0830690582907403,0,0,0.107318775992912,-0.0100517914603955,0,0,0,0.0387976163955744,0,0,0,0,0,0,0,0,-0.0207843700613344,0,0,0,0,0,0,-0.0866201064949193,0,0,0,0,0.0672924875263085,0,0,0,0,0,0,0,0.00162655165503207,0,-0.0589355868330677,0.0402222786727547,4.33680868994202e-19,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754873087290462,0,0,0,0.119029036351035,0.00245366145269901,0,0,0,0,0,0,0.0705687981579896,0,0.186453992111956,0,0.151469855099331,0,0,0,0.108460594817621,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0.116316579788559,0,0,0,0.0454221979785722,0,0,0,0,0,0,0,-0.0250843681933355,0,0,0.0143809276659416,0,0.197382310458536,0.0990059439858447,0,0,0,0,0,0,0,0.0133495845507164,0.0440441373313727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141235342030309,0,-0.020508785547714,0.0156879653131083,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.237949316936725,0,0,0,0,0.0319632630975233,0,0,0,0,0,0.163704418029878,0,0,0,0,0,0,0.18295084706642,0,0,-0.0956041935863626,0,0,0.241401652149416,0,0,0,0,0,0,0,0,0,0,0.0268284050580072,0,0,0,0,0,0,0,0,0,-0.0242197783037052,0,-0.0259729482613469,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.125862973308442,0.113657096220825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259575036002678,0,0,0,0,0,0.443211966103433,0,0,-0.087253412548246,0,0.0186285265618225,0,0,0,0,0,0,0,0,0,0.534141593478715,0,0.0358814938929834,0,0,0,0,0,0,-0.158694196374048,0.210226104074066,-0.141668336137501,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964039477334167,0,0.0202508016557402,0,0,0,0.0333026331043655,0.292670432582388,-3.46944695195361e-18,0.130666322977462,0,0,-0.121906098672175,0,0,0,0,0,0.0194418929600884,0,0,0,0,0.0791549234420204,0,0,0.0698139451889598,0,0,0.0826998617134254,0,0,0,0,0,0,-0.0316549755476857,-8.67361737988404e-19,0,0,0,0,0,0
X000596.SZ,0,0.0734661592669841,0.0800709831134584,-0.13442344295791,0,0,0.493786654336497,0,0.0185266341412499,0,0,0,0,0,0,0.0266708471844772,0.00518920133222685,0,0,-0.0253660998477281,0,0,0,0,0,0.0725773456654111,0,0,0,0,0,0.0275576349277787,0,0,0,0,0,0,0,0,0,0.0127362887434207,0,0,0,0,0,0,0,0,0,0,-0.0232668471613983,0.0281121088513774,0,0,0,0,0
X002304.SZ,0,0.242277990609723,0,0,0,0.137541703149683,0,0,0.0527396035864987,0,0,0,0,0,0,0,0,0.214212632268649,0,0,0.00577154833903037,0,-0.0977154811317254,0.04900761115897,0,0,0,0,0,0,-0.0123721449289657,0,0,0,0.33482654599986,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.192086838548911,-0.0144152452891984,0,0,0,0,0,0,0.0507044009282266,-0.0861107662506701,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964382541089995,0,0,0,0,0,0,0,0,0.0723295868749458,0.0850783523577858,0,0,0.197941440381939,0.025365001890065,0,0.0708905076352451,0,0.277782755122775,0.0295190921189707,0,-0.0743561439023681,0,0,0.0886078543488533,0,0,0,0,0.0499877334797251,0,0,0,0,0,-0.0196262728680742,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.071835473554874,0,0,0,0,0.268557284497173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584943912968634,0.0037064700777433,0,0,0,0,0.0093943365402107,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299638844655521,0,0.0857429880380785,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0396869359453422,0,0.278279215916556,0,0,0.226919202345063,0,0,0,0,0,0.0039712003534652,0,0,0,0,0,0,0,0,0,0,-0.121666329032332,0,0.010932059115942,0,0,0,0.304390876951721,0,0,0,0,0,0,0,0,0.319860784433291,0,0,0,0,0,0,0,0.0751444835864821,0,0.00745839079810548,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,-0.0529947730412257,0,0,0,0,0,0.210891878032124,0,0.258877615852309,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601138023533345,0.209084344381721,0,0,0,0,0,0.129100890065847,0,0,0,0,0,0,-0.0228644172072272,0.0396095906299543,0,0,0,0,0,0,0.00326423141280622,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.224842735086638,0,0,0,0.0406152988635231,0,0,0,0,0,0,0.0222566706378228,0,0,0.0177015810621693,0.00599265000521856,0,0.039387447791211,0,0,0,0,0,0,0,0,0,0,0.223645653653912,0,0,0.154059008561349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00631227019671643,0,0,-0.0453915651013243,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0481467331675598,0.202095872271304,0,0,0.243702125957417,0,0,0,0,0.049190433578224,0.121669987689253,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113007928615188,0.0835604182793729,0,0,0.121511497450366,0,0,0,0,0,0,0,0,0,0,0,0.0740235580042231,0,0,0,0,0,-0.0529252921853171,-0.0287134927361051,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.085675166409953,0,0.126683494979003,0,0,0,0,0,0,0.050826608591071,0,0,0,0.0435606597379603,0,0,0,0,0,0,0,0,0,0,0.14225706013807,0,0,0,0,0.116942251166161,0,0,0,0.169340757051016,0,0.153613099699319,0,0,0,0,0,0,0,0,0,0.00376900474229629,-0.0371176529391352,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,-0.277494351792195,-0.205293815620081,0,0,0,0,0,0,0,0,0,0,0,0.13201796672322,0,0,0,0,0,0,0,0,0.320282530978611,0,0.412928661258388,0,0.651611574012805,0.0516456874634068,0,0,0,0,0,0.083821911295578,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.100053216664505,-0.0260810197788119,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.176925438613019,0,-0.017545216784408,0,0,0,0,0,0,0.130911963460025,0,0,0,1.73472347597681e-18,0,0,0,0.0927584306381656,0,0,0,0,0,0,0.0224934323199232,0,0.110950304395029,0,0.121134115009409,0,0,0.138223366506411,0.107886492352529,0,0,0,0,0.0849432085294473,0,0.0109882514514234,0,0,0,0.0598443952118124,0,0.0738546217609246,-0.0318534895196505,0.114597902597247,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0646182265549772,0,0.456333253358646,0.0660864971259656,0,0.0918394946300238,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0545862254076295,0,0,0,0,0.283020569943856,0,0.0563256846338152,0,0,0,0,0,0.0661621346382402,0,-0.0260164024264079,0,0,0,0.179011000172577,0,0,0,0,0,0,-0.0143647447985064,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0078241808942698,0,0,0.131583616233109,0,0,0,0,0,0,0,0.0763933627785388,0,0.0992779084633906,0,0,0,0,0.00958574615215868,0,0,0,0,0.279770985830042,0,0,0.219833640270133,0.101440177113486,0,0,0,0,0,0,0,0,0,0,0,-0.0256925334850736,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.00592856021506862,0,0,0,0,0,0,0,0,0,0,0.306043847338594,0,0,0,0,0.0581820938008178,0,0.456361239800551,0.149901446300232,0,0,0,0,0,0,0,0,0,0,0.162443089583543,0.0440744060913333,0,0,0,0,0,0,0,0,0,-0.0457488059734025,0,0.0392518543433517,-0.0997104278412135,0,0,0,0,0,0
X000921.SZ,0,0,-0.0524273842502041,0,0,0,-0.0497497239569739,0.287858045950399,0,0.0914774871242606,0,0,0,0,0,0,0,-0.0027711479502907,0,0.147221168038891,0.173542489042383,0,0.109626622151836,0,0,0,0,0,0.143665010848006,-0.16068652732876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0099355216606833,-0.0169925787334057,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.163997903811261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34629917657762,0,0,0.0289098919280003,0,0.0688953397913347,0,0,0,0,0,0,0,0.0185150188695794,0,0.0620876692498832,0,0,0.118641319038506,0,0,0,0,0,0,0,0,0,0,-0.0125991369525384,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0.149313552354643,0,0.028163224609393,0,0,0.0254561390969595,0,0,0,0,0,0,0,0,0,0,0,0,0.171501408581296,0,0,0,0,0,0.0208533685694576,0,0,-0.0867128649529724,0,0,0,0,0,0,-0.00897601231250753,0,0,0,0.279450569959941,0,0,-0.0277448645796621,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,-0.0356708174611289,0,0,0,0,0,0,0,0.277269068469447,0,0.0613357435850943,0,0,0,0,0,0,0,0.158394848078761,0,0.109687322794599,0,0,0,0,0,0,0,0,-0.114892241154844,0,0,0,0,0,0,0,0,0,-0.023696048740224,0,0.0246764732405612,0.106148904147375,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826735922074124,0,0,0,0,-0.198177018638575,0.116224396137915,0,0,0,0,0,0,0.102419846392107,0,0,0.222162611765378,0,0.174528514968217,0,0,0,0,0,0.181240244346564,0,0,0,0,0.0228848678585022,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178102511660157,0,0,0,0,0,0,-0.0212685375878359,0,0.0427623839972037,0.137996751150157,0,0,0,0.322179998561304,0,0,0.124045316724536,0.0840751346829661,0,0,0,0,-3.46944695195361e-18,-0.0698203816854085,0,0.0593894685571773,-0.18159866760015,0.0126165894193748,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131647929040367,0.26278773569975,0,0,0,0.135330217092403,0,0.164000836811259,0,0,0,0,0,0,0,0,0,0.177146601503106,0,0,0.0196550646253671,0,0,0,0,0,0,0,0,0,0.0123796127642951,0.0232528499945265,0,0,0,0,0,0
X600584.SH,0,0,0,0.401982097466077,0,0,0.0746850776038466,0,0,0,0,0,0,0,0,0.0768822341902775,0,0,0,0,0,0,-0.182085895163703,0,0,0,0,0,0,0.49152545573658,0.0083149780475565,0,0,0,0,0,0,0,0,0.296754197555559,0,0,0.00497556049385223,0,0,0,0,0,0,0,0,0.10378226779825,-0.00431236517672717,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.230060037072586,0,0,0,0,0,0,0,0,0.0879453943080178,0,0,-0.12627293574394,0,0,0,0.0904433991627678,0,0,0,0.184242184916555,0,0,0,0,0.022227490843727,0,0,0.0666484005868552,0,0,0.31994044487327,0,0,0,0,0,0,0,0,0,0.00668087920070596,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0630021346569353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447454244699962,0,0,0,0.0427233051183951,0.00221601597677555,0,0,0,0,-0.0266136024561324,0,-0.047436581388779,0,0,0,0,0,0.0416842572164782,0,0.22355310120343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.124795230678723,0,0,0.298085432443313,0,0,0,0,0,0.426985115135034,0,0,0,0,0.134991289650958,0,0,0,0.0912255287451618,0,0,0,0,0.133559219678267,0,0,0,0.115076513992644,0.106639146772508,0,0,0,0,0,0,0,0,0,0,0.172045791538683,-0.119334667346346,0,0,0,0,0,0
X000800.SZ,0,0,0,0,-0.0160413180640113,0,0,0,0,0.0998970888193774,0,0,0,0,0.0657114789921729,0.234534076050337,0,0,0,0,-0.0174617449580314,0,0,1.73472347597681e-18,-0.0777876724595147,0,-0.0310168673357851,0,0,0.265621857963914,0,0,0,0,0,0,0,0,0.175951099529587,0,0,0,0,0,-0.0855281365722987,0.056723612641761,0,0,0,0.156267541257731,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00433640644715358,0,0,0,0,0.00268283826442275,0,0,0,0,0,0,0,0,0,0,0.0760602547474589,0,0,0.0472558501481869,0,0,0,0,0,0,0,0.0324600432124343,0,0.0344275553536949,0,0,-0.0348371092180246,0.0488290525492322,0,0.0448424249397558,0,0,0.109445456705392,0.0198261683449934,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0.0130566562003501,0,0,0,0,0,0,0.128306214382547,0.101840236324901,0,0,0,0,-0.0714760237375504,0,0,0,0,-0.0351451425928211,-0.0156570270931613,0,1.73472347597681e-18,0,0,0,0.00734891130500146,0,0.0189417467216673,0.071077714303757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277034371435034,0,0,0,0,0,0
X600566.SH,0,0,-0.0511972386389521,0,0,0,0,0,0,0.0637283551668138,0,0,0,0,0,0,0,0,0,0,0.151916755009756,0,0.293836684989483,0,0,0,-0.0477857781858537,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.118216975419616,0.0457164826541995,0.0639864182153283,0,0.00130810475637826,0,0,0,0,0,0,0.143031514102718,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.00636945707131565,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868898941184051,0.0323018110876036,0,-0.0967938599408719,0,0,0,0,0,0,0,0,0,0,0.0539202669307913,0.077713013362752,0,0,0.129029001856646,0,0,0,-0.0174172280752537,0.0578130504839892,-0.0377113847811622,-0.0201208264172017,-0.15801505021353,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0293580725076678,0,0,0,0,0,0,0,0,-0.0334054582704239,0,0,0,0,-0.00722498236441096,0.13150670192458,0,0,0,0,-0.00212731510393705,0,-0.114110935551557,0,0,0,0,-0.0999810634928635,0,0.0824443809378841,0.177612854431711,0,0.1333625183386,0,0,0,0,0.265169559800308,0,0,0,0,0,-0.0427781469686558,0,0.0327654430392938,0.00136656612115659,0,0,0,0,0,0
X600060.SH,0,0,-0.124429432362284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797171618058998,0,0.0342565179756617,0,0,0,-0.0962110859883533,0,-0.0411267627496859,0,0.0151568342298479,0.120349609568358,0,0,0,0,0,0,-1.38777878078145e-17,0,0,-0.0265265477734815,0,3.46944695195361e-18,0,0,-0.133087772006607,0,0,0,0,0.0558516385726311,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.0669941154427509,0,0,0,0,0,0.155427695814055,0,-0.332434809008087,0,0,0,0.149462041214525,0,0,-0.299812144040086,0.0545831355182172,0,0,0.0593320238291568,0,0,0,0,0,0,0,0.119184647710699,0,0,0.206323845181268,0,0,0,0,0,0,0,0,0,0,0,0.0843840929883305,0,0.027081568058642,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0984230526837602,0,0,-0.0327880067704987,0,0,0,0,0.0381525793634088,0,0,0,0,0,0,0,0.0873255314069972,0,6.93889390390723e-18,0.0210698478446851,0,-0.0196337854772532,0,0.0276122898317644,-0.416727242729355,0,0,0,0,0,0,0,0,0,0,0,0.273891151423173,0,0,0,0,0,0,0,-0.072466542116633,-0.0752116610259567,0.0903655091644589,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194897152073244,0,0,0,0,-0.0206957114010818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248717688061714,0,0.225188492672144,0,0,0.507214187865386,0,0,0,0,0.181391266041312,0,0,0.122784405303734,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.793008828749372,0,0,0,0,0,0,0,0,0.499551877667623,0,0,0,-1.43896343178126,0,0,-6.93889390390723e-18,0,0,0.738008550985217,0,-0.694651134313752,0,0,0.511544752572018,0,-0.286250098913871,0,0,-0.272549988272031,0,-0.296289938753189,0,0,0,0,0,0,0,0,0,1.342134179717,0,-0.674058057445763,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0346874136387468,0,0,0,0,0,0.0518000727156168,0,0,0,0,0,0.0784537359427555,0,0,0,0,0,0,0,-0.0693096989736004,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257687807457689,0,0,0,0,0,-0.133993563801263,0,0,0,0,-0.302730015312265,0.0370522160352814,0,0.118674692047459,-0.0256962851798087,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.00215312682216209,0,0,0,0,0,0,-0.0100183759638366,0,0,-0.0344568121955565,0,0,0,0,0,0,-0.057116841369111,0,0,0,0.0385452857156078,0,0,0,0,-0.0166091482302846,0,0.200833013094521,0,0,0,0,0,0,0,0,0,0,-0.0824776461558593,-0.0169951694490365,0,0,-0.000501083595951776,0.178682806258022,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00445975008184121,0,0,0,0,0,0,0,0,0,0.0065231024539086,0,0,0.00368645792670919,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0.001065373883279,0,0.00166947793093339,0,0,-0.00437702748281793,0,0,0,0,0,0.00318999029125564,0,0,0.00274245006239433,-0.00272257962223729,0,0,-0.000522003360451297,0.00285868261672499,0.00529552378301566,0.0103248213501803,-0.00536256314887656,0.00778994703589384,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.000559129303577833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000785982037329835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.81942795059958e-05,0,0,0,0,0,0,0,0.000161023495381065,0,0.00219408160735908,-0.00362714624930172,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00184401856795728,0,0,0,-0.00557217279082227,0,0,0,0,0,0.00297658347354031,0,0,0,0,-0.000915969673439378,0,0,0.00913391872464328,0,0,-2.16840434497101e-19,0,0,0,-0.00202923277614816,0,0.0101809171498072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016353994535907,1.0842021724855e-19,0,0.00733700302781899,0.00384854031093627,0.0120119649554269,0,0,0,0,0
CarbonVol_Hubei,0,-0.00491470325357451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00439269130784892,0,-0.00850162702348549,0,0,0,0,0,0.00793353503088816,0,0,0.000765118480400591,0,0,0,0,0,0,0,0,0,-0.00374209033611299,0.0123800939403156,0,0,-0.00374524327683687,0,0,0,0,0.0045820006654117,-0.00530419123355563,0.00922993261264095,0,0,0,0,0,0
