,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600031.SH,X000100.SZ,X600276.SH,X000338.SZ,X600372.SH,X600741.SH,X000157.SZ,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X600271.SH,X600118.SH,X002236.SZ,X601877.SH,X000550.SZ,X000581.SZ,X600177.SH,X002475.SZ,X600582.SH,X000568.SZ,X002129.SZ,X000800.SZ,X300124.SZ,X000623.SZ,X002294.SZ,X000559.SZ,X002292.SZ,X600060.SH,X300003.SZ,X000050.SZ,X600839.SH,X002465.SZ,X002456.SZ,X000400.SZ,X000977.SZ,X000869.SZ,X300146.SZ,X002038.SZ,X000727.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000869.SZ,0,0,0,0,0,0,0.246407757468823,0.25459882243068,-0.0782795452748103,0,0,0,0,0,0,0,0.197549259687018,0,0,0,0.00279764132300675,0,0,0,0,0,0,0,0,0.0623022201253746,0.129276754254916,0,0,0,-0.11343520750039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00403188013140358,0,0.0406066159050976,0,-0.070659986445003,0,0,0,0,0
X300146.SZ,0,0,0,-0.0538493536348718,0.13796060205058,0,0,0,0,-0.0216043526871861,0,0,0,0,0,0,0,0,0,0,0,0.243459086195121,0,0,0,0,0,0,0,0,0,0,0,0.062024242981416,0,0,0,0,0.209278682094502,0.0889057419244006,0,0,0,0.0228407709093459,0,0,0,0,0,0.038991249563389,0,0.0425079751076352,0.00530657743293472,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100763864139014,0,0,0,0,0,0.047347920484556,0,0,0,0.0878788210811416,0,0,0,0.0255015586520008,0,0,0,0.0130996183982607,0,0.127346780438492,0.093161932890569,0,0,0,0.147863915411707,0,0.114052071785563,0,0.0146408363717883,0,0,0,0,0,0,0
X000727.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144599566478844,0,0,0,0,0,0,0,0,0.0501396079599868,0.029470171801015,0,0,0,0.0384070472672678,0.187976448158192,0.257544677781392,0.0894837645901215,0,0,0,0,1.73472347597681e-18,0,0,0.0401294363783542,0,0,0,0.00746136246183725,0,0,0,0.130072223570064,0,0,0,0,0.0209157454623878,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0108327504577479,-0.0609228634949582,0,0,-0.0335410678844404,0,0.107017449991294,0,0,0,0,0,0,0,0,0,0,0,0,0.132662354112575,0,0,0,0,0.039980809872925,0.0370131902916203,-0.0455388960333965,0,0,0,0,0,0,0,0,0,-0.00819370037453524,-0.012797331685279,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132029721690277,0,0,0,0
Slope,0,0,0,0,0,0,-0.0646049347767693,-0.299466195583477,0,0,-0.52219565452369,0,0,0,0,0.403011605775315,0,0,0.217541510075176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121330128877542,0,0,0,0,1.38777878078145e-17,0.142369360911037,0.0222402492622357,0,0,0,0,0,0,0,0,-0.113931933573331,0.123699259571552,0,0,-0.750297385841608,0,0
TED,0,0,0,0,0,-2.27697773599154,0,0,0,0,0,-0.447261927487392,0,0,0,0,-1.74313308755319,0,0.684740747922385,0,0,0,0,0,0,0,0,0.769404684579802,0,0,0,0,0,-0.0228300510547739,0.227867423889505,0,0,0,0,0.542301045559877,0,1.21922011634116,0,0,0,0,-0.67388873887028,0,0,0,0,-2.0976470526492,0,0,0,0,-6.11118304938659,0,0
RealEstate_excess,0,0,0,-0.39518625119885,0.0564990795042617,0,0,0,0,0,0,0,0,0,0,0.0275731397040794,0.0802938287089345,0,0,0,0,0,0,-0.39636501243867,0,0,0,0.0350577083603374,0.204031010772623,0.0502482750224716,0,0,0,0,0,0,0.347079869123661,0,0,0,0,0,0,0,0.00906431165264538,0,0,0,0,0,0,0.107606958060227,0.0456029049448912,0,-0.0830480949988707,0,0,0,0
MKreturn,0,0,0.12456187959253,-0.340875067472679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552287612373595,0,-3.46944695195361e-18,-0.0348468612447889,0,-0.125407628261855,0,0,0,0,0,-0.177724584297383,0,0,0,0,0.0464116678714939,0,0,0,0,0,0,-0.0411492474682578,0,0,0,0,0,0,0,0,0,0,-0.00693117905929728,-0.306620303091493,0,0,0,0,0
MKvol,0,0,0,-0.00134743691677672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.81072222528399e-05,0,0.00227627673815701,0,0,0,0,0,0,0,0,0,0,0,-0.000802340320417414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125325519877674,0.00119034358210795,0.00128017672838042,0,0,-0.101863737120359,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0632760619343229,0,0,0,0,0,0,0,0,0.0258862395279516,0,0,0,0,0,-0.0718748803727992,0,0,0.0204778003250402,0,0,0,0,0.048156411720908,0,0,0,0,0,0,-0.0208991487462972,-0.00408119352511645,0,0,0,0,0,0,0,-0.0292639379951535,-0.00204585247146249,0,0,-0.0692088619469686,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00974601346873864,0,0,0,0,0,0,-0.000447224219428731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131907031832153,0,-0.0034711007244844,-0.0013685819017121,0,0,0,0.106427199131741,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00449833972987844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247503391225945,0.00276866177745266,0,0,0,0,0,0
