,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000858.SZ,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600031.SH,X600703.SH,X000063.SZ,X000568.SZ,X600741.SH,X000338.SZ,X300003.SZ,X600271.SH,X002236.SZ,X002008.SZ,X601877.SH,X300124.SZ,X600487.SH,X002456.SZ,X600809.SH,X600867.SH,X000100.SZ,X000596.SZ,X000661.SZ,X600498.SH,X000625.SZ,X000977.SZ,X600066.SH,X600566.SH,X300136.SZ,X300142.SZ,X002294.SZ,X000157.SZ,X002179.SZ,X002007.SZ,X002180.SZ,X000981.SZ,X300146.SZ,X600522.SH,X002049.SZ,X000050.SZ,X002241.SZ,X000869.SZ,X600177.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300136.SZ,0,0,0.130282766603575,0,0,0,0,0,0,0,0,0,0.0858247436155144,0,0,0,0,0,0,0,0.0347896533244779,0,0.185271805872216,0,0,0,0,0,0,0,0,0,0.0554684899682526,0,0,0,0,0,0,0,0.0390421786206141,0,0.209335244221434,0,0.163746612797387,0,0.435053448453087,0,0,0,0,-0.00977912056396122,-0.0302478588080096,0,0,0,0,0,0
X300142.SZ,0.120343267368253,0,-0.128748520623737,0,0,0,0,0,0.181797868920972,0,0,0,0,0,-0.25419652888271,0,0,0,0,0,0,0,0,0,0,0,0,0.00675113617460627,0.664262463504336,0,0,0,0,0,0,0,0,0,-0.013691032362249,0.0162218153693176,-0.118159011760665,0.184557724520771,0,0.239589791508473,0,0,0,0.0866219890104144,0,0,0,0.00959941983374572,0.00399062275193296,0,0,0,0,0,0
X002294.SZ,0,0,0,0.277156824398888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406281920294052,0,0,0.0906557732127722,0,0,0.152296602817543,0,0.159087523271702,0,0.177074947452692,0,0,0,0,0.064547401722305,0,0,0.0497897711486135,-0.118989708295095,0,0,0,0,0,0,0.00239953058572773,-0.0225183092809448,0,0,0,0,0,0
X000157.SZ,0,0,0.00442573310814991,0,0,0,0.00756975468414438,0,0,0,0,0,0,0,0,0,0,0,0.0383600993740579,0,0,0,0.0470093609069044,0,0,0,0,0,0,0,0.026779735626962,0,0,0.0227326758417497,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.19503081085369,0,0.00782985519698353,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.13497321270719,0,0,0,0.0049792303637208,0,0,0,0,0,0,0.0500554533536089,0,0,0,0,0,-0.0995460910474616,0,-0.108217290952537,0.113847590486752,0.0583087212686216,0,0,0,0,0,0,-0.0395432319574581,0,0,-0.110280523862117,0,0,0,0.295245954140574,0,0,0,0,0,0,0,0.00454673865909005,0.0273138486402416,0,0,0,0,0,0
X002007.SZ,0,0,0,0.121620635191517,0,0,0,0,0,0,0,0,0.100993879140085,0,0,0,0.055225591938897,-0.015297751742164,0,0,-0.0938134856378396,0,0,0,0,0.141739637380233,0,0,0.415522805814847,0,0,0,0,0,0,0.138289130636672,0,0,0,0,0,0,-0.141300656516519,0,0,0,0,0,0,0,0,-0.00231876649940381,0.0192677393040069,0,-0.221186533469774,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.450361262339839,0,0,0,0.0661263896593773,0,0,-0.032263031296532,0,-0.0542720835448289,0.120747327958317,0,0,0,0,0,0,0,0,0.239600739138512,0,0,0,0.0884504895217311,0,0,0,0,0,0,0,0,0,0.190538076227246,0,0,0.358806289481799,0,0,0,0,0,0,-0.0251525290614461,-0.0168815750659654,0,0,0,0,0,0
X000981.SZ,0,0,-0.112054341713129,0,0,0,0,0,0,0,0,0,0,0,0,0.278946871783386,0,0,-0.115661549093809,0,0,0,0,0,0,0,0,0.033082821510459,0,0,0.396059407624272,0.0717840340987554,0,0,0,0.0447858517020183,0,0,0,-0.047594442946666,0.266720137514308,0,0,0,0.0904155294518361,0,0,0,0,0,0,0.0173850219651362,-0.0162236181531563,0,0,0,0,0,0
X300146.SZ,0,0,0,0.125357744733264,0,0,0,0,0,0,0,0,0.0243423586212078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075176893888721,0,0,0,0,0,0,0,0,0,-0.00662982895779852,0,0,0,0,0,0,0,0,0,-0.024309444584729,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.135253752948267,0,0,0,0,0,0,0,0.14103328039454,0,0,0,0,0,0,0.406905276115921,0,0,0,0,0,0,0,0,0.0509970449656441,0,0,0.0520379374220523,0,0,0,0,0,0,0.000312686620250989,0,0,0,-1.38777878078145e-17,0.125704161356079,0.126462399163769,0,0,0,0.00378470542047517,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0.250869685583476,-0.161475310651688,0,0,0,0.0571931441100899,0,0,0,0,0,0,0,0.128198389855496,0,0,0.40013771477567,0,0,0,0,0,0.00584201193906305,0,0.166840702741527,0,0,0,0,0,0,0,0,0.136321674244305,0,0,0,0,0,0,0,0,0,0,0.000242033330927499,-0.0226151970407934,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.332576266410155,0,0,0,0,0,0,0,0.194921036933627,0.0205694876601831,0,0,0,0,0,0.1814240853706,0.187405078752807,0.0067723802285477,0,0,0,0,0,0,0,0,0,0,0.0489564518431045,0,0,0,0,-0.0347496716082622,0.0473499203090135,0,0.0543915707262525,0,0,0,0,0,0,0,-0.00906840918585334,-0.0219621503149409,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950111830055365,0,0.0878135433544474,0,0,0.000608075212094132,0.0405215937223684,0,0,0,0,0,0,0,0,0,0,0.244333685011331,0,0,0,0.00728323114916584,0,0,0,0,0.1543680163775,0.0631085368786226,0.222534225451615,0,0,0,0,0,-0.0169439493826846,-0.00830062086466345,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.239018680126579,0,0,0,0,0.123788061034583,0,0,0,0,0,0.0219847564600909,0,0,0,0,0.274076862110229,0,0,0.0492765372460842,0,0.0393461057395867,0,0,0,0,0.0770668422126058,0,0,0,0,0,0.117469882640013,0,0,0,0,0,0,0,0,0,0,-0.00153072850850702,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.127836964138436,0,0,0,0,0.0990974774283266,0,0.00489934601040636,0,0,0,0,0,0,0.00878604811714278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17120598018823,0,0,0,0,0,0,0.0035994600413659,0.0211076752689229,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0490447490498158,0,0,0,0,0,0,0,0,0,0.0885049086973466,0.00374825599599484,0,0.25435068385327,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0497849785490086,0,0,0,0,0,0.18721611547906,0,0,0,0.146540889061753,0.0626010540268013,0,0,0,0,-0.00645651141086642,-0.0253791184958552,0,0,0,0,0,0
Change_TY3M,0,0,0,0.413555370064836,0,0,0,0,0,0,0,0,-0.0763723574140936,0,0,0.0326999782606909,0,0,0,0,0,0.460222393084751,0,-0.332572643505214,0,0,0,-0.118651765036431,-0.152797921383802,0,0,-6.93889390390723e-18,0,0,0,-0.0755613232798816,0,0,0,-1.73472347597681e-18,-0.149690920551744,-0.00196305563208857,0,0,0,0,0,0,0,0,0,-0.00753561596852142,0.00144617710949741,0,0,0,0,0,0
Slope,0,0,0,0.311003694119412,5.55111512312578e-17,0,0,0,0,0,0,0,1.29908211349388,3.39540289848,0,0,-0.544823737436178,0,0,0,0,0,0,0,0,0,0,0,-2.51587370060879,0,0,-2.56983091447362,2.29954913390276,0,0,0,0,0,0,0,0,0,0,0,-0.403684243696797,0,0,0,0,0,-1.38731589026862,0,-0.77902524677811,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.648856937477411,1.27078769993066,1.69076740427981,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,-0.333331575102906,0,0,-0.39301359129041,0,0,-0.124196690060995,0,0,0,0,0.0838858572684179,0,-1.72804197262613,0,0,-0.931045318457371,0,0,0.0448177805415162,0,0,0,-0.383543184993348,0,0,0,0,0,0,0
RealEstate_excess,-0.0307141748426194,0,0,0,0,0,0,0,0,-0.00215812526197918,0,0,0.122484909759131,0,0,0,0,-0.0810272538365544,0.015658720379055,0,0,-0.141784822841146,0,0,0,0,0,0,0,-0.10099248059957,0,0,0,0.0474555953199017,0,0,0,0,0,0.0694242724342432,0,0,-0.0320161169855489,0,0,0,0,-0.0815925068696321,0,0,0.0405955967124428,0.00233771734966871,0,0,0.252337229766167,0,0,0,0
MKreturn,0,0.180773615060346,0,0,0,0,0,-0.0776702496273685,0,0,0,0,0,0,0,0,0,0,-0.0184512727754576,0,-0.0792543916310761,-0.122653338225895,0,0,0,0,0,0.080887061902351,0,0,0,0,0,0,0,0,0,0,0,-0.0298021960483582,0.0048871353560603,0.0856968963460093,0.0335529468851066,-0.0166103891908879,0,0,0,0,0,0,0,0.000940788804843723,-0.00658801340956998,0.306622639158868,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00128790356879842,0,0,0,0,0,0,0,-0.0015348547269849,0,0,0,0,0,0,0.000445822997679237,0,0,-0.00261379340241148,0,0,0,0,0,0,0,0,0.00166843631579855,0,0,0.00136884837511501,0,0,0,0.00591094163843776,0,0,0,0,0,0,0,0.000873590388638275,-0.00314871868271829,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0426480044790728,0,0,0,0,0,0,0.0049371507862553,0.0178431276998386,0,0,0,0,0,0,0.0357424186717724,0,-0.0574356574532136,0,0,0,0,0,0,0,0,0,0,0,0.00529232635743809,0,-0.0640039827365204,0,0.0273277861707427,-0.00839166832326645,0,0,0,0,0.0107903513895024,-0.0534653582210721,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00406824610083065,0,0,0,0,0.00463076094139266,0,0.0121782124560263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000399650216034252,0,0,0,0,-0.0102271387549933,0,0,0,-0.00316057225714767,0.00767292525675558,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00201614326634471,0,0,0.00419624903447333,0,-0.0137675425554403,0,0,-0.00105726954822723,-0.000949567478797289,0,0,0,0,0,0,0,0,0.00214853626130186,0.00698007114793756,0,0,0,0,0,0,0.00167144370649715,0,0,0,-0.0118192403221569,0,0,0,0,0,0,0,0,0,0,0.0089743846398804,0.000717352662344102,0.00624582330620837,0,0,0,0,0,0
