,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X600104.SH,X003816.SZ,X002371.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X002179.SZ,X600418.SH,X002463.SZ,X600584.SH,X000977.SZ,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X600183.SH,X002028.SZ,X002049.SZ,X002236.SZ,X600741.SH,X600066.SH,X600522.SH,X000066.SZ,X600839.SH,X601877.SH,X600460.SH,X600487.SH,X002156.SZ,X002456.SZ,X600177.SH,X000800.SZ,X000661.SZ,X000921.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002049.SZ,0,0,0,0,0,0,0,0,-0.132374169757065,0,0.0431154258641,0,0,0.252274509333002,0.0589500897890948,0,0,0,0,0,0,0,0,0,0,0.00784758880100377,0.0749124333216016,0.169166573058882,0,0.225061899920176,0,0,0,0,0,0,0,0,0,0,0,0,0.0139917235973821,0,0,0,0,0,0.0929576059230517,0,0,-0.100518063758118,0.0285411663509679,0,0.0863727676979243,0,-0.0021831899036049,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725561681674723,0,0,0,0,0,0,0.255397564063104,0,0.194462690703581,0,-0.000216466696582989,0,0,0,0,0,0,0,0,0,0.0146316156293944,0,0,0,0,0.0824178580641236,0,0,0,0,0,0,0,0,0,0,0,-0.0459488147578017,0,0,0,0,0.0113286193908889,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0470143315860756,0,0,0,0,0,0.0767408747872879,0,0,0,0,0.169250441813717,6.93889390390723e-18,0.0655739947098285,0,0,0.0948844799847968,0,0,0.0807308021771413,0,0,0,0,0,0,0,0,0,0,0,0.0315030347253328,-0.213783118697063,0,0,0,-0.127258343090995,0,0,0.265973455408577,0,0.0707958490409759,0,0,0,0,0,0,0.00374844762448759,0,0
X600066.SH,0,0.15666901174077,0,0,0,0,0.13446796993358,0,0.0468494157196859,0.22352627331752,0,0,0,0,0,0,0,0.0658984732495583,0,0,0,0,0,0,0,0.0193946067733621,0,-0.211010634054111,0,0,0,0,0,0,0,0,0,0,0,-0.0185407855998551,0,0,0.0966291605355065,0.0942965443658544,0,-0.00638879135497934,0,0.346400050048984,0,0,0,0,0,0,0,0,0.0129193983647767,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292711421004157,0,0,0,0,0,0,0,0,0,0,0,0.14630336465491,0,0,0.20922932794638,0,0,0,0,0,0,0,0,0,0,0,-0.0994425754969312,0,0,0,0.0463565541024629,0.0208282308989364,0,0,0,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278102128898337,0,-0.520320571309895,0,0,0,-2.77555756156289e-17,0.907867623983104,0,0,0,-0.0345066352662634,0,0,0,0,0,0,0,-0.0550722250580322,0,0.113894468671273,0.202791743180339,0,0,0,0,0,0,0,0.106434349226933,0,0,0,0,0,0,-0.0567823206856687,-0.0412159843564417,0.0323032772757673,0,0,0.199082506880717,0,0
X600839.SH,0,0.00804531368062258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267181283150335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629002966347905,0,-0.0165953559409779,0,0,0.299416965920074,-0.102420508084742,0,0.583200804744305,0,0,0,0,0,0,0,0,0,0,0.127839560768987,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0471282304911366,0,0,0,0,0.0648224808806838,0,0,0,0,0,0.0851792065831388,0.164603255155395,0,0.0742030528596452,0,0,0,0,0,0.0829319764636671,0,0,0,0,0,0,0,0,0,0.0067006725690541,-3.46944695195361e-18,-0.00816005379609571,0,0,0,0,0,0,0,0,0,0,0.0144281396576491,0,0,0,0,0.0172458032807232,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141572122165745,0,0,0,0.248858679977665,0,0,0.194924218548326,0,0.0857016968414327,0,0,0,0,0.383069302670847,0,0,0,0,-0.0460550371708929,-1.73472347597681e-18,0,0,0,0,0.0899246014155828,0,0,0,0,0,-0.05294467588967,0,0,0,0,0.0197389509952424,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604284401174876,0.160401748408661,0,0,0,0,0,0,0,0.0653922754658756,0,0.00650606744664959,0.119040665204767,0,0,0,0,0,0,0,0.120866760441375,0,0,0,0.0838167441363212,0.343914286928426,0,-0.102663671227829,0,0,0,0,0,0,0,0,0.00291330635776056,0,-0.00517599800974584,0,0,0,0,2.16840434497101e-19,0,0
X002156.SZ,0,0,0,0,0,0,0,0,-0.343398047289881,0,0.214947075538475,0,0,0,0,0,0,0,0,0,0.0924313671031496,0,-0.114589686272062,0,0,0,0,0,0.36446021539627,0.0373887388057923,0,0,0,0,0,0,0,0,0,0.0196967919041366,0.0265894562088727,0,0.346318710383207,0,0,0,0,0,0,0.0657361404151413,0,-0.129394844756475,0,0,0,0,0.10772116297241,0,0
X002456.SZ,0,0,0,0,0,0,0,0,-0.185635460335134,0,0,0,0,0.235054614388273,0,0,0,0,0,0,0,0,0.485532778802118,0,0.252368524688236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161966271977088,0.0237251950492508,0,0.0447498621952522,0.00693672826545588,0,0,0,0,0,0.41614043719017,0,-0.0176432670741779,0,0,0,0,0.104298657419023,0,0
X600177.SH,0,0,0,0,0,0,0,0.15704046596598,0,0.149553037181087,0,3.46944695195361e-18,0,0.0950666383623805,0,0,0,0,0,0,0.00881919705120539,0.0692143205263194,0,0,0,0,0,0,0.186268222901985,0,0.00427116275760157,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.131669436100194,0,0,0.00687536731434422,0,0,0,0,0,-0.0134664007864321,0,0,0,0,-0.0282291982807854,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0174585425570606,0,2.16840434497101e-19,0,0,0.329354640169597,0,0,0,0.0675915004932289,0.0330273245039545,0,0,0.072709419555733,0,0,0,0,0,0,0,0,0,0,0,0.0485800920457256,0.0854374367566844,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032506009190585,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361880620246727,0,0,0,0,0,0.207984866434712,0,0,0,0,0.0361205106012225,0,0,0,0,0,0,0,0,0,0.107383316667463,0,0,0,0,-0.0417937725641215,0,0,0,0,0.0828046434738758,0,0,0,0,0,0,-0.0114621492033136,0,0,0,0,-0.0332803496523417,0,0
X000921.SZ,0,0.0836811268427924,0,0,0,0,0,0,0.0885439399467028,0,0,0,0,0,0,0,0.0265734112423707,0.314410177560039,0.00589332923998888,0,0,0,0,0,0,0,0,0,0,0,0.194156007697796,0,0,0,0,0,0,0.0510333889337811,0,0,-4.33680868994202e-19,0,0,0,0,0.099156018563773,0,0,0,0,0,0,0,0,-0.0459944638726843,0,0.0331227514447005,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.00242474090683514,0,0,0.0203786388975883,0,0,0,0,0.0520274872203036,0,0.0360187755600709,0.0714840941882666,-0.0296442667076572,0,0.0348536902147991,0,0,-0.0505017705290455,0,0.0183285228715744,0,0,0,0,-0.0265531261298874,-0.145080882557106,0,0,0,0,-0.15589742001682,0,0,0,0.0325128727503698,0,0,0,0,0,0,0,0,0.00231972464380711,0,0,0,0,0,0,0
Slope,0,0,0.295452195362691,0,0,0,0,0,-0.152138740319597,0,0.160946038591724,0.0476329164517736,0,0,0,0.248079532963109,-0.173063758505122,0,0,0,6.93889390390723e-18,0,0,0,0.416330519659426,0,0,0,0,0,0,0,0,0.314631002743965,0,0,0,0,0,0.772196145439069,1.73472347597681e-18,0,0,0,0,0,-0.887919491163804,0,0,-0.708787703199443,0,0,1.40345224165278,0,0,0,0.322219715593351,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548955921623274,0,0,0,-0.159445497123326,0,0,0,0,0,0,0,0,0,0.0352544381452074,0,0,-0.0530971171571923,0,0,0.065479330785275,0,0,0,0,0,0,0,0.15583855604804,0,0,0.415587407411521,0,-0.0305712152109508,0,0,-0.214195143918866,0,0
RealEstate_excess,0,-0.674200634572703,0.180389518084012,-0.144103744162829,0,0,0,0,0.18198952732275,0,-0.0882526700931427,0,0,0,0,0,0,0,0,0.594162944136107,0,0,0,0,-0.130151821944586,-0.0208144117312127,-0.241686230388702,0.135877053151109,0,0,0,0,0,0,0,0,0,0,0,0.151893305341909,0,0,0,0,0.202776702367504,0,0,0,0,-0.0131295526030089,0,-0.0467555566563295,0,0,0.0998551636754583,0,-0.0108932305605747,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.00903010471683623,0,0,0,0,0,0,-0.158383675325659,0,0,0,0,0,0,0,0,0,0.268563570507717,0,0.0825115065549192,0,0,0,0,0,0,0,0,-0.0970000859332763,0,0,0,0,0,0,0,0.0254618143596388,0,-0.0374683486947802,0,0.161518823775804,0,0,0,0,0.265865519108705,0,0,-0.0605282340509226,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527843629705863,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00373275467590715,0,0,0,0,0,0,0.0119970998946923,0,0,0,0,0,0,0,0,0,0.00703514005677132,0,0,0,0,0.0105864641929497,-0.0075171084349553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00947268358689653,0,0.034853132047891,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050005297491528,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116602638330024,0.00272342533304862,0,0,0,0,0,0,0,0,0,0,0,0.000218726033794194,0.00516385046215176,0,0,0,0,0,0,0,0,0,0.00982351694070329,-0.00952886830219762,0.000277468323116248,-0.0248153359009895,0,0,0,0,0.00440869378144565,0,0,0,0,0,-0.0280659071765192,0,0,0,0,-0.0383737479886706,0,0
