,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002129.SZ,X003816.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X600703.SH,X000063.SZ,X000596.SZ,X300142.SZ,X002179.SZ,X601877.SH,X000625.SZ,X600460.SH,X600089.SH,X000661.SZ,X000100.SZ,X600741.SH,X600522.SH,X002074.SZ,X600884.SH,X002180.SZ,X600702.SH,X000157.SZ,X000733.SZ,X000799.SZ,X002236.SZ,X600584.SH,X600563.SH,X601799.SH,X600779.SH,X002008.SZ,X002414.SZ,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600702.SH,0,0,0,0,0,0.219902724652364,0,0,0,0,0,0,0,0,0.111161972192794,0,0,0,0.0555649616349507,0,-0.145407287918966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546727118702417,0,0,0.0282279147017738,0,0.223852728850233,0,0,0,0,-0.109371848858534,0.0213648441453011,0.0190691323941193,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0241037945602926,0,0,0,0,0,0,0,0,0,0.366314556008009,0,0,0.0280030621132575,0,0.128774456418479,0,0,0,0.0677342833110789,0,0,0,0,0.0079994025511961,0,-3.46944695195361e-18,0,0.0797188952650192,0,0,0,0,0,0,0.0419906733496,0,0,0,0,0,0,0.0503096008194873,0,0,0,0,-0.00937767676506337,-0.0844647803270431,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.0440634889589361,0,0,0,0,0,0,0.0815380655008482,0.0290428897581955,0,0,0,0,0,0,0,0,0,0,0.0349819327548068,0.258454268451249,0,0,0,0,0,0,0,-0.0241348254199508,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.115160018179079,0.15883013108291,0,0,0.0688941203451267,0,-0.0389564483669953,0,0,0,-0.0173686143517348,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0423335298657289,0.00767795273662082,0,0,0.0345964248383745,0,0,0,0,0.0925000157289485,0,0.164624735101783,0,0,0,0,0,0,0,0,0,0.0246436024836881,0,0,0,0.571774346071753,0,0,0,0,0,0,0,0,0,0,0,0.287077534204689,0,0.0327167805337548,-0.0139617728740255,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.117741067774602,0,0,0,0,0.0402734879539121,0,0,0.278130401987864,0.0558762527764237,0,0,0,0.121985867875399,0,0.118799246306902,0,0.0489347688658418,0,0,0,0,0,0.0408048272913637,0,0,0,0,0,0,0,0,0,0,0,0.0202539309949443,0,0.0332049385037499,0,0,0,0,0,0,0,0.0150111193220274,0,0,0,-0.0428589163917707,0,0
X600584.SH,0,0,0,0,0,0,0,0.0869749624729305,0.133662515445656,0,0,0,0,0,0.131509887166359,0,0,0,0.196293846252087,0,0,0,0,0,0,0,0,0,0,0.163615096274726,0,0,0,0.0852924008436103,0,0,0,0,0,0,0,0,0,0.107456250181694,0,0,0,0,0,0,0,-0.012726642644974,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.422743340994507,0,0,0,0,0,0,0,0,0.207273993767683,0,0,0,0.0783541211117814,0,0,0.0648165468285252,0,-0.00965685073917701,0,0,0.175481906598017,0.257389898061076,0,0,0,0,0.143327490869014,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.0462906725688048,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561386630959247,0,0,0,0,0.0483163692466634,0,0,0,0,0.141804985739452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175681343141414,0,0,0,0,0,0.0459363105700513,0,0,0,0,0,-0.00279497363969095,0.00797261376971729,0,0,0,0.0645551450989245,0,0
X600779.SH,0,0,0,0,0.20118716925641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144103295946008,0.0490070015818159,0,0,0,0,0,0,0,0,0,0,0,0,0.0597669603902181,0,0,0.102057569713757,0,0,0,0,0,0,0,0,0,0,0,-0.013075853089588,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.144348264070077,0,0,0,0,0,0,0.052862316049607,0,0,0,0,0,0.0244256510254867,0.0879986231188508,0,0,0,0,0,0,0.0577040349827097,0,0,0,0,0,0,0.0207303677698315,0,0,0.132456167026392,0.250585591632297,0,0,0.013156120588658,0,0,0,0.019810065937411,0.0261980795779551,0,0,0,0.150857440972261,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.110085039871584,0,0,0,0.0821895254647332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652683298139046,0,0,0,0,0,0,0,0,0,0.156079612120029,0,0,0,0.534769712239896,0,0.00922410735270012,-0.00628482695838083,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905014584281796,0.311948612325436,0.0406357688834341,0.0846857937955246,0,0,0.0356456368903308,0,0,0.187956549216909,0.0286866110784316,0,0,0,0.18116527703639,-0.157215531867094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0047304467628987,0,0
X000977.SZ,0.231459360414901,0,0,0.0513105530503623,0.132763362413225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237370816188988,0,0,0,-0.0630906721389741,-0.146589117440627,0,0,0,-0.220223885298183,0,0.117727269394462,0,-0.115811167157703,0.185957227869048,0,0.157533653594047,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0185257611976331,0,0,0,0,0,0,0.00287222169577831,-0.0506468633629046,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.07455579792754,0,0,0,0,0,0,0.201516548480995,0,0,0,0,0,-0.101270594706034,-0.0553822988476533,0,0,0,0.232549802415299,0.0378932403345335,0,0,0,0,0,0,0,0,0,0,0,0,-0.119282839478534,0,0.507316066763284,0,0,0,0.0205903877115284,0,0,0,0,0,0,0,0.0341334206384398,-0.0620048454386868,0,0,0,-0.02999660086755,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.2813066144526,0,0,0,0,0,-0.0168401300020722,0,0,0,0,0,0.0667632582498184,0,0,0,0,0,0.350901258392785,0,0,0,0,0,0,0,0,0,0.175035448119388,0,0,0,0,0,0,0,-0.0443746626018527,0,0,0,0.569340958357164,0,0,0,-0.775116663316309,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168491513577601,0,0,0,0,0,0,0,0,0,0,0.756240107609005,0,0,0,0,0,0,0
RealEstate_excess,0,-0.144606724584741,0,0,0,0.00324868614130282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00656118262326552,0,0,0,0,0,0.0665351978347428,0,0,-0.0530328792134279,0,-0.00899119336143919,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378828091322102,0,0.0190972178348357,-0.0215661303456505,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0979111915035847,-0.150435052362773,0,0,0,0,0,0,0,0,0,0.022197013216856,0,0,0,0.11500665803996,0,0,0,0,0,-0.0234173428007659,0,0,0.0413819786972109,0.0498018336601168,0,0.209767097478337,0,0,0,-0.0542141779972146,-0.148188308063649,0,0,0,0,0,0,0,0.0104589614749481,0,0,0,0.0342815677681518,0,0
MKvol,0,0,0,0,0,0,0.00105824512249247,0,0,0,0,0,0,-0.00293772659565075,0,0,-0.00156906889357197,0,-0.000759966964995758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326470942028408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772227182654669,-0.00745463136556982,0,0,0,-0.00357907662623861,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352195381390256,-0.069908002407661,0,0,0,0,0,0,0,0,0.017633465784286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116256053949024,-0.0467689898975674,-0.503202570178468,0.331997004264747,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334499045692829,0,0,0,0,0,0,0,0,0,0.00555421613125039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00517801765211654,0,0,0,0,0,-0.0101654109451582,0,0,0,0,0,0,0,0.0650917022641118,-0.0519438862438512,0,0,0,-0.0278355194422379,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.000813214454814065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291731413067683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131303758071467,0,0,0,0,-0.00914905594278093,0,0
