,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X300124.SZ,X300014.SZ,X600104.SH,X000651.SZ,X002371.SZ,X002049.SZ,X002129.SZ,X003816.SZ,X000725.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X600703.SH,X000338.SZ,X600089.SH,X002180.SZ,X002241.SZ,X600522.SH,X000661.SZ,X000733.SZ,X300142.SZ,X002074.SZ,X601877.SH,X000100.SZ,X600741.SH,X600460.SH,X300003.SZ,X000157.SZ,X600702.SH,X600584.SH,X600884.SH,X600487.SH,X601799.SH,X600563.SH,X002414.SZ,X000799.SZ,X002236.SZ,X002025.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000799.SZ,0.0635735676508125,0,0,0,0,0,0,0,0,0,0.0306335665886553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252743224118575,0,0,0,0.143149740432423,0,0,0,0,0,0,0,0.288575403563217,0,0,0,0,0,0.0988115205579084,0,0,0,0,0,0.0694045075850183,0.0206013378354887,0,0,0,0,0,0
X002236.SZ,0,0,0,0.219317420168865,0,0.0392231552277524,0,0,0,0,0,0,0,0.126505347472997,0.0375619030590965,0,0,0,0.216586953626737,0,0,0.0278367167729129,0,0,0.035514904637219,0,0,0,0,0,0.0594613496589243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848228907391347,0,0,0,0.0767672721408936,0,0,0.00725519115883695,0,0,0,0,0,0
X002025.SZ,0,0,0,0,0,-0.0753551172322214,-0.0511604467080616,0,0,4.33680868994202e-19,0,0,0,8.67361737988404e-19,0.204569789812644,0,0,0,0,0.0162096299751776,0,0,0,0.0990923103763186,0,0,0,0,0,0,0.0318466509597265,0,0,0,0,0,0,0,0,-0.0108435236299397,0,0,0,0,0.153139805839323,0.0334332647078822,0,0,0,0,0,-0.0143800618078734,0.0642477423002796,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0.167568881873866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228365884662491,0,0,0.0742153447547888,0,0,0,0,0.0735885104334483,0,0,0,0,0,0,0.638097652299408,0.0335555695059066,0,-0.0626227535976155,0,0,0,0,0,0,0,-0.0576945189649721,0.0470870130016272,0,0,0,0,0,0
Change_TY3M,0,0,0,0.173740421210103,0,0,-0.0911254158831491,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0571889530301098,0,0.0021279740837932,0,0,0,0,0,0,0.121025673810136,0,0.0285781097308808,0,0,-0.0117755994644759,0,0,0,0,8.67361737988404e-19,0,0,0,-0.305214098983917,0,0,0,0,0,0,0,0,0,0.0638152580755922,-0.133781857666449,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.454301270479187,-0.314950131505484,0,0,0,0,0,0.174597279469628,0,0,0,0,0,0,0,-0.116061568291825,0,0,0,0,0,0,0.368540513222545,0,0,0,0,0,0,0.534681501025175,0,0,0,0,0,0,0,0.626693265084921,-0.261903196899921,0,0,-0.143665346627832,0,0,0,0.326477102130542,0,0.905519398671036,0,0,0,0,0,0
TED,0,0,0,0,-0.130781810678341,0,0.138166069065877,0,0,0,-1.73472347597681e-18,0,0,0.0564559650581356,0,-0.161271869037304,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26626315016234,0,0,0,0,0,0,0,0,0,0,0,0,0.291662588866376,0,0,0,0,0.190731222179436,0,0,0,0.605150791159209,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0924926177610018,0,0,0,0,0,0,0,0.0430249866932925,0,0,-0.0841775367987796,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0117934469238895,0,0,4.33680868994202e-19,0,0,0,-0.0535113963523851,0,-0.0650711828504889,0,0,0,0,0,0,0.0877666626905101,0,0,0,0,0,0.00669410612735629,0,0,-0.0391017517883961,0,0,0.0381704262213744,0.0132982230080173,0,0.0420087731680182,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.103628714316872,0,-0.132155512861569,0,0,0,0,0,0,0,0,0.00770515681117229,0,0,0.0319880358655844,0,0,0,0,0,0,0,0,0,0,-0.0192634603163767,0,0.170426481169257,-0.0207250115476357,-0.0870491398771415,0.0516674515166734,0,-0.0073333671878005,0,0.0765565826446089,-0.0533758858108713,0,0,-0.000646793106885788,0,1.73472347597681e-18,0,0,0,0,-0.023412496278254,0,0,0,0,0,0
MKvol,0,-0.000960470931807204,0,0,0,0,0,0,0,0,0.000170595309872657,0,0,0,0,0,0,0,0,0,-0.000644958574419127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000990145736906482,0,0,0,0,0,0,0.000325529735203988,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0102019203948954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369987248061859,0,0,0,0,0,-0.0182821193680806,0,-0.00405322815349356,-0.00673790193454472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178304039265584,-0.00100962713819406,0,0,0,0,0,0,0.037191409085825,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0.00238117144935797,0,0,0,0,0.00464781261650878,0,0,0,0,0,0,0,0,-0.00698112283963798,0,0,0,0,0,0.00775431545143914,0,0,0,0.00654482311818381,0,-0.00336517025653774,0.00540228052041018,0,0,0,0,0,0,0,0,0,0,0,0,-0.00311550678327449,0,0,0,0,0,-0.0286164368877332,-0.00783445130884242,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00172439061095773,0,-0.00415718740524674,0,0,0,0.000922304258521131,0,0,0,-0.002336804288908,0,0,0,0,0,-0.00108962134350101,0,0,0,0,0,0,0,0,0,0,-0.00445224681723683,0,0,0.000755877016605995,0,0,0,0.00303552801447706,0,0,0,0,-0.00562742771721282,0,0,0,0,0,0
