,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600118.SH,X600066.SH,X600372.SH,X000157.SZ,X002292.SZ,X600741.SH,X002241.SZ,X002236.SZ,X002475.SZ,X600089.SH,X000338.SZ,X300124.SZ,X002465.SZ,X600839.SH,X002074.SZ,X000568.SZ,X600177.SH,X002129.SZ,X002276.SZ,X300003.SZ,X002294.SZ,X000800.SZ,X002085.SZ,X600867.SH,X600498.SH,X000869.SZ,X002506.SZ,X000977.SZ,X600582.SH,X002180.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000800.SZ,0,0,0,0,0,0,0.227008607297013,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0573186234171421,0,0,0,0.0284172632416907,0.0527120999619357,0.113386758185116,0,0,0.36185401253678,0.0383766843773019,0,0,0,0,0,0,0,0.0245673615924882,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342904993814459,0,0,0,0,-0.110006863300968,0,0,0.0637129973506035,0,0.0199834491607687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111352391087831,0,0,0,0,0,0,0.0860837924913002,0,0,0,0,0,0,0,0,0.0311125689825709,0.139017012251478,0,0.280451760930447,0,0,0,0,0,0.0712865505191177,0,0,0,0.0471521392607255,0.0474413234717121,0,0.0140354197781658,0,0,0.00613060289438135,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.24415290382711,0,0,0,0.0423825176853476,0,0.0348152529706618,0,0.0302541086235277,0,0,0,0,0,0,0,0.0155200584680796,0,0,0,0,0.123960366992307,0,0,0,0,0,0,0,0,0,0.121953221070752,0.26881343710476,0,0.0362806123234393,0,-0.0193100559905506,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00415227799159934,0,0,0,0,0,0,0.0328614111361463,0,0.195472987730159,0,0,0.0389762862144351,0,0,0.132270945783972,0,0,0,0.334354325078344,0,0.0236084246305019,0,0,0.0456130305504111,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0194963358552488,0.00867350146932147,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256183582650146,0.0166383948575242,0,0,0.274018297713268,0.0438308510773866,0,0,0.0284608109216341,0,0,0,0,0,0,0,0,0,0,-0.071925503369943,0.226318858984075,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942153871089139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790925653315859,0,0,0.0838924349557295,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0728070506122146,0.0129831041668514,0.180926742092234,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.000966623773318284,0,0,0,0,0,0,0,0,0.0544853050692891,0,0,0,0.00657841180189814,0,0,0,0,0.213962703299463,0,0.254842830971229,0,0.117696430711674,0.225318842245041,0,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.202153910965764,0,0,0,0,0,0,0,0,0,0,-0.110049628372892,0.0764597134037766,0,0,0,0.103958078865045,0,0,0,0,0,0.152016798591379,0,0,0,0,0,0.114825634051878,0,-0.129898693493952,0,0.122142483316791,0,0,0,-0.0434906595397097,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.365914040097932,0,0,0,0.147343938830643,0,0.138461840350536,0,0,0,0.0930241975996706,0,0,0,0,0,0,0.000853337019216782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042060131059448,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.051796826455944,0,0,0,0,0,0,0,0,-0.0558117867426062,0,0,0,0,0,0,0,-0.159728300451723,-0.0369825770637543,0,0,0,0.00839602469567775,0,0,0.0284609331896912,0,0.100084001590928,0,0,0.0228582535472407,0,0,0,0.0596552101274412,0,-0.040503056476515,-0.0566692980474631,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353186246264075,0,0,0.209144923824819,0,0,0,0,0.309135018610906,0,0.173643006647824,0,0,0,0,0,0,0.264259262424287,-0.056323742502696,0,0,0,-0.0810794748807245,0,0,0,-1.01825029867953,0,0,1.10641765556448,0,-0.534389124606792,0,11.1822102746671,0,0
TED,0,0,0,0,0,0,0,0,0,-0.298849629539493,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399092862368538,0,0,0,0.235216265355628,0.0558743957297162,-0.0958476928707145,-0.316218228663631,0,0,0,0,0.272766188909956,0,0,0,0,0,0,0,0,0,0,0.150472873456126,0,0,0.0566060149700583,0,0,0,0,0,0,0
RealEstate_excess,0.236713281397717,0,0,0,0,0,0,0,-0.00599429811360418,0,0,0,0,0,0,0,0,0,0,0,0.196242844120223,0,0,0,-0.183140914222848,0,0,0,0,0.127364727373738,0,0,-0.0113374734473942,0,0,0,-0.223212411310577,0,0.0111656061222155,0,0,0,0.148988572848658,-0.19811965893379,0,0,0,0,0.00142457433835714,0.0617613810224913,0,0.469149287724164,0,0,0,0
MKreturn,0,0,0,0,-0.19896976124458,0,-0.268689713372345,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0987993834733156,0,0,0,0,0,0,0,0.0821169476980791,0,0,0,0,0.0233675765639006,0.0529589377315106,0,0,0,0.257568024031692,0,0,0,0,0,0,0,0,0,-0.0664683851652248,0.0232801296200984,0.190622238858509,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.00131873276444115,0,0,-1.0842021724855e-19,0.00346188975227564,0,0,0,0,0,-0.0015379412303764,0,0,0,-0.00594985336806608,0,0,0,0,0,0,0,-0.00214504967263766,0,-0.010294900682164,0,0,0,0,0,0,0.00210321384051136,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0.00537556495159832,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0379733670027028,0,0,-0.021197885300863,0,0,0,-0.0594335154640199,0,0,0,0,0,0,0,0.0484359531953561,-0.0835805284707496,0.099466024673788,0,0,0,0,0,0,0,0,0,0,0.0163828812471819,0.00896554752049342,0,0,0,0,0,0,0,0,0,0.0343935783374124,0.0292361666407969,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00459895566419293,0,0,0,0,0,0,0,0,0,0,0,0,0.00561083497978414,0.00122406593439812,0,0,0,0,0,0,0,0,-0.000626512852507706,0,0,0,0,0.0227878279925298,-0.0024603215999138,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00311567693228868,0,0,0,0,0,-0.00429565809251176,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00534792261717519,0,0,0,0,0,0,0,0,0,0,0.00846452670449349,0,0,0,0,0,0,-0.0213057891633601,0.0198288304000228,0,0,0,0,0,0
