,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002292.SZ,X600741.SH,X600066.SH,X600031.SH,X002475.SZ,X600118.SH,X002241.SZ,X002236.SZ,X002506.SZ,X000157.SZ,X000559.SZ,X000568.SZ,X002085.SZ,X000338.SZ,X600177.SH,X600372.SH,X002074.SZ,X300003.SZ,X600089.SH,X002294.SZ,X300124.SZ,X600867.SH,X002049.SZ,X002180.SZ,X600498.SH,X600582.SH,X002465.SZ,X002007.SZ,X000869.SZ,X601877.SH,X002456.SZ,X002508.SZ,X000550.SZ,X000623.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0,0,0,0,0,0,0,0.0701211951254775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189248312544813,0,0.0579160401028133,0,0,0,0,0,0,0.0184497142074173,0,0,0,0.0437370748059483,0,0.0753716567642648,0.0931840252552193,0,0.044542765406245,0.0138020206979921,0.156089784712634,0,0.114961569209802,0,0.00144432077243287,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.141043922395685,0,0.0543321133740164,0,0,0,0.0784847873056793,0,0,0,0,0,0.0296438179717915,0,0,0.0816479566703708,0,0.0680724221958215,0,0.099919042355377,0,0.0679805137793062,0.144821903040308,0.0416484088046203,0,0,0.0514579953895913,0,0.0250711486867878,0.0796959928343034,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0139846368405927,0,0,0,0,0,0.128901699194746,0,0,0.295302458930706,0,0.134304077037343,0,0,0,0,0.109080100272518,0,0,0,0,0,0,0,0,0,0,0.138045372934199,0,0,0.0716018794678268,-0.0637281559921966,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0220878926775518,-0.0304732894770122,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0111335749785043,0.0261036645660502,0,0,0.308996813780457,0,0,0,0,0,0.0470441989785837,0,0,0,0,0,0,0,0,0,0,0.00109126627457919,0,0,0,0,0,0.501324504401635,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439379152969054,0.172864078606927,0,0.0979309524398099,0,-0.00107866096977934,0.0204708339454531,0,0,0.0672791487046193,0,0,0,0,0,0,0,0,0,0.0280190134329844,0,0,0,0,0,0.129571326844849,0,-0.00308935429628831,0,0,0,0,0.0156300338005192,0,0.046736611615005,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.211939480601802,0,0,0,0,0,0,0,0.177178933297468,0,0,0,0,0,0,0,0.177076215290778,0,0.0502992726281069,0,0,0,0,0,0,0.193371078488864,0,0,0.174052870807002,0,0,0,0,0,0,0,0,0,0.116673880905181,0,0,0,0.0925190137011096,0,0.00717985376886454,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.0561364989423564,0,0,0,0,0,0,0,0,0,0,0.0636521866471652,0.187503323279685,0.0603087072830412,-0.0261863388854525,0,0.0927832989773021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349181220837,0,0,0,0.0228408584329588,0,0,0,0,0,0,0.0230837750988754,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.246952885814532,0,0,0,0,0,0,0,0,0.00520573806665862,0,0,0,0,0.0404870693053836,0,0,0,0,0,0.210494160889239,0,0,0,0,0,0,0,0,0,0.0224692631026518,0,0,0.0722486512975395,0,0,0.138378178698709,0,0.0198944034573063,0.0914589421276266,0,0,0.00294016045172034,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035897546664103,0,0.0451663393370497,0,0,0.00694694208242165,0,0.1330574739022,0,0.0584144239649484,0,0,0,0,0,0.272214170942707,0,0.0757871532405919,0,0,0.00759238392598289,0,0,0,0,0,0,0.0140816720527855,0,0,0,8.67361737988404e-19,0,-0.00376662907130287,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700310774067938,0.00458009173154155,0,0.112201549694412,0,0.0691835869160555,0,0.0531475743941823,0,0,0,0,0,0.129376538337838,0,0,0,0,0,0,0,0.0528945885012584,0,0,0.219155428987951,0,0,0.028316039597509,0.0114019604890106,0,0,0.227011903498817,0,0.00650671830819637,0,0,0,0,0,0,0
X600867.SH,0,0,0.00946081079472616,0.00925787475786743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180594939199897,0,0,0,0,0,0.255924970034268,0,0,0,0,0,0,0,0,0,0.0660455488722731,0,0,0,0,0.00746114459097977,0.0284564533372055,0.0556797416457008,0,0.102015520404683,0.13501733385714,0,0.00213459446154037,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0143620672384584,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0596727908360456,0,-0.0191218541300368,0,-0.0581351125373554,0,-0.0216724137381611,0,0,0,-0.111961451394721,0,0,0,0,0,0,0,0.0207800651233971,0.149759604297091,0,0,0,0.106122133405527,0,-0.120643661872406,0,0,0,-0.135557720946386,-0.267689268243166,0.093051442001547,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0731681479733538,0,0,0,0,0,0,0,0,0.0623797792877702,0,0,0,0,0,0,0.284037360100916,0,0,0,0.00808096394378563,0,0,0,0,0,0,0,-0.0766895348852575,0,-0.0723181973377784,0,0,0,0.104958843537824,0,0,0,0.212466608551677,0,0.0302649060188349,-0.00450207096780326,0,0,0,0,0,0
X600498.SH,0,0,0.311897392795856,0,0,0,0,0,0,0,0,0,0.194308348653557,-0.100362819957199,0,0,0,0,0,0,0,0.237350637334843,0,0.195927192143358,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0.106050886987751,0,0,0,0,0,0,0,0.0302427101925704,0,0.261652661976351,0,0,0,0,0.0555506745042913,-0.0289016107260192,0,0.383419088497412,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142526211887309,0,0,0,0,0,0,0.0500716779113015,0,0,0.236193746390342,0,0,0,0.0411443906004364,0,0,0,0,0,0,0.15432010976593,0,0,0,0,0,0,0,0,0.00921896719464838,0,0,0.098053584610802,0,0,0,0.0101772854233908,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196548819944963,0,0.0313061916158157,0,0,0,-0.149889736372445,0,0,0,-0.465837729651341,0,0,0,0.282844571068264,0,0,-0.159535300903847,0,-0.196282305590881,0,0,0,0,0.150402809071045,0,0.103631296659877,0,-2.77555756156289e-17,0,-0.0574906848965201,-0.0290351747534721,0,0.144574982902384,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107722412240555,0.107613634860832,0,0,0,0,0,0,0,0,0,0.30035359310999,0,0,0,0.098488460465436,0,0.230804075660818,0,0,0,0.00981510201859434,0,0.0336523236747092,0,0,0,0,0,0.0377635433654251,0,0,0,-0.0430886551859712,0,0,0,0,0,0,0
X000869.SZ,0.119125748211355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947801432217693,0,0,0,0,0.270839857858457,0,0,0,0,0.0506200730843008,0,0,-8.67361737988404e-19,0,0.0496889723796174,0,0,0,0,0,0,0,0,0,0,0,0,0.0952073847701493,0,0,0,0,-3.46944695195361e-18,0,0.0135995501814579,0.0213055123153349,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0195855483168927,0.112247640417995,0,0,0,0,0,0,-1.35525271560688e-20,0.0497898519301078,0,0.287628600522545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00592427792081487,0,0,0,0.134089343883713,0,0.2019552130284,0,0.0841430297443561,0,0,0,0,-0.0335013963145394,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198722352378527,0,0.1373123140147,0,0,0,0,0,0,0.655691432816746,0,0,0,0,0,0,0,0,0.0635983686367655,0,0,0,0,0.000472269523697555,0,0,0,0,0.0731941245332009,0,0,-0.0840246223483866,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0860731426472717,0,0,0,0.140072812961687,0,0.16684905149358,0,0,0,0,0,0,0,0.0984290419204251,0,0,0,0,0,0,0,0,0,0,0,0.124573325843472,0.043076085843779,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.123179884207482,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0.237549931109675,0.144638528466894,0,0.0483321164849654,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.121605922338041,0,0,0,0,0,0,0.237961100743735,0,0,0.0202228153583327,0,0,0,0.0234557180400123,0,0.132954961062384,0,0,0,0,0,0,-0.0198814558840599,0,-0.027510087018643,0,0,0,0,0
X000623.SZ,0,0,0.279041139021384,0,0,0,0,0,0.10989126887901,0,0,0.0367341926769316,0.156651949732683,0,0,0,0.131959149997005,0,0,0,0,0.0951049840495457,0,0,0,0,0,0.116672863491912,0,0,0,0,0,0,0,0,0.0298484034759186,0,0,0,0,0,0.0568057968852202,0,0,0,0,0,0,0,0.0179405015793738,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.139435911176021,0,0.160562888886914,0,0,0,0,0,0,0,0.250172622607723,0,0,0,0,0,0,0,0,0.0992102450852029,0,-0.0213306959069854,0.142293438997073,0,0,0,-0.121094965748041,0.0336011478922815,0,0.268419864978812,0,0,0.0934113305468023,0,0,0,0,-0.0358191467475009,0.0183308406936934,-0.0301559100765632,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0741824452796554,0,0,-0.16138742510796,0,0,0,0.109035431412357,0,0,0.125138595042536,0,0,0,0,0,-0.223226283220122,0,0,0,0.240835665261738,0,0,0,0,0,-0.0426919584086824,0.0369380498075958,0,0,0,0,0,0,0,-0.0529655629876029,0,0,0,-0.0152170051935802,-0.0192322722891079,0.0141579981852887,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0531532959593521,0,0,0,0,0,0,-0.189331526057146,0,0,0,0.494656099890629,0,0,0,0,0,0,-0.509019784842773,0,0,0,0,0,0,0.211013699334929,0.0151423846594407,0.0056474573821874,0,0,0,0,0,0,0,0,0,0,0,0.744579324375534,0,0,0,0,1.02046416389843,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.0783992112344998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011267330223045,0,0.245199826932572,0,0,0,0,0,0,-0.572768828633067,0.0527217123479396,0,-0.210132246336823,-0.0308926670176399,0,0,0,0,0,-0.120375765302571,0,-0.935487552521712,0.0888953190623511,0,-0.299297314240766,0,0,0,2.79619499619229,0
RealEstate_excess,0,0,0,0,0,0.068969415041911,0,0,0,0,0,0,0,0.00350430322265219,0,0,0,0,-0.0514412800631453,0,0,-0.0130454883173138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287725958945272,-0.00392078049299906,-0.147894812358895,0,0.0769252918186799,0,0,-0.0225342650427133,0,0,0,0,0,-0.0284014574174865,0,0,0.239748754737333,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.185837445353028,-0.0156533044086297,0.110436797245158,0,0,0,6.93889390390723e-18,0,0,0,0.0797902670886844,0,0,0,0,0,0,0,0,0,-0.178230307521174,0,0,0,0,0,0,0,0.0422390351907762,-0.107521410175523,0,0,-0.0095221523390608,0,0,0,0,0,0.0256016571339604,-0.0254206405840672,0.958655274943521,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00367921092443663,0,0,0,0,0,0,0,0.00466175482242523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221291616166281,0,0,0,0,0,0,0,0,0,0.00508807396421632,0,0.0136985431693607,-0.000491396222425166,0,0,0,0,0.0994190632557443,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148960764846232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00659523171358535,0,0,0,0,0,0,0,-0.00292089352333169,0,0,0,0,0,0,0,0,0,0,0,0.0140523206457222,-0.0126413644656374,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.0301367388446547,0,0,0,0,0,0,0,0,0,-0.00844428500936707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302272776504852,0,0,0,0,0.0123527754740625,0,0,0,0,0,0.0819525749122272,0.05887462032113,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000654201651489882,0,0,0,0,0,-0.00590631027637606,0.000424168456992547,0,0,0,0,0.000674203399842621,0,0.00421510653934603,0,-0.0027662206036628,0,0,0,0,0,0.000786976100436923,0,0,0,0.00648609586054248,-2.71050543121376e-20,0,0,0.00323762652412001,0,0,0,0,0,0.00706926234854026,-0.0023688250297062,0,0,0,0,-0.0318856212163253,0
