,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000625.SZ,X002129.SZ,X000338.SZ,X300014.SZ,X002179.SZ,X002049.SZ,X600703.SH,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X600741.SH,X600584.SH,X000977.SZ,X000157.SZ,X000661.SZ,X601877.SH,X002241.SZ,X600522.SH,X000733.SZ,X600702.SH,X002074.SZ,X601799.SH,X002463.SZ,X000800.SZ,X002180.SZ,X002028.SZ,X002007.SZ,X300142.SZ,X600460.SH,X000066.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002028.SZ,0,0,0,0,0,0,0.0652036490138547,0,0,-0.0793067561082825,0,0,0,0,0,0,0,0,0,0.125860596023981,0,0,0,0,-0.00294973646261484,0,0,0,0.00233280615398167,0,0,-0.112124470758442,-0.126783208927839,0.149173449551707,0,0,0,0,-0.113789861663466,0,0,0.0332606323369071,0,0.0648920152724452,0,0,0,0.147245035911019,0.000711172163928549,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0.130671254433984,0,0,0,0,0,0,0,0,0,0,0,-0.031457442196698,0.0332993999459394,0,0,0,0.0523345306703568,0,0,0,0,-0.0599133518693419,0,0.168779408798915,0,0,0,0,0,0,0,0,0,0,0.0759814802128047,0,0,-0.046733457898491,0,0,0.0480648040623518,0,0,0,0,0,0
X300142.SZ,0,0.0468149368861461,0,0,0,-0.0142329322637048,0,0,0,0,0,-0.0419195938084118,0,0,-0.0505501298385506,0,0,0,0,0,0,0.00786640140953475,-0.0763100281311497,0,0,0,0,0,-0.0104325782427865,0,0,0,0,0.37593165191602,0,0.0470047307780342,0,0,0,0,0,-0.0676209656710392,0,0,0,0.141005940045635,0,0.134759256415753,-0.101449975443285,0,0,0,0.0466460947430828,0,0,0,0,0,0
X600460.SH,0,0.188591479412834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960545334008785,0,0.0149449046582623,0,0,0,0,0,0,0,0,0,0,0,0.0552347762929966,0.0964875499525814,0,0,0,0.301961044458211,0,0,0,0,0,0,0,0.0696349102412882,0,0,0.199796265383739,0,0,0,0,-0.0807668661261606,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.255144468479505,0,0,0,0,0.402789024401355,0,0,0,0,0,0,0,0,0,0,0,-0.209211066778964,0,0,0.26329153858815,0,0,0,0.0392096599788796,0,0,0,0,0,0,0,0.120232700024085,-0.304123380440461,0,0,0,0,0,0,0.0819955705528682,0.0272430880233174,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0.0393087838023288,0,0,0,0,0.0923521473518076,-0.367626512519906,0,0,0,0,0,0,0.069706639561993,0,0,0,0.229231073072816,0,0,-0.0308014846047046,0,0,0,0,0.249074513833922,0,0.0646260185831354,0,0,0.0894634430147061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,8.67361737988404e-19,0.0927513542775952,-0.123005632499354,0,0,0,0,-0.232887729877859,0,-0.0546591814805977,0,0,-0.0445124501090202,0,0,0,0,0.117900334321495,-0.0449402006466783,0,0,0,0,0,0,0,0,0,0,0,0,0.218963975814533,0,0,0,0,-0.023759203321498,0,-0.0212157584387039,0,0,0,0,0,0,0,-0.00233258743653427,-0.063039484013149,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129572923989437,0,0,0,0.0786779540774558,0,0,0,0,0,-0.166257735935985,0,0,0,0,0,0.0789212457347327,0,0,0,-0.0143408018793511,-0.195284525198714,0,0,0,0,0,0,0,0,0,0,-0.00637380789142258,0,0,0,0,0.744094731403998,0,0,0,0,0,0
TED,0,0.186208321512725,0,0,0,0,0,0,0,0,0,-0.0941419660745533,0,0,0,0,0.0141291109694443,0.183556243893052,0,-0.173959090361212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302329540151882,0.0145584022193077,0,0,0,0,0,0,0,0,0,0,0,-0.365637089134751,0.802598967640368,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.282935317134592,0.079575798017556,-0.0183667493775202,0,0,0,-0.242460169951274,0,0,0,0.0397919033426051,0,0,0,-0.0174623915537805,0,0,0.0111985587239816,0,0,0,0,0.074848807228613,0,0,0,0,0.0397628977578812,0,-0.0668914275031606,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421503750553127,0,0,0.0587525535095188,0,0,0,0
MKreturn,0,0,0,0,0,-0.0304917335773494,-0.0479439888470809,0,0,0,0,-0.122915941179621,0,0,0,0,0,0,0,0.0277784141276299,0,0,-0.00931668263246405,0,-0.0696917227412931,0,0,0,0,0,0,0,0,-0.0233120401302024,0,0.164176940938051,0,0,0,0.0404750821209115,0,0,0,0.12508098765169,0,0,0,0,0,0.0425336765886173,0,-0.0305709090699798,0,0,0,0,0,0,0
MKvol,0,0,0,0,0.00129883255639394,0,0,0,0,0,0,0,0,0,0,0,0.0025069144409694,0,-0.000687744367949313,-0.00386702299515016,0,0,0,0.00167287534565069,0,0,0,0,0,0,0.000301243234170591,0,0,0,0,0,0,0,0,0,0.00114525326872501,6.84553677048061e-06,0,0,0.00090399648201547,0,0,0,0,0,0,0,0.00209285196076594,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00531040183559257,0,-0.00861196591131046,0,0,0,0,0,0,0,0,0,0,-0.008117676294108,0,0,0,0,0,0,0,0.00113121200471535,0,0,0,0,0.00259463694498491,0,0,0,0,0,0.000581841019945024,0,0,0,0,0,-0.00309604381513523,0.00703165340985125,0,0,0,0,0,0,-0.0139930076316384,0.0145448285660949,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.00478263539733077,0,0,0,0,0,0,0,0,0,0,0,0,-0.023879057948528,0,0,0,0,0,0,0,0,0,0,0,-0.0261228381455018,0,0.0205768233166218,0,0,0,0.00550087857001856,0,0,-0.00117706339101998,0,0,0.0324906300688441,0,0,0,0,0,0,0,0.0562347355210892,-0.0667746611396026,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00132337053989072,0,0,0,0,0,-0.00174587458291318,0,-0.00185870170276716,0,0,0,0,0,0,0,-0.00310791928561087,0,0,0,0,0.00315210667095946,0,0,0,-2.71050543121376e-20,0,-0.00124494554779161,-0.000777441846460074,0,0.00417630968148736,0,0,0,0,0.000419980376073806,0,-0.000549941061787512,0,0,0.0017390977274822,0,0,0,0,0,0,0,0.0118702571614691,-0.00533619988723313,0,0,0,0,0,0
