,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600276.SH,X300014.SZ,X600104.SH,X002129.SZ,X000651.SZ,X300124.SZ,X002371.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000596.SZ,X002241.SZ,X000063.SZ,X600703.SH,X002179.SZ,X000338.SZ,X600089.SH,X600522.SH,X601877.SH,X000661.SZ,X002074.SZ,X002180.SZ,X300142.SZ,X600741.SH,X600884.SH,X000733.SZ,X000100.SZ,X600460.SH,X000157.SZ,X600702.SH,X002414.SZ,X000799.SZ,X600584.SH,X002236.SZ,X600563.SH,X601799.SH,X002176.SZ,X000800.SZ,X600487.SH,X600418.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0,0.0666815696165268,0,0,0,0,0.125381307615308,0,0,0,0,0,-0.125594113134878,0.130093218479747,0,0,0.376972628595362,0,0,0,0,0,0,0,0,-0.183603065647182,0,0,0,0,0,0.149846861006146,0,0,0,0,0,0,0,0,0,0.102876008606315,0,0,0,0,0.112595304181062,0,0.00202117185868815,-0.074821648632616,0,0,0,0,0,0
X600460.SH,0,0,0.0183441248232337,0,0,0,0,0,0,0,0,0.0332088834977108,0,0,0.308708535205701,0,0,0,0,0,0.00946290716489842,0,0,0,0,0,0,0.0272218663193407,0,0,0.011787057468548,0,0,0,0,0,0,0,0,0.0672976080678817,0.0549444977936206,0,0.0982031438571697,0,0,0,0,0,0.0268357958414255,0,0,0,0.0077460007669019,0,0,0,0.052527114769009,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0121746978137117,0,0,0,0,0,0.0565237635371657,0,0,0,0.311449830151554,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362002894475056,0,0,0.115471943132662,-0.0239801397698093,0,0,-0.00776276286287944,0,0,0,0.0266562042190404,0,0,0,0,0,0,0,-0.0159560071682338,0,0,0,0.0151612256818075,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0.0089490713775714,0.0470593451679036,0.0100538425395688,0,0,0.00260504177547005,0,0,0,0.029442981237219,0,0.202792833364631,0,0,0,0,0,0,0,0.157814202767567,0.186974909243367,0,0,0,0,0,0,0,0,0,0,0,0.715246982929625,0,0,-0.0252226901819742,0,0,0,0,0,0,0,0,0,0,0,0.00966658896499602,0,0
X002414.SZ,0,0,0,0,0,0.0846341429535982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190383301885318,0,0,0,0,0,0,0,0,0,0.0442235445819819,0.161502366086532,0,0,0,0,0,0,0,0,0,0,0,0.0210135518576985,0,0,0,0,0,0.0140335724931368,0,0,0,0.00234802815442473,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0.0138672514546574,0,-0.0151396015450404,0,0,0,-0.0352446002410025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116314750792532,0,0,0,0,0,0,-0.0257713004597258,0,0.501735066840779,0,0,0,0,0,0,0,0,0.000804591259612934,0.0172287841876274,0,0,-0.0165373624294331,0,0,0,0.0359618637054782,0,0
X600584.SH,0,0,0,0,0,0.0891250490370526,0,0,0.000191477382708034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151892024406006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873764263836724,0,0,0.0328844527072107,0.128039147486365,0,0,0,0,0.0398806522640109,0,0,0,0.0352813819474354,0,0
X002236.SZ,0,0,0,0,0.338930614272827,0.0823775321025504,0,0.0018603297656938,0,0.00172867400586213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168542350728375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380005344555797,0,0,0.184795599054958,0,0,0,0,0.0128467369187786,0,0,0,0,-0.0152253755974785,0,0,0,-0.00936655924941006,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0.184206800975757,0,0,0,0,-0.0740473795155113,-0.105499065841393,0,0,0.122750374919941,0,0,0,0,0,0,0,0,0,0.499112415640673,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0689683147017558,0,0,0,0,0.129501224452085,0,0,0.058181742284716,0,-0.0173936180729411,0,0,0,0,0.0186712194290749,0,0
X601799.SH,0,0,0,0,0,0,0,0.308754362851217,-0.0606245462745304,0.0256550538618128,0,0.0503640948019335,0,0,0,0.10118954950471,0,0,0,0,-3.46944695195361e-18,-0.122958497981201,0,0,0,0,0,0.10823911716517,0,0,0,0,0,0,0,0,0,0.0276962836422852,0,0,0,0,0,0,0,0,0,0,0,0.0823363756271643,0,-0.0473104289678904,-0.0241805472753129,0,0,0,0.0218539497287939,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0.125024328714392,0,0,0,-0.198670543844892,0,0,0.192985927609759,0,0,-0.0218519148768666,0,0,0,0.0223265183208383,0,0.196833876682403,0,0,-0.0293878505878842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542313016199711,0,-0.0679554704579376,0,0,0.272477994579264,0,0,0.168941141452409,0,0,0,0,0.0567622418840963,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.054611071926258,0.173754981013265,0,0,0,0,0,0,0,0.0921859487003097,0,0,0,0,-0.0869776891905017,0,0.522072693249997,0.0244267028613885,0,0,0,0,0,0,0.202117598835182,0,0,0,0,0,0,-0.126838012355425,0,0.0115887654872122,0,0,0,0.119700362458872,0,0,0.074927014764162,0,0.0808226312124506,-0.0445332581791754,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,-0.0312126023690053,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257531470222854,0,0,0,0,0,0,0,0.231492682475507,0.60669609357204,0.058474606176579,0,0,0,0,0.035186016146881,0,0,0,0,0,0,0,0,0,0,0,0.16402541027078,-0.0426929790832363,0,0,0,0,0,0,0,0,0,0.0643742245227453,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0.198206272330004,0,0,0,0.544702492341605,0,0,0,0,0.224838243467903,0,0,0,0,0,0,0.22391139965519,0,0,0,0,0,0.0599220201539651,0,0,0,0.20233041193598,0,0,0.136690047998278,0,0,0,0,0,8.67361737988404e-19,0.0790331180994971,0.101312019053224,0,0,0,-0.04799385335369,0,0,0,0,0,0
Change_TY3M,0,0,0.144251997073449,0,0.0589688285594727,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0716067873609136,0,0,-0.287817993325956,0,0,0,0,0,-0.025097541426031,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.084815522424184,0,0,0,0,-0.0425169933751972,0,0,0.0326398337933508,0,0,0,-0.04897789766178,-0.0470290109951216,0,0,0,0.0100453035228467,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119495581484544,0,-0.036803394044886,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972383446100498,0,0.00062966186614348,0,0,8.67361737988404e-19,0,0,0,0,0,-0.100904519153299,0,0,0,0,0,0,0.304990018467318,0,0,0,-0.310059016537264,0,0
TED,0,0,0,0,0,0.281081884521101,-0.101994216799833,0,0,-0.195191081574359,0,0,0,0,0,0.377827642634082,0,0,0,0,0,-0.618971870644294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21824059727689,0,1.01461447317598,0,0,0,0,-0.0883273006271282,0,0.284822098302812,0,0.107882068824458,0,0,0,0,0.878506356539416,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.00728118817865398,0,0,-0.0497172905065621,0,0,0,0,0.0242315298487148,0,0,0,-0.0944993679035194,0,0,0,0,0,0,0.0654870295906693,0,0,0,0.00973240949050839,0,0,0,0,0,0,0,0,0,0,0,-0.0316615552856274,0,0.0715357725261334,0,0,-0.0304756101678473,-0.0621519448239639,0.00528101569636832,0,0,-0.0364562405252389,0,0,0,0.000190787649468254,0,0
MKreturn,0,0,0,-0.118296606353204,0,0,0,0,0,0,-0.0252251077936817,0,0,0,0,0.0566038093389396,0,0,-0.0347313173865694,-0.0703392735544897,0,0,0,0,0,0,0,0,0.0913510087844695,0,0,0,0.0165916422625861,-0.0838587304999079,0,0,0,0,0,0,-0.0325630777967998,0,0,0,0,-0.0213051834261987,0,0,-0.0234633773937767,8.67361737988404e-19,0,0,-0.0501161407869945,0,0,0,0.0720297254743554,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287583120518227,0.00113689302871808,0,0,-0.000609265180099354,0,-0.00150108283553638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214230903237235,0,0.00555661234359207,0,0,0,0.02137597763871,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0622410344277011,0,0,0,0,0,0,0,0,0,0.0927789223260591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237216319206737,0,0,0,-0.0533670647009525,0,-0.324195470903622,0.282169314561489,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171095499337174,0,0,0,0,0,0.000316738345254259,0,0,0,0,0.00291579103824381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12796272315546e-05,0,0,0.00469693579761014,-0.00372536806814235,0,0,0,0.0211978781008079,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00196895404095108,0,0,0.00151157061148763,0,0,0,0,0,0,0,-0.00100531024000803,0,0,0,-0.00146763912681203,-0.000667482474985024,0,0,0,0,0,0.00131586270084056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000710904623964172,0,0.0010234069751722,-0.00802510084900625,0,0,0,0.015267011207821,0,0
