,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X000063.SZ,X000725.SZ,X300124.SZ,X000625.SZ,X600031.SH,X002304.SZ,X000338.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X000596.SZ,X600418.SH,X002179.SZ,X000977.SZ,X002463.SZ,X600584.SH,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X600183.SH,X002049.SZ,X002028.SZ,X600066.SH,X600741.SH,X002236.SZ,X600522.SH,X600839.SH,X000066.SZ,X601877.SH,X600460.SH,X002156.SZ,X600487.SH,X002281.SZ,X000921.SZ,X002180.SZ,X002456.SZ,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432475294285926,0,0,0,0,0,0.197532050102485,0,0,0,0,0.090706178861096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317000435148673,0,0,0.483303488743696,-0.038176255972101,0,-0.0676898318906701,0,0,0,0,0.126262447559384,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.234045876242219,0,-0.0704937935143886,-0.514921371066672,0,0,0,0.878791514016511,0,0,0,0,0,0.207780617536548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132126965144696,0,0,0,0,0,0.142825530179201,0,-0.0514677753992088,0,0.113620202029956,0,0,0.134349908273929,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0270011198001236,0,0,0,0,0,0.0235692504858619,0,0,0,0,0.165436323554173,0.0987980851312683,0.108114501226825,0,0,0,0,0,0.0693492297187919,0,0,0,0,0,0,0,0,0,0.0371586582349768,0,-0.00332526225078414,0,0.00139153935504171,0.00727725006885155,0,0,0,0,0,0,0,0.0149026426544406,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533157339825391,0,0,0.312794134795211,0,0.247371582248241,0,0.152648416788199,0,0,0,0,0,0.266302423032585,0,0,0,0,0,0.0313028594568983,-0.0574592137356418,0,0,0,0,0.0861564961777605,0,0,0.0369554372949669,0,0,-0.0238907973244353,0,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.277664202584002,-0.31518273476538,0,0,0,0,0,0,0,0,0,0,0.144601472303339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135780484903406,0,0.442405763603087,0,0,0,0,0,0.00736330378414872,0.197963060217129,0,-0.107999701736073,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.175748533213328,0,0.0869298253787896,0,0,0,0,0,0,0.0684465977248253,0,0.00222812624983549,0,0,0.0996280696281948,0,0,0,0,0,0,0.00105805769726493,0,0.163034564313512,0,0,0.279563035332126,-0.1146605269117,0,0,0,0,0,0,0,0,0,0,0,-0.00262891158481111,0.04496880635537,0,0,0,0,0,0
X002281.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14842991759853,0,0,0,0,0,0.0186793864899933,0,0,0,0,0.261536357724177,0,0,0,0,0.082181133697121,0,0,0,0,0,0,0,0,0.0882151873132198,0.0282924759564632,0,0,0.0118578932721976,0.279661551990167,0,0,0,0.088107294838071,0,0,-0.0320457412280686,-0.0226592003670585,0,0,0,0,0,0
X000921.SZ,0,0.113667476542956,0,0,0,0,0,0,0,0.112473709802323,0,0.0221342275427746,0,0,0,0,0,0.355744124416616,0,0,0,0,0,0.0275806655464928,0,0,0,0,0,0,0.140429506643408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905725518594062,0,0,0,0,0,-0.0534485303908897,0,0.0237907812647118,0,0
X002180.SZ,0,0,0.0531427585565181,0.0845808323281409,0,0,0,0,0,0,0,0,0,0,0.0293987735891099,0,0,0,0,0,0.275683669691992,0,0.0182932413884778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904549933251168,0,0,0.0642686107692626,0,0.0271582559015834,0,0,0,0.0157902927117791,0,0,0,0,0,0,-0.0134051310677715,0,0
X002456.SZ,0,0,0.0589445909009914,0,0,0,0,0,0,-0.175625525411557,0,0,0,0,0.0941525955281786,0,0,0,0,0,0,0.161545429499491,0,0.196100462775197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136029712934231,-0.245763608414809,0,0.0383709904746126,0.0783792124291968,0.197025198860909,0.223582200312802,0.432139925421991,0,0,0.0454282110045322,0,0,0,0,0,0,0.0570440249213711,0,0
X002085.SZ,0,0,0,0,0,0,0,-0.372684187096882,0,0,0,0,0,0,0,0,0,0,0,0.357788172074707,0.143940196480746,0.309534736290848,0,0.0150367572501772,0,0,0,0,0,0,0,0.20490427950604,0,0,0,-0.0767715698498434,0,0,0,0,0,0,0,0.49443963374672,0,0,0,0,0.0174403444426466,0,0,-0.0267386413195903,0,0,0,0,0.0379623061084728,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645857035654599,0,0,0,0,0,0,0,0,0,0,0.015291855375679,-0.45059324993536,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-1.06616397770325,0,0,0,0,0,0,0,0,0,0.119564224020252,0,0,0,-0.00462211569400676,0,0,0,0,0,0,0,0,0,0,0,0,0.479228418555238,0.42406546361206,0,0,0,0,-0.0151674401909197,0,-0.562641932024547,0.0244064257133376,0,0,0,0.631646850604197,0,0,0,0.60025321510177,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143547560957645,0,-0.145668907814398,-0.091252473150865,0,0,-0.239717758916739,0,0,0,0,0,0,0,0,0,0.125832036050477,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.329963778811146,0,0,-0.0207682570679314,-0.0305627806037391,-0.216408249625801,0.385228151307312,0,0,0,0,-0.194177775491247,0,0
RealEstate_excess,0,0,-0.203786895941113,0,0,0,0,0,0,0.0977737551498359,0,0,0,0,0,0,0,0,0,0,0,0,0.394050880473815,-0.195384254280406,0,0.164816768213011,0,-0.064341906468968,0,0,0,0,0,0,0,0,0,0,0,0,0.016390417681724,0,0,0.113461990324007,0,0,-0.120197715278277,0,0,0,0.171453669312682,0,0,0,0,0,-0.0799437197899291,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296704499422345,0,0,0,0,0,0,0,0,0.192342475130244,0.190106621382836,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0621903165292897,0.0218254285551515,0,0,0.0358412527239245,0,-0.00101592379684332,0,0,0,0,0,0,0.00202936068425911,0.179124407079718,0,0,-0.0538632340980243,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0517639972027669,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.0006788308689388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000336866862046637,-4.33680868994202e-19,0,0,0,0.0288499207640476,0.00722639335976649,0,-0.0152598870838259,0,0.0114879124113449,-0.00131551319955913,0,0,0,0,0,-0.0316478768127619,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422141575184504,0,0,0,0,0,0,0,0,0,0,0,0.0026486436461219,0,-0.00262118915411196,0,0,0,0,0,0,0,0,0,-0.00669484920035778,-0.0114458650202817,1.0842021724855e-19,0,0,0,0,0,0,0.0168619647146856,0,-0.00163590854667814,0,-0.0283109281697496,0.0283732945653959,0,0,0,-0.0404363724309291,0,0
