,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X600066.SH,X002475.SZ,X000338.SZ,X000100.SZ,X002241.SZ,X002236.SZ,X600118.SH,X600271.SH,X601877.SH,X600177.SH,X002456.SZ,X600372.SH,X000157.SZ,X300124.SZ,X002085.SZ,X002007.SZ,X600089.SH,X000981.SZ,X002294.SZ,X300003.SZ,X600699.SH,X600522.SH,X600867.SH,X000559.SZ,X002508.SZ,X002180.SZ,X000066.SZ,X002292.SZ,X002074.SZ,X600498.SH,X002426.SZ,X600487.SH,X000623.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002426.SZ,0,0,0,0,0,0,-0.0922211399442744,0,0,0,0,0,0,0,0,0.356853520282898,0,0,0,0,0,0.0385553447963899,0,0.207315574121565,0,0,0,0,0,0,0,0,0,0,0,-0.360449791720441,0,0,0,0,0,-0.0159696942430969,0.270730787480295,0,0,0,0,0,0,0,0,0.00548734017035227,0,0.115118784738035,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.169454511864067,0,0,0,0.125933088010348,0,0,0,0,0,0,0.0405853715840335,0,0.19064524718428,0,0,0,0,0,0,0,0,0,0.0411022221802401,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0508097848292732,0,0,0,0,0,-0.0239828698002305,0.0246145651597285,0,0,0,0.0340710400050479,0,0
X000623.SZ,0,0,0,0.44639998686162,0,0,0,0,0,0,0,0,0.191599022057379,0,0.252565579243609,0,0,-0.518880134219014,0,0,0,0,0,0,0,-0.262558545470106,0,0.234156878911597,0.348505341535519,0,0,0,0.185300263501266,0,0,0,0.0889759706883109,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022906056804918,0.0429511443895474,0,0,0,0,0,0
X002506.SZ,0,-0.0284703850204761,0,0,0,0,0.163464584100723,0,0,0,0,0,0.0586353608590668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142814864569257,0,0,0,0,0,0.0902142991421443,0.153618722660021,0,0,0.606411959385662,0,-0.0272140954740459,0.050258877514725,0,0,0,0,0.0267216276093417,-0.00201074815272391,0,0,0,0,0,0
Change_TY3M,0,0.107362816979011,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.408449193807966,0,0,0,0,0,0,0,0,0.0789229826264603,0,0,0,0,0,0,0,0,-0.0093786843282084,0,0.239635408089989,0,0,0,0,0,0.450435872498242,0,0,0,0,0,-0.493225687176868,0,0.0999644233630169,-0.0134171529404462,0,0,0,0,0,0
Slope,0,0,0,0,0.0975838809740631,0,3.46944695195361e-18,0,0,0,0,0,0,-0.139287858157696,0,0,0,0,0,0,-1.97498798654414,0,0,0,0,0.187221098901225,0,0,0,1.63339003633699,0,0,0,0,0,0,0,0,0,0,0,0.300771220449926,-0.869519410922779,0,0,0,0,0,0.265774119670512,0.766293882945238,0,0.48918800908904,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78629655408352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10508280218795,0,-1.09683116635026,0,0,0,0,0,1.40816393424567,0,0,-1.31466750945891,1.22764961041268,0,-1.64281481103493,0,0,0,0,0
RealEstate_excess,-0.206841978348783,0,0,0,0,0,0,-0.184683461904104,0,0,0,0,0,0,0,0,0,0.204030905046464,0,0,0.109163877806237,0,0,0.0134623152018786,0,-0.100884523932263,-0.110498236130233,0,0,0,0,0.150759044627886,0,0,0,0,0,0,0,0,0,0,0,0,-0.167801093407482,0,0,-0.027197780327984,0,-0.00245019647701587,-0.0287637365531989,0.00343549374312755,0,0,0,0,0,0
MKreturn,0,0,0,-0.0181466982675808,0,0,0.012042289152998,-0.0835076465339408,0,-0.0744624581062587,0,0,0,0,0,0,0,-0.0339261200073137,0,0,0,0,0,0,0,-0.040561522563544,0,0,0,0,0,0,0,0,0,-0.0159323327793207,0,0,0,0,0,0,0,0,-0.0845668189895349,0.18768310538729,0,0.0334313729170848,0.0211473053039673,0,-0.0146760843228997,0.00921556197252413,0.0688184280473492,0,0,0,0,0
MKvol,0,-0.00121133914383294,0,0.000106863060692396,0,0,-0.00212893495895732,0,0,0,0,0,0.0017187412698973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00100581462087964,-0.0018229125640518,0.00037974583259527,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.0496457410611461,0,0,0,0,0,0,0.0738429407487195,-0.0116739138185524,0,0,0,0,0,0,0,0,0,0,0,0.0351488109128751,0,0,0,0,0,0,0,-0.0353447314096192,0,0,0,0,0,0,0,0,0.0152652162065727,0,0,0.106567909556954,-0.075384393849362,0.0426719876731084,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00661479478806665,0,0,0,0,0,0,0,0,-0.0143620482844199,-0.00362172104817009,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00640759810482174,0,0,0,0,0,0,0,0,-0.00784183188122386,0.0147248830547605,-0.0135696566473741,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.047032592132581,0,0,0,-0.00698706624172348,0,0,0.0203738491213835,-0.00133459397918474,0,0.00470770338216755,0,0,-0.0156872970711978,0,0,0,0.0294679488657661,0,0,0,0,0,0.0108094589915256,0.0155989502200038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693356853695814,-0.00866735481622019,0,0,0,0,-0.0303969596673891,-0.00484616595927759,0,0,-0.0149431270099229,0.00986697164541087,0,0,0,0,0,0
