,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000651.SZ,X003816.SZ,X600104.SH,X002304.SZ,X000625.SZ,X300124.SZ,X000725.SZ,X002371.SZ,X000338.SZ,X000063.SZ,X600031.SH,X000596.SZ,X300014.SZ,X000100.SZ,X600089.SH,X002179.SZ,X002129.SZ,X600703.SH,X002241.SZ,X000157.SZ,X002236.SZ,X600372.SH,X600741.SH,X000661.SZ,X002049.SZ,X000977.SZ,X600584.SH,X601877.SH,X002463.SZ,X600522.SH,X002028.SZ,X600183.SH,X601799.SH,X002074.SZ,X000800.SZ,X600066.SH,X600460.SH,X002007.SZ,X002223.SZ,X000921.SZ,X002294.SZ,X300142.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0939570051396272,0.0341569395501016,0,0,-0.291624335375504,0,0,0,0.13642626318794,-0.0710108154768004,0,0,0.156836255430438,0,0,0,0.0835883185956046,0,0,0,0,0.238085819814831,0,0,0,0,0,0.245552515577683,0,0.0161043630754881,-0.128739161145255,0,0,0,0,0,0,0,0,0,-0.0208345124575352,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0496570481539723,0,0,0,0,0,0.400989267005274,0,0,0,0,0,0.0632398284710311,0,0,0,0,0,0,0,0,0.0338154016037823,0,0,0.0887857376384524,0,0,0,0,0,0.0795270711678281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0.0798424857964193,0.0438897157734471,0,0,0,0.0924532920228108,0,0,0.0212843694700711,0,0,-0.0283282270490911,0,0,0,-0.0102882207061384,-0.193002861591056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097947707478666,0.0308887600933896,0,0,0,0,0,0.0928803456921566,0,0,-0.157647770480226,0,0.0115116841432015,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0261786729102049,0,0.056641408029526,0,0,0,0.0167750133574979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190963318955422,0,0.0910451754247145,0,0,0,0,-0.0850250643529167,0.0807619918639865,0,0,0,0,0,0,0.306747200897412,0.0641247460346491,0,0,0,0,0,0,0.0852484359591582,0,0.00697739555498904,-0.0136947905581267,0,0,0,0,0,0
X601799.SH,0,0,0,0,0.0429601333705422,0,0.0806513864869867,0,0.190046471835619,0,0,0,0,0.0567974859830604,0,0,-0.068573693365863,-0.0880628824571355,0,0,0,0,0,0.120270540827891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174701141323723,0,0,0,0,0,0,0,0,0.0451498566001368,0,0,0,0,-0.00580608123361156,-0.271757345901558,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.182568861458085,0,0,0.0285595840877453,0.146955951299789,0,0,0.0213232548574909,0.276303901049714,0,0.0724502925432568,0,0,0,0,0,0,0.0587602423355654,0,0,0,0.0444355772001885,0,0,0.0355345082111493,0,0,0.128198180381716,0,0,0,0,0,0,0,0,-0.0190632072959161,0,0,0.0246667201686433,0,0,0,0,0.060480485154727,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.447697324077411,0,0.138301497084344,0,0,0,0.102748698553876,0,0,0,0,0,0,0,0,0,0.129742384094967,0,0,0,0,0,0,-0.0604823614358413,0,0,0,0.0412848666983362,-0.0950425312475154,0,0,0,0,0.00782721344266053,0.0596623397472647,-0.399729474444211,0,0,0,0,-0.0510584615508399,0,0.0291562874360614,0,0,0,0,0,0
X600066.SH,0,0,0,0,-0.0163468016083668,0,0,0,0.0522072766852082,0,0,0,0,0,-0.053809943742119,0.0161352999814953,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0439076576783149,0,0.142028875318629,0,0,0,0.108936410946016,0,0,0.227441767077652,0,0,0.137768322135984,6.93889390390723e-18,0,-0.0376737039146134,0.0281000078276744,-0.24804725541362,0,0,0.0852236596940031,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.144428635704045,0,0,0,0,0.0309345941711432,0,0,0,0,0,0,0.108762546585541,0,0.218592265467162,0,0,0,0,0,0,0.063140883252646,0.0430073631024695,0,0,0.0278586613619405,0,0.0329498498278153,0,0,0.0542783079529513,0,0,-0.102717745365717,0,0,0,-0.0183481692084431,0,-0.0288798690815492,0.0279022791653771,0,0,0,0,0,0
X002007.SZ,0,0,0,0.341420379267321,0,-0.0383672551833521,0,0,0,0,0,0,-0.0750807747987023,0,0,0,-0.0015854088125813,0,0,0,0.119576322213874,0.0456931120024006,0,0,0,0,0,0,0,0,0,0,0,-0.0821974275694173,0,0,0,0,0,0,0.0189657004589863,0.0270170066431916,0,0,0,0,0,0,0.193477470548302,0,0,0.0495933427231228,-0.033497736065005,0,0,0,0,0,0
X002223.SZ,0,0,-0.152452166373594,0,0,0,0.0303872512192933,0,0,0,0,0,0,0,0,0.154728708770968,0,0,0,0,0,0,0,0,0,0,0,-0.110863264123798,0,0,0,0,0,0,0,0,0.124450851685759,0,0,0,0.105596902183474,0,0,0,0,0.0398863727059038,0,0,1.38777878078145e-17,0,0,-0.0640924740068041,0.0422354708155462,0,0,0,0.0283349974469574,0,0
X000921.SZ,0,0,0,0,0,0,0,0,0.0235549708607565,0,0,0,0.0544397616839458,0,0,0,0,0,0,0,-0.00193660994605505,0,0.0959791397364103,0.0466520226159857,0,0,0,0.0292761196075324,0,0,0,0.0717254491994756,0,0.0699302960006034,0,0,0,0,0.364998279760402,0,0,0,0,0,0,0,0,0,0,-0.0183989889278929,0,0,0.0048015351208571,0,0,0,-8.67361737988404e-19,0,0
X002294.SZ,-0.0373824335967817,0,0,0.11006829793681,0,0,0.0874813124326277,0,0,0,0,0,0.0587978309039819,0,0,0.0734304821887442,0,0,0,0,0,0,0,0,0,0,0.0146639237819503,0,0.0785207571852305,0,0,0,0,0,0,0,0.0497157019967496,0,0,0.148360434696639,0,0,0,0.182626515432588,0,0,0.0166774031217755,0,0,0,0,0.0376271741570149,-0.0526480890706912,0,0,0,0,0,0
X300142.SZ,0,0,0,-0.134309093788462,0,0,0,0,0,0,0,0,-0.0957305559554684,0,0,-0.16743974260613,0.373238391693991,0,0,0,0,0,0,0,0.128538339846603,0,0.208928723742587,0,0,0,0.677831260565088,0,0,0,0,0.309974615808276,0,0,0,0.22572291535409,0,0,0,-0.195826700932489,0,0,0,0,0,0,-0.0206531660950339,0,0.00286441796869906,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.124653455416137,0,0,0,0,0,0,0,-0.079452812825891,0,0,0.319516436341746,-0.119361512542064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0986238314428952,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.491901379192729,0,0,0,0,0,0.260051715053658,0,0,0,0.582811965606517,0,0,-1.38777878078145e-17,0,0,0,-0.621327174798227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354784605290948,0,0,0,0.187472529037219,0,0,0,0,0,0,-0.241232866688881,0,0.110867761105908,0,0.673218144239048,0.278866952076047,0,0,-2.05424513325603,0,0
TED,0,0,0,0,0,-0.173932916683982,0,0,0,0,0,0,-0.186760818378317,0,0.120718011728824,0,0,0.110170942002426,0.223658220353102,0,0,0,0,0,0.397625985670063,0,0,0,0,0,0,-0.227590108654221,0,0.148132127309745,0,0,0.0171061510488281,0.0303979723378644,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22964049551818,0,0,0,0,1.50340327164086,0,0
RealEstate_excess,0.0302453855006034,0,-0.086434839643273,0,0.00846129439831693,0,0,0,0,0.0213935540883289,0,0,0,0,0.0139083017510856,-0.0105783306079806,0.0966118199843398,0,0,0,0,0,0,0,0,0,0,-0.159243349639583,0,0,0,-0.011019013654299,0,0.0407950907352509,0,0,0,0,0,0,0,0,-0.0404837084997667,0,0,0,0,0,0,0,-0.0722457928684959,0,-0.00978956509363244,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335242586238062,0,0,0,0.0401929160293069,0,0,0,0,0,0,-0.173218115774134,0,0,0,0.0490599979837422,0,0,0,0,0.0537018351126965,0,0,0,0,0,0,0,0,0.00360951361975846,-0.00184520331933669,0,0,0,0,-0.0370033146239019,0,0,0.00702705076928688,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.000670140893959738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180195776482632,0,0,0.000101220115428111,0,-0.000516080488923132,0,0,0,0,0,0,0.00247843060900477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177465933939035,-0.00159737325017366,0.000509800592175269,0,0,-0.0116096862115132,0,0
CarbonVol_Shenzhen,0,-1.73472347597681e-18,0,0,0,0,-0.026576598078609,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837711328849753,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674126660411978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.261418588038682,0.29306353222199,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00945580401282916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000300947528980092,0,0,0,0,0,0,0,0,0,0,0,0,0.0116253594761651,0,0,0,-0.00386318223632491,0,0,0.00317067072871964,0,0,0,0,0,0,0,0,0,0.00143824461022116,-0.00540655858829094,0.00804928530720402,0,0,0,0.018074594097585,0,0
CarbonVol_Hubei,-0.00342190284719171,0,0,0,0,0,0,0,0.000641063702014593,0,0,0,0,-0.00776185490732229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497735416139305,0,0,0.00551484570605767,-0.00870153530275048,0.0122219315774451,0,0,0,0.0595629051466298,0,0
