,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X600690.SH,X000725.SZ,X000568.SZ,X600741.SH,X600703.SH,X000338.SZ,X002475.SZ,X600031.SH,X002236.SZ,X000063.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X600809.SH,X600867.SH,X601877.SH,X600066.SH,X600271.SH,X000596.SZ,X002456.SZ,X000625.SZ,X002294.SZ,X600487.SH,X600566.SH,X000100.SZ,X000661.SZ,X002508.SZ,X002241.SZ,X300142.SZ,X000157.SZ,X000981.SZ,X002179.SZ,X002007.SZ,X000050.SZ,X300136.SZ,X002180.SZ,X600177.SH,X000869.SZ,X002038.SZ,X600522.SH,X600498.SH,X600707.SH,X600884.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002294.SZ,0,0,0.0757848894716289,0,0.016110536057518,0,0.0149562647434452,0,0,0,0,0,0,0,0,0,0.0946603695750605,0,0,0.0270334023227298,0.236971614794962,0.262421197349989,0,0,0,0,0,0,0,0,0.0719911499639638,0,0,0,0,0.275214453484487,0,0,0,0.146597507747635,0,0,0,0,0,0,0.182887517437302,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0290821657512016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306336179408333,0.143795154695823,0,0,0,0,0.510676460546928,0.126945711658801,0,0,0,0.00541408126633157,-0.0147260044030164,0,0,0,0,0,0
X600566.SH,0,0,0,-0.020405485272802,0.315780156216602,0,0,0,-0.0562763890393201,0,0,0,0,-0.0638692465398707,0,0,0,3.46944695195361e-18,0.0239838578015636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295402701550261,0,0,0.28058422140263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172952944305551,-0.00338240156697628,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0881456369116782,0,0.278080215593098,0,0,0,0,0,0,0,0,0,0,0,-0.0136846503678771,-0.0223882881063121,0,0,0,0,0.0155363519449694,0,0,0.178121682747726,0,0,0,0,0,-0.0610433117302463,0,0.0450418581935143,0,0,0,0,0.0226395156426661,0.0098933400846292,0,0.0297489740333472,0,0,0,0,0,0.00362451507678827,-0.0151675526080749,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.169232209486584,0,0,0,0,0,0,0.0304056906911266,0,0,0,0,0,0,0,0,0,0.347121750016506,0,0,-0.183979785471652,0,0,0,0,0,0.354011138613978,0,0,0,0,0.134011419538074,0,-0.156773970942195,0,0,0,0,0.144074798701662,0,0,0,0,0,0,0,0,-0.00364655678805671,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.093116447654578,0,0,0,0,0,0.0219140934677139,0,0,0.158187024544726,0,0,0,0.00871142024042754,0,0,0,0,0,0,0,0,0,0,0,0.0854952094357119,0.0353000096819244,0,0,0,0,0.0782389929529626,0,0.153332288524417,0,0.0230430733202225,-0.00126410189762407,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0591201314333254,0,0,0,0.156863281265018,0.0195849258101473,0,0,0,0,0,0.168444261518882,0,0,0,0,0.021184545120596,0,0.00891977453937745,0,0,0,0,0,0,0,0,0.0843538298568388,0,0,0,0,0.0455785480277689,0.402242748306517,0.0536544540624479,0,0,-0.123004500302059,0,0,0,0,0,-0.00923078919107397,-0.0724614926566112,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0707184031142912,0,0,0,0,0.232833815170196,0,0,0.00927984704848927,0,0,0,0,0,0,0,0.133456520597377,0,0,0,0,0,0.0337655357152935,0,0,0.173573779723722,0,0,0.0667806108138998,0,0,0,0,0,0,0.0906545414465365,0,0.144395900051467,0,0.0307359390043198,0.00827043788137834,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.202153309480496,0,0,0,0,0,0,0,0,0.0582370969954105,0,0,0.0156440693207694,0,0,0,0,0.0746123106017585,0,0,-0.0163904232109762,0,0,0.00197900939420919,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.011155585108751,0,0,0,0,0,0,0.0135769816667235,0.00576664877947294,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,-0.0650792861934456,0,0,0,0,0,0.00354884124321316,0,0,0,0,-0.0480839424306432,0,-0.198281271200993,0,0,0,0,0,0,0,0,0,0,0,0.404959431592566,0,0,0,-0.136984082941324,0,0.201320755682641,0,0,0,0,0,0,0,0.178155882705868,0,0.0838891230415566,0.0321697789149476,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,-0.178921826148987,-0.0410150336286663,0,0,0,0,0.119669576626049,0,0,0,0,0,0,0.00392685329481862,0.0923297521574534,0,0,0,0,0.10371619811873,0,0,0,0,0,0,0,0,0,0.0252919693467884,0,0,0,0,0.141887558484218,0,0,0.025467191285452,0,0.0343141834064977,0,0,0.190876025185512,0,0,0,-0.0473681800817267,0.0241032954496848,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.250799981465901,0,0,0,0,0.133955163651875,0,-0.0344141588602156,0,0,0,0.206607892196257,0.00674483190018616,0,0,0,0,-0.00697587677601734,0,0,0.439358317758215,0,0,0,0.0229447292186747,0,0,0.215275967060951,0,0,0.0440924314997704,0,0,0,0,0,0,0,0,0,0.0991323087935281,0,0,0,0.0224761033167794,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0132245940908344,0,0,0,0.00643207759564573,0,0,0,0,0,0,0,0,0,0.142346122059763,0,0,0.303933379537157,0,0,0,0,0,0,0,0.319587551598582,0,0,0,0.040893268783156,0,0,0,0,0,0,0,0.157078983134726,0,0.00116970338257304,0.00955360073480024,0,0,0,0,0,0
X300136.SZ,0,0,0,0,-0.0938271140255233,0,0,0,0,0,0,0,0,0.1626012765557,0,0,0,0,0,0,0,0,0,0,0,0.20143176135326,0,0.132290462906568,0,0,0,0,0,0.157749818840465,0.468889520884801,0,0,0,0,0.0173174312923829,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.00205417649165209,-0.0518735672261985,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.0337701342346864,0,0,0,0,0,0,0,0,-0.290176385720635,0,0,-0.171717589712685,0,0,0,0.0403851339546834,0.226626821481295,0.0603408251365618,0,0,0,0,0,0,0,0,0,0,0.362191895430198,0.170433803507918,0,0,0.144821278198345,0,0,0,0,0,0.119844669682289,0,0,0,2.16840434497101e-19,0.0699335392534358,0,0,0,0,0,0
X600177.SH,0,0,0.0106409900485779,0,0,0.0128030037283805,0,0,0.149144195869776,0,0,0,0,0.0743652119200301,0,0,0.0183419140970225,-0.0401052173988379,0,0,0,0,0,0,0,0,0,0,-0.0186320154320432,0,0,0,0,0.0972235554460629,0,0,0,0,0,0,0.145865478053612,0,0,0,0,0,0,0,0,0,0,-0.00907602189004247,0.0117487960946775,0,0,0,0,0,0
X000869.SZ,0.302725877904429,0,0,0,0,0,0,0,0,0,0,0.0228930898802556,0,0,0,0,0,0,0,0,0.0590762289211224,0,0,0,0,0.00256363538728808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401142901949318,0,0.0710361146790684,0,0,0,0,0.178009953808823,0,0.28941391459683,0,0,-0.025809250146197,-1.73472347597681e-18,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0.135808840852144,0,0,0,0,0.335605977690801,0,0,0,0.501408891766698,0,0,0.229839426969231,0,0,0,0,0.308446337959379,0,0,0,0,0.00099023603652586,0,0,0,0,0,0,0,0,0,0,0,0.0761441723032373,0.0188223778431218,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.000119763603361728,0.0840578559248458,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.227260001762318,0,0,0.0235211280789591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561243212475836,0,0,0.406697703810535,0,0,0,0,0.240016530757489,0,0,0,0,0,0,0.181810921103921,0,0,0,0,0,0,0,0,0,-0.0455407514406301,0.0807437755990125,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.0900898201391477,0,0,0,0.376951210052266,0,0,-0.127092353541918,0,0,0,0,0,0,0,0,0,0,0,0.0292662260791956,-0.118015776370863,0,0,0,0,0.233806074258803,0,0,0,0,0,0,0,0,0,0,0,0.181148243573077,0,0,0.224502258362779,0,0,0,0,0.141243867606385,0,-0.0386659574438879,0,0,0,0,0,0,0
X600707.SH,0.0280969524868369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0174649009353866,0,0,0.0248669320706583,0,0,0,0,0.189106518708847,0,0,0.107135807311972,0,0,0,0,0,0,0.0760344964304497,0,0.0689143075164525,0.00147030508312414,0,0,-0.0504791941484343,0,0.0674254368542495,0,0,0,-0.000164936330677629,0.0396624566940604,0,0,0,0,0,0
X600884.SH,0,0,0,-0.0553950712241344,0,0,0,0,0,0,-0.173978857943309,0,-0.0250385936429855,0,0,0,0,0,0,0,0,0,0.680431551481478,0,0,-0.260661378373831,0,0,0,0,0,0,0,0.204900727604776,0,0,0,0,0,0,0.136713981723197,0.281004977736316,-0.0628110095688049,0,0,0,0,0,0,0,0,0.0153437415810777,-0.0785006706837699,0,0,0,0,0,0
Change_TY3M,0,0,-0.160519926418146,-0.0890455139658992,0,0,0,0,0,0,0,0,0,0,0,0,0.0522670975256327,0,0,0,0,-0.00732105262524206,0,0,0,0,0.0261181869351709,0,0,0,0.0614240498907857,0,0,0,0,0,0,0,-0.0376226976320533,0,0,-0.143951526257368,-0.0279553720103294,0,0,0,0.220392032504187,0,0,-0.170858032680414,0,-0.0515388918921544,-0.121308354175577,0,0,0,0,0,0
Slope,0,0,0,0,-0.45579034160377,0,0,0,0,0,0,0.326716795852651,0,0,0,0,1.05491795515984,0,-0.402639703839507,0,0,0,0.518518346252548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.350122521713093,0,0,0,0.563045975049487,5.55111512312578e-17,-0.0528682838230245,0,-0.312506457862124,0,0,0,0,0,0,-0.909632215900979,0,0
TED,0,0,0,0,0,0.316495226817356,0,0,0,0,0,0,0,0,0,0,0.379480050323868,-0.474728478133346,0,0,0,-0.128838962520437,0,0,0,-0.048887502124498,0,0,0,0,0,0,0,0,0,-0.140868877187401,0,-0.623960660661967,0,0,0,-0.216682344123572,0,1.05728471481011,0,0.434780990864305,0,0,0,0,0,-0.0402048332552575,0,0,0,0,0,0,0
RealEstate_excess,0,0.104455964699123,0,0,0,0,0,0,-0.0427696445834308,0,0.00361932420850087,0,0,0,0,0,0.130443286975654,0,0,0,0,-0.0446776269554186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000546812258535498,-0.0537650660227095,0,0,-0.12300828132161,0,0,0,-0.0724554964380589,0,0.023517111246229,0.0079397861320044,0,0,0,0,0,0
MKreturn,0,0.126854251451202,0,0,0,0,0,0,0,0,0.0434515195595895,0,0,0,0.00691951335929695,0.00785195453196039,0,0,0,0,-0.0430918859509347,-0.097189152913472,0,0,0,0.0332545133838243,0,0,0,0,0,0,0,0,0,0,0,0.0844908286436793,8.67361737988404e-19,0,0,8.67361737988404e-19,0.00942645482547342,0,0,0,0,0,0,-0.00602974608725354,0,0.0221270152980101,-0.0289931588268188,0.308053884223214,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000263109534899618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00169480870030886,0,0,0,0,0.000175216003294147,0,0.00398601650342977,0,0,0,0,0.00259004604352007,-0.00176539017760436,0,0,0,-0.024283524807556,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0498456775732785,-8.67361737988404e-19,0,0,-0.111377037439692,0,0.0523866822966776,0,0,0,0,-0.00900642593470495,0,0,0,0,0,0,0.0264148029869033,-0.00156162388166415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408255493693137,0,0,0,0,0,-0.034967011196403,-0.0685176358468785,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00430189932718547,0,0,-0.00347332219456215,0.0169023913603473,0,0,0,0,0,0,0,0.00640695467080552,0,0,0,0,-0.0124197218554228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103379143332909,0,0,0,0,0.0135117760385773,0.0112980607398274,0,0,0,-0.0326927693140865,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00694163243031897,0,0,0,0.00996972742662534,0,0,0,0,0,0,0,7.59156703969569e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019674791439817,0,0,0,0.00220739630974875,0,0.0195392650482318,0.00375267569044716,0,0,0,-0.136031499760996,0,0
