,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X000063.SZ,X002371.SZ,X300124.SZ,X003816.SZ,X600104.SH,X000725.SZ,X000596.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X002049.SZ,X000100.SZ,X600372.SH,X002236.SZ,X000977.SZ,X000661.SZ,X002241.SZ,X601877.SH,X600584.SH,X002180.SZ,X600741.SH,X000157.SZ,X600702.SH,X600522.SH,X000733.SZ,X002074.SZ,X300003.SZ,X300142.SZ,X600460.SH,X002007.SZ,X002463.SZ,X002294.SZ,X000066.SZ,X300146.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.376303361547563,-0.569327896591733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845484454761742,-0.0429325405025021,0,0,0,0.461671408971513,0,0,0,0,0.209912466210252,0,0,0,0,0,0,0.231940045954106,0,0,1.73472347597681e-18,0,0,0.0765325739482186,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0.242327153762054,0,0,0.298388853481143,0,-0.0461505081257821,0,0,0,0,0,0,0,0,0,0.118711434477673,0,0,0.0727901759031074,0,0,0,0.042870857928321,0,0,0,0,0.27386941917501,0,0,0,0,0,0,0,-0.27838667725038,0,0,0,-0.253972285818383,0,0.180878350408949,-0.112965933453371,0,0.0661766063520157,0,0,0,0,-0.00293681272237074,0,0,0,0,0,0
X000800.SZ,0,0,0.0721460604900612,0,0,0.0474327399540745,0,0,0,0,0,0,0,0,0,0,0,-0.11853959404731,0,0,0.160789900505044,0.0379060240568396,0.0380657547562934,0,0.145901719631977,0,0,0,3.90980598110329e-05,0.0228381669401346,0,0,0.253221333457205,0,0,0.198188109633632,0,0,-0.102976380613518,0,0,0,0,0,-0.00595928451462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.188907359838681,0,0.116110471128623,0,0,0,0,0.0413739525062322,0,0,0.129287387312567,0,0,0,0,0,-0.258967264519726,0,0,0,0,0.20986690902544,0,0,0,-0.0310232889735239,0,0,0,0,0,0,0,0,0,0,0,-0.0591934404871334,0,0,0,0,0,0.0539454828781335,-0.0821347680561012,0,0,0,-0.0942593602126515,-0.211690463297803,0,0,0,0,0,0
Slope,0,-0.0602199267728373,0,0,0.179057636173111,0,0,0,0,0,0,0.304627589427582,0.016916137822287,0,0,0,0,0,0,0,0,-0.0358767663591477,0,0,0,0.14329102788118,0,0,-0.0831726303861298,0.125661421668469,0,0,0,0,0,0,0,0,0,0,-0.106969299865799,0,0,0,0,0,0,0,0.0363487663867229,0,0,0,1.10430035232741,0,0,0,0,0,0
TED,0,0,-0.352203817760863,0,0,0,0,0,0,0,-0.0296706775142843,0,-0.356542491580286,0,0,0,0,0,0,0,0,0,0.129142837952528,0,0,0,0,0,0,-0.0661799628818761,0,0,0,0,-0.27187382347526,0,0,0,0.243824036614065,-0.359092935040415,0,0,0,0,0,0,-0.149444573668949,-0.178846328095317,0,0,0,0.656321466048735,0,0,0,0,-0.737803230621679,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.130652596047669,0,0,0,0,0.172866110634223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107035188912565,0,0,0,0,0.0684474897832489,0,0,0,0.17672361997243,0,-0.00120051499123373,0,0,0,0,0.0575190570139123,-0.0762713946862078,0.0118545334978124,0,0.0793797532945067,0,0,0.0276473014625682,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0794920591489053,0,0,0,0,0.0318044316769327,0.049091574320925,0,0,0,0,0,0,0,-0.00089079856539077,0,0.0516251657110153,0,0.0480491939735088,-0.0271847421191867,0,0,0,0,0,0,0,0,-0.0908440115113805,0,0,0,0,0.0212642877283661,0.145421533162726,0,0,-0.0280838461528431,0,0,0,0.00765539111666321,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.000630688499201451,-0.000606772842298549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60559879560158e-05,0,0,0,7.3125807064056e-05,0,0,0,0,0,0,0.0014022361423102,0,0,0,0,0,0,0,0,0,0,-0.00207083118956794,-0.00188139510720049,-0.00128262854625013,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382119902552534,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00138239943478138,0,0,0,0,0,0,0,0,0,0,0,0,0.000964238576875278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207500108031141,0,0,0,0,0,0.00498769050828267,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
