,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600690.SH,X600276.SH,X000338.SZ,X600372.SH,X000157.SZ,X002241.SZ,X600741.SH,X600089.SH,X600703.SH,X600271.SH,X600066.SH,X000100.SZ,X600118.SH,X002236.SZ,X000550.SZ,X601877.SH,X000581.SZ,X300124.SZ,X000623.SZ,X002475.SZ,X000800.SZ,X000568.SZ,X600582.SH,X002294.SZ,X000400.SZ,X002129.SZ,X600839.SH,X600177.SH,X000869.SZ,X000559.SZ,X002292.SZ,X002456.SZ,X000977.SZ,X000050.SZ,X600312.SH,X002007.SZ,X002465.SZ,X300003.SZ,X600252.SH,X002038.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600839.SH,0.105231811616803,0,0,0,0,0,0,0,0,0,0,0.23983771659999,0,0,0,0,0,0,0,0.0812592206238368,0,0,0,0,0,0,0,0.137462451703705,0,0,0.1114875199036,0,-0.0159405899040046,0,0,0,0,0,0.349372048258611,0.0640046260859032,0.126303748319326,0,0,0,0,0.0131043955868471,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.19741488449607,0,0,0,0.0680086603783136,0,0.0452139763537503,0,0,0,0,0,0,0,0.105220673740191,0,0,0,0,0,0.410825868061547,0,0.0624258061467143,0,0,0,0,0,-0.0522367381553047,0,0,0,0,0,0,0,0,0,0.0714433707508407,0,0,0,0,-0.0393177502170263,-0.0153673169487541,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.456090696035451,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0265695491100126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907456120324323,0.0365501531708556,0,0,0,0,0,0.11472941988941,0,0,0,0,0,0,0,0,0,-0.0168242352380192,0,0,0,0,0,0
X000559.SZ,0.0328214892169831,0,0,0,0,0,0,0,0,0,0,0,0.204301508783864,0.0312063425531066,0,0,0,0,0,0,0,0,0,0.507915466817323,0,0,0,0,0,0,0.017240826717479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183571690699668,0,0,0,0,0.0438347011768679,-0.0141721243623039,0.196936721098077,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153099957228681,0,0.15911437347343,0,0,0,0,0,0,0.149551236656836,0.250909448409004,-0.0548400769021166,0,0,0.215323655652238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995145243670447,0,0,0,0,0,0,0,0,0.0560098318129642,0.0055565537307301,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,-0.0268943402971002,0,0,0,0,0,0,0.0952166014220173,0,0,0,0,0,0,0,0,0,0,0.509050163537337,0,0,0,0.0771176415505627,-0.0303333395186685,0,0,0.098758261123648,0.0734015441732165,0,0,0,0,0,0,0,0,0,0,0,0.0167717310417347,0,0,0.071043808076996,0,0,0,-0.0204560379622481,-0.0403040516570724,0.0696928999934167,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.0554794058864437,0,0,0,0.0450660744345627,0,0,0,0,0,0,-0.115417741296495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193686913018753,0,0,0,0.252972134274033,0.00646916354546669,0,0,0,-0.189534257185851,0,0,0,0,0,0,0.039733416453238,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,-0.0341220050702227,0,-0.0676874792700595,0,-0.0680191864609222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232209860410843,0,0,0.0230981621389211,0,0,0,0,0,0,0.234735878710179,0,0.0711045228559208,0,0,0,0.197873925571277,0.169001289124982,0,0,0,0,0.068819429032791,0.00216400485847108,0,0,0,0,0,0
X600312.SH,0.116481445471472,0,0,0,0,0,0,-0.050451949889898,0,0.0439602526146336,0,0,0,0,0,0,0,0.531339728557293,0,0,0,0,0.0460800779693732,0,0.040466584103182,0,0,0,0.0753921243191915,0,0,0,0,0,0.206994970592617,0,0.00454055674173767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00483619380666938,-0.0145688989112537,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175716568720285,0,0,0,0,0,0,0,0.246458147606405,0,0,0,-0.0478183704427224,0,0,0,0,0.0281547983886093,0,0,0,0.425704356651564,0,0,0,0,0,0,0.0132745383615688,0,0,0,-0.0929087703577125,-0.0170581731374167,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709394758225253,0,0,0,0,0,0.278581741785583,0,0,0,0,0,0,0,0,0.114871067939831,0,0.127029518608966,0,0,0,0,0,0.074082645726775,0,0,0.0687534117127737,0,0,0,0,0,0,0,0.320441852326425,0,0,0,0,-0.00260155338721498,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,-0.235539442611361,0,0,0,0,0,0,0,0,0,0,0,0,0.33114352535418,0,0,0.133851174757355,0,0,0,0,0,0.0444954358331256,0,0,0,0,0,0,0,0,0,0,0,0.00271521378686098,0,0.0719592939162243,0.282066118283418,0,0,0,0,0,0,0,0,-0.00410320855032003,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0.011179545337559,0,0.224334626191565,0,0,0,0,0,0.0970015060947409,0.0578216153765551,0,0,0,0,0,0,0,0.098288419492761,0.0726497137183988,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292490722172145,0,0,0,0.101104496893062,0,0,0,0,-2.16840434497101e-19,-0.00293612801822904,0,0,0,0,0,0
X002038.SZ,0,0,0.0228129754068632,0,0,0,0,0.112711273578034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610055076781765,0,0,0,0,0,0,0,0,0.204944358472914,0,0,0,0.102817723508668,0,0,0.067168607267017,0.0731123077435218,0,0,0,0,0.00055618458801646,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0718288798303723,0.0727884082469777,0,0,0,0,-0.03706262777068,0,0,0.0124066307859837,0,0,0,0.054641571753091,0,-1.73472347597681e-18,0.0708130352940439,0,0,0,0,0,0,0,0,0,0,0,0,-0.0390804623997508,0,-0.0162497193737333,-0.157523738792299,0,0,0,0,0,0,0.00098789693849789,-0.136091216321796,-0.0630505084913117,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179012741262835,0,-0.307641232483072,0,0,0,0,0,0,0,0,0,0,0.138595281331675,0,0,0,0,0,0,0,0,0,0,0,0,0.779170962118158,0,-0.466535970507937,0.272771929231903,0,0,0,0,0,0,0,0,-0.195713175762042,0,0,0,0.719339290337311,0,0
TED,0,0,0,0,0,-0.612085731645119,0,0,0,0,0,0,0,0,0,0,-0.537804307369917,-0.362636189052619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.634919841747502,0,0,0,0,0,0,0,0,-0.347705427377216,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.509096080112362,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0952891251421226,0.0133570508436771,0,0,0,0,0,0,0,0.098289668759842,0,0,0.00516146023531359,0,0,0,0,0,0,0.22076129406188,0,0,0,0,0,0,0.277730760075369,0,0,0,0,0,0,-0.197764017842891,0,0,0,0,0,-0.0175472995559071,0,0,0,0,0,0
MKreturn,0,0,-0.0531583849949986,-0.0441658379583301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127829942247208,-0.0473892752073862,0,0,-0.0643481388865474,0,0,0,-0.249465358928554,0.0700887083471439,0,0,0,0,0,0,0,-0.0842752153276517,0,0,0,0,0,0,0,0,0,-0.0362887390990108,0,0,0,0,0.0413169302364726,-0.00820399640176129,-0.215582076044867,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000347675308216477,0,0,0,0,0,0,-0.00334568641310853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00858788164844649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105431786008512,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0607168778027484,-0.0425606582293145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143458709555994,0,0,-0.0379845073839196,-0.0209317701162163,0,0,0.124066428973608,0,0,0,0,0.112072040671625,0,-0.000842831661340576,0,0,0,0,0.0609758478692721,0,0.11178008084526,0.0328618705264506,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00153316293606503,-0.0103040240014998,0,0.00599523704595202,0,0,0,0,0,0,0,0,-0.00121422740330729,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0054838019680313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644042366867621,0,0,0,0,0,-0.0144051366414779,0.0013586759422595,0,0,0.0019992102428112,1.0842021724855e-19,0.00581263520248123,0,0,0,-0.0132335776049317,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177740624093926,0.00452302720943181,0,0,0,0,0
