,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600031.SH,X600690.SH,X000100.SZ,X600276.SH,X600703.SH,X600118.SH,X600372.SH,X600271.SH,X000157.SZ,X002129.SZ,X000559.SZ,X000338.SZ,X600839.SH,X002241.SZ,X600089.SH,X600741.SH,X600177.SH,X600582.SH,X600066.SH,X002292.SZ,X002456.SZ,X600060.SH,X002236.SZ,X300124.SZ,X002475.SZ,X600198.SH,X300003.SZ,X000800.SZ,X002465.SZ,X601877.SH,X600435.SH,X600166.SH,X002223.SZ,X000568.SZ,X002008.SZ,X300146.SZ,X000977.SZ,X000581.SZ,X000727.SZ,X000623.SZ,X002276.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218057881115752,0,0,0,0,0,0,0,0,0,0,0,0.0656890769182804,0.0893170249434581,0,0,0,0.334289999883403,0,0.0476331587259158,0,0,0,-0.0236451481368726,0,0,0,0,0,0.0733187845061592,0,0,0,0,0,-0.0127728076225471,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11597677757351,0.101402087820928,0.099406804427896,0,0.0419708071737729,0,0,0,0,0,0,0,0,0,0.0214516117230687,0,0.0125702430363466,0,0,0.0221432016248709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478393390073741,0,0.0022107869839511,0,0,0,0,0,0,0
X002008.SZ,0,0,0.113400179759788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336047191246042,0,0.0152686220563037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165747753671217,0.254119167650521,0,0,0,0,0.0555079744043228,0.176618764846492,0,0,0,0,0,0,0.0592137970130973,0,0,0,-0.000567153172500947,0.0115318856159952,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,-0.0585001170576943,0,0.310124063939544,0,0,0,0,0,0.0195468766720795,0,0,0.0196161133873282,0,0.133456446210362,0,0,0,0,0,0,0,0,0,0.31504485146974,0.105949419668507,0,0,0,0,0,0,0,0,0.0688225603584822,0,-0.107285585837208,0,0,0,0,0,0,0,0.0222202713461975,0.0276660543568117,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.0923219119007603,0,0,0,0,0,0,0,0,0,0,0,0.106912520377338,0,0.022468430726001,0,0,0,0.0467410081824724,0,0,0,0,0,0,0,0.119000532583349,0.0733199699108788,0,0,0.143197404458505,0.137286937865303,0,0.0500793103614897,0,0,0,0.193507096970183,0,0,0,0,0,0,0,0.0356205150811736,0,-0.01040175615708,-0.00151282022641688,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,-0.0299668331615889,0,0,0,0,0,0,0,0,0,0,0,0,0.127565202280934,-1.0842021724855e-19,0,0,0,0.235846157238545,0,0,-0.0159455978489318,0,0,0,0,0,0.0731037883103046,0,0,0.0608850861880052,0,0.0790974870018205,0,0,0,0,0,0,0,0,0,0.036854878568198,0,0.0107912696528445,0.0189577038701952,0,0,0,0,0,0
X000727.SZ,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0844375361622087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108030259413379,0,0,0,0,0.0735198563721858,0,0.0451195199665742,0.136146567653465,0,0,0,0,0,0,0,0.00093749813906111,0,0,0,0,0,0.135801729654141,0,0,-0.00565270688714274,-0.00514651618418982,0,0,0,0,0,0
X000623.SZ,0,0,0,0.14697282373572,0,0,0.170362773415753,0,0,0,0,0,0.00439419422196756,0,0,0,3.46944695195361e-18,0,0,0.0633051194393327,0,0,0,0,0,0.0563393164701978,0.210885214695944,0,0,0.0878105849147521,0.0618409782869568,0.120326418815255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181698892914849,0,-0.00971582652932895,-0.00685930857145115,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0.206645475099221,0,0,0,0,0,0,0,0,0,0,0,0,0.139954688182142,0.185825483099291,4.33680868994202e-19,0,-0.063818786472651,0,0,0,0,0,0,0.0639912848133001,0,0,0.012103589936037,0,0,0.0676297500953974,-5.42101086242752e-20,0,0,0.134782665562209,0.124167813904429,0,0,0.30424433844398,0,0,0,0,0,0,0,0,0,0.0141044950768565,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0244740899943276,0,0.094111100797592,0.219921205631848,0,0,-0.0960629209552741,0.104934567114939,-0.0323034993265131,0,0,0,0,0,0,0,0,0,0.00413483241120381,0,0,0,0,0,-0.0329300770267857,0,0,0,0,0,0,0,0,0,0,0.145376729776748,0,0,-0.082698826724956,-0.000513721135146813,0,0,0,-0.00777958088526533,0,-0.0511625072560766,-0.0474112849470181,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.619927367049438,0,-1.1991025598459,0,-0.437925050868276,0,0,0,0,0,0,0,0,0,0,0,-0.381097979150465,0,0,0,0,0,0,0.648729547356116,0,0,0,0,-1.14600296460448,1.25381374325983,0,0,0,0,0,0,0,0,-0.619021791159485,0,0,-1.27396734239997,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.231925262259179,0,0,0,0,0,-0.653056006804155,0,-0.180098532762623,-0.151877394896861,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,-0.965469561052298,1.52468457496018,0,0,0.0516245389909216,0.120754685999419,0,0,0,0,-0.544257131365144,-0.691277788607547,-0.696300889969183,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0711374652048506,0,0,0,-0.326100754042217,0,0,0,0,0,0,-0.0132234614069216,0,0,0.343673971971778,0.0819324948907388,0.00799662352387791,0,0,0,-0.0910514154561522,0,0,-0.0463180711235346,-0.085857222467148,0,0,0,0,0,0,0.0918777557650979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351699230218806,-0.0466293146525739,0,0,0,0,0,0
MKreturn,0,0,0.17425740264108,-0.0400513317716715,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.036459801788689,0,0,-0.26094538248453,0,0,0,0,0,-0.105297420813704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133571807892933,0,0,0,-0.00325433316108203,0.019050266846596,0,0,0,0,0,0
MKvol,0,0,0,-0.00393731346856748,0,0,0,0,0,0,0,0,0,0,-0.00341502726689268,0,0,0,0,0,0,0,0,0,0.0004169933375878,0,0,0,-0.00500309068350967,-0.00520536162981712,0,0,-0.00597491781876398,0,0,0,0,0,0.00633862181722262,0,0,0,0,0.014011148695137,0,0,0,0,0,-0.000394552258007134,0.0152916807849676,0.00139280296599378,0.00616697206158936,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00545679858814046,0,0,0,-0.00205422618888883,0,0,0,0,0,0,0,-0.0184055487110876,0,0,0,0,0,0,0,0,0,0,-0.000382141611369251,0,0,-0.00519734234215039,0,0,0,-0.000516865027744355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000774885874700064,-0.00420853235644068,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00338321178988099,0,0,-0.00327170022266378,0,0,0,0,0,0,0,0,0.00346097781431362,0,0,0,0,0,-0.00645757666238911,0,0,0,0,0,0,0,0,0,0,-0.00382306309844045,0,0,0,0.012386044458373,0,0.0139122969390034,-0.00260468063530337,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010577699176678,0,0,0,0,0,0,-0.00170927742151256,-0.000897378872529383,0,0,0,0,0,0
