,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X002304.SZ,X000651.SZ,X600104.SH,X600690.SH,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X000661.SZ,X000063.SZ,X002241.SZ,X000625.SZ,X600703.SH,X002371.SZ,X003816.SZ,X000596.SZ,X002129.SZ,X000100.SZ,X300142.SZ,X002049.SZ,X002179.SZ,X000799.SZ,X600741.SH,X000157.SZ,X600460.SH,X601877.SH,X600702.SH,X002007.SZ,X600584.SH,X002414.SZ,X601799.SH,X002236.SZ,X600779.SH,X300003.SZ,X300146.SZ,X002074.SZ,X600183.SH,X000800.SZ,X600089.SH,X000066.SZ,X002508.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0.322024151327014,0,0,0.0208972447781762,0,0,0,0,0,0,0,0,0,0,0,0,0.278460034804454,0,0,0,0.0504696003372662,0,0,-0.0601817208318107,0,0,0,0.162298911910643,0,-0.026841043073089,0,0,0.0928420314925689,0,0,0,0.0307716804809105,0,0.000507056059297814,0,0,0,0,0,0,-0.00632900552611025,0,0
X601799.SH,0,0,0,0,0,0,0,-0.103977377476558,0,-0.154528723104373,-1.73472347597681e-18,0,0,0.0658686948440999,0.0686313015933974,0,0,0,0.393355083563273,0,0,0,0,0,0,0,0.0970792733134024,0,0,0,0,-0.119128317278829,-0.0921421863853206,0,-0.000626739033052177,0,0,0,0,0,0.038346554763573,0,-0.0718703135040387,0,0,0,0,0,-0.0150784779720085,0,0,-0.0874578904067038,0,0,0,0,-0.0377111513085876,0,0
X002236.SZ,0,0,0,0,0,-0.108136047380825,0.217889903494474,0,0,0.0820944151325341,0,0,0,0,-0.000706186745097391,0,0.0331190949599349,0.0423346691040554,0,0.295207393545385,0,-0.105141361475038,0,0.206208349945697,0,0,0,0.0521555544556108,0.143651310225401,0,0,0,0,0,0.0176463081135091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766524531033119,0,0,0,0,0.0423311888072775,0,0
X600779.SH,0,0,0,0,0.583730250738049,0,0,-0.237428878861459,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291291377306875,-0.0684893820136633,0,0,0,0,0,0,0,0.35488804338522,0,0,-0.109435622161002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0818509175570096,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.0023862101917222,0,0,0,0,0,0,0,0.0222559040530841,0,0,0,0,0,0,0,0,-0.0279834404036861,0,0.0692681690802022,0.130957096820588,0,0,0.0291500908984017,0,0,0.00578868773331065,0,-0.0474791171994815,0,0,0,0,0,0.0898353899867886,0,0.0625554658385067,0,0,0,0,0,0.173533017039487,0,0,0.0317760186386258,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0.0610566439599976,0,0,0,0,0,0,0.0828604537393743,0.139787079579616,0,0,0.0120570275244989,0,0,0,0,0,0,0,0,0,0,0.193935446799869,0,0.0327291380161326,0,-0.182125200884588,0.0833740283187483,0,0,0,0,0,0,0,0,0.0780823451406301,0,0,0,0.0478355739328459,0,0,0,0,0.0640862318051307,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0.137534150739525,0,0.167454617908631,0,0,0,0,0,0.167760025911038,0,0,-0.042637762205887,0,0,0.064357466672058,0,0,0,0,0,0,0,0.107145161907869,0,0.218900460104177,0,0,0,0,0,0,0,0,0,-0.0876135258207775,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00901409739666383,0,0,0,-0.0566071221551699,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365003214374376,0.026887737383085,0,0,0,0,-0.0571412690202895,0,0,0,0.0153602854289897,0.0839395546169856,0,0,0,1.73472347597681e-18,0,0.0350071403600246,0,0,0,0.0540261484918409,0,0,0,0,0,0,-0.0985474071641026,0,0,0,0,0.0502638616551117,0,0,0,0,0,-0.0577906625513668,0,0,0,0.0283127537354474,0,0
X000800.SZ,0,0,0,0.0190988153561745,0,0,0.0133240636208228,0,0,0.207061718454493,0,0,0,0.0596154614817261,0,0.00637272736188908,0,0,0,0.045623950870793,0,0,0,0,0,0,0.016520898137692,0,0.0466202608540903,-0.0730485118726858,0,0,0.0112580823701639,0,0,0,0.0523713219156398,0,0,0,0,0,0,0,0,0,0.00529952491113599,0,0,0,0,0.0436981995187186,0,0,0,0,0.0103634679594502,0,0
X600089.SH,0,0,0.290795235925754,0,0,0.0105677780816903,0,0,0,0,0,0,0,0,0,0,0,0,-0.00041596378882368,0,0,0,0,0,0.0721070504846919,0.11169554107992,0,0,0.0780628909128034,-0.0193004046367299,0,0,0,0,0,0,0,-0.0699497157983899,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0603873180985871,0,0,0,0,-0.0234499189211115,0,0
X000066.SZ,0,0,0,0,0,0.210304152311213,0,0,0,0,0,0,0,0.114739025760355,0,0,0,0,0,0,0,0,0,0,0,0,0.077535285412628,0,-0.0665728496541391,0.0787647519322927,0,0,0.227460847630056,0,0.0389721661035851,0,0,0.120212904506184,0,0,0,0,0,0,0.315800340869565,0,0,0,0,0.197743368482721,0,-0.0655969203933254,0,0,0,0,-0.0456731302450139,0,0
X002508.SZ,0,0,0,0,0,0,-0.0243948714966661,0,0,0,0,0.195662275551631,0,0,0,0.0367053413845221,0,0,0,0,0,0,0,0,0,0,-0.0081945681908794,0,0,0.118407602548814,0,0,0,0,0.0567879119889258,0,0.0676591447937223,0,0,0,-0.0464793103407014,0,0,0,0,0,0,0,0,0,0,-0.0067114676581111,0,0,0,0,0.00820672832895434,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265788165773405,0.11914264155936,0,0,0,0.0286359181300394,0,0,0,0.303933563226611,0,0,0.063500187454369,0,0,0,0,0,0,0,0,0,0.0883144692884944,0.0558721227645651,0.0818177674082581,0,0,0,0,0,0,0,0,0.175482332074234,0,0,0,0,-0.0838078936083321,0,0,0,0.00550623212286856,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382034112382528,0,0,0,0,0,0,0,0,0,0,0,-0.127117467424513,0.0733632065559875,0,0,0,0.32468168869473,-0.0246572457687436,0,-0.0336316636597409,0,0,0.169382182493713,0,0,0.00488155988314966,0,0,0,0,0,-0.00890807984063228,0,0,0,0,-0.0104369473954535,-0.0606334313785756,0,0,0,-0.00848148260208073,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.0687079300569406,0,0,0.00193789648581723,0,-0.181820554118603,0,-0.0482642093344656,0.0803472824099843,0,0,0,0,0,0,0.0584288802575167,0.109681055031921,0,0,0,0,0,0,0,0,0,0.241687392906098,0,0,-0.0178700783717388,-0.0393912258425133,0,0,0,0,0,0,0,0,0,0,1.15174317009917,0,0,0,-0.141208910867558,0,0
TED,0,0,0,0,0,0.555914864350682,0,0.036151709673826,0,0,0,0,0,0.0559018830176415,-0.31785803116004,0,0,0,0,0.134989589383033,0,0,0,0,-0.259421268417953,0,0.0796417705704845,0,0,0,0,0,-0.02050587552671,0,0.0979577122647996,0,0,-0.137608995664198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84506369588734,0,0,0,0,0.276404317245852,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.073574101533989,0,0,0.0762939135783242,0.0654478545025711,0,0,0,0.0457111397653369,-0.0410122407030336,0,0.0573092056267504,0,0,0,0,-0.0221894746241779,0,0,0,0.00912332210210873,-0.0742169910865586,-0.0431968337965506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281056515517925,0,0,0,0,0.0222181720284212,0,0
MKreturn,0,0,0.0923635917952325,0,0,0,0,0.00467243704079819,0,0,0,-0.0563357853346247,-0.00698292579126576,0,0,0,0,0,0,0,0,0.0188580367274014,0,0,0,0,-0.00165393740494458,-0.00387288603046612,0,0,0,0,0,0,0.0180110545028,0,0,0,0.0612874694434659,0,-0.0602507579760794,0,0,0,0,-0.0188787260593807,0,0,0,0,0,-0.0264547862751989,0,0,0,0,0.00281120594047478,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00274171438650717,0,0,0,0.00458586947862686,0,0,0,0,0,0,0,0,0,0,-0.00367263868902568,0,0,0,0,0,0.00529102486968499,0,0,0,0,0,0,0,0,0,0,0,0,-0.00387416165575047,0,0,0,0,0,0,0.00359756588834118,-0.00176898512495416,0.019459854718734,0,0,0,0.00492759811671783,0,0
CarbonVol_Shenzhen,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.138158724008645,0,0,0,-0.0976278754713372,0.130287080717164,0,0,0,0,0,0,0,0.181732365035933,0,0,0.0510782263262541,0,0,0,0,0,0,0,0,-0.0941656586707533,0,0,0,0,0,0,0,0,0,0,-0.199872359616738,0,-0.165350006616545,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618239410613235,0,0.00163722414243225,-0.00206396585256717,0,0,0,0.000451844876779713,0,0,0,0.000262519131562039,0,0,0,-0.00552962127158892,0,0,0.000750670427543449,0,0,0,0,0,0,-0.000405069526879685,0,0,0,0,0.00301933656021963,0,0,0,0,0.00458665706759196,0,0,0,0,0.00858710352103716,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0315468605971033,0,0,0,0,0,0,0,0,0,0,0,0.0379782886343161,0.020385047715881,0,0,0,0,0,0,0,0,0,0.0155763216912903,0,0,0,0,0,0,0,0.0123369194363697,0,0,0,0,-0.0337814798740756,0,0,0,0,0,0,0,0,0.0675440988444096,0,0,0,0,0,0
