,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002292.SZ,X600066.SH,X600741.SH,X600031.SH,X002236.SZ,X600118.SH,X002049.SZ,X002475.SZ,X002506.SZ,X002241.SZ,X000559.SZ,X000157.SZ,X600372.SH,X000338.SZ,X000568.SZ,X600177.SH,X300003.SZ,X600089.SH,X002294.SZ,X002085.SZ,X002074.SZ,X300124.SZ,X600867.SH,X600582.SH,X002180.SZ,X002465.SZ,X002007.SZ,X601877.SH,X600498.SH,X000869.SZ,X002456.SZ,X002512.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600867.SH,0,0,0.05607330746439,0,0,0,0,0,0,0,0,0.0407493516482495,0,0,0,0,0,0,0,0,0,0,0.0808648020540209,-3.46944695195361e-18,0,0,0,0,0.305015407185952,0,0,0,0,0,0.0303469141173526,0,0,0,0,0,0,0.0900076780555787,0,0.0658315699974399,0,0,0,0,-0.0372107173922078,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.134054756248156,0.0111099305783851,0,0,0.151084672295334,0,0,0,0.117986547132707,0.204283405524236,0,0,0,0,0,0,0,0.243416618546979,0,0,0,0.0087910900307393,0,0,0,0,0,0,0.175538359202465,0,0,0,0,0,0,0,0.0509579704752035,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352172749371702,0.0856147197738886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295987710899772,0.0543801039288469,0,0,0,0,-0.191370893869015,0,0,0,0,0,-0.0139781929744671,0.307517011457985,0,0.0576442422431387,-0.0315481515870891,0.0921575220212563,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0955494553227239,0,0,0,0,0.0907971862996826,0,0,0,0,0,0,0,0,0,0,0,0.0618621785322,0,0,0,0,0,0,-4.33680868994202e-19,-0.374433502638021,0.00406540337347686,0,0,-0.0518624543483214,0,0,0.0443103366596051,0,0,0.234007455724628,0,0,0,-0.200468462036614,-0.0199606118575886,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107525002180278,0,0,0,0,0,0.0270063837097229,0,0.275776633787016,0,0.108565508017524,0,0,0,0.268679943634766,0,0,0,0.0334045918483448,0,0,0.00855929433788085,0,0,0,0,0,-0.0433555672530554,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933346453626609,0,0,0,0.0418335616526983,0.0979970090568919,0,0,0.0661444139483149,0,0.287294097794115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435016270597411,0,0,0,0,0.182491586748797,0.122104140059192,0,0,0,-0.0371196627799461,0,0,0,0,0,0,0
X600498.SH,0,0,0.398852616438089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190130017656153,0,0.259047313765624,0,0,0,0,0,0,0,0,0,0,0,0.142559981185421,0,0,0,0,0.0928692377890683,0,0,0,0,0,0,0.0501301419675193,-0.0429634758687482,0,0.250846674749717,0,0,0,0
X000869.SZ,0,0,0.0635407784657342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186547171142517,0.166989556387466,0,0,0,0,0.0346937086120339,0,0,0,0,0,0,0,0,0,0,0,0.040600283928303,0,0,0,0,0.0491158310731212,0,0.0267414422798665,0.0242185028792122,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112037602674001,0,0,0,0,0,0,0,0.14160371216839,0,0.0271642814436849,0,0,0,0,0,0,0,0,0,0.0144242175830184,0,0,0,0,0,0,0.0201345314622176,0.150645440956018,0,0,0,0.280028422575902,0,0,-0.0669260559059475,0,0,0,0,0,0
X002512.SZ,0,0,0,0,0,0,0,0,0.22692684959472,0,-0.0432624782913076,0,0,0,0,0,0,0,0,0,0.0786249420002979,0,0.339039831516225,0,0,0,0,0,0,0,0,0,0.0616315954403348,0.0593777418351145,0,0,0.0826918488752062,0,-0.145926991167985,0,-0.0450164366617111,0,0,0,0,0,0,0.0538272150748217,-0.0464890224761661,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939251482907039,0,0,0,0,0,0,0,0.306602053180696,0,0.0276491182654453,0,0,0.14421882219609,0,0,0,0,0,0,0,0,0,0.152833976079061,0,0,0.370842504567142,0,0,0,0,0,0,0,0.0382087884165246,0.00652050755026789,0,0.130257575219378,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0547482887301702,0,0,-0.150304229326062,0,0,0,0.0605721030660349,0,0,0.0512103481543067,0,-0.0799104755489738,0,0,0,-0.163725364116449,0,0,0.306347995574203,0,0,0,0,0,0,0,-0.025127198152423,0,0.0182164260173177,0,0,0,0,0,0,0,-0.0308699175848482,-0.0136008873167361,0,0,0,0,0,0
Slope,0,-0.0958881442717837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348346141093612,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.638320849505273,0,0,-0.382263504292894,0,0,0,0.067175904498075,0,0,0,0,0,0.060499582058755,0,0,0,0,0.592914732202858,0,0,0,0,0.781417657230735,0
TED,0,0,0,-0.121030519471947,0,0,0,0,0,0,0,0,0,-0.758310724136835,0,0,0,0,0,0,0,0.186672372038491,0.145013618331635,2.77555756156289e-17,0,0.936913394777708,0,0,0,0.520059680851151,0,0,0,0,0,0,-0.651855002618649,-0.852873167762946,0,0,0.0995410887595397,0,0,0,0,0,0,0.252087471422786,0,-0.258184374065141,0,0,0,2.19851531579249,0
RealEstate_excess,0,0,0,0,0.0716038988204753,0,0,0,0,0,0,0,0,0,0,0,0,-0.0670737629528221,0,0,0,-0.0807267734590219,0,-0.040360233732171,0,0,0,0,0,0,0,0,0,0,-0.0725655646748776,0,0,0,-0.133254293400216,0.09673745796673,0,0,0,0,0,0,0,-0.0827859102903643,0,0,0.326043203063201,0,0,0,0
MKreturn,0,0,-0.0878197874895541,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.223961660159513,0.0151056138084897,0,0,0,0,0,0,0,0.0728190512849217,0,0.075542397491404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686919863861147,0.030062319161699,-0.0627643005895068,0,0,0,-0.115931916697578,0,0,0,0.0443000730416402,0,0.828647167423053,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.00191509052710695,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00243693422454467,0,0,-0.000992506628451605,0,0,0,0,0,0,0,0,0.00288865054962879,0,0,0,0.00428693358288382,0,0,-0.00345429553913837,0.00211814382136275,0,0.00752596484036641,-0.00384041158040284,0,0,0,0,0.174754186312567,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735773801621376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247310544369037,0,0,0,0,0,0,0,-0.00511124138475518,0,-0.0154136069625374,0,0,0,0.0103412147414317,-0.0301992635239118,0.00330130526063129,0,0,0,0.124765404758,0
CarbonVol_Guangdong,0,0,0,0.0439436885932411,0,0,0,0,0,0,0,0,0,-0.0318189852930284,0,0,0,0,0,0,0,0.00374047883578762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456612770134268,0,0,0,0,0,-0.027601860673693,0,0,0.0227288431270011,0,0.0868991715960002,0.0520285204470901,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000761695655998856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622053678820158,0,0,0,0,-0.00526742461393312,0.00646799097579473,0,0,0,0.000917636129832483,0,0,0,-0.00473039540311144,0.00739553527420577,-0.00971724823519435,0,0,0,0,0,0
