,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X600104.SH,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000661.SZ,X000063.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X600703.SH,X000625.SZ,X002241.SZ,X300014.SZ,X000596.SZ,X000100.SZ,X600741.SH,X002371.SZ,X000157.SZ,X002007.SZ,X002129.SZ,X002179.SZ,X600584.SH,X601877.SH,X600183.SH,X002049.SZ,X002236.SZ,X002414.SZ,X300142.SZ,X000800.SZ,X601799.SH,X300003.SZ,X000066.SZ,X300136.SZ,X002185.SZ,X002008.SZ,X000977.SZ,X002456.SZ,X300146.SZ,X600118.SH,X600066.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0,0,0,0,0,0.299100989470457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481220212616964,0.150194836492377,0,0.309274006563302,0.0659653464250537,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0830841796147515,0,0,0.0903496087779917,0,0,0.0636507195197848,-0.0304263935790623,0,0,0,0.0294681560116201,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,-0.0629666525219891,0,0,0.0147581105335321,0,0,0,0,0,-0.0484466295574734,0,0,0,0,0,0,0,0.075434579256955,0,0.0953267747426255,0.421707020299344,0,0,0,0,0,0,0,0.00600267508944174,0,0,0,0,0,0.0162385241843888,0,0.0500227938875615,0,0,0,0,0,0.0309089022077702,0,0,0,-0.00281525108981464,0,0
X002049.SZ,0,0,0,0,0,0,0.264237660560422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353673545737457,-0.160462039458132,0,-0.0629514932139213,-0.196497599575858,0.227710646336877,0.131781352744499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175651424143858,0,0.502032172501266,0,-0.237802458510304,0,0,0,0,0.111136377332929,0.0778153376053968,0,0,0,0.0820190609855107,0,0
X002236.SZ,0,0,0,0,0,0.259992753318107,0,0,0,0,0,0,0,0,0,0.0749450510423398,0,0,0,-0.21376544967101,0.0491746345075354,0,0,0.16298377146926,-0.137418826747529,0,0,0.0422125770854416,0,0.0569731938642629,0,0,0,0,0,0.189857795512922,0.0444961455065016,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0675201202721879,-0.04656857966834,0,0,0,-0.036122685880881,0,0
X002414.SZ,0,0.235408336926364,0,0,0,0,0.0353907083913767,0.141632110739117,0,0,0,0,0,0,0,0,0,0,-0.0581555473345038,0,0,0,0,0.116705828752763,0,0,0,-0.038263171799338,0,0,0,0,0,0.0486536437737688,0.461506149648081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101019642289573,-0.160317515828645,0,0,0,0.0092890441329998,0,0
X300142.SZ,0,0,0,0,0.486062437680466,-0.298023940780495,0,0,0,0,0,0,0,0.124527553636624,0,0,0,0,0,0.354499301394219,0,0,0,0,0,-0.28052716734558,0,0.659656042675939,0,0,0.109664152374652,0,0,0,0,0,0,0,0.43718336461002,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662433316722967,0,0,0,0,-0.195577826982551,0,0
X000800.SZ,0,-0.0352189129188274,-0.00283353529416775,0,-8.67361737988404e-19,0,0,0.43256359450508,0,0,0,0,0,0,0,0.0267121395561921,0,0,0,0.216211662676689,0.00483568852380882,0.0714905913231589,0,0,0,0,-0.151395435078049,0,0.316356111630782,-0.0240779594662322,0,0,0,0,0,0,-0.15379535732232,0,0,0,0,0,0,0,0,0,0,0,0.044600879674802,0,0,-0.0621224863240755,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.118156344468521,0,0,0.249627400462918,0,0,0,0,0,0,0.178427605968105,0.0573444244977286,0,0,0,0.0415525169448904,0,0,0,0,0,0.133201095218502,0,0,0,0,0,0,0,0.00482676005670168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009924199560302,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248613561613349,0,0,0,0,0.011441366014629,0,0,0,0,0.178894899407563,0,0,0,0.168351889502452,0,0,0,0,-0.0634807935440182,0,0,0.0781027758619769,0.0476769113764409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111709074282463,0.135788781415167,0,0,0,0.101707547707339,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854618774232566,0,0,0,0,0,0.0418207372503665,-0.0488148473957961,0,0.0121916338984986,0,0,0,0.23794859398542,0.134948170438692,3.46944695195361e-18,0.122166739264594,0,0,0,0,0,0,0.0463754263270205,0,0,-0.00893808503720051,-0.120446879913208,0,0,0,0,0.310183560852619,0,0.0472118082448767,0,0.0301555379477687,0,0,0.0242051774817146,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.09429210589976,-0.210891592120372,0,0,-0.416649512632834,-0.23043833478099,0.497484689842972,0,0,0,0,0,0,0,0,0,-0.0345288025081127,0,0,0,-0.0786192697132053,0,0,0.308406837970578,0,0,0,0,0,0,0,0,0,0,-0.253283511440941,0,0,0,0,0,0,0,0,0,0,0,-0.020886966822801,-0.000399246664301658,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,-0.0648739481201881,0,0,0,0,0,0,0,0.208067387662495,0,0,0,0.0145593515842404,0.0337655448066814,0,0,0,0,0,0,0,0,0,0,0.125853385739794,0,0.0287244643968292,0.206327857388135,0,0,0,0,0,0,0,0,0,0.0868979106266329,0.147408497639523,0,0,0,0,0,0,-0.00317585032588737,-0.0270809679256934,0,0,0,-0.00764452048664474,0,0
X002008.SZ,0,0,0,0,0,0.202764579550346,0,0.00338349224327682,0,0,0,0,0,0,0,0,0,0.0250080879896086,0,0,0.124454884095754,0,-0.126016812593181,0,0.197718977005587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947406223679274,0,0,0,0,0,0.180284062950571,0,0,-0.0477797123970872,0,0,0,0,-0.0283704724018755,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.107799623859196,0,0,0,0,0,0.0662883275573163,-0.270157068383339,0,0,0,0,0,0.125150821749476,0,0,0,0,0,0.223050177834162,0,0,0,0,0.106377856946475,0.113835179548568,0,0,0.0248105078620774,0,0,0,0.175176460080141,0,0.0922736059731363,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0136739504994297,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0718899677317077,0,0.136434594776595,0.0681073051195052,0,0,0,0,0,-8.67361737988404e-19,0,0.31180475585172,0.124812621814096,0,0,0,0.162066817083097,0,0,0,0,0,0,0,0,0,0,0,0.210161212842376,0,0,0,-0.0123262388865322,-0.0536664306386584,0,0,0,-0.0131418543002358,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.107907070342078,0,0,0,0,0,0,0,0,0,0,0,0.0568285355567583,0.0458239203718537,0,0,0,0,0,0.409932024980748,0,0.162579102567159,0,0,0,0,0,0,0,0,0.0759564544429159,0,0.0871960305925498,0,0,0,0,0,0,0,0,0,0,-0.0247269412567505,0,0,0,0,8.67361737988404e-19,0,0
X600118.SH,0,0,0,0,0.0224522742192604,0,-0.0576149868975898,0,0,0,-0.015709975996505,0,0,0,0.246756386375044,0.080530189196501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503988975635733,0,0,0,0,0,0,0,0,-0.156886920201852,0,0,-0.157840625402661,0,0,0,0.285399801087519,0,0,0.1677066994003,0,0,0.0278822033979135,-8.67361737988404e-19,0,0,0,0.025594181038418,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.00352626740235374,0,0,0,0,0,0,0,0,0,0.0748334200740026,-0.225509854530658,0.029081841672026,0,0.154905777101522,0,0.070599416704051,0,0,0,0,0,-0.0665740881575552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220530958704187,-0.141084261223466,0,0,0,0.106520292189376,0,0
X002508.SZ,0,0,0,0,0,0.125653997902673,0,0,0,0.0261954102991048,0,0,0.261930573253395,0,0,0,0,0,0,-0.0310273971225019,0,-0.0587331852186737,0,0,0.404494635584943,0,0,0,0.102231066516126,0,0,0,0,0.151702270360844,0,0,0,0,0,0,0,0,0,-0.0695222695122167,0,0,0,0,0,0,0,-0.0784978067368836,-0.0367695604787038,0,0,0,-0.0277740441169456,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135128831261545,-0.00655490289403038,-0.0273049689143658,0,0,0.0241791664540841,0,0,0,0,0.107729927635797,0,-0.111540318422884,0,0,0,0,0.104125072271102,0,0,-0.0215252163538838,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414187871292448,-0.0261809871862099,0,0,0,-0.0221052692550747,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.119788557965801,0,0,0,0,0,0,0,0,0,0,0,-0.311113263246402,-0.0949321912603612,0,0,0,-0.0920679125105163,0,0,0,-0.236672378994296,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878346161882071,0,0.131790224918595,-0.132673531795716,0,0,0.771181039500849,0,0,0,-0.216359140088797,0,0
TED,0,0,0,0,0,0,0,-0.190312695186548,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0477486444982352,0,0.0867537437190637,0,0,0,0,0,0,0,0,0.245547984431817,-0.294959669677245,0,0,0,0,0,0.307173834690954,0,0,0,0,0,0,0,0,0,0,-1.08973034473693,0.753384099481678,0,0,0,0,0.197135531410457,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0561361607571171,0,-0.0256120110903406,0,0,0.0239288232731326,0,-0.0276511379794903,0,0,0,0,0.0456324884594159,0,0,0,0,0,0,-0.139457068988579,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.160201133950932,-0.0257271506543124,0,0,0,-0.0436123767826848,0,0,0,-0.0187463619073701,0,0,0,0,0,-0.00487187439337726,0.0332895778025962,0,0,0,0.00675418516189541,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0655325085229413,0,0,0,0,0.0463429614200084,-0.0056537817108567,0,0,0,-0.0222911907076493,0,0,-0.0363765879489768,0,0,0,0,0.0201319201252719,0,0,0,-0.0505540757236506,0,0,0,0,-0.036224196919531,0.0489061181049159,-0.0217667683873622,0,0,0,0,-0.0394853188863601,0.0426297157459371,0,0.0841853281407336,0,0,0.186911566560102,0,0.0109327498961,0,0,0,0,0.0112352245875231,0,0
MKvol,0,0,0,0,0,0.00195688177800577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003047536429652,0,0,-0.002070008612154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199198672037654,0,0,0,0,0,0,0,0,0,0.00995571121822512,-0.000972565858481197,0,0,0,-0.00354276391039118,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183161119935649,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00455177500735969,0,0,-1.0842021724855e-19,0.010388980564258,0,0,0,0,0,-0.00475121763327838,0,0,-0.00442671566268621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030213967235982,0,0,0,0,0,0,0,0,0.00260816776250444,0,0,0,0,-0.0045754980910353,0,0,0,0,0.00214258168891109,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00032128146969553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000366137306593023,0,0,0,0,0,0,0.000103253319839267,-0.00268484578506193,0,0,0,0,0,0,0,0,0,0,0,0,0.00156741230587237,-0.00290665312036266,0,0,0,0.00151197266652408,0,0
