,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600271.SH,X600703.SH,X600690.SH,X600741.SH,X002292.SZ,X002241.SZ,X600066.SH,X000100.SZ,X600031.SH,X600177.SH,X600118.SH,X002236.SZ,X002506.SZ,X000559.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000568.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X002074.SZ,X300124.SZ,X600867.SH,X002294.SZ,X600089.SH,X002426.SZ,X002007.SZ,X002456.SZ,X002465.SZ,X600498.SH,X000869.SZ,X002180.SZ,X601877.SH,X002508.SZ,X002049.SZ,X002008.SZ,X000977.SZ,X000050.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00953513335688035,0.172225349199648,0,0,0.0573078129794492,0.0964306832675433,0.0373065349111037,0,0,0,0,0,0,0,0.274799463356742,0,0,0,0,0,0.0592573167588737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169399599575692,0,0,0.46048906758585,0,0,0,0,0.213398386810011,0,0,0,0,0,0,0.0422536472349415,0,0,0,0,0,0,0,0.0612234064298002,0,0,0.136064332251384,0,0,0.0990425687125898,0.0229872231613786,0.0122874357913343,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.132336882819934,0,0,0,0,0,0,0.421264344831553,0,0,0,0,0,0,0.307874902182711,0,0,-3.46944695195361e-18,0,0,0,0,-0.419885721083842,-0.237659503975516,0,0,0,0,0,0,0.14120732538311,0,0,0,0,0,0,0,0,0,0,0,0,0.0452656727563025,-0.070904284499869,0,0.109073902364251,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.308189346040964,0,0,0,0,0,0,0.00334455206484324,0,0,0,0,0,0,0.081890258711354,0.0735692894782765,0,0,0,0,0,8.67361737988404e-19,0,0,0.15962593379897,0,0,0,0,0,-0.0255541919190818,0,0,0,0,0,0,0,0,0.243723227703182,0,0,0,0,0.00819471769462516,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.233303208613807,0,0,0,0.128957262452982,0,0,0,0,0,0,0,0,0.0429673134932555,0,0.0926175388382591,0,0,0,0,0.0345475816427104,0,0,0,0.0974407899378372,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.0687254705180259,0.168191538464437,0,0,0,0,0,0,0,0,0,0.0495122286462828,0,0.0704528458680036,0.00734486886032946,0,0,0,0,0,0,0,0.131655028038751,0,0,0,0,0,0,0,0,-0.0668555213585831,0,0,0,0,0,0.0493961261838653,0,0,0,0,0,0.100497693236555,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117940354364924,0,0,0,0,0,0.128349430746016,0,0.0682644653573909,0,0,0,0,0,0,0,0,0,0,0,0,2.92628260928351e-06,0,0.207299949839091,0,0.101054933335143,0.160006392363707,0,0,0,0,0,0.210105345858565,0.0171414757007385,0,0,0,-0.00618530961753402,0,0,0,0,0,0
X002508.SZ,-4.33680868994202e-19,0,0,0,0,0,0,-0.0715690510337943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369099417917221,0,0.0517251323978675,0,0,0,0,8.67361737988404e-19,0.0767563242928304,0,0,0,0,0,0.0899360595911401,0,0,0,0,0,-0.0556826566206708,0.0091204541911199,0,0.0693071594265658,0.273829591847941,0,0,0,-0.0188651128525501,0,0.135991403815894,-0.0380279354768264,-0.20186681472521,0,0,0,0
X002049.SZ,0,0,0,0,0,0.777825865779434,0,0.299793523432249,0.39853589853793,0,0,0,0,0,-0.0970465951396625,-0.243981370995779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.522420381230642,0,0,0,0,0,0.241462682151008,-0.0253975341424023,-0.164482495513414,0,0,0,0,0,0,0,-0.431664789607981,0.068622848677758,0.354863858074296,0,0,-0.15311637514702,0,-0.458738156421752,0,0,0.941543656696532,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.022325206530988,0,0,3.46944695195361e-18,0,0.0270505742952912,0,0,0,0.113587920186238,0.0357116195578105,0.201421293988263,0,0.103645690796865,0,0,0,0,0,0,0,0,0,0,0,0,0.183643516844554,0,0,0,0,0.114197422685216,0,0,0,0.0223416227630026,0.178207929348127,0,0,0,0.175492428094429,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112398308441637,0,0,0,0,0.154823270117374,0,0,0.189435610202722,0.108589122157312,0,0,0,0,0,0,0.080394102547528,0,0,0,0,0,0,0,0.0116413260890374,0,0,0,0,0.0787337253739154,0,-0.00311394483378648,0.0459841418212628,0,0.118100302868632,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122939115584015,0.0537173223514676,0,0,0,0,0,0,0.0157871662308338,0.018528965855686,0,0.240518706093075,0,0,0,0,0,0,0.250837985544092,0,0,0,0,0,0.0526583580239251,0.027401485438156,0,0,0,0.0675559493561901,0,0,0.077079202478306,0,0,0,0,0.0407032588080184,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,-0.0555960761666587,-0.0654705423515698,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0401666561048122,0,0.0175638430781339,0,0,-6.93889390390723e-18,0.328200604867475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104922587190535,0,0.153955852343851,0,0,0,0,0,-0.065132142228744,0,0,0.140011855711988,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133959396253907,0,0,0,0,0,0,0,0,0,0.0976699726536291,0,0,-0.11177555320733,0,0.284668316879285,0,-0.0606678424691885,0,0,0,0,0,0.0201577767452891,0,0,0.0289053304697025,0,-0.122567301436962,0,0,0,0,0,0,0.0570257539519036,0,0.0158765409869295,-0.123611825283209,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.191899887908916,0,0,0,0,0,0,0,0,0,-0.710858127950867,0,0,0,0,0,0,0,0.49660185284118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00936125412695387,0,0,-0.146854058023901,-0.117204139940735,0,0,0,0,0,0,0,0,0.389396385260165,0,0,0,0,2.02183770097574,0
TED,0,0,0,0,0,0,0,0,0,0,-0.123730861750009,0,0,0,0,-0.364171379444091,0,0,0,-0.440889084845887,0,0,0,0,0,0.412498393224236,0,0,0,0.421693604023235,2.77555756156289e-17,0,0,0,0,0,0,-0.0783168688165702,0,0,0,0,0,0,0.549564994935655,-0.0936328272737594,0,0.0933579753253635,0,0,-0.51869569267981,0.315273185030881,0,0,0,0,-1.37449155307467,0,0
RealEstate_excess,0.314820470396722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513621053884416,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.0256444112887547,0,0,0,0,0,0.112320649694143,0,0,0,0,0,0,0,-0.134284300172753,-0.282275661999251,0,0,0,0.0973833714321687,-0.0695412130533905,0,0,0.475104795132183,0,0,0,0
MKreturn,0,0,-0.0326160560282077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.334379571479922,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453839042842855,0,0,0,0,0,0.10179176824874,-0.17024571034709,0,0.0681927402733487,0.155023282733245,0,0,0.0392646308199073,0,0,0,0,0,0,0,0.018109456407036,0,0.447283799305232,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.0124137019223596,0,0,0,0,0,0,-0.019554225566438,0,0.00922084270859229,0,0,0,0,0.00710933916435488,0,0,-0.00401504285733065,0,0,0,0,0,0,0,0,0,0,0.0115902935006745,0,0,0.00433957307062385,0,0,0,0,-0.0104684707761386,-0.00815663491901606,0,0,0,0,0,-0.000274085739857922,0.028343549426832,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00684887417657978,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.0168075524119964,0,0,0,0,0,-0.0157129040984406,0,0,0,0,0,-0.0266524411577833,-0.0124724328774904,0,0,0,0,0,0,-0.0050419752065209,0.0167325008038558,0,0,0,0,0,0.00648981612293581,0,0.00537425721716303,0,0,0,0,0,0,-0.0256926501886147,0,0,0,-9.22257882042445e-05,0,-0.0208628704467279,0.0127540287138737,0,0,0,0,0.0617736191978926,0.0421113283679208,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0268505614489217,0,0,0,0,0.0078080800786625,0,0.00869774354231899,0,0,-0.0343108040003855,0,0,0,0,0,0,0.00015758691148938,0,0,-0.0180958135004214,0,0,0,0.0326511767959493,0,0,0,0,0,0,0.0178658813687818,0,0,0.00300892711510133,0,0,0,0,0,-0.0257855464902133,-0.0133412609914537,0,0,0,0.0074712606334433,0,0.0499339942572819,0,0,0,0,0,0
