,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X002008.SZ,X002508.SZ,X300136.SZ,X002085.SZ,X300003.SZ,X600089.SH,X600522.SH,X600177.SH,X600271.SH,X002294.SZ,X600487.SH,X000157.SZ,X600118.SH,X600699.SH,X600867.SH,X000981.SZ,X600566.SH,X600809.SH,X600372.SH,X002074.SZ,X000559.SZ,X000050.SZ,X002007.SZ,X000066.SZ,X300115.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000559.SZ,0,0,-0.026405510502683,-0.161380780564795,0,0,-0.183666416596471,0,0,0,0,0,0,0,0,0,0,0.0102226633424609,0,0,0,0,0,-0.10210146894483,0,0,0,0.31404698816335,0,-0.0512674151995283,0,0,0,0,0,0,0,0.0328939359196835,0,0,0,0,0,0,0,0.348755701421768,0,0,0,0,0,0.00890631746636166,-0.135591290883306,0.23570910082394,0,0,0,0,0
X000050.SZ,0,0,-0.0263206398976108,0,0,0.385121121300803,0,0,0,0,0,0,0,0,0.172935112159792,0,0,0.065984090783299,0.0897746069148098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293358050468952,0,0,0.295447872100946,0,0,0,-0.18928931707968,0.182670576612474,0,0.174815797169496,0,0,0.140226506205681,0,0,0,0.000529445517720887,0.0201703544072788,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.0928384389088758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226904714039329,0,0,0,0.886775551734684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275698627782737,-0.0377411958755853,-0.420266665047296,0,-0.0388889084812982,0.0669213869415726,0,0,0,-0.592913654560394,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,-0.026830129745879,0,0,0,0,0.030149566833121,0,0,0,-0.0703835097936642,-0.170758916024993,0,0,0,0,0,0,0,0,0,0,0,0.26520191216301,0,-0.156945690662495,0,0,0,0.466924323262629,0,0,0,0,0,0.575938453160448,0,0,0,0.0914086933802483,0,0.279330916390208,-0.0247988868995649,0,0,0,0,0.0585454901738666,0,0
X300115.SZ,0,0,0,0,0,0,0,0,0,0,-0.356418389240156,-8.67361737988404e-19,0,0,0.383705484085142,0,0,0,0,0,0,0,0,-0.0531764794661259,0,0,0,0,0,0.0334600346476144,0,0,0,0,0.295143024768009,0,0,0,0,0,0,0,0,0.210197050604151,-0.0146955591746377,0,0,0,0,0,0,-0.0305575491104389,0.0610594176808658,0,0,0,0,0,0
X002179.SZ,0,0,0,0,4.33680868994202e-19,0,0,0.0202851730301052,0,0,0,0,0,0,0,0,0.161361776098363,0,0,0.033835420914748,0.0250638404181343,0,0,0,0,0.0659036507193425,0,0,0,0,0,0,0,0,0,0.0857912284504994,0,0.131234826380087,0,0,0,-0.0767789809725344,0,0.22748548092547,0,0,0,0,0,0,0,-0.00779251909904726,0.0147280734633425,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163778902930038,0.0293443590739915,-0.0831403263931071,0,0,0,0,0.0518249624291749,0,0,0,-0.148867026681183,0,0,-0.0438674447095482,0,0,0,-0.141511857439116,0,0,0,0.0617430720126913,0,0,0.108321884376052,0,-0.0356913219567338,0,0,0,0.13235909829409,0,0,0,0.0592280962863399,-0.118830685058052,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.627913477514966,0,0,0,1.19944893525316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.24179669792919,-0.259171874210873,0,0,0,0,0,0,0,0,0,0,0,0.241249218614721,0,-0.0762733528198489,0,0,0,0,0,0,0,0,0,2.03121887740572,-2.24580700729766,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,-0.162850918458541,0,0,-0.183590958654514,0,0,0,-0.0835884488332796,0,0,-0.169814166409749,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901638396955297,0,0,0,0.23385229682537,0.215159871723961,0,0,0,0,0,0.266960308941434,0,0,0,0,0.25116912876614,0,0
RealEstate_excess,0,0.0163633523409399,0,-0.0384742620265465,0,0.000534468119208023,0,0.0176197488410023,0,0,0,0,0,0,0,0,0,0,-0.155493804915636,-0.170768846005043,0,0,0,0.016164391671963,0,0,0,-0.0996778356535173,0,0,0,0,0,0,0,0,0,0,0,0,0.0739377388521609,0,0,0,0.0174400383809644,0,0,0.0409704601331099,0,0,0.299027383823571,-0.0474281627662318,0.0786197908943934,0,0,0,0,0,0
MKreturn,0,-0.00315292852821988,0,0,0,0.0356003426357952,0,0,0,0,0.0821895637590198,0,-0.0401456363583814,0,0,0,0,0,0.0109903503823299,-0.0443080599839163,0.0138371890264194,-0.0542781666433498,0,0,-0.0557208104577077,-0.000552650725396113,0,-2.55988881240195e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333896558439096,0,0,0,0,0,-0.0580339093476339,-0.00368462964363905,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000554437358045354,0,0.00105041784412384,0,0,0,0,0,0,0,-0.000347264738551032,0,0,0,0,0,0.000691361819748177,-0.00428445481396731,0.000412186207113375,0,0,0,0,0,0,0,0,0,-0.00142560567113756,0,0,0,0.00100251496633664,-0.000128324098311836,0,0.0006533788655949,0,0,0,0.00163290516466246,0,0.000989862183067175,0,0.000479569837887744,-0.00288766209289076,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.00189680856249464,0,0,0,0,0,0.00392752056371726,0,0,0,0,0,0,0,0,0,0,0.00361273851570008,0,0,0,0,0,0,0,0,0,0,0,-0.0196587102748478,0,0,0,0,0,-0.0204004473125126,0,0,0,0.070802099260774,0,0,0,-0.0808144074431457,0.140279139504535,-0.0435712966939524,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0157102796854279,0,0,-0.00481059281622725,0,0.0088672678681416,-9.66189865265342e-05,0,-0.00354700950733196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000458650101701388,0,0,-0.016730358649195,0.0267994050096703,0,0,0,0.0672538049375382,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161666118858141,0,0,0,0,-0.00229738158450185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105935074102304,0,0,0,-4.33680868994202e-19,0,0,0,0.00759481444890977,-0.00494332439189406,0,0,0,-0.0695851652651856,0,0
