,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600104.SH,X600276.SH,X300124.SZ,X300014.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002371.SZ,X002129.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X300142.SZ,X601877.SH,X600460.SH,X600741.SH,X002180.SZ,X000733.SZ,X000661.SZ,X000100.SZ,X600522.SH,X002074.SZ,X000157.SZ,X600884.SH,X600702.SH,X002236.SZ,X000799.SZ,X600584.SH,X601799.SH,X600183.SH,X002414.SZ,X000800.SZ,X600563.SH,X600372.SH,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300142.SZ,0,0,0,0,0.244985153453551,0,0,0,-0.192331972940314,0,0,0,0,0,-0.241638130264439,0.0140401997238245,0,0,0,0.0575805721061823,-0.0978563041547152,0,0,0,0,0,0,0,0,0,0,0,0.356886343161501,0,0,0,0,0,-0.265415688341593,0,0,0.150122516234244,0,0,0,0,0,0.213674467142571,0,0.0834821504423422,-0.686856314547884,-0.0666364739590573,0.00170731586544826,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0193269875380951,0,0,0,0.019083746650084,0,0.118761506101473,0,0.0394712237464411,0,0.00725955240873282,0,0,0,0,0,0,0,0,0,0,0.130934023430298,0,0.026061920107979,0,0,0.0822988078603337,0,0,0,0,0,0,0,0,0.204345976955263,0,0,0,0.0337160042220728,-0.0112070044827702,0,0,0,0,0,0
X600460.SH,0,-0.316221706408227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449490526979878,0,0.284078546701458,0,0,0,0.0436768428851607,0,0.116547121859396,0,0.1067892800717,-0.0913064136779224,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.125891052470111,0,0,0.121985275726409,0,0,0,0,0.0465775761439675,0,0,0,0.0723316013961443,-0.0580450552095891,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0979680841925589,0,0,0,0,0.0578910674325198,0,0,0,0,0,0,0,0.10093530435774,0,0,0.217788707471652,0,0,-0.0759028254767951,0,0,0,0.0174811562604671,0,0.0667438548394019,-1.73472347597681e-18,0,0,0.0227407848704168,0,0,0,0,0,0.0500465832689379,0,0.188749650761411,0,0.0502121926030054,0,0.0267230773804088,0,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0154505747375143,-0.085728390557118,0,0,0,0,0,0,0,-0.0761967046435073,0.403626887681172,0,0,0,0.279509817549363,0,0,0,-0.0789419442841066,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.138159248522227,0,-0.175186075254698,0,0.173752828879713,0,0.421330611505238,-0.0937382314415868,0,0,0.0333046702741988,-0.0644164160936254,0,0,0,0,0,0
X000733.SZ,0,0,0,-0.127080959931806,-0.055393374286762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165521066243545,0.139096780550082,0,0,0,0,0,0.101460004070191,0,0.104408331871819,0,0,0,0,0,0,0,0,0.0525928583576171,0,0,0,0,0,0,0.0256495122804242,0,0.204959081170566,0,0.0882181956038375,0,0,0,8.79618693056866e-05,-0.00551000864148861,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0368926823497942,0,0,0,0.142382285793778,0,0,0.294994088607799,0,0.0146778928208723,0,0,0.237236269037971,0,0,0,0.0219363714274599,0.144324080429161,0,0,0,0,0,-0.0959714584033406,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0698017888984512,0,0,0,-0.100331893302232,0.0701083472562396,0.0228706801374993,0.00491222427796777,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402128018076279,0,0.0763807906322981,0,0,0,0.109803275514142,0,0,0,0,0,0,0,0,0,0,0.507122810806174,0.0149313520358283,0,0.186610820456128,0,0.0157491002665646,0,0,0,0.0406307151152291,0,0,0,0,-0.0304866553330364,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.230449911586179,0,0,0,0,0.0838089803267706,0,0,0,0,0,0,0.00192666630050289,0,0,0,0,0,0,0,0,0,0.167586858239637,0.0403040265521091,0.0865377016431885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547181474656481,-4.82244945310036e-05,0.0472241852187393,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.410429899524025,0,0,0,0,0,0.0267263906628873,0,0,0,0.0939187384946257,0,0.0919506146830366,0,0.208604266046676,0,0,0,0,0,0,0,0,-0.0619203934887311,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.145553885704167,0.12490946150182,0,0,0.036769090793584,0,0,0,0,0,0,0
X000157.SZ,0,0,0.00309441018158245,0,0,0,0,0,0,0,0,0,0,0,0,0.305178081476429,0,0,-0.0847299334606585,0,0,0,0,0,0.034519890119218,0,0,0,0,0,0,0,0.00511241476727821,0,0.330228261667147,0.0357752179080955,0,0,0.0223281117624702,0,0,0,0,-0.0228022582041526,0,0.0778614518646157,0,0,0,0,0,-0.0126152242965572,-1.0842021724855e-19,0,0,0,0,0,0
X600884.SH,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.102779199977397,0,0.234453083820143,0,0,6.93889390390723e-18,0,0.195682945225448,0,0,0,0,0.0794555310847784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151762540704472,0,0,0,0.0673187602897466,0,0,0,0,0,0,0,0.104705304326336,0,0,0,0.000997885719753218,0,0,0,0,0,0
X600702.SH,0,0,0.123806969556273,0,0.228104729531629,0,0.132884759482511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137420913062698,0,0,0,0,0,0,0,0,0.0395189856014644,0,0.143836792122698,0,0,-3.46944695195361e-18,0,0,0,0,0.347550227175505,0,-0.0186992540263849,0,0,0,0,0,-3.46944695195361e-18,-0.0287102712244124,0.012576758849485,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.522477365855247,-0.0152341257061507,0,0,0,0,0,0,0,0,0.0239158420759491,0,0.137747636620777,0,0,0,-0.14606658823194,0,0,0,0,0,0,0,0,0,0.0107842915544625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771477813580984,0,0.232051234432406,0.0271588319286683,0,0.0517501778720989,0,0.0151027882673228,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.107209613461977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016964079872368,0,0,0,0.0920925810008052,-0.120197743753134,0,0,0,0,0,0,0.701779369636717,0,0,0,0,0,0,0,0,0,-0.0374780719713915,0,0,-0.00754048881649571,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694954393294806,0,0,0,0,0,0.0550832104258697,0.0607350634438369,0.0788107119494773,0,0,0,0,0,0,0,0,0,0,0.015218867761383,0,0,0,0.161946748955525,0,0,0,0,0,0,0.175404239352766,0.0954591500308663,0,0.0747101406501545,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0.326452827994826,0,0,0,0,0.211449874306561,0,0,0,0,0.0288769976337744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220037895256544,0,0,0.140406902310507,0,0.0624068261575724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282115180371725,0,0,0.134540906705793,0.00305390494647871,0,0,0,0,0,0
X600183.SH,0,0.0344832036309083,0,0,0,0,0.188621936668139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123375091446031,0,0,0,0,0,0,0,0,0,0.0604807368268123,0,0,0,0,0,0,0,0.091825838069641,0,0.112689951349969,0,0.135323557180079,0,0,0,0,0,0.0296769933608495,0,0,0,-0.00254985272696365,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0.0223021674798729,0,0,0,0,0,0,0.0356561617429169,0,0,0,0,0,0,0,0.130614939149879,0,0,0.180547633412645,0,0,0,0,0,0,0,0.0514428173176459,0.296010629032463,0,0,0,0,0,0,0,0,0,0.21905917754341,0,0,0,0,0,0,0.146827692399427,0,-0.0111832328234904,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.0494112465631609,0,0,0,0,0,0,0,0,0.0252722116600642,0,0,0,0,0,0.0622984383879723,0.0799029750242326,0.197941055797445,0,0,0.0522213038681014,0,0,0,0.0127625955356936,0,0,0,0.143175103364495,0,0,0,0.0434354248956973,0,0,0,0.00661049205658426,0,0,0,0,0,0.0258919144705557,0.0202228693188045,0,-0.0226172536064351,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.1161993002178,0,0,0,0,0,0,0,0,0,0,0,0.218037399913582,0,0,0,0,-0.174502093491314,0.148612200459274,0,0.0188930506689023,0,0,-0.0862322263860586,0.282842231233241,0.259709563891622,0,0.151050413538453,0,0,0,0.189048523034068,0.114919339926822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011909000429613,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0658519579073752,0,0,0,0.0677441430966596,0,0,0,0.439878062610924,0,0,0.0661175863035351,0,0,0,0,0,0,0,0,0,0.0597832705569112,0.212890883848259,0.341347311491039,0,0,0,0,0.00770943751308149,0,0.00079474214094819,0.0247523042803277,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0.153482984231116,0,0.172518892471951,0,0,0,0,0,0,0,0,0,0,0,0.0662103413485494,0,0,0,0.0329620657455039,0,-0.0721957689395911,0,0,0.179352128384445,0,0,0,0,0,0,0,0,0.40606731324379,0,0,0,0,0.0404879408655688,0,0,0,0,0,0,0.243304409295228,0,0,0.0836388446435701,-0.00917567824652163,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2572540084453,0,0,0,0,0,0,0,0.0443282747116016,0.029984502391392,0,-0.194230839987864,0,0,0,0,0,0,0,0.0563190595842208,0,0,0,0,0,0,0.0175594015616129,-0.0287762276550783,0,0.0173593712753707,0,0,0,0,0,0.219895610366985,0,-0.0613917651240441,0,-0.0623519113962579,0,0,0,0,0
Slope,0,0,-0.156744659298802,0,0,0,0,0,0,0,0,0,-0.0891287243016776,0,0,0,0,0,0,0,0,-0.012152821669439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1882097219035,0,0,0,0,0.0163597580356796,0.0230639659243676,0,0,0.742305330063773,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0660197133500612,0,-0.155602655140872,0,0,0,0,0,0,-0.0894681514860255,-0.126790296882748,0,0,0,0,0,0,0,0,0.256178049736825,0,0,0,0,0,0,-0.0487306263526721,0,0,0.247774716168499,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0381300443284864,0,0,0,0,0,0,0,0,0,0,-0.0140033876672343,0.131285229794298,0,0,0.104627776883552,0,0,0,0,0,0,0,0,0,0,0,0,-0.213764520039599,0,0,0.130537227931774,0,0,0,0,0,0,-0.108351872218721,0,0.126595732167613,0,0,-0.117397173851323,-0.0272460946732459,0.0461019770210346,0,0.173509494115964,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.108759330275764,-0.0198900665722826,0,0,0,0,-0.212037416457032,0,0,0,0,0,0.0974590874409578,0,0,0,0,-0.0442794127991379,0,0,0,0.168939594364595,0.00336849221569878,0,0,-0.14224195462772,0,0,0,0,0,0,0,0.00353992555176242,0,0,0,0,0.137840716041476,0,0,-0.00761663715831071,0.0450691948827408,0.531892620601464,0,0,0,0,0
MKvol,0,0,0,0,0.00386812445406339,0,0,0.00376755246743672,0,0,0,0,0,0,0,0,-0.00522595138521396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.0043785122427241,0,0,0,0,0,0,0,0.00993263831113379,-0.0111398753942904,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.00426288754573252,0,0,0,0.026465768143911,0,0,0,0,0.02099501705957,0,0,0,0,0,0,0,0,0,-0.002916744477972,0,0,0.00893931221545598,-0.0138881186598395,0,-0.0321579339682411,0,0,0,0,0,0,0,0,-0.00762049754765793,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716012372744266,0.0630032866654195,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.00591469045478184,0,0,0,0,0,0,0,0,-0.00356710674982174,0,0,0,0,0,0,0,0,-0.0224620136878593,0,0,0,0.00385073423091193,0,0.00802362181068796,0,0,0,0,-4.33680868994202e-19,0.031021248760176,0,0,0,0,0,0.00451512480417941,0,0,0,-0.00402754244613321,0,0,0,-0.00401685445420882,0.00236973256088312,0,0,-0.0300043887203646,0.014982247641881,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294590430290065,0,0,0,0,0,0
