,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600066.SH,X600703.SH,X600741.SH,X600271.SH,X002241.SZ,X000100.SZ,X002236.SZ,X600031.SH,X002292.SZ,X600177.SH,X600118.SH,X002475.SZ,X000568.SZ,X000559.SZ,X002506.SZ,X600372.SH,X000157.SZ,X000338.SZ,X300003.SZ,X002074.SZ,X002456.SZ,X002085.SZ,X002007.SZ,X600867.SH,X002426.SZ,X300124.SZ,X600089.SH,X002294.SZ,X000869.SZ,X000050.SZ,X000981.SZ,X002508.SZ,X002180.SZ,X601877.SH,X002465.SZ,X600498.SH,X002179.SZ,X002008.SZ,X000547.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127783784690536,0,0,0.000410477741261692,0,0,0,0,0,0,0.0824701956700446,0,0,0.0794146613746553,0,0,0.224844134939638,0,0.0404473019300385,0,0,0,0.134108244776632,0,0,0.0438189068805405,0,0,0,0,0,0,0,0,0.11751679298774,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144655508794207,0,0.0240147297015851,0,0,-0.17969864990635,0,0.25959200653414,0,0,0,0,-0.0175537548987614,0,0,0,0,0,0,0,0,0,0.0813852482340368,0.185978636070288,0,4.33680868994202e-19,0,0.109936166504097,0,0,0.203724153029719,0,0.0594488736465816,0,0,0.0532253394536397,0,0,0,0,0,0
X000547.SZ,-0.0156247347242177,0,0,0,-0.0887985994441639,0,0,0,0,0,0,0,0,0,0,0.107802699929596,0,0,0,0.0703268508749273,0,0.227014828758668,0,0.284152596536275,0,0,0.228915627303473,0,0,0,0,0.0197002330636284,0,0,0,0,0,0,0,0,0,0,0,0,0.0817218380774425,0.0254814357816167,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,-0.0316615896588327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.118370961037218,0.0938819649607521,-0.0256397302168803,0,0,0.0812077342863694,0,0,0,0,0.00306248755604895,0.0385677659666474,0,0,0,0,0,0,0,0,0,0.0544718285681147,-0.183429976184509,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222629072399972,0,0,0,0,-0.269449690287213,0,0.00768308351041204,0,0,0,-0.429877127610206,0,0,0,0,-0.777253059630269,0,0,-0.442382252710308,0,0,0.148791066609356,0,-0.0140136040437997,0,0,0,1.14372634984086,0,0,0,0,0.669228732278622,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151499952089273,-0.274004809406264,0,0.149099715489077,0,0,0,0,0,0,0,0,0.131213083543934,0,0,0.241188645547836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20245652721784,0,-0.00456257737706459,0,0,-0.475825744734993,0.602962011570532,0,0,0,0,0,0,0
RealEstate_excess,0.237721564276187,0,0,0,0,0,0,0,0,0,-0.0186553011157181,0,0,0,0.156757184656991,0,0,0,0,0,0,-0.0707339862346748,0,-0.00121900458701116,0,0,0,0,0,-0.0318938971042796,0,0,0,0,0,0,0,0,0,-0.188137034969767,-0.0771795419968563,0,0,-0.0472380358520113,0,0.0501824969136523,0,0,-0.00569173565909524,0,0.296286774853355,-0.0660372259757781,-0.0676764341391931,0,0.424909688429306,0,0,0,0
MKreturn,0,0,-0.0302058221360779,0,0,0,0,0,0,0.018553203130233,0,0,0,0,0.158401430748573,0,-0.165917081651039,0,0,0.0566550240850717,0,0,0,0,0,0,0.0185435410303641,0,0,-0.029100029809554,0,0,-0.177146994944361,-0.0997802174181628,0,0.0246745301200096,0,0,0,0,0,0,0,-0.110223323219027,0,0.217212261104725,0,0,0,-0.0496187475949756,0,0,0,0.542691903037203,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00251851066128578,0,0,0,0,-0.00972535195562582,0,0,0,-0.00433027612837308,0,0,0,0,0,0,0.000762252786106753,0,0,0,0,-0.0188135160137533,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.014746811409621,0.0189595379526,0,0,0.0121187054671483,0,0,0.0358973163875038,0.012756789538203,0.0451527593149893,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0717311740157956,0,0,0,0,0,0,0,0,0,0,-0.0638099608172625,0,0,0,0,0,0,0,0,0,0,-0.0144238311972439,0,-0.0210703546458556,0,0,0,0,0,-0.0110109625297598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224313438820754,-0.0933058061971999,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00135555558659911,0,0,0,0,0,-0.00281778324925152,0,0.0105863658170393,0,0,0,0,0,0,0,0,0,0,0,0.00479150255283551,0,0,0,-0.014659132018937,0,0,0,0,0,-0.0032821757459235,0,0,0,0,0,0,0,-0.00225067956598854,0.00201883799409438,0,0,0,0,0,0,0,0,-0.0266530170474036,-0.00696476371516487,-0.0354023744887179,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.0361599233399738,0,0,0,0,0,0,0,0,0,0,-0.00844391739109025,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401581685019162,0,0.00787184468822917,0,0,0,0,0.0271801472207867,0,0,0.00696906223265854,0,0,0,-0.0172980608821539,0,0,0,0.0115265505179317,0,-0.00443327671901645,0,0,-0.0196940197573972,0.0731268427787371,0,0,0,0,0,0
