,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X600690.SH,X002475.SZ,X600031.SH,X002304.SZ,X000725.SZ,X600104.SH,X000661.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X000063.SZ,X000100.SZ,X002241.SZ,X000596.SZ,X600703.SH,X000157.SZ,X300142.SZ,X000625.SZ,X002129.SZ,X002371.SZ,X002007.SZ,X002179.SZ,X600741.SH,X601877.SH,X002236.SZ,X002049.SZ,X000799.SZ,X600584.SH,X601799.SH,X300003.SZ,X002414.SZ,X600779.SH,X600183.SH,X000800.SZ,X300146.SZ,X600089.SH,X002074.SZ,X002008.SZ,X600707.SH,X000977.SZ,X600460.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600779.SH,0,0,0,0,0,0.019467680349957,0,0,0,0,0,0,0,0,-0.0229211232559268,0,0,0,0,0,0,0,0,0.0682284735644208,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.363120497038003,0,0,0,0,0,0,0,0,0,0,0,-0.0786035095678314,0,0,0,0,0,0.0062991084617953,0,0,0,-8.67361737988404e-19,0,0
X600183.SH,0,0,0,0,0,0.0697386630253216,0,0,0.14853670954247,0,0,0,0,0,0.0558048212008063,0.0623985113726359,0,0,0,0,0,0.231361055900585,0.0531451555031816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730622754606864,0,0.219841666713085,0,0,0,0,-0.0528931770668654,0,0.00930450071973019,-0.0960980693370119,0,0.0871941848764993,0,0,0,0,-0.00184717412226563,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0167878405894624,0,0,0,0,0,0,0,0,0,0,0,0,0.0293743458060437,0,0.214463190357356,0,0,0,0,0,0,0.0174879523960607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110208314171905,0,0,0,0,0.0570799896207656,0.030058115660532,0,0,0,-0.00836117053518091,0,0
X300146.SZ,0,0,0.0276338533104419,0,0,0.134661951588914,0,0,0,0.00330972595611998,0,-8.67361737988404e-19,0,0,0,0.038769689456672,0,0,0,0,0,0,0.119608085316712,0,0,0,0,0,0,0.116105950672812,0,0,0,0,0,0,0,0.0224785868700895,0.102361998284806,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255274580704858,0,0,0,0.00979039899994785,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303386793281958,0.208005632716026,0,0,0,0,0,0,0,0.418500379650539,0,0,0.163876428409048,0,0,0,0,0,0.0267548530651058,0,0,-0.0783866675153365,0,0,0,-0.0551555202170673,0,0,0,0,0,0.129734155268387,0,0,0,0,0,0.0325121663030462,-0.0265901451864957,0,0,0,-0.0310122153313095,0,0
X002074.SZ,0,0,0,0,0.243764308322111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298796692260761,0,0,0.000962654422895734,0,0.236979626227947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16029222880194,0,0,0.00224287013305742,0,0,0,0,-0.00521869290120834,0,0
X002008.SZ,0,0,0.187216415835736,0,0,0,0,0,0,0,0,0,0,0,0,0.0758187829568064,0,0,0,0,0.170758861481611,0,0.0820044921796318,0,0.0135089778069089,0.0710144417158378,0,0,0,0,0,0,0.200953723164252,0,0,0,0,0,0,0,0,0,0.0873589123385391,0,0,0,0,0,0,-0.00628019664829072,0,-0.00895105430704475,0,0,0,0,-5.42101086242752e-20,0,0
X600707.SH,0,0,-0.0867762962223856,0,0,-0.0557529761919497,0,0,0,0,0.449265716095874,0,0,-0.22398287039562,0,0,0,0,0,0.933426976936207,0,0,0.264303835855326,0.436769173336438,0,0,0,0,0,-0.112647938555387,0,0,0,0,0,0.0596248379451991,0.203357216213097,0,0,-0.199815617509612,-0.150013251662812,0,-0.448051032247499,0,3.46944695195361e-18,0,0,0,-0.29665443639553,0.157533361446178,-0.110728158812568,0,0.0818063259316244,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014198202297446,0,0,0,0,0,0,0,0,0.107961092987023,0,0,0,0,0,-0.242872870977009,0,0,0.0952794375471009,0,0,0.0105131982494818,-0.199221465537722,0.0802892646064597,0,0,0,0,0,0,0,0,0,0,0.122754858090001,0,0,-0.0364065710913842,0,0,0,0,-0.0664764135445748,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.304786951699979,0,0,0,0,0,0,0.160259421796194,0,0,0,0,0.13019298784078,0,0.0675473914702537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991151418964294,0,0,-0.0334700980939142,0,0,0,0,1.38777878078145e-17,0.109751751673152,-0.0675974859782045,0,0,0,0,-0.0356769361433721,0,0,0,0,0.00814958106725578,0,0
X002294.SZ,0,0,0,0,0,0,0,0.0172828425126855,0,0,0.0789357029974115,0,0,0,0,0,-0.0652256499382387,0,0,0,0,0.111003342885306,0,0,0.132973156474613,0,0,0,0,0.163195224670871,0,0,0,0,0,0,0,0.0171135716839332,0,0,0,0,-0.00371149377544069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238022097698162,0,0
Change_TY3M,0,-0.0221356913191264,0,0,0,0,0,0,-0.0750542335935474,0.0385804179229409,0,0,0,0,0,0,0,0,0,0,-0.235059746268951,0,0,0,0,0,0,0,0,0.0528904310478907,0,0,0,0,0,0,0.151851592235885,-0.134124965785535,0,0,0,-0.238900726932856,0,0,0,0,-0.0856690886123245,-0.108482273646708,-0.00385119465970149,0,0,0,0,0,0,0,-0.0259401874350734,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613895491246693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319280654731002,0,0,0,0.0336936249542974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219502759704917,0,0.99493267665789,0,0,0,-0.253024336456745,0,0
TED,0,0,0,0,0,0,0,0,-0.0291142471020138,0,0,0,0,0,0,-0.157291762805587,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0846650189692786,0,0,0.26830361445545,0,0,0.0623622209864945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.319877402818561,0.809051721681169,0,0,0,0,0.0178165291516108,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174395526178614,0,0.026359016763747,0,0,0,0,0,0,0.0759731303044997,0.0692977425055672,-0.0533290643769977,0,0,0,0.0615987845637402,0,0,0,0,0,0,0,0,0,0,0.0811455185660312,0,0,0.00906522118271759,0,0,0.00777375759060371,0,-0.0147899891210873,0,0,0.012297819751808,0,0,0,0,-0.00185918178217671,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361485670452913,0,0,0,0,0,0.0493409801530517,0,0,0,0,0,0.0237016501028706,0,0,0,0,-0.0543815144229796,0,0,0.0892006594291222,0,0,0,-0.00801154973713344,0,0,0,0,0,0,0.003735600019579,0,0.017940357209268,0,-0.0605094804090477,-0.00781535163455676,-0.00906426780532549,0,0,0,-0.0147302209742839,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00111387976502187,0,0,0,0,0,0,0,0,0,0,0,0.000421790396415719,0,0,0,0,0,0,0,0.0018960046897268,0,0,0,0,0,0,0,0,0,0,0,0,-0.000528727223598397,0,0,-0.00113393298497598,0,0,-3.37423314947096e-05,0,0,0.000817571211019407,0,0,0,-0.00378877048281938,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0468632071163625,0,0,0,0,0,0,0.119961093702075,0,0,0,0,0,0,0,-0.575851391617186,0,0,0,0,0,0,-0.0978566257078293,0,0,0,0,0.581974970628098,-0.134846840160335,-0.0703773158813825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02320047227481,3.28123047932435,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.000459492958403519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000776959322735515,0,0,-0.000716173152786712,0,0,0.00235413217180513,0,0,0,0.000968730462605284,0,0
CarbonVol_Hubei,0,0,-0.00924525427812685,0,0,0,0,0,0.00329621924391585,0,-0.0235201457413207,0,0,0,0,0.0034216200500503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082118245461102,0,0,-0.0280089602100488,0,0.0269184649543473,-0.0110144986104706,0,0,-0.0110476252416379,0,-0.0342358081805015,0.0525756492920831,0,0,0,-0.0658107905715566,0,0
