,X600519.SH,X000858.SZ,X002415.SZ,X600104.SH,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X601877.SH,X000100.SZ,X600271.SH,X002236.SZ,X000661.SZ,X000596.SZ,X600809.SH,X300003.SZ,X002008.SZ,X300124.SZ,X000625.SZ,X600487.SH,X002007.SZ,X002456.SZ,X600867.SH,X600498.SH,X600776.SH,X000157.SZ,X002180.SZ,X300142.SZ,X000050.SZ,X300146.SZ,X002179.SZ,X002241.SZ,X600177.SH,X002371.SZ,X000977.SZ,X600089.SH,X600066.SH,X600522.SH,X600118.SH,X000066.SZ,X002294.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002456.SZ,0,0,0,0,0,0,0,0,0.285211951336303,0,0,0,0,0,0,0.0744408052529002,0,0.210802754459412,0,0,0,0,0,0,0,0.148062124695318,0,0,-0.0670969813986452,0,0,0,-0.0423126031271643,0,0,0,0.0833945957765349,-0.171374886944976,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0680225428401212,0,0.0114651828897036,0.0290433196570804,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0433033479781526,0.0501765168337965,0,0,0,0,0,0,0,-0.0300974084715316,0,0,0.0503211461180077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335470970941918,0,0.0658686522615079,0.539047017352678,0,0,0,0,0,0,0.0577759371434082,0,0,0,0,0.107247366288494,0,0.13124524296259,-0.218236656896292,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.0160706284322151,0,0,0.323278348332319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171971829864925,0,0,0.0554496791240802,0,0,0,0,0,0.0336597848088555,0,0,0,0,0.0197560903501154,0,0,0,0,0,0.119153592136042,0,0.0507181621461145,-0.0288517461086883,-0.0300151737635739,0.00286038054314271,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0,0.148059684537091,0,0,0,0,0,0,0.00288691050961918,0,0,-0.0340593998198194,0,0,0,0,0,-0.515945967212154,0,0,0,-0.0478388506678329,0,0,0,0,0,0,0,0.13453408277876,0,0,1.73472347597681e-18,0,0,0.383639874781276,-0.0835234791575105,0,0,0,0,0,0,0,0,0.000590461757449815,0,0,0,-0.297550050730963,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.13674893119723,0.132207299914951,0,0,0,0,-0.043261129182982,0,0,0,0,-0.0295063620981376,0,0,0.153624158655615,0,0,0,0,0,0.0396206527298457,0,0,0.0469827721465243,0,0,0.0139178934477891,0,0,0,0,0,0,0.124229349589796,0,0,0,0,-0.0380349778585523,0,0,0,0,0.0179857801977924,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0.0133128320352561,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.166131014902162,0.0406482456139521,0,0,0,0,0,0,0,0,0,0,0.0198323231924739,0,0,0,0,0.14406848894176,0.106676198114546,0.0841388825201283,0,0.0889568695770505,0,0.16336699139195,0,0,0,0,0,0.0221004325894389,0,0,0,-0.0317357940285057,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,1.38777878078145e-17,0.0523688029120848,0,0,0,0,0,0,0,0,0,0.0155484447637016,0.155886423841557,0.0627127565585924,0,0,0,0,0,0,0.0613551358625127,0,0.103890614072962,0,0.0504720703638942,0,0.0259679612957767,0,0,0,0,0.00451890708533466,0,0,0,0,0.022839798286763,0,0.0680030941104213,0,-0.100260565870404,0,0,0,0,0.0190316474836145,0,0,0,0,0.00930075453255955,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.311178726372567,0,0.116014858245992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00985044437001598,0,0,0.280818992626683,0,0.14269724555565,0,0,0,0,0,0,0.0494581002843846,0,-0.230733122753659,-0.113284748349496,0,0,0.205956298605666,0,0,0,-0.0384628606178019,0.0373077327611459,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0.0730980664799858,0,0,0,0,0,0.258346459777844,0,0.52543190863145,0,0,0.389879454215625,0,0,0,0.224869028492654,0,0,0.0280357936052239,0,0,0,0,0,0,0,0,0.116649429620595,0,0.0721873759695027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249829207957057,0.0354692953207334,0,0,0,0.203221778656179,0,0
X002179.SZ,0,0,0.304622530574656,0,0,0,0,0.0576206524778924,0.020814546187532,0,0.0197539153604157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0567929168555453,0,0,0,0,0,0.0241213558324049,0,0,0,0.0706203426672031,0,0,0,0,0,0,0.260308844324274,0,0,0,0,0,0.0651755936985746,0,0,0.0517664425004474,0,0,0,0,-0.0439832930795392,0
X002241.SZ,0,0,0.125245638960748,0,0,0,0,0.147004381276058,0,0,0,0,0,0,0,0.0121708987613659,0,0,0,0,0.0680581490759888,0,0,0,0,0,0.198356603487778,0,0,0,0,0,0.0484047645618871,0,0,0,0.0640931936848623,0,0,0,0,0,0.165035181565042,0,0,0,0,0.0458535678403353,0,0,0,-0.0142081169626632,0,0,0,0,0,0,0
X600177.SH,0,0.0780000368526009,0,0,0,0.0415591561364964,0.0182516312674109,0.0974015400047457,0,0,0.0295401732829476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434859526610595,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.149437543490574,0,0,0,0,0,0,0,-0.0120654287955902,-0.016876516911673,0.0154167482790455,0,0,0,0.0283868672125829,0,0
X002371.SZ,0,0,0,-0.0567685831496209,0,0,0,0,0.119205068501902,0,0,0,0,0,0,-0.0366248915498944,0,0,0,0,0.0147805883334956,0,0,0,0,0,0,0.0249590397606564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642119661926432,-0.181406444861474,0,0,0,0.0523314503028481,0,0.242350239651417,0,-0.0215053002407386,0,0,0,0,0,0,0
X000977.SZ,-0.29364239719528,0,0,0.224972232110773,0,0,0,0,0.0945891334926167,0,0.0763160795902949,0,0,0,0,0,0,0.155738471178534,0.666833909520857,0,0,0,0,0,0,0,0.109689469233141,0,0,0.0409724709876233,0,0,0.0155286649733498,0,0,0,0,0,0,0,0,0,0,0,0.110367472335075,0,0,0,0,0.271963761578782,0,0.0140924253737814,-0.00433058005825671,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.015120986090487,0.00268027595147499,0,0,0,0,0,0,0.040782887502207,0,0,0.155365498437959,0,0,0,0,0,0,0.0248812858586677,0.0849891821135874,0,0,0.0246131703274402,0.0229412606221431,0,-8.67361737988404e-19,0,0,0,0,0,0.0532996583332393,0,0,0,0.136798180941955,0,0,0,0.0321141439311696,0,0,0,0,-0.0068326857192374,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,-0.129688476437568,0,0.234456835174579,0,0,0,-0.0484267325712945,0,0.124449242737056,0,0,0,0.0543445049231872,0.124388169986884,0,0,0,0,0,0.0268237865010243,0,0,0,0,0,0,0,0.0247345617875052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594676611744179,0.107477415152183,0,0,0,0,0,0
X600522.SH,0,-0.0309372596744363,0,0,0,0.122389575590342,0,0,0,0,0,0,0,0,0,0,0.154753752317156,0.0461212196274057,0,0,0,0,0,0,0,0,0,0.262997544354585,0,0,0.0614272116657431,0,0.00482593653983705,0,0,0,0,0,0,0,0,0,0.0358988831476884,0,0.0229316271495738,0,0.030886828124852,0.0797573071790221,0,0,0,0,-0.0121377013990252,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121226411274335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460604312460486,0,0,0,0,0.0936780819213788,0.156735322287497,0,0,0,0,0.0680559844026231,0,0.0141255508620467,-0.100714402007698,0,-0.057321158368214,0,0,0,0,0,0
X000066.SZ,0,0,0,0.0329872470069725,0,0,0,0,0.0777129844910831,0,0,0,0,0,0,0,0,0,0.0344440920828311,0,0,0,0,0,0,0,0,0,-0.0283480588039445,0.102309550612693,0,0,-0.0470416529002701,0,0,0,0.0770316036625729,0,0,0.20761451039255,0,0.217260452806436,0.107821581860402,0,0,0,0,0,0,0,0,-0.0369761706741856,0.0344814112218506,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0.106522013642489,0,0.193152123376778,0,0,0,0,0,0,0.0451661938123875,0,0,0.159775782776984,0.0292447725381879,0,0,0,0,0,0.0352108524574457,0,0.0233578324134444,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313682893972571,0,0,0,0,0.0102272120247468,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.160775880050127,0,0,0,0,0,0.131066790608874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244296850146,0.313074284766688,-0.00166796288583308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335226213574991,-0.0579403299941324,0,0,0,0,0,0
Change_TY3M,0,0,-0.000510396869510079,0,0,0,0,0,0,0,0,0,-0.528714102879405,0.0843266782921057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182308271811891,0,0,0,-0.0112045539925602,0,0.266041634411653,0,0,0,0,-0.131826848398931,0,0,-0.0322993562175111,0,0,0,0,0,0,0,0,0.0218715234465258,-0.132600304869063,0,0,0,0,0,0
Slope,0,0,0,0.436516797804438,0,-0.111907448209455,0,0,0,0,0,0,0,0,0,0.172822075101028,0,0,0,0,0,0,0,-0.0801592979326808,0,0,0,0,0,-0.218816823507132,0,0,0.226600968389786,0,0,0.160662734806993,0,0,0,0,0,0,0.656848923173196,0,0,0,0,0,0,0,0.453629813257406,0,0.507602178548265,0,0,0,1.33419715402414,-4.15708708232499,0
TED,0,-0.463667497704631,0,0,0,-0.168373144814869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476658909074691,0,0,0,-0.281180034504386,0,0,0,0,0,0.389529792416961,0,0,0.0136943011684165,0,0,0,0.0980128795892111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404729387511358,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.118142141599044,0,0,-0.0625031998493424,0,0.0230047078566559,0,0,0,0,0,0,0,-0.0566145152487778,0,0.0307142496701477,0,0,0,0,0,0,0,0,0,0,-0.00396777789599425,0,0,0,0.0891162333811583,0.0133129650735721,0,0,0,0,-0.0474408200138347,0,0,0,0,0,0,0.0721077586317493,0,0,0.0204874373312437,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159027696922117,0,0,0,0,-0.0739826166738663,0,0,0,0,0.044906712680703,0,0.0195957370180403,0,0,0.0337835084627929,0.0812679876846928,0,0,-0.171149384996053,0,0.150093508839791,0,-0.0179471895939639,0,0,0,0,0,0,0,-0.0157468353999255,0,0,0,0,0.10013866061628,0,0
MKvol,0,0,0,0,0,-0.00227634267885558,0,-0.00285760039761891,0,0,0,0,0,0,0.0027686379573075,-0.000579993433584194,0,0,0,0,0,0,0,-0.00180063654166644,0,0,0,0,0,-0.0030922577130544,0.000164743153669737,0,-3.3881317890172e-21,0,0,0,-0.000869214121915884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018299259849984,0,0,0,0,0.0254492158417635,0.0875831559332973,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0212246372029788,0,0,0,0,0,-0.0848498639874618,0,0,-0.142365864906699,0,0,0,-0.046056871641023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0724698462614284,0.10498090251553,0.222194938645626,0,0,0,0,0,0,0,0,0,0,0,0.15599220759185,0.0628049286843919,0.126137751503676,0,0,0,0,-0.551570895580549,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012335914394865,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00285251965275818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597122427415318,0,0.0024265428027798,0,0,-0.000668327097942035,0,0,0,0,0,-0.00142413263092494,0,0,0,0,0.00376009418731556,0.00859330292312428,0,0,0,0,0,0,0,0,0,0,0,0,0.00563313049203812,0.00102216232575904,0,0,0,0.0144761630793224,0,0
