,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002129.SZ,X003816.SZ,X002241.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X000596.SZ,X300142.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X600089.SH,X000661.SZ,X000100.SZ,X600741.SH,X002180.SZ,X600522.SH,X002074.SZ,X600884.SH,X000733.SZ,X000157.SZ,X600702.SH,X000799.SZ,X002236.SZ,X600584.SH,X601799.SH,X600563.SH,X002414.SZ,X002008.SZ,X002007.SZ,X600779.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267024028710398,0,0,0,0,0,0.382810466887178,0,0,0.0412663600962569,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0422298859856578,-0.0044403555553595,0,0,0,0,0.077365076622014,0,0,0,0,0,0,0,0,0,0,0,0.00350117718461743,-0.0199747573220538,0,0,-0.00476446283802728,0,0
X600702.SH,0,0,0,0,0,0.22865956822129,0,0,0,0,-0.126860376403696,0,0,0,0.190519865850958,0,0,0,0,0,0,0,0,0,-0.047884061227956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482879383045164,0,0,0,0,0,0,0,0.252021225472278,0,-0.0909123129177564,0.0335318839237745,0.00207907801290878,0,0,0,-0.00805577429090643,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958849068383687,0.163494419768688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535941893935752,0,0,0,0,0,0,0,0,0.0979067824227001,0.267645516703441,0,0.0143080344361876,0,0,0,0,0,0,0
X002236.SZ,0,0.060413224809397,0,0.0257083644535011,0,0,0,0,0,0,0,0,0,0,0,0.255124361802823,0,0,0,0.0917515289983805,0,0,0,0.0230191381254271,0,0.00898171245556994,0,0.138404202832057,0,0.0513546821761445,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0393877276011008,0,0,0.00889900922928802,0,0,0,0,0,0,0.0445560933382608,0,0,0.00857445366848429,0,0,0,0.0211995775747767,0,0
X600584.SH,0,0.0662395986184332,0,0,0,0,0,0.208941671764527,0.0818743663734271,0,0,0,0,0,0.0761426607115278,0,0,0,0,0,0.137264344740071,0,0,0,0,0,0,0,0,0.0602776883524201,0,0,0,0,0.0935281307168031,0,0.113551842718799,0,0,0,0,0,0,0,0.0113931583586708,0,0,0,0,0,0,0,-0.00841148166844571,0,0,0,0,0,0
X601799.SH,0,0,0,0.0444454903880207,0,0,0,0,0,0,0,0,0,0.0543854480166268,0,0,0,0,0,0,0.0191717901504973,0,0,0.0776701236343773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203366573773544,0,0,0,0,0,0,0,0,0.0938777864991925,0,0.102870189042229,0,0,-0.00710215745197788,0,0,0,0,0.0547837490579965,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.358724000322329,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.192038393666989,0,0,2.64865039427062e-06,0.111882613081839,0,0,0,-0.0292010793614548,0,0,0,0.219620922867137,0.254600083815599,0,0.203671720819713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102478707319273,0,0,0,-0.071589565989443,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.19335620121388,0,0,0,0.117768754473767,0,0,0,0,0.0415547792646392,0,0.0666754590142994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.225196381416505,0.240084478823566,0,0,0.0567027699214679,-0.000372894316704462,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0128980881065775,0,0,0,0,0.169481703717256,0,0,0,0,0,0.0494267349243993,0,0.00407079472982367,0.0597818670839893,0,0,-0.0513646587772454,0.0195518688036317,0.0373983068772271,0,0,0,0,0,0,0,0.0725915434350854,0,0,0,0,0,0.0528901719581088,0,0,0.128377369976651,0.165058717128265,0.0729562075168365,0,0,0,0,0,0,0.042399061668096,0,0,0,0.133097196342756,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100491228356392,0,0,0,0,0,0.374905884943502,0,0,0,0,0.0333493941689461,0,0,0,0,0,0.188727055907646,0.0592103438761038,0,-0.157336305258221,0,0,0.137798567726173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340309317308254,0,0
X600779.SH,0.131972610572083,0,0,0,0.0243185055981139,0,0,0.239896164776864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159548296780137,0.00424195446786077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100050245110633,0.257181815957032,0,0,0,0,0,0,0,0,0,0,0,-0.0105247576115328,0,0,0,0,0,0
X000977.SZ,0.212501693132008,0,0,0.183434976889555,0,0,0,0,0,0,0,0,0,0,0,-0.144451772600397,0,0,0.268256507124046,0,0,0,0,-0.0507773127564616,-0.0922369232549067,0,0,0,-0.0771348162571012,0,0.115182002801607,0,0,0,0.169362087851566,0,0.0629231642743924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246261825962655,-0.0872333824757254,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0130857483165777,0,0,0,0,0,0,0.194973338710115,0,0,0,0,0,-0.0680832174718551,0,-0.0910239512629745,0,0,0.198747006919022,0,0,-0.0926077598002429,0,0,0,0.0368765558253608,0,0,0,0,0.0433342136457743,0,0.536621004890968,0,-0.123923342065243,0,0,0,0,0.0331733446220146,0,0,0,0,0,0,0.0254227664024117,-0.0562010640138431,0,0,0,-0.0491986368488248,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.145786004795871,-0.097325005916744,0,0,0,0,0,0,-0.0547736594953127,0,0,0,0,0,0,0,0,0,0.326875675403302,0,0,0,0,0,0,0,0,0,0.166110910254361,0,0,0,0,0,0,0,0,0,0,0,0.538370727777619,0,0,0,-0.847554380809858,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270992277811659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960757471428948,0,0,0,0,0.282705363161128,0,0
RealEstate_excess,0,-0.113552529784789,0,0,0,0,0,0,0,0,0,0,0,-0.0260686457193491,0,0,0,-0.0457108125948656,0,0,0,0,0,0,0,0,0,0,0,0,0.0541714062240594,0,0,0,-0.0309860511667379,0,-0.00790133561384163,0.0891776982750406,0,0,0,0,0,0,0,0,0,0,0,-0.0693539476760265,-0.0271513762644522,0.0172261164865074,-0.0163722728562289,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.112637984917045,-0.14116534573009,0,0,0,0,0,0,0,0,0,0.0472145025635691,0,0,0,0.00213703316539901,0,0,0,0,0,0.0711293615882319,0,0,0,0.24879755870125,0,0,0,0,0,-0.114037955313291,-0.0532175353483478,0,0,0,0,0,0,-0.0215324432495922,0.0208525792357909,0.0880094983574005,0,0,0,0,0
MKvol,0.0026254801379883,0,0,0,0,0,0.00263541208928489,0,0,0,0,0,0,-0.00179285715473936,0,0,-0.00207332620925497,0,0,0,-0.00041768927100443,0,0,0,0,0,0,0,0,0,0,0,0,-0.000302139871549173,0.00100838651205141,0,0,0,0,0,0,0,0,0,-0.000671728936478461,0,0,0,0,0,0,0.00700519324503601,-0.00621029557553882,0,0,0,-0.00478935054048556,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420786445061515,-0.0649524120149256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017673431160965,0,0,0.122823261591234,-0.0527580226253763,-0.496005838693694,0.328682395652039,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.00429902468647479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189415950479093,0,0,0,0,0,0,0,0,0,0,0,0.0664283520256561,-0.0511107544904439,0,0,0,-0.0229598574399537,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000498723761642423,0,0,0,0.0147923738255105,0,0.00427288701928058,-0.0117088547661967,0,0.000871839222273849,0,0,-0.0116147553472538,0,0,0.00552937063345974,0,0,0,0,-0.000762598120063286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00607164087501121,-0.00187933442186914,0,0,0,0,0,0
