,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X002236.SZ,X000100.SZ,X600703.SH,X300003.SZ,X002007.SZ,X600271.SH,X300142.SZ,X300124.SZ,X600183.SH,X000625.SZ,X002179.SZ,X002241.SZ,X002506.SZ,X600177.SH,X600498.SH,X600867.SH,X002008.SZ,X300014.SZ,X600487.SH,X000050.SZ,X002371.SZ,X600066.SH,X000066.SZ,X002049.SZ,X002129.SZ,X002463.SZ,X300146.SZ,X600118.SH,X000977.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600498.SH,0,0,0,0,0,0,0,0,0.311688688965384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00453123916113689,0,0,0,0,0,0,0,0,0,0,0,0.0706956721489163,0.00580610232082085,0.00288843232932223,0,0,0.0555896539263603,0.00840186159039634,0,0,0.219644704857017,0.0901898832417742,0.0703614965596603,0,-5.42101086242752e-20,-0.0216109833514296,0,0,0,0.0266865778345013,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220950084833738,0,0.203317525974435,0,0,0,0.05732777854239,0,0,0.102552091052946,0,0,0.117566995076525,0,0,0,0,0,0,0,0,0.271856157424249,0,3.46944695195361e-18,0,0,0.0733593989038862,0,0,0.225597131016743,0,0,0,0,0.0173009752553812,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0.134896094228148,0,0,0,0,0,0.0902544151330394,0,0,0,-0.291451739624099,0,0,0.377231494279826,0,0,0,0,0,8.67361737988404e-19,-0.492844059982284,0,0,0,0,0,0,0,0.100698532613245,0,0,0,0,0,-0.0110561602646827,0,0,0.15591314027125,0,0.269635179898702,0,0,-0.0913882078109069,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.196039717624837,0,0.116761986786866,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011891152753328,0,0,0,0,0,0,0,0,0,0,0,0,0.0880354503738438,0,0,0.0501825885341542,0,0,0,0.161385815967463,0,0.0243508822164794,-0.0633042925740458,0,0,0,0.00355821445426091,0,0
X600487.SH,0,-0.0317041957547212,0,0,0,0.0334964332658658,0,0,0,0,0,0,0,0,0.465540532247486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101206589133602,0,0,0,0,0,0.159488935883289,0,0.0526245535907369,0,0,0,0,0,0,0.00800542950148832,0,0,0,0,0.155721429958655,0,0
X000050.SZ,0,0,0,0,0,0,0,0.679460913692112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141585308269272,0,0,0,0,0.163351059508031,-0.0623773434528201,0,0,0,8.67361737988404e-19,0.0851794267989805,0,0,-0.0255322873445039,-0.0103252497930726,0,0,0,0.0169791168074513,0,0
X002371.SZ,0,0,0,0,0,-0.0124664367507587,0,0,0,0,0,0,0,0,0,0.000999937689617166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264170283981256,0,0,-0.050025812700498,0,0,0,0,0.0753205549839777,0,0,0,0,0.0399296616247272,0.104003388496897,0.0799204037715028,0,0.214690259719778,0.106541720099035,0.31346206969559,0,0,0.00207784275022964,0,0,0,0,-0.0534374673247029,0,0
X600066.SH,0,0.112847279191764,0,-0.073936568790045,0,0,0,0,0,0,0,0,0,0,0,0,0.0188300629412553,0,0,0.114583767605584,0,0,0,0,0,0,0,0,0.15978843081417,0.299004629595371,0,-0.0325021171675215,0,0,0,0,0,0.0563704977653111,0,0,0,0,0,-0.0339956323115233,0,0,0,0,0.0476556616587199,0,0,0,0,0,-0.0246500123886764,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.147224438368103,0,0,0,0,0,0,0.311049576703796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592008520834558,0,0.0853112483478114,0.115024223529137,0,0,0,0,0,0,0,0.340624664744309,0,0,-0.0178062436541685,-0.0466072928904688,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0542307276629112,0,0,0,0,0,0,0,0.139939056268987,0,0,0,0,0,-0.0679069129671762,0,0.315094476429972,0,0,0,0,0,0,0,0,0,0.683684396043462,0,0,-0.0225546617942249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594189450561928,0.0563479407385091,0,0,0,-0.0215034830090375,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17978815137326,0,0,0.0403347541036896,0,0,0,0,0,0,0.0946250076215428,0.156013823246588,0.0394652475517493,0,0.0903218228518611,-0.0759860933854216,0,-0.0443197619552197,0,0.356538931911288,0,0,0,0.00403110240532471,0,0,0,0,0.0152289487883065,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0.596302406583629,0,0,-0.310186564971991,0,0.15697093374382,0,0,0,0,0,0.195679367468035,0,0,0,0.0269055595225801,0,0.264565509021504,0,0,0.134649994298222,0,0,0,-0.474189795005074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00806019163454937,-0.10139212245866,0,0,0,-0.0528715872088104,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820955088609838,0.0748066890252911,0.0461939464727149,0,0,0,0.0947529152638551,0,0,0,0,0,0,0,0,0.0385170566813469,0,0,0,0.161308613440931,0,0,0.166648969463554,0,0,0,0,0,0,0,0.133582666424868,0,0,0,0,0.00470881472312021,0,0,0.0221967246802331,0,0,0,0,-0.015257277633019,0,0
X600118.SH,0,0,0,0,0,-0.0979706547370927,0,0,0,0,0,-0.0607018912262816,0,-0.0242721398172733,0,0,0,0,0,0,0,0,0.242974835229492,0,0.241874934902538,0,-0.0585028137303053,0,0,0,0,0,0,0,0,0.055365621521902,0,0.185390638507863,0,0,0.0126812704627007,0,0,0,0.453453566932878,0,0,0,0,0,0,8.67361737988404e-19,4.33680868994202e-19,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0476893282434574,0,0.0889466981766341,0,-0.265456419663589,0,0,0,0.227533829317343,0,0,0,0,0,0,0,0,0,0,0.180012885379776,0,0.0824070803856315,0,0,0.000389165384247936,0.27089216365859,-0.219471671128351,0,0.495019838431271,0.414446865215932,0,0.102672957013098,0,0,0,0,0,0,0,0,-0.066815187917006,0,0,0,0,0.0235679016975462,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0.178071290466155,0,0,0,0,0,0,0,0,0,0,0.147788879572154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756119416629201,0,0.0597909320842846,0,0,0,0,0,0.00507682478425544,0,0.117372738723229,0,0,0,-0.0047737233088439,-0.00891660082875432,0,0,0,0,0,0
Change_TY3M,0,-0.0302683077540438,0,0.117615988407607,0,0,0,0,0,0,0,0,0,0,0,-0.161114605691364,0,0,0,0,0,0,0.0461194008925714,0,0,0,0.0553603704402708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0757285755675663,-0.0127134291966462,-0.123336316701225,0.0511448680136657,0,0,0,0,0,-0.051556269667706,-0.132555983657268,0,0,0,-0.191656218274696,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41823560346989,0,0,0,-0.385560298740614,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566440588854877,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.371261265913979,0,0,0,0,0,0,0,0,-0.367631440626896,0,0,0.305318307255604,0,0,0,0,0,0,0,0.0429862613330259,0,-1.01184595820186,0.637214052706531,0,0,0,0,-0.49442419333642,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0808609591671859,0,0,0,0,0,0,0,0,0,0,0,0.0689623261102468,0,0,0,0,0,-0.0856989362652267,0,0,0,0,0,0,0,-0.016643486511169,-0.0283572202531185,0,0,-0.0115606073668887,-0.0859112915051714,-0.0233367201207394,0,0,8.67361737988404e-19,-0.00277502096290591,0,0,0,0,-0.00296292318458125,-0.0077090781605714,0,0.17070374956416,0,0.0482678985397727,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368289440315248,0,0,0,0,0,0,0,0,0.055597930208599,0,0,-0.00445399273604342,0.030725472167025,0,-0.114015205565828,0,0,0,-0.0905298244007165,-3.46944695195361e-18,0,0,0.0229430078293509,0,0,-0.0983309656596842,0,0,-0.036770983343034,0,0.384762738539637,0,0,0.0504619331924221,0,0
MKvol,0,0,0,0,0,-0.000451447927367733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207774731727931,0,0,-0.00394846479016267,0.00696962818103085,0,0,0,-0.00454580446640306,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245388622592598,0,0,0.151319182458676,0,0,0,0.240954504832689,0,0,0,0,0.430974422333792,0.695568699888292,0,0,0,0.170460319233852,-0.512414820690755,0.385004391952683,0,-0.58385384889098,0,0,0,-0.558152661714965,0,0,0,0,0,0,0,-0.476387558409205,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000770644546712893,0,0,0,0,0,0,0,0,0,0,0,0,0.00156727397149219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00678461130951519,0,0,0,0,0,0.00974411042331277,-0.00950723087946994,0,0,0,-0.0294809730604816,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00361412861299371,0,0,0,0,0,0.00775883621114166,0,0,0,0,0,0,-0.0337274384177497,0,0,0,0,0,0,0.00699063122563667,0,0,0,0,0,0,0,-0.0152311731548314,0.0331304265175663,-0.0586331895649374,0,0,0,0.00111583471874852,0,0
