,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X000063.SZ,X300124.SZ,X002371.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002129.SZ,X000625.SZ,X300014.SZ,X000338.SZ,X000977.SZ,X002179.SZ,X600703.SH,X600089.SH,X002236.SZ,X002049.SZ,X000100.SZ,X600372.SH,X002241.SZ,X600584.SH,X601877.SH,X600741.SH,X000157.SZ,X000661.SZ,X600522.SH,X002180.SZ,X002074.SZ,X000066.SZ,X600702.SH,X002463.SZ,X000733.SZ,X300003.SZ,X600460.SH,X000988.SZ,X300142.SZ,X300146.SZ,X002007.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0.172469939819458,0,0,0,0,0,0,0.0446854438940433,0,0,0.00582927964937846,0,0,0,0,0,0,0,0,0,0.294479688736105,0,0,0,0,-0.354779820625458,0,0,0,0,-0.066856359885733,0,0,0,0,0,0,0.282923228646934,0.0593523353265692,0.000729917494747309,0,0,0,0,0,0,0,0,0,0.151094661206699,-0.208651312862947,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.13819586299048,0.0165144722527801,0.0943318780107326,0.127332719823744,0,0,0,0,0,0,0,0,0,0,0.0686646924354518,-0.0425926234774067,0.0535434867170299,0,-0.0859664362476453,0,0,0,0,0,0.27247525746058,0,0,0,0,0.0433130011458015,0,0,0,0,0,-0.036360806571731,0,0,-0.0570737768745621,0,0,0,0,0,0,0.0319420629403922,-0.0110955090411558,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0149502874812205,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445448069364031,0,0,0,0,0,0,-0.341345553151172,-0.0403547009068442,0.0189802606297788,0,0,0.084474728324186,0.209964435619291,0,-0.153719933068944,0,0,0,0.00842384403794975,0,0,0.165961762979545,0,0,0,0.0599881664956909,0,0,0,0,0,0,0.0901591942437158,-0.0473019737352989,0,0,0,0,0,0
X600104.SH,0,0,0,0.00576779273841844,-6.93889390390723e-18,0,0,0,0,0.0333450463902054,0,0,0,0,0.00293161243850755,0,0.178789838786953,0,0,0.138700987522183,0,0,-0.018795691318187,0,0,0,0.0188034479565306,0,0.1263497315234,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105125457410175,-0.0391720172461873,0,0,-0.00895130312000322,0.0500776497990047,0,0,0,0,-0.0137573939282274,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.199316371973544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142547996187014,0.0363182852463573,0.193375208739135,0,0,0.0361440234463977,0,0,0,0,0,0,0,0,0,0.0653564545637167,0,0,0,-0.0474983862329301,0,0,0,0,0.125043554600232,-0.0234219586903587,-0.0325720609612599,0,0,0,0,0,0
X003816.SZ,0,0,0,0,-0.0318798262009149,-0.0482706506758896,0,0,-0.00297105767927268,0,0.0900772316059755,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.111340102535893,0.0593506460374284,0.0225265533741407,0,0.0284446111792598,0,0,0,0.0140929423708172,0.00728337196023275,0,0,0,0.0424096018330127,0,-0.0215321468801068,0,0,0,0,-0.0282766377194528,0,0,0,0,0,0,0,0,0.219853659511111,-0.0226433260263554,0.0374667815191394,0.0959727089876213,0,0,0,0,0
X600031.SH,0,8.67361737988404e-19,0.0223816676226135,0.123439435994235,0,0,0,0,0,0,0,0,0.125483252591424,0,0,0,0,0,0,0,0,0.0898526374675831,-0.0471797693375235,0,0,0,0.01327118991897,0,0.03099596988835,0.00635884070789172,0,0,0,0,0.275541257522107,0,0,0,0,0,0.00516692465652981,0,0,0,0.00255149003910627,0,0,0.00730207797037636,0,0,0,0.00203890941834324,0,0,0,0,0,0,0
X000596.SZ,0,0.131091719392046,0,0,0,0,0,0.109751142891728,0,0,-0.0635400926567202,0,0,0,0,0,0,0,0,-0.0422164850486807,0,0,0,0,-0.0457823398731741,0,0,0.00862743076143091,0,0,0,0,0,0,0,0.0902253650599694,0,0,0,0,0.194115442520772,-0.0504590593483761,0.0789863224933431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.0959697741010899,0,0.0534594057736089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146453650268951,0,0,0,0,0,0.193202262101933,0,0,0,0.149697379700603,0.0303938351608591,0.0240058051742901,-0.0817280927692848,0.031678217720549,0,0.0306191883734715,0,0,0.00447009297353157,0,-0.13029146740088,0,0,0,0,-0.0189310189018967,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0618433922749123,0,0,0,0,0,0,0,0,0.129877271449529,0.0491679222115649,0,0,-0.0570144407161417,0,0.0295316183488851,0,0,0,0.00337866926215547,0,0,0,0,0,-0.0216344932272622,0,0,0,0.00908576786810173,0.0598767121205289,0,0,0.054125026251417,-0.00227901043119294,0,0,0,0.533286503409484,0,0.0141604670876822,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396217560690237,0,0,0,-0.0620299088556117,0.0836179532499263,0,0,0.0636521298428919,0.0561393059715305,0,0,0,0.0992816336285533,0,0,0.525110696516627,0,0,-0.0254320447490191,0.078065628559813,0,0,0,0,0,0,0,0,-0.0494734477639791,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0364358815627558,0,0,0,0,0,0.271393853876353,0,0,0.212369956385837,0.0312797015482284,0,0,0,0.026447097823233,0,0.0285204869676334,0,0,0.0225843233069594,0,0,0,0,0,0,0.0843799576963662,0,0,0,0.0413694756446426,-0.0525953238627061,0,0,0,0.040560097560339,0,0,0,0,0,0.0211907180566886,0,0.038792945296511,0,0,0,0,0
X000977.SZ,0,-0.145653507400092,0,0,0,0,0,0,0,0,0.299058607959068,0,0.136949519096466,0,0.316832787512894,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0513725892528229,0,0,0.350760527416023,0,0,0,0,0,0,0.176382678333297,-0.015268058092836,0.211515249517232,0,0,0.312885337152815,0,-0.0130509012001911,0,0,0,0,0,0,0,0.214879375812309,-0.324170738047194,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,-0.0664729263788285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302910953775991,0.0644106208155909,0,0.0519168935035457,0,-0.00314574718584577,0,0,0,0.0678652372237735,-0.0747283904333203,0,0.073988965867355,0,0,0,0.191634278318525,0,-0.0513801443067975,0.016858840826467,0,0,0,0,0,0,0.0186676584344669,0,0,0,0,0,0
X600703.SH,0,0,0.0894247343209158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151309939017476,0,0.0718666409205264,0,-0.187221589442424,0,0,0,0,0,0,0,0.238182136470193,0.0960548521718849,0,0,0,0,0,0,0,0,-0.148059652148383,-0.1570384956742,0,0,0.124871495161883,0.428237990703438,0,0,0,-3.46944695195361e-18,0,-0.0766826432816994,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0344276209049747,0,0,0,0,0,0.0603895831161578,0,0.0588449910071533,0,0,0,0,0,0,0.320777344558532,0,0.188713748839926,0,0,0,0,0,-8.67361737988404e-19,0,0.0348166946354894,0,0,0,0,0,0,0,0,0.154801695216685,0,0,0,0,0,0.0300524169167044,0.0623141391245619,0,0,0,0,0,0.00126930921932093,0,0,0,0,0,0,0
X002236.SZ,0,0,0.554225022888792,0.0704980114244566,0,0,0,0,0,0,0.00970567119365769,0,0,0,0,0,0,0.269225409077177,0,0,-0.0181329246292826,0,0.0568225968761416,0,0,0,0,0,0,0,0,0.139679643256824,0,0,0,0,0,0,0,0.0270185104605965,0,0.252634429495513,0,0,0,0,0,0.0994357483376419,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.120773385408512,0,0.144330999076172,0,0,0.319808694805482,0,0,0,0,0,0,0.0499096407862024,0,0,0,0,0,0,0,0,0,0,-0.109669619159854,0,0,0,0,0,0.0556832820498344,0.218994989045781,0.0825791343832594,0.119313852310976,0,0.404424365204486,0,0,0,0,0,0,0.0269184569219979,0.0165176122467381,-0.247676371681837,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.0718371356112177,0,0,0.10988655499201,0,0.429418672844875,0,0.0800254902888266,0,0,0,0,0,0,0,0,0,0.0253908242148246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580802207069975,0,0,0,0,0,0,0,0,0,-0.00563241536754485,-0.00147052245414608,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0512339631541845,0,0,0,0,0,0,0,0.0565891474709612,0,0,0,0,0.0034864359540976,0.011152948593034,0,0,0,0,0.0727987809371662,0,0,0.0607796141698339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752899712224281,0,0,0.0545826686995702,0.257955306014259,0,0.000343030313941415,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.495420107967119,0,0,0.193590694966301,0.0270823226645238,0,0,0,0,0,0,0,0,0,0,0,0.145726876902737,0,0,0,0,0,0,0.11538666100466,0,0,0,0,0,0,0,0,0,0,0,0,0.171140558725935,-0.0693921951992498,0,0,0,0,0,0,0.0182914749904922,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.291164810492409,0,0,0,0,0,0.138278094371304,0,0,0,0,0,-0.172077490479973,0,0,-0.0731406658797427,0,0.108988816425635,0,0,-0.274839767374607,0.244304964030208,0.11441609681766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254340611928885,0,0,0.0176892767952784,0,0,-0.0269191566012764,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.00321544313848106,0,0,0,0,0,0,0,0.119796223091895,0.0478268459066799,0.169510914981608,0,0,0,0,0,0.0113125541016963,0,0,0,0,0,0,0,0,0.0219397292084385,0.0167667588278546,0,0.123081952050414,0,0.0324076770445315,-0.0354591929215649,0,0.00407033307981045,0,4.33680868994202e-19,0.0637990987215274,0,0,0,0,0.0223036295494043,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.0889530499184285,-0.0246986334818807,0,-0.0272451113794326,0,0,0,0,0,0,0,0,0,0,0,0.00975282161394935,0,0.00698259597818522,0,0.10032793998881,0,0,0,0,0,0,-0.0107062081586971,0,0,-0.0460907641714495,0.0184339429515375,0,0,0.172268165228709,-0.018238000140799,-0.0375062754682941,0.00968800646288253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.022415197507235,0,0,0,0,0,0,-0.0850072650868177,0,0,0,0.0710728852275785,0,0.387450839703498,0,0,0,0,0,-0.0767840788903407,0,0,0,0.168689356194274,0,0.0152409591165287,0,0,0,0,0,0,0,0,0,0,0,-0.0339681186890765,0,0,0,0,0,0,0,0,0,0,0,0.0118098217350016,0,0,0,0,0,0
X000661.SZ,0,0,-0.104306911225358,0,0,0.128791716587415,0,0,0,0,0,0,0,0,-0.828241302716825,0,0,0.690262225743997,0,0,0.13652960631063,0,0.256663966154749,0,0,0,-0.0768827514738673,0,0,0,0,-0.126925969422974,0,0,0,0,0,0,0,0,0,0,0.215453054328564,0,0,-0.129753008245205,0,0,0.180473261869346,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.0909031805732863,0,0,0,0,0,0,0,0,-0.251520354044441,0,0,0.117518534447298,0,0,0,0.11223714212352,0.38411284323778,0,0,0,0,0.456363477785071,0,0,0,0,0.153681380535653,0,0.0543635781706905,0,0,0,0,0,-0.0298175803154314,0,-0.0419249641825695,-0.0549819033515226,-0.0733309718449069,0,0.0353229096718779,0,0.0982451211055406,0,0,0,0,0
X002180.SZ,0,0,0.0220527784013749,-0.0851330706165356,0,0,0,0,0,0,0.0259105031340513,-0.07040126949709,0,0,0,0,0,0,0,0,0,-0.0469796407900382,0,0,0.118542954639109,0,0,0.0948491591595483,0,0,0,0,0,0,0,0,0.0604047216851559,0,0,0,-0.00514431428803797,-0.0354293962739624,0.0958036090016686,0,0.10701721344227,0,0,0,0,0,0,-0.0165467324768337,-0.0499793901325231,0,0,0,0,0,0
X002074.SZ,0,0.000604126874556158,0.0198828387241688,0,0,0,0,0,0.0456037681206064,0,-0.0173530120283697,0,0,0,0,0,0.0425163187296253,0,0,0,0.435771327042643,0,0,0,0,0,0,0.0235023944136962,0,0,0,-0.092095376546596,0.0588610605849372,0,0.0272180885146997,0,0,0,0,0,0,0,0,0,0,-0.0127534079331104,0,0,0,0.125063821623369,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.281258527408671,0,0,0,0,0.344964438389418,0,-0.522956586703717,0,0,0,0,0,0,0,-0.142964822337894,0,-0.132411763259743,0,0,0,0,0.0262210833393779,0,0,0,0.352263777568644,0,0,0,0,0.148769925755782,0,0,0,0,0.346068082987868,0,0,0,-0.239141444339016,0,0,0,0,0,0.0171690070224155,0.162490501404636,0,0,0,0,0,0
X600702.SH,0,0,0,0.291242985741001,0,0,0,0.0459659985385396,0,0.244235491822629,0.0375276613866748,0,0,0,0,0,0,0.112142235317141,0,0,0.0955680393090501,0,0,0,0,0,-0.0633628801679402,0.0232756642790183,0,0,0,0,0,0,0,0,0,0.0943337269863069,0,-0.0293417983866321,0,-0.0704559064387789,0.052731900541406,0,0,0.0982296917424147,0,0,0,0,0,-0.0312429169930533,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,-0.0259107048828542,0.1265233369293,0,0,0,0,0,0,0,0,0,0,0,0,0.130455430434617,0,0,0,0.341512339426139,0.211836280105976,-0.049779920639959,0,0,0,0,0,0,-0.129179964680877,0,0,0,0,0,0,-0.223583973882194,-0.0973567967759224,0,0.271892855846777,0,0,0,-0.0702586325838987,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301630514745491,0,0.049368340005885,0,0.0253658415092317,0.0453964240705001,0,0,-0.034710750438793,0.169552061414917,0,0,0,0,0,0,0,0,0,0.108319171269072,0,0,0.00023874607045567,-0.03149131258329,0,0,0,0,0,-0.0512769236856165,0,0,0,0.00832993605818524,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,-0.00415795022070163,0,0,0,0,0,0,0,0,0,0.215876991108544,0,0,0,0,0,4.33680868994202e-19,0,-0.0136625210269672,0,0,0,-0.163705524457312,0.220121101520104,0,0,0,0,0,0.0696426483426184,0,-0.113247060344883,0.0299636742345753,0,0,0,0,0.0249444144865685,0,0,0.298590709027581,0,0,0,0,0.0198827943543612,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154216157946408,0,0,0,-0.0391119668410293,0,0.121686749933239,0,0.227591455796539,0.224811299212107,0,0,0,0,0,0,0,0,0.0977679888656669,0.121916358440178,0,0,0,0,0,0,0,-0.146220403476001,0,0,0,0,0,0,0,0,0,0,0,0,0
X000988.SZ,0,0,-0.301248550878494,0,0.0825801685236022,0,0,0,0.20932661320422,0,0.0761572684989194,0,0,0,0,-0.127313113660816,0,0,0.109765348155154,0,0,0,0.129772159476786,0,0.336341463239691,0.0648209859370475,0,0,0,0,0,0.0564756656332082,0,0,0,0,0,0,0,0,0,0.304227470244877,0,0,0,0,0,-0.017843758160422,0.128891780758687,0,0,0.0368597879587815,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0191249391421347,0,0.14170042681136,0,0,0,0.00849011210580674,0,0,-0.0951497029242438,0,0,0,0,0,0,0,0,0.0412041086209909,0.140495729422006,0.176120663589977,0,0,-0.079096882428272,0,0,0,0.0713306868193925,0,0.0603373386432524,0,0.133537648785891,0,0.026968450341385,0,0,0,0,0,0,0
X300146.SZ,0,0.0325467271450814,-0.0709417404802248,0.0851339928037974,0,0.121685128225133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171454705692671,0.185143308300829,0,0,0,0,0,0.0414075325159483,0,0,-0.0282964994382302,0,0,0,0,0.373583024466629,-0.0769627431896773,0,0,0,0.024210366605011,-0.0396484862345398,0,0,0,0,-0.351525216291145,0,0.418316313635298,0,0,0.0607490835085961,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.0930165442809279,0,0,0,0,0,0.00174032495324382,0,0,0,0,0,0,0,0,0,0,0,0.0288203509839326,0,0,0.0493143877188249,0.056363037885417,0,0,0.00619854114742285,0,4.33680868994202e-19,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.227383356163046,0,0.0452208744470368,0,0.226094339529898,0,0,0,0,0.0592022890514534,0,0,0,0,0,0
X000800.SZ,0,0.0653070111975416,0.174560284513601,0,0,0.0393030513689641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229628677653841,0,0,0.0138053412429611,0,0,0.0842870507263385,0.0153222865738372,0,0,0,-0.0197498198513812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120981231545122,0,0,0,0,0,0.0232452073869976,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.112544004593911,0,0,0,0,0.21179791508538,0,0,0,0.298784281116441,0.209581397041489,0,0,-0.399746154425451,0,0,0,0,0,0,0,-0.031806707728135,-0.0529277486426005,0,0,0,0,0,0,0,0,0,0,-0.00790920237386824,-0.241855339594441,-0.112635752241728,0,0,0,0,0,0,0,0,0,0,0.049181052127707,-0.22516535771288,0,0,0,0,0,0
Slope,0,0,0,0,0.0663200456306649,0,0,0,0,0.0277424899123621,0,0,0.358231376000476,0,0,0,0,0,0,0,0,0,0.160764166356802,0,0,0,-0.0138287928324315,0.0253358623435559,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0465434434962811,0,0,0,0,0.20846365836639,0,1.21453064494541,0,0,0,0,0,0
TED,0,0,-0.630064852303505,-0.0079304119078081,0,0,0,0,0,0,0,0,0.307960412819067,0,0,0,0,0,0,0,0,0,-0.282425648393465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102778804758315,0,0,-0.0654803994007334,0,0,0,0,0,0,0,0,0.515273095851613,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0809701705627112,0,0,0.0930762393460625,-0.0680184546338022,0,0,0.383739928592954,0,0,0,0,0,0,-0.0746529613659312,0,0,-0.00890837920818578,0.100767798722433,0,0,0,0,0.0634494637389626,0,0,0,0,0.113328522869975,0,0,0.0290309800036306,0,-0.0371024144644752,0,0,0,0,0,0,0,0,0,0.0565973687492151,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0486067345256915,0,0,0,0,0,0,0.107294372718266,0,0,0,0,0,0,0,0,0.083955276675888,-0.0170470232788532,0.0592890619251918,0,0,0,0,0,6.93889390390723e-18,0.0346940654093635,-0.0836060125166858,0,0,0,0,0,0.0377549403513735,0,0,0,0,0,0,0,0.0100172593631625,0.00384298106386955,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00038688133607107,0,-0.000653008960011273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223487721066627,0,0,0,0,0,0.00113904473385802,0,0,0,0,0,0,0,0,0,0,0,0,-0.00186143722090638,-0.0021862617357723,0.000934329501635169,-0.00213646724860713,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00327669158765239,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00523372975335515,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021471617923292,0,0,0,0,0,0
