,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X002475.SZ,X600271.SH,X300003.SZ,X601877.SH,X002008.SZ,X300124.SZ,X600487.SH,X002236.SZ,X000596.SZ,X600809.SH,X000100.SZ,X000661.SZ,X002456.SZ,X002179.SZ,X600867.SH,X000625.SZ,X300142.SZ,X002007.SZ,X600498.SH,X000977.SZ,X600066.SH,X600566.SH,X000157.SZ,X002294.SZ,X300136.SZ,X002241.SZ,X002180.SZ,X600522.SH,X600177.SH,X300146.SZ,X600089.SH,X600372.SH,X000050.SZ,X000869.SZ,X002506.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0.06285316655274,0,-0.217619494739359,0,0,0,0,0,0,0.0933898131077309,0.0435230507496428,0,0,0,0.272628379378732,0,0,0,0,0,0.248235968264478,-0.057270679935479,0,0,0,0,0,0,0,0,0,0,0,0,0.0954219816968135,0.00599356558405655,0,0,0,0,0,0,0,0,0.0208964345011447,0.00195382481875399,0,0,0,0,0,0
X000338.SZ,0,0.032442622460634,0,0,0.601997682328516,0,0,0,0,0,0,0,0,0,0,-0.0582696020044407,0,0,0,0,0,0,0,0.102143036935544,0,0,0,0,0,0,0,-0.036970268944176,0,0,0,0,0,0,0,0,0.0296594278657423,0,0,0,0,0,0.134909006574677,0,0,0,0,0.011824975705385,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.536472109746649,0,0.0186796574933848,0.0437745077568746,0,0.267922101359343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646708824679756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524316613313843,0,0.107070726268837,0,0,0,0,0,0,0,0,0,0.0111777085275918,0.0271112836923774,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0709064479113927,0,0,0,0,0,0,0,0.0984084560350032,0,0,0,0.178993492177612,0,0,0,0.0916275395824921,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.114052303035794,0,0,0,0,0,0,0,0,0,0,0.132669939791116,0.0142239846317121,0,0,0,0.0218343929989018,0.0105194127125701,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.0939747235604728,0,0,0,0,0,0,0,-0.154753492584387,0,0.0340765567259251,0,0,0.277327509508715,1.0842021724855e-19,0,0,0,0.0724445699314585,0,0,0,0.103697767657228,-1.73472347597681e-18,0.156406788451168,6.93889390390723e-18,-0.0910389572187074,0,0,0,0,0.114956318636751,0,0,0,0,0,0,0,0,0,-0.013153377565382,-0.00996093125536758,0,0,-0.113013774158133,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.050016253665294,0,0,0,0.122207192152032,0,0,0,0.232895670244594,0,0,0,0,0,0,0,0,0.127709546956473,0.293286551426717,0,0,0,0,0,0,0.0869287643517895,0,0,0,0,0.278562725504579,0,0,0,0,0,0,0,0,0,0,0,-0.00222020329205132,0.018195845635921,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.0186163612652398,-0.188368857520255,0,0,0.164462539932524,0,0,0,-0.029557426750259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494442820018848,0,0.0954280507063042,0,0,0,0,0,0,0,0.0737034461688575,0,0.454968383124082,0,0,0,0,0.0452906076200583,0.0367480275049236,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.706948481855196,0,0,0,-0.112794997949781,0.0831196250343875,0,0,0,0,0.0664851078733621,0,0,0,0,0,0,0,0,0,0,0.0715183465673338,0,0,0.0997224717271663,0,0,0.141417263291474,0,-0.030558092986242,0,0.0855223095674309,0,0,0,0,0,0,0,-0.0483781863489818,0,0.0447159461682871,0,0,0,0,-0.00941536562624102,0.0136786156762144,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.437105765614347,0,0.108604018255305,0,0,0,0,-0.0519278407156829,0,0,0,0,0,0,0.144596618230515,0,0,0,0,0,0,0.0803742384492429,0,0,0,0,-0.0047544194084046,-0.059826354815235,0,0,0,0,0,0
X002008.SZ,0,0.0650962034576009,0.172027406085377,0,0,0,0,0.125989120277383,0,0.146655905775756,0,0,0.227147409576382,0.128923206952266,0,0.127290685057235,0,0.102452933727757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197222512643523,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432298823463461,0,0,0,0.17012419778182,0,0,0,0,-0.0233787493917762,0,0.145629335358846,0,0,0.0560563394286137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365271594008843,0,0.0119775966282982,0,0,0,0,0.0142934764890906,-0.00241253515342499,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.158448109435882,0,0.141897508784437,0,0,0,0,0,0,0.0287386650764726,0,0,0,0,0,0.0323564758478957,0,0,0,0,0.0173160894983481,0,0,0,0,0,0.304666152393551,0,0,0,0,0,0,0,0.0165038961566135,0.426648676738433,0,0.0586738760125359,0,0,0,0,0.0565880692995304,0,0,-0.0202640389821934,0,0,0,0,0,0
X002236.SZ,-0.0161752503870219,0,0.50227205723248,0,-0.0482042362621681,-0.201417933878305,0,0,0,0.162713240104934,0,0,0,0,0,-0.172788493300313,0,0,0,0,0,0.308612472494967,0,0,0,0,0,-0.0939117233378385,0,-0.0344821332699387,0,0,0,0,0,0,0,0,0,0,0,0.312288569928976,0,0,0,0,-0.335058284101097,0,0,0,0,0.059318393274798,0.0642804795218851,0,0,0,0,0,0
X000596.SZ,0,0,0.0683036977579516,0.213613447709284,0,0,0.0201229482210669,0,0,0,0,0,0.387136080456399,0,0.106094627917847,-0.0823259650674572,0,0,0,0,0,0,0,0,0.134281148481742,0,0,0,0,0.0134263209799425,0,0.00911712203663046,0,0,0,0,0.0456612218390134,0,0,0,0,0,0,0,0,0,0,0.114391958131896,0,0,0,0.00664572258353511,0.00366993747606024,0,0,0,0,0,0
X600809.SH,0,0.0232965583541154,0,0,0,0,0.178701222976535,0,0,-0.0278982539204776,0,0.189730923337055,0.102970676831465,0,0,0,0,0,0,0,0,0,0,0.518988783255009,0,0,0.0109319416174963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344049384517559,0,0,0,0,0,0.182109493892106,0,0,0.214342037946325,0.0126060393115419,0.0232070760385164,0,0,0,0,0,0
X000100.SZ,0,0.0126044740399784,0,0,0,0,0,0.301843525017066,0,0.0234802561730087,0,0,0,0,0,0,0,0,0,0.013164835489663,0,0,0.0931629367862097,0,0.019831236683648,0,0,0.0402953453397489,0,0.00330792153703173,0,0,0,-0.00698424653053996,0,0.043792187720001,0,0,0,0,0,0,0,0,-0.0305539419027871,0,0,0,0,0,0,0.00290983129063172,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,-0.277917320553134,-0.36456806558381,0,0,0,-0.0860481734530739,0,0,0,0.114865505154808,0,0.378788910423122,0,0,0,0,0,0,0,0,0,0.113028472140886,0,0,0,0.299565380865068,0.246855165577906,0,0,0,0.116277402618669,0,0,0,0,0,0,0,0.0675020343050326,0,0,0,0,0,0,0,-0.0404717135899303,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.020911116283428,0,0,0,0,0,0.404690723300485,0,-0.032561880879696,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.122732834946624,0,0,0,0,0,0,0.0481460926188328,0,0,0.11258640158159,0,0.100504986918204,0,0,0,0,0,0.393270078765376,0,0,0,0,0.0333108770502089,0,0,0,0,0,0
X002179.SZ,0,0.0556990163208301,0,0,0,0,0,0,0,0.0942659265414704,0,0,0,0,0,0,0,0,0,0.0715681665517217,0,0,0,0,0,0,0.0729357006178386,0,0,0,0,0,-0.0784434890525281,0,0.161867381870161,0,0,0,0,0,0,0.0178163163875494,0,0,0,0,0.0985368361594284,0,0,0,0,0.0205507012829677,0.0315718244298107,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.605985404918324,0.8995716984641,0,0,0.222410000049673,-0.00691306756683303,0,0,0,0,0,0,-0.194676127325201,0,0,0,0,0,0,0,0,0,0.138136422930079,0,0,0,0,-0.631486657917758,0.20519719982928,0,0,0,0,0,0,0,0,0,0,0,-0.363324756688191,0,-0.00865471864848215,0,0,0,0,-0.0224356501267913,-0.0073818910592181,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0189481831800958,0,-0.0672690195362296,0,0,0.0221528899607351,0.179491954553081,0,0.067604028395485,0,0,0,0,0,0,0.0993680832993989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146717046384429,0,0.0121199587283827,0,0,-0.0123961368567782,-0.0351973918717683,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.0823837447890542,0,0,0,0.0891156402440575,-0.352292601832423,0,-0.10454226923067,0,0,0.397131665635983,0,0,0,0,0,0,0,0.336397197893172,0,0,0,0,0,0.217783881451261,-0.0566984552131195,-0.0471728691155421,0,0,0,0,0,0,0,0,0,0,0,-0.0617220287159148,0,0,0,0,0.0223667612269808,0.0126931662698929,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.280305181411742,0,0,0,0,0,0,0,0,0,0,0,0.0545900061029257,0,0,0,0,0,0,0,0,0.370891516416268,0,0,0.0171466012040237,0,0.0408762540271894,0,0,0.0551201545843979,0,0,0,0,0,0,0,0,0,-0.0116400464563389,0,-0.266027263669351,0.232312018733753,0,0,0,0.0129625559412584,0,0,0,0,0,0,0
X600498.SH,0,0,0.222218292425199,0,0,0,0,0,0,0.228415973786405,0,0,0,0,0,0,0,0,0,0.259195986795619,0,0.308568356056255,0.0935426365005454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168800860891006,0,0,0,0,0,0,0,0,0,0,-0.0541917669478031,0.0282374410536042,-0.0266974582232109,0.00847127163662773,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,-0.0547377717030051,0,0,0,0.130576382515262,0,0,0,0,0,0.120084034305289,0.57481368609303,0,0,0,0,0,0.173877604518154,0,0,0,0.289989072487973,0,0,-0.0895488034178363,0,0,0.0175473477648013,0,0,-0.0135633001323045,0,0,0,0,0,0,0,0,-0.0439463785680174,0,0,0,0,0,0,-0.028029571447908,-0.0167133373096936,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.0486501252470254,0,0,0,0,0.0124781673082525,0,0,0.0644287384457625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0946812926828258,0,0,0,0,0,0,0,0,0,0.327753367794184,0,0,0,0,0,0,0,0.142716930049872,0,0,0,0.0505401544894211,0.0228981115334677,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0.0933540762437153,0,0,0,0.124546954655158,0,0,0,0,0,0,-6.93889390390723e-18,0.222558095960722,0,0,0,0,0,0.171335775673728,0,0,0,0,0,0.188273988889287,0,0,0,0,0,0.117082263387675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347293442645878,-0.0439395737973609,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.00483160921907708,0,0,0.0843295307024219,0,0,0.0584338873824763,0,0,0,0,0.0326966701866814,0,0,0,0,0,0,0.0365300164078414,0.0264671585446913,0,0,0,0,0,0,0.0682257593721658,0,0.0290641256555568,0,0,0,0,0,0,0,0,0.0284544060216697,0,0,0.0411474032853682,0,0,0,0,0,0,0.00146343095069256,0.00844960465326882,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0548346171404791,0,0.251215780498201,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0815483526549146,0.0456831129010787,0,0,0.0086645015092476,0,0,0.0217950195336267,0,0,0,0,0,0,0.0831144880761893,0,0.0390682265575685,0,0.0228680641355184,0,0,0.145686255482962,0,0,0,0,0.00062086779506837,0,0,0,0,0,0,0,0,0,0.00452444008972885,-0.000674588100231114,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.036855007993581,0,0,0,0.0663699670827503,0.0635647760614256,0.149200317405562,0,0,0,0,0,0,0.0474268128329266,0,0,0,0,0.453493137063382,0,0.00858942701308874,0,-0.0599264232866521,0,0,-0.0905172529381428,0,0,0,0,0,0.251685859299208,0,0,0,0.0377438882784078,0,0,0,0,0,0.105378247444604,0,0.0344289542880976,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.0382541914160326,0.0136492567803526,0,0,0.100685003564689,0,0.151663758080279,0,0,0,0,0.0981372904961538,0,0,0,0,0,0,0,0,0,0,0.108268159699044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161881973222359,0,0.0654784938792955,0,0.150015503654809,0,0,0,0,-0.00324185727618692,0.00164190546971873,0,0,0,0,0,0
X002180.SZ,0,0,0.188408123133418,0,0,0,0,0,0,0,0.0810072748025403,-0.420423925260227,0.330202471675608,0.042702412099347,0,0,0,0.0886532995171162,-0.245871614957453,0.0648967665424893,0,0,0.199521766963591,0,0,0,0.0846704703478197,0,0,0.0482723713868941,0,0,0,0.15546706097983,0.156168906317988,0,0,0,0,-0.0461611297304141,0,0,0,0,0,0,0,0.0388918588452242,0,0,0,-0.0168622487662557,0.0134898884937006,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0824452500062493,0,0,0.0865928247221969,0,0,0,0.0739619697097893,0,0,0.061468653320328,0,0,0,-0.055472651783411,0,0,0.305899092421875,0,0,0,0,-0.0106280084580281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179096474655323,0,0,0,0,0.00421039597564696,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,-0.00866311170074766,0,0,0,0,0,0.0450271983109563,0,0,0,0,0,0,0.0847641355091602,0,0.111799319730725,0,0,0,0,0,0.121164077194881,0,-0.00396882402288359,0,0,0,0,0,0,0.0254683955578166,0,0,0,0,0.0281961959410189,0,0.112823701620301,0,0,0,0,0,-0.0118071906495958,0,0,0,0,0,0
X300146.SZ,0,-0.372423800011308,0,0,0,0.776785647552777,0.0265793436088722,0,-0.0830002138962751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706118400305549,0,0,0,0,0,0,0,0.125296258689373,0,-0.0703953467101404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567855837645349,-0.0068805046338199,0.0398886729869036,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.156054736435579,0,0,0,0,0,0,0,0,0.0340541201629758,0.0108368802212279,0,0,0,0,0.0416033635755691,2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0483977787609695,0,0,0,0.0403598913585205,0,0,0,0.0767604740609182,0,0,0,0,0,0.00260666726968356,0,0,0.0612162488857464,0,-0.0105687586838445,-0.01828389252751,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294899499853096,0,0,0,0,0,0.163613359759276,0,0,0,0.395014003706566,0,0,0,0,0,0.169860503844236,0,0,0,0,0,0,-0.158395014699119,0.247190360556262,0,-0.155566227700049,0,0,0,0,0,-0.0407836698587215,0.0215992468444308,0.010651176281472,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.0350855164112679,-0.12117014126646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161952313018349,0,0.129686161547048,0,0,0.154681467396106,0,0,0,0,0.0447396664369706,0,0,0.200898551008004,0,0,0,0,0.0778135899178476,0.0384919189879895,0,0,0,0,0,0,0,0,-0.0695672856268979,-0.0135046243388307,-0.0198203037095327,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0.182685318874603,0.0331946822548708,0,0,0,0,0,0,0,0.170433523875924,0,0.298358105395834,0,0,0,0.164458810829921,0,0,0,0,0.00833764810778382,0,0,0,8.67361737988404e-19,0,0,0,0.0360871518080603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011342824019983,-0.018309594141573,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.279908263447627,-0.0763117668551359,0.172861250234929,0,0,0,0,0.0197086557383965,0,0.0445457670193755,0,0.46129010486261,0,0,0,-0.0227429721135466,0,0,0,0,0.0374438986442775,0,0.0975965623494212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227176017688042,0,0,0,0,0,0
Change_TY3M,0,0,0.10838970362794,0,0,0.00156488049382361,0,0,0,0,0,0,0,0,0,0,0.176874919587568,0,0,0,0,0,0,-0.0181808025608548,0,0,0,-0.161106396178096,0,0,0,0,0,0,-0.26705558269801,0,0,0,0,0.14321546758538,0,0,0,0,0.084185252378796,0,0,0,0,0,0,-0.0312536733133177,-0.132616372360909,0.201585614436812,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.955187187411276,0,0,0,0,0,0,0,0,0,0,0.193323169426027,0,0,-2.27703153841357,0,0,0,-0.188870825734149,-0.0287567189673585,0,0,-1.29251982724955,1.52963435572359,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,-1.24616929983203,0,0,0,6.59304549426285,0,0
TED,0,0,0,0,0,0,0,0,0,-0.23558327027959,0,0.179795113483482,0,0,0,0.605720133808564,0,0,0,0,0,0,0,0.194639934702756,0,0,-1.3551945122439,0,0,0,0,0,0.223758682316439,0.20796017277906,0,0,0,0,0,0,-0.867639274853527,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.420926214809265,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.195071270888395,0,0.0296473015016256,-0.0470760893829875,0,0,0,0,-0.0378269291783893,0,0,0,0,0,0,0.0440983344630267,0,0,0,0,-0.0477033788883684,0,0,0,0,0,-0.00981532746601611,0,0,0.0630275175310548,0,0,0,0,0,0,0,-0.0257694321581205,0,-0.0191509321398736,0,0,0,0,0.00843710683140123,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129794139503211,0,0,0,0,0.0305787944712223,0,0,0,0,0,0,0,0,0,-0.0700959258808295,0,0,-0.059935789346827,0,0,0,0,0,0,0,0.030703407018164,-0.00184729191863884,1.0842021724855e-19,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.0031148813445939,0,0,0,-0.000567841247544206,0,0,0,0,0,0,0.00106501002484173,0,-0.000231529967632468,0.00355917145439206,0,0,0,0,0,0,0,-0.00151274201080648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000946358919717239,0,0,0,0,0,0.00224078730969463,0.00153894077534275,-9.284032864595e-05,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223524025173462,-0.0127138367706811,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.0137757146699031,-0.00746317172107589,0,0,0,0,0,0,0,0,0.00609020748126318,0,0,0.0022977245968121,0.00604270082385248,0.00275227630359899,0,0.00155504241112036,0,0,0,0,0,0.0157797570217915,0,-0.0124863110126656,0,0,0,0,0,0.00892824475773286,0,0,0,-0.0127332748603588,0,0,0,0,0,0.0115589462662806,-0.00335299415506102,-0.00305603538292666,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.0112968969970739,-0.0141815121290162,0,0,0,0,0,0,0,0,0,-0.00252296066930767,0,0,0.000440095236257111,0,0,0,0,0,0,0,0.00203199651012893,-0.00632922405568579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414679278881404,0,0,0,0.00371799790371657,-0.00621451618132622,0,0,0,0,0,0
