,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X600271.SH,X000559.SZ,X600031.SH,X000100.SZ,X600066.SH,X600372.SH,X002292.SZ,X002236.SZ,X000157.SZ,X002475.SZ,X600741.SH,X002241.SZ,X600089.SH,X300124.SZ,X000338.SZ,X002465.SZ,X000568.SZ,X002506.SZ,X300003.SZ,X600177.SH,X600839.SH,X000547.SZ,X002129.SZ,X002294.SZ,X002074.SZ,X600867.SH,X002276.SZ,X000977.SZ,X000800.SZ,X300001.SZ,X600582.SH,X002008.SZ,X600498.SH,X002180.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.310938643266484,0,0,0,0,0,0,0,0.108026676630002,0,0,0,0,0,0,0.467123706109402,0,0,0,0.097278090255738,0,0,0,0,0.0403400981702483,0,0,0,0,0,0.0303184805648901,0,0,0,0,0,0,0,-0.0130803246481639,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0907227529401121,0,0,0,0,0,0,0.292130736951035,0,0,0,0.154740807782114,0,-0.218563496619013,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.265171965021138,0,0,0,0,0,0,-0.00329721661350785,0.152642100051969,0.715699546689446,-0.583734844293578,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.115508012496062,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-3.46944695195361e-18,0.0327917042389106,0,0,0.00185060078636318,0,0.0141955754046989,0,0,0,0,0,0,0.0320395506144631,0,0,0,0,0,0.0278850623913487,0,0,0,0,0,0.267875063099632,0,-0.0275008402186309,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0845539236968847,0,0,0,0,0,0.0661199145084934,0.156062198539475,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0270568632025941,0,0,0,0,0.0395445942724864,0,0,0,0,0.179712182039518,0.0802551701997852,0,0,0.0365978460366627,0,0,0,0,-0.0407441618613902,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.344625410262958,0,0,0.00101153057207599,0,0,0,0,0,0,0,0.145445077932838,0,0,0,0,0,0,0,0.089672348502844,0,0,0,0,0,0,0,0,-0.039741931968031,0,0,-0.119499670392348,0,0,-0.0942873534175483,0,0,0,0,0.132328228404663,0.469872351334128,0,-0.0104158783389877,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.00899285871976897,0.269640239547021,0.28501757167936,0.0130019945259023,0.00676033845376799,0.128493217186201,0,0,0,0,0,0.0517025139160085,0.0205960088029411,0,0,0.0558340240537736,0,0,0,0,0,0,0.0147826620542166,0.0162635345307884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00921618284183868,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111967950646976,0,0,0,0,0,0,0.0781257842739851,0,0.415896238295397,0,0,0,0,-0.0284859028095852,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.407215932131775,0,0,0.0258826242028313,0,0,0.0220572070239746,0.0318252448384597,0,0,0,0,0,0,0,0,0,0,0,0.0767630552050885,0,0,0,0,0,0,0.00785019105278915,0.0697030803332697,0,0,0,0,0.0369701820781732,0.0639545266754868,0,0,0.0886956949633128,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23963279039345,0,0,0,0.0385906451890845,0,0,0,0,0,0.00657172925146762,0,0,0,0,0,0,0,0,0,0,2.56045586830703e-05,0,0,0,0,0,0.00952198056303687,0.0668510871986126,0,0.369759502441101,0,0,0,0,-0.0120517195703122,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.211595322518648,0.0118275542862236,0.0274784793990723,0,0,0.0707061735380022,0.0998768372752917,0,0,0,0.0639469615579448,0,0,0,0,0,0,0,0.0451801541412775,0,0,0,0.00206318181035025,0,0,0,0,0.103183853496754,0,0,0,0,0.057430443470827,0.0549658614993224,0,0,0,0,0,0,0,-0.0239856636615619,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.333681514326268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0642512298142367,0,0,0,0.00254821361048862,0,0,0,0,0,0,0.185937773394995,0,0.152297349045687,0.0532752931248294,0.0717306215940777,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.208311107243102,0.315033279018161,0,0,0,0,0,0.0357987290152368,-3.46944695195361e-18,0,0,0,0,0,0.0796859481212428,0.0515396857551876,0,0,0.0511196355968077,0,0,0,0,0,0.0529441945255232,0,0,0,0,0,0,0,0,0,0.0244913579100968,0,0.00342418009520435,0,0,0,0,0,-0.0189556304764754,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045138139575161,0.156020262825677,0,0,0,0.127383841456705,0.035031821382033,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0489236120639599,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640145788735048,0,0,0,0.12268497076027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145522574259919,0,0,0,0,0.0343631946001045,0,0.0240432275120105,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.287528101598847,0,0,0,0,0,0,0,0,0,0,0,0.188234261973594,0,0,0.0348849257039512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278444916699609,0,0.232363324667979,0,0,0,0,0,-3.46944695195361e-18,0,-0.0319892343130406,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137056396953442,0,0,0,0,0,0,0,0.0402031214845171,0,0,0,0,0,0.356644065834256,0,0,-0.0313030628547614,0,0.0650212002161039,0,0,0.211913381021593,0,0,0,0,0,0,-0.0144713345502325,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.101419771174152,0,0,0,0,0,0,0.0923828000628339,0,0,0,0,0,0,0,0,0,0.163085947258142,0,0.0271536705017584,0,0,0.0142716191477053,0,0.122835318299267,0,0,0,0,0,0,0.0707068256268269,0.171477561072974,0,0,0,0,0,-0.0183417292086033,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783611445546368,0.108659110660848,0,0,0,0,0,0,0,0,0,0,0.0721022661951555,0,0,0,0.0564972477040166,0,0,0,0.165161413201481,0,0,0,0,-3.46944695195361e-18,0,0.131655490488047,0.162293831911954,0,0,0,0,0,0,-0.0268479730833022,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0417092288758124,0.0815614013915916,0,0,0,0.0640934751068437,0.051936322710968,0,0,0.0657787738116818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287098127039808,0,0,0,0,0,0.123988608385685,0,0,0.00897149191261972,0,0,0.326267592504635,0,-0.0274532703467125,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.1134177468806,0,0,0.373052031690437,0,0,0.128855934371302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819822960806882,0,0,0,0,0,0.0636127491513044,0.0683342625790353,0,0,0,0,0,0,0,0,-0.0347990640919956,0.0281395498354197,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014564921022462,0,0.179214854210127,0,0.114706507156574,0,0,0.133001633230156,0,0,0,0.0811076471348471,0.127221942585775,0,0,0,0,0,0,-0.0202232699814862,0,0,0,0,0,0,0
X002276.SZ,0,-0.0170858123571656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905954108314821,0,0,0,0,0,0,0,0,0,0,0.118636384073765,-0.0643373916679763,0,0.0311210551954592,0,0.373615803518776,0,0,0,0,0,0.130110640769654,0.0512720734931665,0,0,0,0.0264338199549248,0,0,-0.0166699089637117,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.123744121651711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611977976837304,0,0.0644844152433134,0,0.0833456169695999,0,0,0,0,0,0.161436483606493,0.462426566189617,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0684036819141693,0,0,0,0,0,0.0990930041393064,0.0326065388328656,0,0.138121642694367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412504118738406,0,0.131489088132838,0,0,0.0800623898826514,0,0.0231205212189768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145076172392156,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.21706011294282,0,0,0,0,0,0,0.185493241441007,0,0.00477699635950189,0,0,0,1.73472347597681e-18,0,0.25837157553597,0,0.14962086377582,0,0,0,0,0,-0.0520886963708528,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0.117707180354566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662603223340934,0,0,0,0,0,0,0,0,-0.00940654155663975,0,0,0,0,0.0159864461482991,0.133966435286849,0,0,0,0,0,0.11197904895134,0.00726772895020291,0.23468402108681,0,0,0.308253049100474,0,0,0,-0.0100242162538547,0,-0.0454350339697816,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229869672303625,0,0,0,0,0,0,0,0,0,0.0242589131558885,0.0748780219727346,0.0035380259073079,0.154824900137539,0.166719199664095,0,0,0,0,0.119716391075677,0.147136841837918,0,0,0,0,0,0.0559725837962467,0,0.00971032755420683,0,0,0,0,0,0,0,0.0178121855758684,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.0135989218788739,0,0,0.217678609850485,0,0,0,0,0.0285212250553796,0,0,0,0,0,0,0,0,0.0524093592476474,0,0.0105469725403845,0,0,0,0.07467224181896,0.119776775565294,0,0,0,0,0.132664616199258,0,0.0409559362990171,0.180916571970199,0,0,0,0,0,-0.0138071138050903,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815260752565631,0,0,0,0,0,0,0,0.0608525501955572,0,0,0,0,0,0,0,-0.15370798767697,-0.0133245502198118,0,0,0,0,0,0,0,0.0352158882886131,0.129194615701758,0,0.303892930438601,0,0,0,0,0.148697125016309,0,-0.0400495559649285,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345322545675027,0,0,0,0,0.0285124050463259,0,0,0.135950433113984,0.322010593527728,0,0,0,0,0.0634097009493764,0,0,0,0,0.118302131227797,0,0,0,0.012596590437985,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.0858098773257304,0,0,0.0210293402154696,0.0348604540715836,0,0,0,-0.0255425172618959,0,0,0,0,0,0,0,0,0,0,-0.00607668587356952,0,0,0,0,0,0,0.0223822090722064,0.0779381124294566,0,0,0,0.0324901965696122,-0.10238942963858,0,0,0.0143971842088491,0,0,-0.0265620616601992,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396979788305584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.300732455418533,0,0,0,0,0,0,0,0,0.120000134132271,0,0.132908548739326,-0.220373604949664,0,-0.62748550044136,0,0,0,0,0,1.71568944001199,-0.103623798955743,0,0,7.93222037407592,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520288134150811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273409037651091,0,0,0,0,0,0,0
RealEstate_excess,0.00173475181631268,0,0,0,0,0.248946814060439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175041990330638,0,0,0,0,0,0,0,0,0,0,0.20091872646685,0,0,0,0,0,0,0,0.0335977824740655,0,-0.13136712021973,0,0,0,0,0,-0.0154339556034238,-0.43457557866942,0,0.0121066089157315,0.0468920222136363,0,0.424047245440571,0,0,0,0
MKreturn,0,0,0,0,-0.140367800265077,-0.392953205330274,0,0,0,0,0.166003957447782,0,0,0.0693817423240105,0,0,0,0,0,-0.0865214830847351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116874320448284,0,-0.0146978498909507,0,0.184377042404934,0,0,0,0,0,0,0,0,0,-0.0421055993470834,0.00401592041457173,0.375020703467719,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.0154158905908657,0,0,0,0,-0.00321642558142477,0,0,0,0,0,0,0,-0.00393537200392216,0,0,0,0,0,0,0,0,0,0,0,0,-0.00112863185421284,0.00025930488125822,0,0.00312137220759672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509191008418997,-0.00304377563472723,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0120920448079597,0,0,0.00628482116716305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231747493409151,0,0,0,0,0,0,-0.00127451650056218,0,0,0.0466955406223293,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00474684069221051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408969828716939,0,0.00148759435675964,0,0,0,0,0,0,0,0,0.013152331724891,-0.00455476860923817,-0.000172723525993155,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.0195807687484121,0,0,0,0,0,0.00122658699029886,0,0,0,0,0,0,0,0,0,0.000831368444185615,0,0,0,0,0,0,0,0,0.0039670936540798,0,0.000438263712419239,0,0,0,-0.0046038775008997,0,0,0,0,0,0,0,0,0,0,0,-0.0089358922128019,-0.00282840582460495,0,0,0,0,0,0
