,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X600031.SH,X000100.SZ,X600271.SH,X600372.SH,X000559.SZ,X000157.SZ,X600066.SH,X000338.SZ,X002241.SZ,X002236.SZ,X002292.SZ,X600089.SH,X002475.SZ,X600741.SH,X002129.SZ,X600839.SH,X000547.SZ,X601877.SH,X600177.SH,X300124.SZ,X002465.SZ,X600435.SH,X000568.SZ,X000016.SZ,X300003.SZ,X600582.SH,X002294.SZ,X002456.SZ,X000800.SZ,X000977.SZ,X600252.SH,X300032.SZ,X002074.SZ,X002008.SZ,X002179.SZ,X600498.SH,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000581.SZ,0,0.22461278779361,0,0.0290676509364183,0,0.0440334461557334,0,0,0.142813963112321,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0180359476525289,0,0,0,0,0,0,0,0.0602839741867195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222154709690372,0.231972420672737,0,0,-0.00939922695360928,-0.0136497038067391,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.131054324734937,0,0,0.0571405948332155,0,0,0,0,0,-0.111971650899974,0,0,0,0,0,0,0,0,0.056921194560058,0,0,0,0,0,-0.0040842108592882,0,0,0.115670776171196,0,0,-0.149845914160548,0,-0.246443463843329,0.0751351638877383,0,0,0,0,0,-0.113997359862562,-0.041931475397148,0,0.0460726479260372,0,0,0,0,0.0396457965311162,-0.0290268807701939,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.711014573326092,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.323047535074665,0,0,0,0,-0.912471917872575,0,0,0,-0.44276660881029,0.320500590759747,0,-0.307961431863681,0,1.35817366726991,0,0,0,0,0,0,0.63442818063165,0.343644649756225,-0.784514485409476,0,0,0,0,0,0,0.110028541253919,-0.592682745821124,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.177032259374184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.342235040988729,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0856600082590621,-0.321844215523143,0,0,0.153214692882356,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974451167904993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313783060676624,0,0,0,0.162738732798269,0,0,-0.210609863841279,-0.142064417119233,0,0,0,0,-0.052869327706213,0,0,-0.0103789947426791,0,0,0,-0.0220229294544373,-0.0279849733287871,0,0,0,0,0,0
MKreturn,0,0,-0.234214107307498,0,0,0,0,-0.214945145959906,0,0,0,-0.00988661201622087,0,0,0,0,0,0.14488543096375,0,0,0,0,0,0,0,-0.00401952132149808,0,0.0108239736931991,0,0.108951442226196,0,0,0,0,0,0,0,0,0,-0.0264495194342661,0,0.0889527222769537,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-6.93889390390723e-18,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00225184210338484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127704417580604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195702389099502,0,0,0,0.00076538960823012,0.000256937060494973,0,0,0,0.157992466758711,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000506375606046244,0,0,0,0.0230681230335771,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0111966445931306,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00148101579862047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113790141734485,0,0,0,0,0,0,0,0,0,0,0,-0.0173870892546021,0,0,0,0,0,0,0.012026189568958,0.00400252901402981,0,0,0,-0.0194606783482147,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000626905132477006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00309011584742075,0,0,0,0,0,-0.00040699332452363,0,0.00413407044549876,0,0,0,0,-0.00950933206181864,-0.00618454010427827,-0.000299338222434466,0,0,0,0,0,0
